时间,币价,挖矿难度
"2017-07-25 00:00","206.70994568","1331461330261016.2000000000",
"2017-07-26 00:00","203.95339966","1321720589477604.8000000000",
"2017-07-27 00:00","204.31762695","1332367899097598.8000000000",
"2017-07-28 00:00","193.34088135","1332178338555246.5000000000",
"2017-07-29 00:00","205.78875732","1359901481847609.2000000000",
"2017-07-30 00:00","197.97784424","1426539514338613.8000000000",
"2017-07-31 00:00","203.87060547","1606730004126809.2000000000",
"2017-08-01 00:00","226.76872253","1606524434795583.2000000000",
"2017-08-02 00:00","219.9524231","1555875206148549.2000000000",
"2017-08-03 00:00","225.34230042","1590667910612287.2000000000",
"2017-08-04 00:00","222.85162354","1585688951967802.5000000000",
"2017-08-05 00:00","256.50653076","1598932022645358.2000000000",
"2017-08-06 00:00","261.56741333","1619967500610107.8000000000",
"2017-08-07 00:00","269.17980957","1636256274664859.2000000000",
"2017-08-08 00:00","296.76889038","1661334820093124.0000000000",
"2017-08-09 00:00","296.02682495","1650126715858931.2000000000",
"2017-08-10 00:00","295.89163208","1640151486907352.0000000000",
"2017-08-11 00:00","308.86364746","1692527131112564.0000000000",
"2017-08-12 00:00","310.60092163","1690846000062679.2000000000",
"2017-08-13 00:00","298.06408691","1728855046751573.8000000000",
"2017-08-14 00:00","300.09729004","1734348602399567.2000000000",
"2017-08-15 00:00","289.81842041","1713530811032568.8000000000",
"2017-08-16 00:00","302.26663208","1738425294123709.2000000000",
"2017-08-17 00:00","301.45706177","1745445556311292.8000000000",
"2017-08-18 00:00","295.58984375","1795853531629851.0000000000",
"2017-08-19 00:00","297.4704895","1792593074371167.2000000000",
"2017-08-20 00:00","301.4284668","1785087230662368.5000000000",
"2017-08-21 00:00","321.59127808","1804397549542725.5000000000",
"2017-08-22 00:00","314.78482056","1843056958042366.0000000000",
"2017-08-23 00:00","317.51852417","1828188893715750.5000000000",
"2017-08-24 00:00","325.61141968","2154673062518563.0000000000",
"2017-08-25 00:00","331.91531372","2200006378678320.8000000000",
"2017-08-26 00:00","333.8817749","2180133085194312.5000000000",
"2017-08-27 00:00","347.89300537","2133302637405865.8000000000",
"2017-08-28 00:00","347.74728394","2204096627570073.8000000000",
"2017-08-29 00:00","370.66699219","2231150404737162.0000000000",
"2017-08-30 00:00","378.48522949","2215537201731448.8000000000",
"2017-08-31 00:00","383.04241943","2233568965063410.5000000000",
"2017-09-01 00:00","387.74066162","2231260175994455.2000000000",
"2017-09-02 00:00","348.98428345","2250289239986158.0000000000",
"2017-09-03 00:00","347.48413086","2243962758497377.2000000000",
"2017-09-04 00:00","295.17092896","2231041493414231.5000000000",
"2017-09-05 00:00","312.98809814","2232599985319953.5000000000",
"2017-09-06 00:00","334.33804321","2253841580835057.0000000000",
"2017-09-07 00:00","329.42797852","2351173566316960.0000000000",
"2017-09-08 00:00","296.49658203","2321405118789528.0000000000",
"2017-09-09 00:00","294.40472412","2289896362744840.5000000000",
"2017-09-10 00:00","288.74688721","2312746407316734.0000000000",
"2017-09-11 00:00","294.53234863","2375289937074939.5000000000",
"2017-09-12 00:00","291.12164307","2324137953177202.0000000000",
"2017-09-13 00:00","277.1116333","2321975794050692.5000000000",
"2017-09-14 00:00","213.90843201","2366097201603013.5000000000",
"2017-09-15 00:00","250.46438599","2350115833389702.0000000000",
"2017-09-16 00:00","246.52172852","2390881046916286.0000000000",
"2017-09-17 00:00","251.74935913","2351652860746300.5000000000",
"2017-09-18 00:00","293.4967041","2380774458727651.5000000000",
"2017-09-19 00:00","282.80383301","2380956776088329.0000000000",
"2017-09-20 00:00","283.74209595","2405383475001434.5000000000",
"2017-09-21 00:00","258.58004761","2938236940545594.5000000000",
"2017-09-22 00:00","264.30957031","2960802402189862.5000000000",
"2017-09-23 00:00","286.16784668","2945612222319660.5000000000",
"2017-09-24 00:00","282.48339844","2912421362690775.0000000000",
"2017-09-25 00:00","292.33215332","2887116463204747.5000000000",
"2017-09-26 00:00","287.43795776","2916043095239214.0000000000",
"2017-09-27 00:00","306.46713257","2896071814918466.5000000000",
"2017-09-28 00:00","299.15545654","2802970923363762.5000000000",
"2017-09-29 00:00","291.46737671","2773894950878974.0000000000",
"2017-09-30 00:00","301.46524048","2865649257474533.0000000000",
"2017-10-01 00:00","302.33682251","2861170963745512.0000000000",
"2017-10-02 00:00","297.47497559","2838825595157874.5000000000",
"2017-10-03 00:00","292.46264648","2896353133447905.0000000000",
"2017-10-04 00:00","292.65756226","2968746998432248.5000000000",
"2017-10-05 00:00","295.86300659","2912478711912438.5000000000",
"2017-10-06 00:00","308.58810425","2857438076850596.5000000000",
"2017-10-07 00:00","311.1242981","2915521253407427.0000000000",
"2017-10-08 00:00","308.60794067","2930955632521901.0000000000",
"2017-10-09 00:00","297.39175415","2913484732911306.5000000000",
"2017-10-10 00:00","299.86999512","2997386113953146.0000000000",
"2017-10-11 00:00","303.45602417","2911727554677849.0000000000",
"2017-10-12 00:00","304.13616943","3031011835444815.0000000000",
"2017-10-13 00:00","338.75732422","2917998273436935.5000000000",
"2017-10-14 00:00","339.62789917","2962491103709448.0000000000",
"2017-10-15 00:00","336.5949707","1922323537780218.0000000000",
"2017-10-16 00:00","333.38421631","1430794160040831.8000000000",
"2017-10-17 00:00","317.0819397","1412602014675404.0000000000",
"2017-10-18 00:00","314.31869507","1460304538028385.5000000000",
"2017-10-19 00:00","308.08755493","1448048385228951.8000000000",
"2017-10-20 00:00","304.00613403","1470935110706382.2000000000",
"2017-10-21 00:00","300.18743896","1479882619648000.8000000000",
"2017-10-22 00:00","295.44625854","1455819716924378.8000000000",
"2017-10-23 00:00","286.94973755","1496920578552167.0000000000",
"2017-10-24 00:00","298.32757568","1484204987132009.5000000000",
"2017-10-25 00:00","297.92541504","1437017619732604.5000000000",
"2017-10-26 00:00","296.52716064","1447520990235870.5000000000",
"2017-10-27 00:00","297.4225769","1468426411910430.5000000000",
"2017-10-28 00:00","296.29800415","1459598548274816.2000000000",
"2017-10-29 00:00","305.08795166","1447379050032770.0000000000",
"2017-10-30 00:00","307.75115967","1462242115102569.8000000000",
"2017-10-31 00:00","305.87939453","1505309310656298.2000000000",
"2017-11-01 00:00","291.69442749","1441550229987939.8000000000",
"2017-11-02 00:00","287.42855835","1419283188232915.8000000000",
"2017-11-03 00:00","305.71130371","1405221883329550.0000000000",
"2017-11-04 00:00","300.46865845","1439532615580543.2000000000",
"2017-11-05 00:00","296.26263428","1433804859772260.0000000000",
"2017-11-06 00:00","298.89205933","1412215080061527.5000000000",
"2017-11-07 00:00","294.65856934","1454537506078396.8000000000",
"2017-11-08 00:00","309.0697937","1420593057400399.5000000000",
"2017-11-09 00:00","320.88391113","1429591654465604.0000000000",
"2017-11-10 00:00","299.25253296","1437743883884797.8000000000",
"2017-11-11 00:00","314.6812439","1487331219801047.8000000000",
"2017-11-12 00:00","307.90823364","1456779199764687.2000000000",
"2017-11-13 00:00","316.71585083","1448755022988967.5000000000",
"2017-11-14 00:00","337.63098145","1424358196164423.2000000000",
"2017-11-15 00:00","333.35681152","1397135204661144.5000000000",
"2017-11-16 00:00","330.92422485","1403215940839884.0000000000",
"2017-11-17 00:00","332.394104","1389738236610444.8000000000",
"2017-11-18 00:00","347.61239624","1402316828783891.8000000000",
"2017-11-19 00:00","354.38577271","1489214248965439.0000000000",
"2017-11-20 00:00","366.72973633","1471462729491718.5000000000",
"2017-11-21 00:00","360.40063477","1462847884820394.8000000000",
"2017-11-22 00:00","380.65209961","1518894148327635.8000000000",
"2017-11-23 00:00","410.16558838","1549351256477913.5000000000",
"2017-11-24 00:00","474.91140747","1562073252754272.2000000000",
"2017-11-25 00:00","466.27633667","1553379593941133.5000000000",
"2017-11-26 00:00","471.33026123","1537205170278244.5000000000",
"2017-11-27 00:00","480.35513306","1508042853624901.5000000000",
"2017-11-28 00:00","472.90206909","1520780408250057.2000000000",
"2017-11-29 00:00","427.52328491","1542745956194406.2000000000",
"2017-11-30 00:00","447.11431885","1546949558356136.8000000000",
"2017-12-01 00:00","466.5397644","1570293136110959.0000000000",
"2017-12-02 00:00","463.4493103","1509751249390494.2000000000",
"2017-12-03 00:00","465.85339355","1530846399225249.5000000000",
"2017-12-04 00:00","470.20385742","1477492059096138.2000000000",
"2017-12-05 00:00","463.28088379","1468449809695802.0000000000",
"2017-12-06 00:00","428.58764648","1480719151843227.8000000000",
"2017-12-07 00:00","434.40774536","1552890438945510.0000000000",
"2017-12-08 00:00","456.03131104","1553202155649222.0000000000",
"2017-12-09 00:00","473.50195313","1549426798576259.8000000000",
"2017-12-10 00:00","441.72088623","1575712167783485.2000000000",
"2017-12-11 00:00","515.13641357","1556260952137920.0000000000",
"2017-12-12 00:00","651.43145752","1612737499302180.2000000000",
"2017-12-13 00:00","702.7668457","1641299123634794.8000000000",
"2017-12-14 00:00","695.81555176","1716279356076915.5000000000",
"2017-12-15 00:00","684.44830322","1740332446347656.2000000000",
"2017-12-16 00:00","696.20947266","1754690326252687.2000000000",
"2017-12-17 00:00","719.97515869","1783752977656591.0000000000",
"2017-12-18 00:00","794.64483643","1736464975898560.0000000000",
"2017-12-19 00:00","826.82305908","1716149477546857.8000000000",
"2017-12-20 00:00","819.08557129","1741540444407605.8000000000",
"2017-12-21 00:00","821.06335449","1725803011179449.0000000000",
"2017-12-22 00:00","674.86010742","1792356524198467.0000000000",
"2017-12-23 00:00","719.38726807","1822644898874091.2000000000",
"2017-12-24 00:00","694.14837646","1853229389024423.5000000000",
"2017-12-25 00:00","765.83428955","1865831276932747.5000000000",
"2017-12-26 00:00","773.83575439","1864021965650595.0000000000",
"2017-12-27 00:00","762.84216309","1916423811502225.8000000000",
"2017-12-28 00:00","737.02301025","1870550685531495.2000000000",
"2017-12-29 00:00","753.59210205","1874640020443688.2000000000",
"2017-12-30 00:00","717.25653076","1919555032426132.2000000000",
"2017-12-31 00:00","756.73260498","1935071726621438.5000000000",
"2018-01-01 00:00","772.64080811","1924729868145044.0000000000",
"2018-01-02 00:00","884.44439697","1904343002124747.5000000000",
"2018-01-03 00:00","962.71966553","1895450077810932.8000000000",
"2018-01-04 00:00","980.92175293","1933064000890836.8000000000",
"2018-01-05 00:00","997.71966553","1899132251295366.2000000000",
"2018-01-06 00:00","1041.67834473","1950646574073067.2000000000",
"2018-01-07 00:00","1153.16833496","2005809803772542.0000000000",
"2018-01-08 00:00","1148.52941895","2009516993419592.0000000000",
"2018-01-09 00:00","1299.73547363","2005905468357523.2000000000",
"2018-01-10 00:00","1255.82006836","2075422196108213.8000000000",
"2018-01-11 00:00","1154.93151855","2099697198017232.8000000000",
"2018-01-12 00:00","1273.2019043","2140802162894377.2000000000",
"2018-01-13 00:00","1396.41760254","2169168472872540.5000000000",
"2018-01-14 00:00","1366.7722168","2189371914984279.2000000000",
"2018-01-15 00:00","1291.91772461","2201746653627641.5000000000",
"2018-01-16 00:00","1053.69177246","2257174215656147.5000000000",
"2018-01-17 00:00","1014.25457764","2275486358054667.0000000000",
"2018-01-18 00:00","1036.28295898","2268779620398615.5000000000",
"2018-01-19 00:00","1039.10131836","2363822835246491.5000000000",
"2018-01-20 00:00","1155.15332031","2372814638709989.5000000000",
"2018-01-21 00:00","1049.58117676","2395157190554127.0000000000",
"2018-01-22 00:00","1003.26080322","2399287063794754.0000000000",
"2018-01-23 00:00","986.22924805","2459967161560841.0000000000",
"2018-01-24 00:00","1058.78198242","2507603398357883.0000000000",
"2018-01-25 00:00","1056.03320313","2500852549456742.5000000000",
"2018-01-26 00:00","1055.17150879","2485341103631210.5000000000",
"2018-01-27 00:00","1107.0670166","2500393505475133.0000000000",
"2018-01-28 00:00","1246.00585938","2591381744171953.5000000000",
"2018-01-29 00:00","1182.3605957","2596249976684851.5000000000",
"2018-01-30 00:00","1071.13110352","2626764506743524.0000000000",
"2018-01-31 00:00","1118.30627441","2666119494491553.5000000000",
"2018-02-01 00:00","1036.78674316","2711469932429373.0000000000",
"2018-02-02 00:00","915.78546143","2765665325443517.5000000000",
"2018-02-03 00:00","964.01947021","2759422494059569.5000000000",
"2018-02-04 00:00","834.68206787","2786247295084383.5000000000",
"2018-02-05 00:00","697.95056152","2787076910491228.0000000000",
"2018-02-06 00:00","793.12243652","2837217537152577.5000000000",
"2018-02-07 00:00","757.0682373","2821720469898419.0000000000",
"2018-02-08 00:00","817.80725098","2877237815475197.0000000000",
"2018-02-09 00:00","883.86456299","2834459171253125.0000000000",
"2018-02-10 00:00","860.4152832","2950749152835298.0000000000",
"2018-02-11 00:00","814.66021729","2943732872497909.0000000000",
"2018-02-12 00:00","868.70678711","2971561121397894.5000000000",
"2018-02-13 00:00","845.25823975","2952816621621484.5000000000",
"2018-02-14 00:00","923.5612793","2892302048661079.0000000000",
"2018-02-15 00:00","936.97589111","2991223496430692.5000000000",
"2018-02-16 00:00","944.20953369","2973718885372610.0000000000",
"2018-02-17 00:00","974.11486816","3003821822312746.5000000000",
"2018-02-18 00:00","923.92132568","2976957671534270.0000000000",
"2018-02-19 00:00","943.86541748","2932875069369745.0000000000",
"2018-02-20 00:00","895.3706665","2911436258045102.0000000000",
"2018-02-21 00:00","849.97149658","2981196774998205.0000000000",
"2018-02-22 00:00","812.84454346","2967711695062857.0000000000",
"2018-02-23 00:00","864.18914795","2974924584558784.0000000000",
"2018-02-24 00:00","840.51525879","3096446035780249.5000000000",
"2018-02-25 00:00","844.81036377","3030533339510271.0000000000",
"2018-02-26 00:00","869.31518555","2978767153901953.0000000000",
"2018-02-27 00:00","878.26507568","3052568265040536.0000000000",
"2018-02-28 00:00","855.19885254","3103058386818545.5000000000",
"2018-03-01 00:00","872.1998291","3077244315275460.0000000000",
"2018-03-02 00:00","856.85302734","3190815355052291.5000000000",
"2018-03-03 00:00","857.22509766","3140164441334254.0000000000",
"2018-03-04 00:00","866.67797852","3135226015752469.0000000000",
"2018-03-05 00:00","853.6842041","3118411001962356.0000000000",
"2018-03-06 00:00","816.95141602","3194249046485416.0000000000",
"2018-03-07 00:00","752.83148193","3237862488797108.5000000000",
"2018-03-08 00:00","704.59552002","3155883958898891.5000000000",
"2018-03-09 00:00","728.9163208","3166734686927877.0000000000",
"2018-03-10 00:00","686.88995361","3148891350423743.0000000000",
"2018-03-11 00:00","723.33917236","3190981337594351.5000000000",
"2018-03-12 00:00","699.83099365","3176688766423835.5000000000",
"2018-03-13 00:00","690.82659912","3135698017343154.0000000000",
"2018-03-14 00:00","614.29095459","3160924654163128.5000000000",
"2018-03-15 00:00","611.30407715","3273411760864617.5000000000",
"2018-03-16 00:00","601.66625977","3261562277877273.0000000000",
"2018-03-17 00:00","552.7789917","3265567602885663.0000000000",
"2018-03-18 00:00","538.64367676","3287243674946563.0000000000",
"2018-03-19 00:00","556.72595215","3281437349558883.5000000000",
"2018-03-20 00:00","557.17492676","3261279286429792.0000000000",
"2018-03-21 00:00","561.73150635","3225445238424110.0000000000",
"2018-03-22 00:00","539.70202637","3284345312353459.0000000000",
"2018-03-23 00:00","539.61895752","3218749003895189.0000000000",
"2018-03-24 00:00","526.43859863","3264568415250100.0000000000",
"2018-03-25 00:00","524.28692627","3333441475494627.5000000000",
"2018-03-26 00:00","489.95123291","3274585882463589.5000000000",
"2018-03-27 00:00","450.11608887","3258302893706154.0000000000",
"2018-03-28 00:00","446.27914429","3183491506504232.0000000000",
"2018-03-29 00:00","385.96838379","3211951294637475.5000000000",
"2018-03-30 00:00","394.64483643","3189075618873527.0000000000",
"2018-03-31 00:00","396.45709229","3239618233047332.0000000000",
"2018-04-01 00:00","379.60650635","3197878927586846.0000000000",
"2018-04-02 00:00","386.42462158","3130326474926399.0000000000",
"2018-04-03 00:00","416.89306641","3176981802787791.5000000000",
"2018-04-04 00:00","380.5428772","3151225900264970.0000000000",
"2018-04-05 00:00","383.23168945","3256199538233065.0000000000",
"2018-04-06 00:00","370.28515625","3235885305959225.0000000000",
"2018-04-07 00:00","385.3142395","3191373130382237.0000000000",
"2018-04-08 00:00","400.50817871","3088964260313365.0000000000",
"2018-04-09 00:00","398.52563477","3135858403362701.0000000000",
"2018-04-10 00:00","414.24258423","3146614700508012.0000000000",
"2018-04-11 00:00","430.54003906","3131513601624276.5000000000",
"2018-04-12 00:00","492.9413147","3085986253151062.0000000000",
"2018-04-13 00:00","492.73477173","3132314997500451.0000000000",
"2018-04-14 00:00","501.47833252","3137466930260503.0000000000",
"2018-04-15 00:00","531.70196533","3113712319018334.0000000000",
"2018-04-16 00:00","511.146698","3132795635299826.0000000000",
"2018-04-17 00:00","502.89364624","3078158578176568.5000000000",
"2018-04-18 00:00","524.78881836","3098360907475678.0000000000",
"2018-04-19 00:00","567.88903809","3070111673239997.5000000000",
"2018-04-20 00:00","615.71801758","3168246021478383.0000000000",
"2018-04-21 00:00","605.39532471","3146736293367521.5000000000",
"2018-04-22 00:00","621.8604126","3181240721748995.0000000000",
"2018-04-23 00:00","642.54797363","3132080677231531.5000000000",
"2018-04-24 00:00","708.15808105","3129306090801140.5000000000",
"2018-04-25 00:00","615.41564941","3213181106185309.0000000000",
"2018-04-26 00:00","662.80865479","3152285278420474.0000000000",
"2018-04-27 00:00","647.03192139","3128856393102755.5000000000",
"2018-04-28 00:00","683.67791748","3190829701004708.0000000000",
"2018-04-29 00:00","688.88079834","3196315559599619.0000000000",
"2018-04-30 00:00","669.92364502","3113972523544062.5000000000",
"2018-05-01 00:00","673.61328125","3111333123485254.5000000000",
"2018-05-02 00:00","687.14935303","3164594457401158.5000000000",
"2018-05-03 00:00","779.54278564","3202794445667840.5000000000",
"2018-05-04 00:00","785.62414551","3242195815031255.5000000000",
"2018-05-05 00:00","816.11968994","3271982202762180.5000000000",
"2018-05-06 00:00","792.31085205","3327780246020582.0000000000",
"2018-05-07 00:00","753.72546387","3343568565309521.5000000000",
"2018-05-08 00:00","752.85717773","3268429357612419.0000000000",
"2018-05-09 00:00","752.27526855","3279763711930123.5000000000",
"2018-05-10 00:00","727.27740479","3285211912981729.5000000000",
"2018-05-11 00:00","679.58630371","3367082076477206.0000000000",
"2018-05-12 00:00","686.04827881","3397010186974928.5000000000",
"2018-05-13 00:00","733.49645996","3322168916527224.5000000000",
"2018-05-14 00:00","730.5491333","3262634125326314.5000000000",
"2018-05-15 00:00","708.87139893","3286345183564989.0000000000",
"2018-05-16 00:00","707.05023193","3280925637937990.5000000000",
"2018-05-17 00:00","672.65655518","3236627209022464.5000000000",
"2018-05-18 00:00","694.36688232","3250211728818401.0000000000",
"2018-05-19 00:00","696.52954102","3307964523985016.5000000000",
"2018-05-20 00:00","715.36877441","3341722032929879.5000000000",
"2018-05-21 00:00","699.22198486","3323281414037083.5000000000",
"2018-05-22 00:00","647.74053955","3252172526470254.5000000000",
"2018-05-23 00:00","583.58459473","3223610066318876.5000000000",
"2018-05-24 00:00","601.75463867","3202991669729452.5000000000",
"2018-05-25 00:00","586.73449707","3253127775671567.5000000000",
"2018-05-26 00:00","587.28039551","3215113696438982.5000000000",
"2018-05-27 00:00","572.66790771","3232392035792746.5000000000",
"2018-05-28 00:00","516.03570557","3218952939947267.0000000000",
"2018-05-29 00:00","565.38775635","3177263898670784.0000000000",
"2018-05-30 00:00","559.59008789","3249295320501042.0000000000",
"2018-05-31 00:00","577.64489746","3151675292917609.0000000000",
"2018-06-01 00:00","580.04315186","3194128918517768.0000000000",
"2018-06-02 00:00","591.80847168","3202592901102516.5000000000",
"2018-06-03 00:00","619.43743896","3159146670306135.5000000000",
"2018-06-04 00:00","592.98468018","3232844547073692.0000000000",
"2018-06-05 00:00","609.30285645","3163392940788893.5000000000",
"2018-06-06 00:00","607.12353516","3161717646135353.5000000000",
"2018-06-07 00:00","605.18737793","3196856633384725.5000000000",
"2018-06-08 00:00","601.07727051","3303496997783539.0000000000",
"2018-06-09 00:00","597.56231689","3252140929108012.5000000000",
"2018-06-10 00:00","526.47912598","3235937527064981.0000000000",
"2018-06-11 00:00","533.28424072","3333042609658125.5000000000",
"2018-06-12 00:00","496.84338379","3269563082459987.5000000000",
"2018-06-13 00:00","477.49401855","3276912398260766.0000000000",
"2018-06-14 00:00","519.74188232","3257052453297908.0000000000",
"2018-06-15 00:00","491.00427246","3293273003282104.0000000000",
"2018-06-16 00:00","499.64233398","3295288498614171.5000000000",
"2018-06-17 00:00","500.44848633","3397011425173860.5000000000",
"2018-06-18 00:00","518.890625","3435029512825130.0000000000",
"2018-06-19 00:00","537.95739746","3375738358063866.5000000000",
"2018-06-20 00:00","536.26782227","3456540069279445.5000000000",
"2018-06-21 00:00","527.36657715","3428843483299116.5000000000",
"2018-06-22 00:00","465.81680298","3394468864535636.0000000000",
"2018-06-23 00:00","474.51977539","3454860482373085.0000000000",
"2018-06-24 00:00","457.67190552","3396680512660090.0000000000",
"2018-06-25 00:00","460.30984497","3362826853782779.5000000000",
"2018-06-26 00:00","432.77172852","3486660895037228.0000000000",
"2018-06-27 00:00","442.36489868","3406501442167826.0000000000",
"2018-06-28 00:00","422.36499023","3378949753377573.0000000000",
"2018-06-29 00:00","436.00900269","3470085389554514.0000000000",
"2018-06-30 00:00","455.17999268","3361516796005592.5000000000",
"2018-07-01 00:00","453.91799927","3392110932388952.0000000000",
"2018-07-02 00:00","475.34698486","3455917200717658.0000000000",
"2018-07-03 00:00","464.19500732","3436789282152647.5000000000",
"2018-07-04 00:00","467.31799316","3560406548707350.0000000000",
"2018-07-05 00:00","474.4119873","3511897316857442.5000000000",
"2018-07-06 00:00","474.01199341","3525426804280975.0000000000",
"2018-07-07 00:00","491.66000366","3452745477425559.5000000000",
"2018-07-08 00:00","489.11898804","3531174198750193.0000000000",
"2018-07-09 00:00","476.68200684","3499090624103495.5000000000",
"2018-07-10 00:00","434.42401123","3357071624356265.5000000000",
"2018-07-11 00:00","446.51800537","3441982928860221.5000000000",
"2018-07-12 00:00","430.07400513","3446238480969885.0000000000",
"2018-07-13 00:00","434.02700806","3424541366446887.0000000000",
"2018-07-14 00:00","436.08599854","3422096291570311.5000000000",
"2018-07-15 00:00","449.8500061","3445540792751957.0000000000",
"2018-07-16 00:00","480.6579895","3450888147329659.5000000000",
"2018-07-17 00:00","501.00201416","3478376507273870.0000000000",
"2018-07-18 00:00","480.51300049","3433814532484917.0000000000",
"2018-07-19 00:00","469.61898804","3427893381241201.5000000000",
"2018-07-20 00:00","450.69799805","3236424736630217.5000000000",
"2018-07-21 00:00","462.43600464","3345711177679592.5000000000",
"2018-07-22 00:00","459.65701294","3515978171522279.0000000000",
"2018-07-23 00:00","450.85299683","3425936184979781.5000000000",
"2018-07-24 00:00","479.37298584","3475585339151902.0000000000",
"2018-07-25 00:00","472.49301147","3529118448739170.5000000000",
"2018-07-26 00:00","464.0369873","3503119020927690.5000000000",
"2018-07-27 00:00","469.66598511","3544915696629911.0000000000",
"2018-07-28 00:00","466.89801025","3557468891173414.0000000000",
"2018-07-29 00:00","466.66500854","3562922302196969.5000000000",
"2018-07-30 00:00","457.08087158","3529737703513843.5000000000",
"2018-07-31 00:00","433.86654663","3515276905882945.5000000000",
"2018-08-01 00:00","420.74694824","3554079114029834.0000000000",
"2018-08-02 00:00","412.62121582","3477334398394589.5000000000",
"2018-08-03 00:00","418.26171875","3565681209955283.0000000000",
"2018-08-04 00:00","407.25244141","3567616780859722.5000000000",
"2018-08-05 00:00","410.51611328","3595325522283470.5000000000",
"2018-08-06 00:00","406.65835571","3566358601650655.0000000000",
"2018-08-07 00:00","380.21502686","3591199665800709.5000000000",
"2018-08-08 00:00","356.61303711","3606033523244945.5000000000",
"2018-08-09 00:00","365.58779907","3582380442974710.5000000000",
"2018-08-10 00:00","334.17645264","3553788223303317.5000000000",
"2018-08-11 00:00","322.11151123","3490940624003010.0000000000",
"2018-08-12 00:00","319.56973267","3500412146327668.5000000000",
"2018-08-13 00:00","286.49536133","3545296976039655.0000000000",
"2018-08-14 00:00","278.93161011","3506907049893132.0000000000",
"2018-08-15 00:00","282.36367798","3436673243052034.0000000000",
"2018-08-16 00:00","288.04647827","3483033525925984.0000000000",
"2018-08-17 00:00","315.72894287","3441650883455599.5000000000",
"2018-08-18 00:00","295.81170654","3468867421383951.0000000000",
"2018-08-19 00:00","300.83383179","3494743123831570.5000000000",
"2018-08-20 00:00","274.31512451","3516086115839690.0000000000",
"2018-08-21 00:00","281.94393921","3593968309681245.0000000000",
"2018-08-22 00:00","271.34115601","3451969110232916.5000000000",
"2018-08-23 00:00","277.10388184","3431228532830117.0000000000",
"2018-08-24 00:00","282.9671936","3500503828687317.5000000000",
"2018-08-25 00:00","279.64599609","3569733163419212.5000000000",
"2018-08-26 00:00","275.19708252","3495418251280545.5000000000",
"2018-08-27 00:00","285.603302","3491155597397385.5000000000",
"2018-08-28 00:00","296.4994812","3456090689800777.0000000000",
"2018-08-29 00:00","289.31240845","3432294225431517.0000000000",
"2018-08-30 00:00","284.10546875","3465881860389426.5000000000",
"2018-08-31 00:00","283.00408936","3427217634542108.5000000000",
"2018-09-01 00:00","295.34133911","3385919100169461.0000000000",
"2018-09-02 00:00","294.3706665","3406536836935408.5000000000",
"2018-09-03 00:00","289.25946045","3394753716489158.5000000000",
"2018-09-04 00:00","285.72320557","3435481326138987.0000000000",
"2018-09-05 00:00","232.33119202","3399787550349524.0000000000",
"2018-09-06 00:00","230.21485901","3399656176552100.5000000000",
"2018-09-07 00:00","217.20251465","3375919034114891.0000000000",
"2018-09-08 00:00","197.95074463","3209592779754169.0000000000",
"2018-09-09 00:00","196.9243927","3220979419747843.0000000000",
"2018-09-10 00:00","197.07907104","3197339353719447.5000000000",
"2018-09-11 00:00","185.06646729","3133091293206499.0000000000",
"2018-09-12 00:00","183.33126831","3049956018454063.0000000000",
"2018-09-13 00:00","211.3540802","3142741454091978.5000000000",
"2018-09-14 00:00","211.74893188","3146685178996821.0000000000",
"2018-09-15 00:00","223.0743866","3129494677715776.0000000000",
"2018-09-16 00:00","220.58880615","3140086572915639.0000000000",
"2018-09-17 00:00","197.87472534","3178890499897429.0000000000",
"2018-09-18 00:00","209.97457886","3170659591605832.5000000000",
"2018-09-19 00:00","209.96894836","3176542028190424.0000000000",
"2018-09-20 00:00","224.59100342","3112104204754450.5000000000",
"2018-09-21 00:00","246.58425903","3278089570281068.5000000000",
"2018-09-22 00:00","240.48042297","3248982555359497.0000000000",
"2018-09-23 00:00","244.32952881","3264681979031004.0000000000",
"2018-09-24 00:00","228.72991943","3222555348287178.5000000000",
"2018-09-25 00:00","218.50453186","3283669089024998.0000000000",
"2018-09-26 00:00","215.84741211","3276765546628692.0000000000",
"2018-09-27 00:00","228.49415588","3285647097196854.5000000000",
"2018-09-28 00:00","222.40211487","3265762713994658.0000000000",
"2018-09-29 00:00","231.63473511","3260160225341970.0000000000",
"2018-09-30 00:00","232.84849548","3240652601422807.0000000000",
"2018-10-01 00:00","230.76777649","3211925342341786.0000000000",
"2018-10-02 00:00","227.18087769","3226085448148536.5000000000",
"2018-10-03 00:00","220.48942566","3261753458926595.5000000000",
"2018-10-04 00:00","222.21839905","3277001275785451.0000000000",
"2018-10-05 00:00","227.60064697","3252608506128726.5000000000",
"2018-10-06 00:00","225.11988831","3275289114565462.0000000000",
"2018-10-07 00:00","226.11851501","3311601812267824.5000000000",
"2018-10-08 00:00","229.25517273","3289361027442342.0000000000",
"2018-10-09 00:00","227.98153687","3294909967073060.0000000000",
"2018-10-10 00:00","225.76925659","3219699284376294.0000000000",
"2018-10-11 00:00","189.49923706","3237206274954832.0000000000",
"2018-10-12 00:00","196.7272644","3196432859157864.0000000000",
"2018-10-13 00:00","199.84094238","3220775277065553.5000000000",
"2018-10-14 00:00","195.7146759","3215462082054987.5000000000",
"2018-10-15 00:00","209.70370483","3205597182439017.5000000000",
"2018-10-16 00:00","210.11975098","3189853913850110.0000000000",
"2018-10-17 00:00","207.0834198","3237578316538169.5000000000",
