时间,币价,平均算力
"2017-02-02 00:00","10.82135391","8271396566721.0000000000",
"2017-02-03 00:00","11.11449337","8428021808832.0000000000",
"2017-02-04 00:00","11.43353271","8774812257046.0000000000",
"2017-02-05 00:00","11.3530283","8875580182846.0000000000",
"2017-02-06 00:00","11.38935947","8865609825593.0000000000",
"2017-02-07 00:00","11.51529217","8983095244664.0000000000",
"2017-02-08 00:00","11.43119621","8945633844956.0000000000",
"2017-02-09 00:00","11.03224182","9217779993315.0000000000",
"2017-02-10 00:00","11.2789278","9274787676125.0000000000",
"2017-02-11 00:00","11.34952068","9392533947270.0000000000",
"2017-02-12 00:00","11.39915657","9522655901119.0000000000",
"2017-02-13 00:00","11.26952076","9632194825209.0000000000",
"2017-02-14 00:00","13.02523708","9670953372908.0000000000",
"2017-02-15 00:00","12.91972351","9633921231401.0000000000",
"2017-02-16 00:00","12.90366554","9813753369307.0000000000",
"2017-02-17 00:00","12.6764822","9910632573280.0000000000",
"2017-02-18 00:00","12.81015205","10076262978739.0000000000",
"2017-02-19 00:00","12.75846291","10118135044858.0000000000",
"2017-02-20 00:00","12.43014431","10346070101240.0000000000",
"2017-02-21 00:00","12.66839504","10222183307433.0000000000",
"2017-02-22 00:00","12.59969425","10250363193032.0000000000",
"2017-02-23 00:00","13.1193552","10300750497953.0000000000",
"2017-02-24 00:00","13.06915283","10612939587663.0000000000",
"2017-02-25 00:00","13.54866791","11038763955106.0000000000",
"2017-02-26 00:00","14.5199604","11078623264907.0000000000",
"2017-02-27 00:00","15.39652157","11579003227419.0000000000",
"2017-02-28 00:00","15.81719875","11192778816831.0000000000",
"2017-03-01 00:00","17.34967995","11370841358481.0000000000",
"2017-03-02 00:00","19.03023911","11790130545656.0000000000",
"2017-03-03 00:00","19.45896912","11641557927748.0000000000",
"2017-03-04 00:00","18.61887932","12169536312718.0000000000",
"2017-03-05 00:00","19.30225182","12201281755910.0000000000",
"2017-03-06 00:00","19.60566902","12126214131965.0000000000",
"2017-03-07 00:00","18.88864517","12565722668665.0000000000",
"2017-03-08 00:00","16.6512928","12593048536828.0000000000",
"2017-03-09 00:00","17.75471878","12622672673823.0000000000",
"2017-03-10 00:00","19.33226776","12870787395445.0000000000",
"2017-03-11 00:00","21.47252274","12911525663913.0000000000",
"2017-03-12 00:00","23.43771935","13436176110758.0000000000",
"2017-03-13 00:00","28.59292221","13253974171555.0000000000",
"2017-03-14 00:00","28.65459824","13629941371841.0000000000",
"2017-03-15 00:00","35.05591965","13792475423742.0000000000",
"2017-03-16 00:00","46.34581375","14519820538547.0000000000",
"2017-03-17 00:00","46.82799149","14696883239651.0000000000",
"2017-03-18 00:00","34.16022873","13914394691333.0000000000",
"2017-03-19 00:00","44.74007416","14862975859188.0000000000",
"2017-03-20 00:00","43.39022446","14561766877646.0000000000",
"2017-03-21 00:00","43.14509201","14911469979000.0000000000",
"2017-03-22 00:00","42.34205627","15425886961445.0000000000",
"2017-03-23 00:00","43.67842865","15334129933486.0000000000",
"2017-03-24 00:00","53.10752487","15438555150946.0000000000",
"2017-03-25 00:00","51.25004578","16222645176266.0000000000",
"2017-03-26 00:00","50.52159882","16892212352617.0000000000",
"2017-03-27 00:00","49.66692734","16458794418227.0000000000",
"2017-03-28 00:00","50.77490234","17141183652411.0000000000",
"2017-03-29 00:00","53.12607574","17183397785954.0000000000",
"2017-03-30 00:00","52.20576096","17642576203344.0000000000",
"2017-03-31 00:00","50.03727722","17341834914855.0000000000",
"2017-04-01 00:00","50.69946289","17320601567507.0000000000",
"2017-04-02 00:00","48.74874878","16563173217425.0000000000",
"2017-04-03 00:00","44.35643387","17592069988088.0000000000",
"2017-04-04 00:00","44.641922","18094393499611.0000000000",
"2017-04-05 00:00","45.30395126","17966797013807.0000000000",
"2017-04-06 00:00","43.24213791","18252581031231.0000000000",
"2017-04-07 00:00","42.16263199","18343845646431.0000000000",
"2017-04-08 00:00","44.30706787","18006639650478.0000000000",
"2017-04-09 00:00","43.26697159","18072135432281.0000000000",
"2017-04-10 00:00","43.43519592","18670212999138.0000000000",
"2017-04-11 00:00","43.40720367","18558538230555.0000000000",
"2017-04-12 00:00","46.28725052","18202235778270.0000000000",
"2017-04-13 00:00","50.21942139","19836962402149.0000000000",
"2017-04-14 00:00","47.57413483","19258952698128.0000000000",
"2017-04-15 00:00","49.10149002","19594368968029.0000000000",
"2017-04-16 00:00","48.71854782","19889026965111.0000000000",
"2017-04-17 00:00","48.30456924","20298692148239.0000000000",
"2017-04-18 00:00","50.70747375","20079153889145.0000000000",
"2017-04-19 00:00","48.30527878","20288754675160.0000000000",
"2017-04-20 00:00","49.6721611","20804783410412.0000000000",
"2017-04-21 00:00","48.22444916","20900639480556.0000000000",
"2017-04-22 00:00","48.55300522","21389227083454.0000000000",
"2017-04-23 00:00","48.48928833","20668784361415.0000000000",
"2017-04-24 00:00","50.03145981","21580963790187.0000000000",
"2017-04-25 00:00","49.89123154","21293433595605.0000000000",
"2017-04-26 00:00","52.72032928","21615736970064.0000000000",
"2017-04-27 00:00","62.16772842","22953067545661.0000000000",
"2017-04-28 00:00","70.15920258","23466987418261.0000000000",
"2017-04-29 00:00","68.37693024","22938986695269.0000000000",
"2017-04-30 00:00","79.02124786","23204421241332.0000000000",
"2017-05-01 00:00","76.29698181","23246153355565.0000000000",
"2017-05-02 00:00","77.26377869","23613726543062.0000000000",
"2017-05-03 00:00","79.7181778","23268341687478.0000000000",
"2017-05-04 00:00","96.98135376","24464896023967.0000000000",
"2017-05-05 00:00","94.39853668","24414531910224.0000000000",
"2017-05-06 00:00","97.81348419","24861102254737.0000000000",
"2017-05-07 00:00","94.00731659","24481903267426.0000000000",
"2017-05-08 00:00","91.42037964","25605313998653.0000000000",
"2017-05-09 00:00","91.16291809","25350224219782.0000000000",
"2017-05-10 00:00","89.52485657","25795186438819.0000000000",
"2017-05-11 00:00","89.87966919","26695341935412.0000000000",
"2017-05-12 00:00","88.65538025","26051389681105.0000000000",
"2017-05-13 00:00","90.83539581","26883364411734.0000000000",
"2017-05-14 00:00","90.7865448","27814805765594.0000000000",
"2017-05-15 00:00","92.4148941","28229905680239.0000000000",
"2017-05-16 00:00","89.43795013","26763741801487.0000000000",
"2017-05-17 00:00","89.86037445","27739997833515.0000000000",
"2017-05-18 00:00","96.90627289","28818324304260.0000000000",
"2017-05-19 00:00","129.52746582","29607032640269.0000000000",
"2017-05-20 00:00","126.5211792","30499285609706.0000000000",
"2017-05-21 00:00","157.93659973","31381775201643.0000000000",
"2017-05-22 00:00","174.2613678","30235255599301.0000000000",
"2017-05-23 00:00","181.95245361","30980176158629.0000000000",
"2017-05-24 00:00","190.04576111","31136245767636.0000000000",
"2017-05-25 00:00","174.44638062","31203740130239.0000000000",
"2017-05-26 00:00","160.40330505","32146815826109.0000000000",
"2017-05-27 00:00","157.75782776","31939185482570.0000000000",
"2017-05-28 00:00","170.51091003","34018541222590.0000000000",
"2017-05-29 00:00","194.90939331","36264049064390.0000000000",
"2017-05-30 00:00","231.91082764","35306634737651.0000000000",
"2017-05-31 00:00","230.66937256","37248785117661.0000000000",
"2017-06-01 00:00","222.23916626","36295190932520.0000000000",
"2017-06-02 00:00","223.77507019","37395663236245.0000000000",
"2017-06-03 00:00","224.37557983","38371754243152.0000000000",
"2017-06-04 00:00","245.33224487","39291444274002.0000000000",
"2017-06-05 00:00","248.46400452","39828834039852.0000000000",
"2017-06-06 00:00","264.46560669","41467730532518.0000000000",
"2017-06-07 00:00","258.07122803","41829684498879.0000000000",
"2017-06-08 00:00","261.66629028","41760674161064.0000000000",
"2017-06-09 00:00","281.73681641","43939891193463.0000000000",
"2017-06-10 00:00","337.66799927","45025182578530.0000000000",
"2017-06-11 00:00","340.60888672","44968294068819.0000000000",
"2017-06-12 00:00","401.49038696","46522075087971.0000000000",
"2017-06-13 00:00","397.53710938","47651607769747.0000000000",
"2017-06-14 00:00","359.05300903","48521860791531.0000000000",
"2017-06-15 00:00","361.93295288","49363897981452.0000000000",
"2017-06-16 00:00","370.22747803","50985969882110.0000000000",
"2017-06-17 00:00","379.41421509","51995669793454.0000000000",
"2017-06-18 00:00","371.45806885","52570822426350.0000000000",
"2017-06-19 00:00","370.05587769","53614719103983.0000000000",
"2017-06-20 00:00","359.00543213","54098240797200.0000000000",
"2017-06-21 00:00","336.87182617","54738964742491.0000000000",
"2017-06-22 00:00","336.37051392","54336704373890.0000000000",
"2017-06-23 00:00","341.73861694","55693605003757.0000000000",
"2017-06-24 00:00","323.69592285","56393524710369.0000000000",
"2017-06-25 00:00","303.2482605","58417112349132.0000000000",
"2017-06-26 00:00","272.69189453","58320978141848.0000000000",
"2017-06-27 00:00","293.08795166","59938051087500.0000000000",
"2017-06-28 00:00","327.92669678","61540789098593.0000000000",
"2017-06-29 00:00","302.88327026","61649495641450.0000000000",
"2017-06-30 00:00","294.91583252","62565703649500.0000000000",
"2017-07-01 00:00","274.60055542","63099816232763.0000000000",
"2017-07-02 00:00","287.98687744","65002338599111.0000000000",
"2017-07-03 00:00","282.89752197","66564360885704.0000000000",
"2017-07-04 00:00","273.30322266","64819978567358.0000000000",
"2017-07-05 00:00","268.77432251","65974487088450.0000000000",
"2017-07-06 00:00","270.54934692","67077555537398.0000000000",
"2017-07-07 00:00","245.99084473","67475713453228.0000000000",
"2017-07-08 00:00","251.69714355","68043932032263.0000000000",
"2017-07-09 00:00","242.13729858","69105357448269.0000000000",
"2017-07-10 00:00","215.35661316","68636544301587.0000000000",
"2017-07-11 00:00","197.40393066","66934754201803.0000000000",
"2017-07-12 00:00","230.77400208","67570452633878.0000000000",
"2017-07-13 00:00","209.73280334","66157611392631.0000000000",
"2017-07-14 00:00","199.66233826","68604712664505.0000000000",
"2017-07-15 00:00","170.65452576","70214316465202.0000000000",
"2017-07-16 00:00","157.36277771","66699855238819.0000000000",
"2017-07-17 00:00","193.42442322","68405207369200.0000000000",
"2017-07-18 00:00","234.39085388","71176220538012.0000000000",
"2017-07-19 00:00","199.70274353","73427793198749.0000000000",
"2017-07-20 00:00","227.26464844","73177456447550.0000000000",
"2017-07-21 00:00","218.30462646","72969298228549.0000000000",
"2017-07-22 00:00","229.47618103","75690247408162.0000000000",
"2017-07-23 00:00","225.95077515","73613003654415.0000000000",
"2017-07-24 00:00","224.71099854","77163027212658.0000000000",
"2017-07-25 00:00","206.70994568","76844126914345.0000000000",
"2017-07-26 00:00","203.95339966","75605726052384.0000000000",
"2017-07-27 00:00","204.31762695","77536893123692.0000000000",
"2017-07-28 00:00","193.34088135","76587712193575.0000000000",
"2017-07-29 00:00","205.78875732","79036254012639.0000000000",
"2017-07-30 00:00","197.97784424","80870476773081.0000000000",
"2017-07-31 00:00","203.87060547","80827530505399.0000000000",
"2017-08-01 00:00","226.76872253","79669656055409.0000000000",
"2017-08-02 00:00","219.9524231","76678415380719.0000000000",
"2017-08-03 00:00","225.34230042","79753467651343.0000000000",
"2017-08-04 00:00","222.85162354","78969008598029.0000000000",
"2017-08-05 00:00","256.50653076","80016730186190.0000000000",
"2017-08-06 00:00","261.56741333","82340643487617.0000000000",
"2017-08-07 00:00","269.17980957","83297114037169.0000000000",
"2017-08-08 00:00","296.76889038","84948343528036.0000000000",
"2017-08-09 00:00","296.02682495","83420854767183.0000000000",
"2017-08-10 00:00","295.89163208","84612950571944.0000000000",
"2017-08-11 00:00","308.86364746","87290695848031.0000000000",
"2017-08-12 00:00","310.60092163","87635589348478.0000000000",
"2017-08-13 00:00","298.06408691","89581393516323.0000000000",
"2017-08-14 00:00","300.09729004","90836494873348.0000000000",
"2017-08-15 00:00","289.81842041","91248373026761.0000000000",
"2017-08-16 00:00","302.26663208","92535537740725.0000000000",
"2017-08-17 00:00","301.45706177","91773692624084.0000000000",
"2017-08-18 00:00","295.58984375","95424273700766.0000000000",
"2017-08-19 00:00","297.4704895","93274287176701.0000000000",
"2017-08-20 00:00","301.4284668","95757569588099.0000000000",
"2017-08-21 00:00","321.59127808","95960991442831.0000000000",
"2017-08-22 00:00","314.78482056","98272645366046.0000000000",
"2017-08-23 00:00","317.51852417","97233837607220.0000000000",
"2017-08-24 00:00","325.61141968","95298874686829.0000000000",
"2017-08-25 00:00","331.91531372","95967825974359.0000000000",
"2017-08-26 00:00","333.8817749","95482570176750.0000000000",
"2017-08-27 00:00","347.89300537","92567335390140.0000000000",
"2017-08-28 00:00","347.74728394","99220957951685.0000000000",
"2017-08-29 00:00","370.66699219","99669559523407.0000000000",
"2017-08-30 00:00","378.48522949","97947765322725.0000000000",
"2017-08-31 00:00","383.04241943","98965237441495.0000000000",
"2017-09-01 00:00","387.74066162","98874661449838.0000000000",
"2017-09-02 00:00","348.98428345","98437959907366.0000000000",
"2017-09-03 00:00","347.48413086","99992590644828.0000000000",
"2017-09-04 00:00","295.17092896","100464519186490.0000000000",
"2017-09-05 00:00","312.98809814","99585601607870.0000000000",
"2017-09-06 00:00","334.33804321","101756550594400.0000000000",
"2017-09-07 00:00","329.42797852","106716493491660.0000000000",
"2017-09-08 00:00","296.49658203","104056581125800.0000000000",
"2017-09-09 00:00","294.40472412","102477841305420.0000000000",
"2017-09-10 00:00","288.74688721","102497581167686.0000000000",
"2017-09-11 00:00","294.53234863","108066800064060.0000000000",
"2017-09-12 00:00","291.12164307","103543309652420.0000000000",
"2017-09-13 00:00","277.1116333","105591558195860.0000000000",
"2017-09-14 00:00","213.90843201","109237978425240.0000000000",
"2017-09-15 00:00","250.46438599","107171646891020.0000000000",
"2017-09-16 00:00","246.52172852","108032157089500.0000000000",
"2017-09-17 00:00","251.74935913","105807740827190.0000000000",
"2017-09-18 00:00","293.4967041","108633939983640.0000000000",
"2017-09-19 00:00","282.80383301","107416384860160.0000000000",
"2017-09-20 00:00","283.74209595","109365187550280.0000000000",
"2017-09-21 00:00","258.58004761","108396930569380.0000000000",
"2017-09-22 00:00","264.30957031","103937808485240.0000000000",
"2017-09-23 00:00","286.16784668","106726599394790.0000000000",
"2017-09-24 00:00","282.48339844","101537180383960.0000000000",
"2017-09-25 00:00","292.33215332","102984514223520.0000000000",
"2017-09-26 00:00","287.43795776","105665834360470.0000000000",
"2017-09-27 00:00","306.46713257","101864865062530.0000000000",
"2017-09-28 00:00","299.15545654","97743120327242.0000000000",
"2017-09-29 00:00","291.46737671","97248907770733.0000000000",
"2017-09-30 00:00","301.46524048","101854408028010.0000000000",
"2017-10-01 00:00","302.33682251","101478644261270.0000000000",
"2017-10-02 00:00","297.47497559","101325580986480.0000000000",
"2017-10-03 00:00","292.46264648","104274857165030.0000000000",
"2017-10-04 00:00","292.65756226","107719603821870.0000000000",
"2017-10-05 00:00","295.86300659","102810717472320.0000000000",
"2017-10-06 00:00","308.58810425","100659958931260.0000000000",
"2017-10-07 00:00","311.1242981","104056142578230.0000000000",
"2017-10-08 00:00","308.60794067","104683502185760.0000000000",
"2017-10-09 00:00","297.39175415","106104971219040.0000000000",
"2017-10-10 00:00","299.86999512","109280939673000.0000000000",
"2017-10-11 00:00","303.45602417","105445572727640.0000000000",
"2017-10-12 00:00","304.13616943","110089657316210.0000000000",
"2017-10-13 00:00","338.75732422","105103065907430.0000000000",
"2017-10-14 00:00","339.62789917","108597951486660.0000000000",
"2017-10-15 00:00","336.5949707","111731904578690.0000000000",
"2017-10-16 00:00","333.38421631","114459112505680.0000000000",
"2017-10-17 00:00","317.0819397","113759231248420.0000000000",
"2017-10-18 00:00","314.31869507","117989667731756.0000000000",
"2017-10-19 00:00","308.08755493","117238821150850.0000000000",
"2017-10-20 00:00","304.00613403","116668819600260.0000000000",
"2017-10-21 00:00","300.18743896","118895505369490.0000000000",
"2017-10-22 00:00","295.44625854","117747115284920.0000000000",
"2017-10-23 00:00","286.94973755","121641692178940.0000000000",
"2017-10-24 00:00","298.32757568","118673607964520.0000000000",
"2017-10-25 00:00","297.92541504","114773222741110.0000000000",
"2017-10-31 00:00","305.87939453","120981632662830.0000000000",
"2017-11-01 00:00","291.69442749","115560010361330.0000000000",
"2017-11-02 00:00","287.42855835","113920221175180.0000000000",
"2017-11-03 00:00","305.71130371","111943269817370.0000000000",
"2017-11-04 00:00","300.46865845","117056719309308.0000000000",
"2017-11-05 00:00","296.26263428","114585660284740.0000000000",
"2017-11-06 00:00","298.89205933","113913683475880.0000000000",
"2017-11-07 00:00","294.65856934","116125614803750.0000000000",
"2017-11-08 00:00","309.0697937","114115178304720.0000000000",
"2017-11-09 00:00","320.88391113","115763909074260.0000000000",
"2017-11-10 00:00","299.25253296","115717580582960.0000000000",
"2017-11-11 00:00","314.6812439","118255012784580.0000000000",
"2017-11-12 00:00","307.90823364","117460009362610.0000000000",
"2017-11-13 00:00","316.71585083","114720045808620.0000000000",
"2017-11-14 00:00","337.63098145","115345249990620.0000000000",
"2017-11-15 00:00","333.35681152","111674481405850.0000000000",
"2017-11-16 00:00","330.92422485","112607951497860.0000000000",
"2017-11-17 00:00","332.394104","111518292601010.0000000000",
"2017-11-18 00:00","347.61239624","112978516905890.0000000000",
"2017-11-19 00:00","354.38577271","120194442743430.0000000000",
"2017-11-20 00:00","366.72973633","118772015929330.0000000000",
"2017-11-21 00:00","360.40063477","118388702119580.0000000000",
"2017-11-22 00:00","380.65209961","122149426220030.0000000000",
"2017-11-23 00:00","410.16558838","124807826681320.0000000000",
"2017-11-24 00:00","474.91140747","125319280437740.0000000000",
"2017-11-25 00:00","466.27633667","125155284202080.0000000000",
"2017-11-26 00:00","471.33026123","123422418656400.0000000000",
"2017-11-27 00:00","480.35513306","121376286665420.0000000000",
"2017-11-28 00:00","472.90206909","123410568062090.0000000000",
"2017-11-29 00:00","427.52328491","124818010753220.0000000000",
"2017-11-30 00:00","447.11431885","125497470346090.0000000000",
"2017-12-01 00:00","466.5397644","125605486490460.0000000000",
"2017-12-02 00:00","463.4493103","121857522474160.0000000000",
"2017-12-03 00:00","465.85339355","125843696025640.0000000000",
"2017-12-04 00:00","470.20385742","123438986759100.0000000000",
"2017-12-05 00:00","463.28088379","123624915809870.0000000000",
"2017-12-06 00:00","428.58764648","125156984627450.0000000000",
"2017-12-07 00:00","434.40774536","127319291958280.0000000000",
"2017-12-08 00:00","456.03131104","128293290537240.0000000000",
"2017-12-09 00:00","473.50195313","126709536570270.0000000000",
"2017-12-10 00:00","441.72088623","128319253114190.0000000000",
"2017-12-11 00:00","515.13641357","128981535002790.0000000000",
"2017-12-12 00:00","651.43145752","134036381500000.0000000000",
"2017-12-13 00:00","702.7668457","137612597335270.0000000000",
"2017-12-14 00:00","695.81555176","143725774606250.0000000000",
"2017-12-15 00:00","684.44830322","141972695379730.0000000000",
"2017-12-16 00:00","696.20947266","142918324635650.0000000000",
"2017-12-17 00:00","719.97515869","147373025169700.0000000000",
"2017-12-18 00:00","794.64483643","144741471010950.0000000000",
"2017-12-19 00:00","826.82305908","143780474245120.0000000000",
"2017-12-20 00:00","819.08557129","143920485079630.0000000000",
"2017-12-21 00:00","821.06335449","143222510205960.0000000000",
"2017-12-22 00:00","674.86010742","149540215510300.0000000000",
"2017-12-23 00:00","719.38726807","148918504533100.0000000000",
"2017-12-24 00:00","694.14837646","150642951070870.0000000000",
"2017-12-25 00:00","765.83428955","151478703604140.0000000000",
"2017-12-26 00:00","773.83575439","152530029541290.0000000000",
"2017-12-27 00:00","762.84216309","156607334495610.0000000000",
"2017-12-28 00:00","737.02301025","153645075687590.0000000000",
"2017-12-29 00:00","753.59210205","154721672463480.0000000000",
"2017-12-30 00:00","717.25653076","156914020914800.0000000000",
"2017-12-31 00:00","756.73260498","159403492170397.0000000000",
"2018-01-01 00:00","772.64080811","159071599588750.0000000000",
"2018-01-02 00:00","884.44439697","158739066452980.0000000000",
"2018-01-03 00:00","962.71966553","162548273234740.0000000000",
"2018-01-04 00:00","980.92175293","166355485113170.0000000000",
"2018-01-05 00:00","997.71966553","163077108417770.0000000000",
"2018-01-06 00:00","1041.67834473","168942803513020.0000000000",
"2018-01-07 00:00","1153.16833496","168712808919630.0000000000",
"2018-01-08 00:00","1148.52941895","170778577805600.0000000000",
"2018-01-09 00:00","1299.73547363","174276216494990.0000000000",
"2018-01-10 00:00","1255.82006836","179708431552900.0000000000",
"2018-01-11 00:00","1154.93151855","180350876979540.0000000000",
"2018-01-12 00:00","1273.2019043","181073237136750.0000000000",
"2018-01-13 00:00","1396.41760254","185369549137810.0000000000",
"2018-01-14 00:00","1366.7722168","181560500959180.0000000000",
"2018-01-15 00:00","1291.91772461","187135717952850.0000000000",
"2018-01-16 00:00","1053.69177246","190968657448280.0000000000",
"2018-01-17 00:00","1014.25457764","189385723161977.0000000000",
"2018-01-18 00:00","1036.28295898","188803626772820.0000000000",
"2018-01-19 00:00","1039.10131836","196630223023580.0000000000",
"2018-01-20 00:00","1155.15332031","192482795590580.0000000000",
"2018-01-21 00:00","1049.58117676","197019474918330.0000000000",
"2018-01-22 00:00","1003.26080322","196562080234430.0000000000",
"2018-01-23 00:00","986.22924805","201681362530660.0000000000",
"2018-01-24 00:00","1058.78198242","203457127895070.0000000000",
"2018-01-25 00:00","1056.03320313","203468789458570.0000000000",
"2018-01-26 00:00","1055.17150879","202034183516560.0000000000",
"2018-01-27 00:00","1107.0670166","204763715588173.0000000000",
"2018-01-28 00:00","1246.00585938","213054001223510.0000000000",
"2018-01-29 00:00","1182.3605957","210425511285270.0000000000",
"2018-01-30 00:00","1071.13110352","215881196950560.0000000000",
"2018-01-31 00:00","1118.30627441","220944472785690.0000000000",
"2018-02-01 00:00","1036.78674316","224334960967330.0000000000",
"2018-02-02 00:00","915.78546143","223740928105640.0000000000",
"2018-02-03 00:00","964.01947021","223546448234460.0000000000",
"2018-02-04 00:00","834.68206787","229318790939430.0000000000",
"2018-02-05 00:00","697.95056152","226611982527780.0000000000",
"2018-02-06 00:00","793.12243652","231991499382600.0000000000",
"2018-02-07 00:00","757.0682373","229518642906670.0000000000",
"2018-02-08 00:00","817.80725098","232846657937900.0000000000",
"2018-02-09 00:00","883.86456299","234394889526780.0000000000",
"2018-02-10 00:00","860.4152832","236446662682800.0000000000",
"2018-02-11 00:00","814.66021729","241100094043710.0000000000",
"2018-02-12 00:00","868.70678711","242601631360604.0000000000",
"2018-02-13 00:00","845.25823975","236282408033950.0000000000",
"2018-02-14 00:00","923.5612793","238432858768810.0000000000",
"2018-02-15 00:00","936.97589111","243064928851660.0000000000",
"2018-02-16 00:00","944.20953369","243574974053330.0000000000",
"2018-02-17 00:00","974.11486816","243541277674140.0000000000",
"2018-02-18 00:00","923.92132568","242843487641810.0000000000",
"2018-02-19 00:00","943.86541748","239632359855470.0000000000",
"2018-02-20 00:00","895.3706665","241622810397300.0000000000",
"2018-02-21 00:00","849.97149658","243599880023080.0000000000",
"2018-02-22 00:00","812.84454346","245940670604850.0000000000",
"2018-02-23 00:00","864.18914795","244466633878540.0000000000",
"2018-02-24 00:00","840.51525879","250239336022880.0000000000",
"2018-02-25 00:00","844.81036377","247475638761650.0000000000",
"2018-02-26 00:00","869.31518555","243296196567300.0000000000",
"2018-02-27 00:00","878.26507568","252040977307280.0000000000",
"2018-02-28 00:00","855.19885254","253205046899790.0000000000",
"2018-03-01 00:00","872.1998291","254976235385980.0000000000",
"2018-03-02 00:00","856.85302734","260367216246310.0000000000",
"2018-03-03 00:00","857.22509766","253485605047190.0000000000",
"2018-03-04 00:00","866.67797852","254470916978830.0000000000",
"2018-03-05 00:00","853.6842041","255080408365760.0000000000",
"2018-03-06 00:00","816.95141602","263406579418290.0000000000",
"2018-03-07 00:00","752.83148193","262541342841350.0000000000",
"2018-03-08 00:00","704.59552002","256506005065660.0000000000",
"2018-03-09 00:00","728.9163208","259117448231670.0000000000",
"2018-03-10 00:00","686.88995361","257904367400270.0000000000",
"2018-03-11 00:00","723.33917236","259721499896700.0000000000",
"2018-03-12 00:00","699.83099365","259138669251200.0000000000",
"2018-03-13 00:00","690.82659912","256470645022950.0000000000",
"2018-03-14 00:00","614.29095459","259560224150190.0000000000",
"2018-03-15 00:00","611.30407715","268729178965910.0000000000",
"2018-03-16 00:00","601.66625977","266939230230930.0000000000",
"2018-03-17 00:00","552.7789917","264790146326660.0000000000",
"2018-03-18 00:00","538.64367676","265833452966500.0000000000",
"2018-03-19 00:00","556.72595215","267078066757140.0000000000",
"2018-03-20 00:00","557.17492676","263619249079630.0000000000",
"2018-03-21 00:00","561.73150635","263077620665020.0000000000",
"2018-03-22 00:00","539.70202637","264313600022100.0000000000",
"2018-03-23 00:00","539.61895752","262570347188820.0000000000",
"2018-03-24 00:00","526.43859863","263815072682060.0000000000",
"2018-03-25 00:00","524.28692627","270972062346810.0000000000",
"2018-03-26 00:00","489.95123291","264784704955710.0000000000",
"2018-03-27 00:00","450.11608887","264372257820710.0000000000",
"2018-03-28 00:00","446.27914429","259781002814190.0000000000",
"2018-03-29 00:00","385.96838379","262817377867200.0000000000",
"2018-03-30 00:00","394.64483643","259190942286670.0000000000",
"2018-03-31 00:00","396.45709229","259584174219870.0000000000",
"2018-04-01 00:00","379.60650635","259759295300550.0000000000",
"2018-04-02 00:00","386.42462158","253834801688980.0000000000",
"2018-04-03 00:00","416.89306641","256190849234650.0000000000",
"2018-04-04 00:00","380.5428772","257731973775640.0000000000",
"2018-04-05 00:00","383.23168945","264211194850600.0000000000",
"2018-04-06 00:00","370.28515625","259794999002250.0000000000",
"2018-04-07 00:00","385.3142395","257958637969190.0000000000",
"2018-04-08 00:00","400.50817871","249621837585080.0000000000",
"2018-04-09 00:00","398.52563477","255923340473121.0000000000",
"2018-04-10 00:00","414.24258423","253463080243040.0000000000",
"2018-04-11 00:00","430.54003906","252092296213270.0000000000",
"2018-04-12 00:00","492.9413147","254815167821390.0000000000",
"2018-04-13 00:00","492.73477173","255112515733320.0000000000",
"2018-04-14 00:00","501.47833252","255078131926610.0000000000",
"2018-04-15 00:00","531.70196533","256010846790920.0000000000",
"2018-04-16 00:00","511.146698","255719336298230.0000000000",
"2018-04-17 00:00","502.89364624","249290872937960.0000000000",
"2018-04-18 00:00","524.78881836","256507828883120.0000000000",
"2018-04-19 00:00","567.88903809","250252567176420.0000000000",
"2018-04-20 00:00","615.71801758","259839709879710.0000000000",
"2018-04-21 00:00","605.39532471","256645637760650.0000000000",
"2018-04-22 00:00","621.8604126","260802658683900.0000000000",
"2018-04-23 00:00","642.54797363","255599586836400.0000000000",
"2018-04-24 00:00","708.15808105","257815989161160.0000000000",
"2018-04-25 00:00","615.41564941","267358980732940.0000000000",
"2018-04-26 00:00","662.80865479","257879799018440.0000000000",
"2018-04-27 00:00","647.03192139","254236167460130.0000000000",
"2018-04-28 00:00","683.67791748","265618574210370.0000000000",
"2018-04-29 00:00","688.88079834","264145348944080.0000000000",
"2018-04-30 00:00","669.92364502","256461617282290.0000000000",
"2018-05-01 00:00","673.61328125","261962414435610.0000000000",
"2018-05-02 00:00","687.14935303","262965689745720.0000000000",
"2018-05-03 00:00","779.54278564","265969568751510.0000000000",
"2018-05-04 00:00","785.62414551","270325580627500.0000000000",
"2018-05-05 00:00","816.11968994","270785830978080.0000000000",
"2018-05-06 00:00","792.31085205","276476227284670.0000000000",
"2018-05-07 00:00","753.72546387","273676598352453.0000000000",
"2018-05-08 00:00","752.85717773","270094259834910.0000000000",
"2018-05-09 00:00","752.27526855","270043591299130.0000000000",
"2018-05-10 00:00","727.27740479","272951524216500.0000000000",
"2018-05-11 00:00","679.58630371","278866158730970.0000000000",
"2018-05-12 00:00","686.04827881","278359107356220.0000000000",
"2018-05-13 00:00","733.49645996","272985314492680.0000000000",
"2018-05-14 00:00","730.5491333","269451031792980.0000000000",
"2018-05-15 00:00","708.87139893","269813421067220.0000000000",
"2018-05-16 00:00","707.05023193","272638802104620.0000000000",
"2018-05-17 00:00","672.65655518","270563358491420.0000000000",
