时间,币价,链上交易量
"2017-02-07 00:00","11.51529217","1194739.3902447900",
"2017-02-08 00:00","11.43119621","1337705.0361614400",
"2017-02-09 00:00","11.03224182","1644259.0294973500",
"2017-02-10 00:00","11.2789278","933120.5893852500",
"2017-02-11 00:00","11.34952068","1211285.7456413800",
"2017-02-12 00:00","11.39915657","1204646.4648989300",
"2017-02-13 00:00","11.26952076","3489993.2749582000",
"2017-02-14 00:00","13.02523708","3956396.9562344300",
"2017-02-15 00:00","12.91972351","2384630.9729114100",
"2017-02-16 00:00","12.90366554","2585770.8270933700",
"2017-02-17 00:00","12.6764822","2382340.4529486800",
"2017-02-18 00:00","12.81015205","2343878.3609087400",
"2017-02-19 00:00","12.75846291","2452325.6455601700",
"2017-02-20 00:00","12.43014431","3791568.4705898200",
"2017-02-21 00:00","12.66839504","2695545.5024081300",
"2017-02-22 00:00","12.59969425","2600099.4350271200",
"2017-02-23 00:00","13.1193552","5121386.9179469200",
"2017-02-24 00:00","13.06915283","3188530.0723299800",
"2017-02-25 00:00","13.54866791","3848017.5945426600",
"2017-02-26 00:00","14.5199604","9134196.4182876200",
"2017-02-27 00:00","15.39652157","11310108.7878410600",
"2017-02-28 00:00","15.81719875","11794071.3489537400",
"2017-03-01 00:00","17.34967995","17308310.0371106200",
"2017-03-02 00:00","19.03023911","16473667.0171052600",
"2017-03-03 00:00","19.45896912","10685069.5072212600",
"2017-03-04 00:00","18.61887932","9159809.5497461700",
"2017-03-05 00:00","19.30225182","15317072.6805271100",
"2017-03-06 00:00","19.60566902","10370353.8081799400",
"2017-03-07 00:00","18.88864517","11254338.8672979100",
"2017-03-08 00:00","16.6512928","14873240.8886317900",
"2017-03-09 00:00","17.75471878","13513639.0377897600",
"2017-03-10 00:00","19.33226776","15916322.5957777100",
"2017-03-11 00:00","21.47252274","24131517.6846015800",
"2017-03-12 00:00","23.43771935","18839044.1905849200",
"2017-03-13 00:00","28.59292221","7877762.3464302900",
"2017-03-14 00:00","28.65459824","7858523.0667751100",
"2017-03-15 00:00","35.05591965","31583603.1500774000",
"2017-03-16 00:00","46.34581375","16091860.9698080900",
"2017-03-17 00:00","46.82799149","23550287.0620409200",
"2017-03-18 00:00","34.16022873","5215449.6269721800",
"2017-03-19 00:00","44.74007416","6595750.7312121200",
"2017-03-20 00:00","43.39022446","13135405.5878121400",
"2017-03-21 00:00","43.14509201","11414117.8724288000",
"2017-03-22 00:00","42.34205627","11598879.8411508000",
"2017-03-23 00:00","43.67842865","15941192.5197951100",
"2017-03-24 00:00","53.10752487","12107125.9848295900",
"2017-03-25 00:00","51.25004578","9610480.5152095600",
"2017-03-26 00:00","50.52159882","11032102.2576628900",
"2017-03-27 00:00","49.66692734","11010741.7531498300",
"2017-03-28 00:00","50.77490234","13273431.2889505700",
"2017-03-29 00:00","53.12607574","17260980.6424607200",
"2017-03-30 00:00","52.20576096","14676378.4062696200",
"2017-03-31 00:00","50.03727722","9648472.5474926800",
"2017-04-01 00:00","50.69946289","15169907.0580507800",
"2017-04-02 00:00","48.74874878","17011858.7079427700",
"2017-04-03 00:00","44.35643387","8434140.2620358000",
"2017-04-04 00:00","44.641922","12184084.6160436600",
"2017-04-05 00:00","45.30395126","17281341.4290878800",
"2017-04-06 00:00","43.24213791","5141192.6975566300",
"2017-04-07 00:00","42.16263199","6764822.6272041900",
"2017-04-08 00:00","44.30706787","6786054.0487642700",
"2017-04-09 00:00","43.26697159","8607368.4812836600",
"2017-04-10 00:00","43.43519592","8539858.3466660600",
"2017-04-11 00:00","43.40720367","7952242.5914722900",
"2017-04-12 00:00","46.28725052","5874265.5041567400",
"2017-04-13 00:00","50.21942139","7147430.4479062400",
"2017-04-14 00:00","47.57413483","3546414.7773274900",
"2017-04-15 00:00","49.10149002","1798754.1152019400",
"2017-04-16 00:00","48.71854782","2397604.6016379500",
"2017-04-17 00:00","48.30456924","8528677.9805569600",
"2017-04-18 00:00","50.70747375","9505270.3354268500",
"2017-04-19 00:00","48.30527878","11012858.1442569500",
"2017-04-20 00:00","49.6721611","7754760.4198957700",
"2017-04-21 00:00","48.22444916","6948057.5476854400",
"2017-04-22 00:00","48.55300522","7001101.7026144300",
"2017-04-23 00:00","48.48928833","8525079.4834449000",
"2017-04-24 00:00","50.03145981","7856874.6261126700",
"2017-04-25 00:00","49.89123154","11164146.0037669100",
"2017-04-26 00:00","52.72032928","15263572.4281511400",
"2017-04-27 00:00","62.16772842","14523660.8942629700",
"2017-04-28 00:00","70.15920258","14030834.7974075100",
"2017-04-29 00:00","68.37693024","16132604.5457295300",
"2017-04-30 00:00","79.02124786","24426856.9696891400",
"2017-05-01 00:00","76.29698181","20178058.9578272400",
"2017-05-02 00:00","77.26377869","22560168.9248740600",
"2017-05-03 00:00","79.7181778","22914705.4725581000",
"2017-05-04 00:00","96.98135376","23284489.3683818600",
"2017-05-05 00:00","94.39853668","15506196.2530343800",
"2017-05-06 00:00","97.81348419","19880986.2426472400",
"2017-05-07 00:00","94.00731659","19478229.9261747600",
"2017-05-08 00:00","91.42037964","19514661.4769603800",
"2017-05-09 00:00","91.16291809","18656746.9224710800",
"2017-05-10 00:00","89.52485657","22839624.4860519500",
"2017-05-11 00:00","89.87966919","18121460.0114324600",
"2017-05-12 00:00","88.65538025","13411321.8656119000",
"2017-05-13 00:00","90.83539581","12541730.9416819800",
"2017-05-14 00:00","90.7865448","16971971.3451298500",
"2017-05-15 00:00","92.4148941","21748294.8078154800",
"2017-05-16 00:00","89.43795013","14164785.7317829800",
"2017-05-17 00:00","89.86037445","9458892.6219931500",
"2017-05-18 00:00","96.90627289","15045095.0597091900",
"2017-05-19 00:00","129.52746582","9668385.9490908600",
"2017-05-20 00:00","126.5211792","12859017.0497112600",
"2017-05-21 00:00","157.93659973","26229770.2302979900",
"2017-05-22 00:00","174.2613678","16148283.2125099700",
"2017-05-23 00:00","181.95245361","15614783.5870311400",
"2017-05-24 00:00","190.04576111","14570143.5047014400",
"2017-05-25 00:00","174.44638062","16436791.2932815900",
"2017-05-26 00:00","160.40330505","12048111.3036049700",
"2017-05-27 00:00","157.75782776","9895331.9042307700",
"2017-05-28 00:00","170.51091003","10426436.6358330100",
"2017-05-29 00:00","194.90939331","11959118.2840044600",
"2017-05-30 00:00","231.91082764","22324041.0410359200",
"2017-05-31 00:00","230.66937256","16559029.5134460200",
"2017-06-01 00:00","222.23916626","16298187.9484382400",
"2017-06-02 00:00","223.77507019","15444768.9478835200",
"2017-06-03 00:00","224.37557983","13690251.0636863900",
"2017-06-04 00:00","245.33224487","17076115.4131711400",
"2017-06-05 00:00","248.46400452","20314814.3299823600",
"2017-06-06 00:00","264.46560669","17921883.0617094600",
"2017-06-07 00:00","258.07122803","15512180.3666055500",
"2017-06-08 00:00","261.66629028","16040634.9369917500",
"2017-06-09 00:00","281.73681641","11220719.2944644600",
"2017-06-10 00:00","337.66799927","12176227.0219100800",
"2017-06-11 00:00","340.60888672","26008842.8705005400",
"2017-06-12 00:00","401.49038696","21397906.8663001900",
"2017-06-13 00:00","397.53710938","13305073.6800709200",
"2017-06-14 00:00","359.05300903","20726540.6064229200",
"2017-06-15 00:00","361.93295288","18255558.4260168700",
"2017-06-16 00:00","370.22747803","10255868.9330691900",
"2017-06-17 00:00","379.41421509","9462754.9728105300",
"2017-06-18 00:00","371.45806885","11091300.3567879800",
"2017-06-19 00:00","370.05587769","14050037.1325476600",
"2017-06-20 00:00","359.00543213","4992814.3331062700",
"2017-06-21 00:00","336.87182617","8280208.8924144800",
"2017-06-22 00:00","336.37051392","10154364.0150340400",
"2017-06-23 00:00","341.73861694","11207501.0342391900",
"2017-06-24 00:00","323.69592285","4058060.6454173900",
"2017-06-25 00:00","303.2482605","10217850.9527139000",
"2017-06-26 00:00","272.69189453","11672955.1524451300",
"2017-06-27 00:00","293.08795166","10540191.0169618200",
"2017-06-28 00:00","327.92669678","11159618.8526826200",
"2017-06-29 00:00","302.88327026","9951965.8094303400",
"2017-06-30 00:00","294.91583252","9011319.9905517900",
"2017-07-01 00:00","274.60055542","7073760.3117188700",
"2017-07-02 00:00","287.98687744","24668991.8803418600",
"2017-07-03 00:00","282.89752197","20125310.0342347700",
"2017-07-04 00:00","273.30322266","7009984.6319303200",
"2017-07-05 00:00","268.77432251","8330433.1257911000",
"2017-07-06 00:00","270.54934692","9110234.8550855500",
"2017-07-07 00:00","245.99084473","7492690.3862294000",
"2017-07-08 00:00","251.69714355","3431306.3009064400",
"2017-07-09 00:00","242.13729858","10675679.2008428500",
"2017-07-10 00:00","215.35661316","12841108.3099745100",
"2017-07-11 00:00","197.40393066","12808054.3284902000",
"2017-07-12 00:00","230.77400208","21675864.3405959100",
"2017-07-13 00:00","209.73280334","25092405.0150785200",
"2017-07-14 00:00","199.66233826","24525701.0444737500",
"2017-07-15 00:00","170.65452576","25568445.4936841000",
"2017-07-16 00:00","157.36277771","22926745.3244474600",
"2017-07-17 00:00","193.42442322","26519375.1678440400",
"2017-07-18 00:00","234.39085388","23336882.3421033400",
"2017-07-19 00:00","199.70274353","20589464.3267887300",
"2017-07-20 00:00","227.26464844","21008969.8282549500",
"2017-07-21 00:00","218.30462646","4572526.9477192100",
"2017-07-22 00:00","229.47618103","6945948.1466333400",
"2017-07-23 00:00","225.95077515","20893379.0597698400",
"2017-07-24 00:00","224.71099854","23154228.3865718500",
"2017-07-25 00:00","206.70994568","18944482.9719503200",
"2017-07-26 00:00","203.95339966","21061086.7459550200",
"2017-07-27 00:00","204.31762695","24440915.1012879200",
"2017-07-28 00:00","193.34088135","22141506.4914880100",
"2017-07-29 00:00","205.78875732","14210917.6327122600",
"2017-07-30 00:00","197.97784424","8740211.2434113700",
"2017-07-31 00:00","203.87060547","9529783.2261563600",
"2017-08-01 00:00","226.76872253","8950581.1380994500",
"2017-08-02 00:00","219.9524231","7571325.1722640700",
"2017-08-03 00:00","225.34230042","7793899.2698037500",
"2017-08-04 00:00","222.85162354","9114008.4157483700",
"2017-08-05 00:00","256.50653076","8660976.8802279000",
"2017-08-06 00:00","261.56741333","9784211.0640969300",
"2017-08-07 00:00","269.17980957","10942659.8506304600",
"2017-08-08 00:00","296.76889038","11091978.1543447900",
"2017-08-09 00:00","296.02682495","23184215.6493925800",
"2017-08-10 00:00","295.89163208","46488877.7646410400",
"2017-08-11 00:00","308.86364746","27700085.3497285000",
"2017-08-12 00:00","310.60092163","30384269.8204207600",
"2017-08-13 00:00","298.06408691","24180984.9173869800",
"2017-08-14 00:00","300.09729004","19320192.8082447400",
"2017-08-15 00:00","289.81842041","15359268.0380386300",
"2017-08-16 00:00","302.26663208","14998278.8483561300",
"2017-08-17 00:00","301.45706177","15544723.1549322800",
"2017-08-18 00:00","295.58984375","11749873.0610638200",
"2017-08-19 00:00","297.4704895","10083784.6013703200",
"2017-08-20 00:00","301.4284668","12407570.9570088200",
"2017-08-21 00:00","321.59127808","11345689.6176375900",
"2017-08-22 00:00","314.78482056","13026380.7070019800",
"2017-08-23 00:00","317.51852417","11848578.8422588800",
"2017-08-24 00:00","325.61141968","10333401.1400978000",
"2017-08-25 00:00","331.91531372","5349808.4897036900",
"2017-08-26 00:00","333.8817749","19555295.3731951400",
"2017-08-27 00:00","347.89300537","28079283.7547771000",
"2017-08-28 00:00","347.74728394","20965756.3590666400",
"2017-08-29 00:00","370.66699219","35607846.0893207100",
"2017-08-30 00:00","378.48522949","16426827.5973549700",
"2017-08-31 00:00","383.04241943","15492722.9912389100",
"2017-09-01 00:00","387.74066162","13655402.8592920500",
"2017-09-02 00:00","348.98428345","10544887.6378710100",
"2017-09-03 00:00","347.48413086","16065216.0320334700",
"2017-09-04 00:00","295.17092896","15510678.9931363500",
"2017-09-05 00:00","312.98809814","15910682.4667849600",
"2017-09-06 00:00","334.33804321","11402479.7632633200",
"2017-09-07 00:00","329.42797852","13166053.2410102600",
"2017-09-08 00:00","296.49658203","19650316.8468623300",
"2017-09-09 00:00","294.40472412","16953321.9670489800",
"2017-09-10 00:00","288.74688721","14879221.0871288500",
"2017-09-11 00:00","294.53234863","15061600.9567872600",
"2017-09-12 00:00","291.12164307","9625837.9189446800",
"2017-09-13 00:00","277.1116333","14833977.5595281200",
"2017-09-14 00:00","213.90843201","17616144.3283142400",
"2017-09-15 00:00","250.46438599","9473658.3413144300",
"2017-09-16 00:00","246.52172852","11842481.7347393200",
"2017-09-17 00:00","251.74935913","18349801.4252003600",
"2017-09-18 00:00","293.4967041","14702746.0060886900",
"2017-09-19 00:00","282.80383301","9527543.9988537100",
"2017-09-20 00:00","283.74209595","9219440.2036907700",
"2017-09-21 00:00","258.58004761","8357682.6881496600",
"2017-09-22 00:00","264.30957031","7416165.5425821100",
"2017-09-23 00:00","286.16784668","6523731.4825925300",
"2017-09-24 00:00","282.48339844","8266324.0748470700",
"2017-09-25 00:00","292.33215332","8509303.3765289200",
"2017-09-26 00:00","287.43795776","9004733.0246004400",
"2017-09-27 00:00","306.46713257","9572749.9513552000",
"2017-09-28 00:00","299.15545654","8160786.7829788400",
"2017-09-29 00:00","291.46737671","6386170.5189057600",
"2017-09-30 00:00","301.46524048","4473127.3146721300",
"2017-10-01 00:00","302.33682251","7015413.5676798500",
"2017-10-02 00:00","297.47497559","22462060.2918993200",
"2017-10-03 00:00","292.46264648","14877509.3095428400",
"2017-10-04 00:00","292.65756226","9371351.7963363900",
"2017-10-05 00:00","295.86300659","9383953.4888035100",
"2017-10-06 00:00","308.58810425","7473237.9950267900",
"2017-10-07 00:00","311.1242981","8471492.7124736400",
"2017-10-08 00:00","308.60794067","10288266.7674516000",
"2017-10-09 00:00","297.39175415","11036260.1974133100",
"2017-10-10 00:00","299.86999512","9776520.0501317000",
"2017-10-11 00:00","303.45602417","10864503.1468879700",
"2017-10-12 00:00","304.13616943","13870308.8500179800",
"2017-10-13 00:00","338.75732422","10007905.7125112100",
"2017-10-14 00:00","339.62789917","9194415.4372322000",
"2017-10-15 00:00","336.5949707","7406828.3420251800",
"2017-10-16 00:00","333.38421631","11092367.6409951800",
"2017-10-17 00:00","317.0819397","14598385.2618499000",
"2017-10-18 00:00","314.31869507","12364647.9770007300",
"2017-10-19 00:00","308.08755493","11356900.3133160000",
"2017-10-20 00:00","304.00613403","10432906.1886042100",
"2017-10-21 00:00","300.18743896","9254861.5799678400",
"2017-10-22 00:00","295.44625854","12794713.7333180400",
"2017-10-23 00:00","286.94973755","12528052.1961990300",
"2017-10-24 00:00","298.32757568","10166982.5090930600",
"2017-10-25 00:00","297.92541504","9730337.7414511100",
"2017-10-26 00:00","296.52716064","10301420.7727751300",
"2017-10-27 00:00","297.4225769","12578806.7488244200",
"2017-10-28 00:00","296.29800415","11484423.7957006600",
"2017-10-29 00:00","305.08795166","10818982.5082656700",
"2017-10-30 00:00","307.75115967","11476509.0033670700",
"2017-10-31 00:00","305.87939453","13990412.8759281900",
"2017-11-01 00:00","291.69442749","15705026.9323958500",
"2017-11-02 00:00","287.42855835","12431854.0304618800",
"2017-11-03 00:00","305.71130371","8446403.5876238400",
"2017-11-04 00:00","300.46865845","7937609.1603373200",
"2017-11-05 00:00","296.26263428","9640889.4021066800",
"2017-11-06 00:00","298.89205933","7962946.2301878200",
"2017-11-07 00:00","294.65856934","11317170.8842891500",
"2017-11-08 00:00","309.0697937","18434861.9222911800",
"2017-11-09 00:00","320.88391113","13527489.9184194800",
"2017-11-10 00:00","299.25253296","12526707.0464795800",
"2017-11-11 00:00","314.6812439","17207356.8312198800",
"2017-11-12 00:00","307.90823364","11219172.1864050600",
"2017-11-13 00:00","316.71585083","10923064.1996209500",
"2017-11-14 00:00","337.63098145","16648436.2033138500",
"2017-11-15 00:00","333.35681152","15308285.6763808400",
"2017-11-16 00:00","330.92422485","15414053.9957201000",
"2017-11-17 00:00","332.394104","12770911.0405427000",
"2017-11-18 00:00","347.61239624","12671381.0800866800",
"2017-11-19 00:00","354.38577271","16800468.4624547900",
"2017-11-20 00:00","366.72973633","16364158.8824031800",
"2017-11-21 00:00","360.40063477","16656807.2302791600",
"2017-11-22 00:00","380.65209961","16144200.8073008000",
"2017-11-23 00:00","410.16558838","13772706.3288959000",
"2017-11-24 00:00","474.91140747","16138531.9604584300",
"2017-11-25 00:00","466.27633667","15640832.9908895400",
"2017-11-26 00:00","471.33026123","19737886.5525141800",
"2017-11-27 00:00","480.35513306","24224152.5620931300",
"2017-11-28 00:00","472.90206909","27569100.9470067400",
"2017-11-29 00:00","427.52328491","25780834.3850172200",
"2017-11-30 00:00","447.11431885","21295319.0282116900",
"2017-12-01 00:00","466.5397644","22408339.3389838900",
"2017-12-02 00:00","463.4493103","21195304.9812307800",
"2017-12-03 00:00","465.85339355","20586878.7345338500",
"2017-12-04 00:00","470.20385742","9830934.7060004800",
"2017-12-05 00:00","463.28088379","14216187.8406808500",
"2017-12-06 00:00","428.58764648","10884724.5079657900",
"2017-12-07 00:00","434.40774536","9017654.8754317500",
"2017-12-08 00:00","456.03131104","6411988.3601473400",
"2017-12-09 00:00","473.50195313","6371073.0374089800",
"2017-12-10 00:00","441.72088623","6554992.0355280400",
"2017-12-11 00:00","515.13641357","12982227.3530845900",
"2017-12-12 00:00","651.43145752","10520432.9219983300",
"2017-12-13 00:00","702.7668457","12117506.8234105800",
"2017-12-14 00:00","695.81555176","10093596.6280009000",
"2017-12-15 00:00","684.44830322","8171612.0767404300",
"2017-12-16 00:00","696.20947266","8064114.6432466100",
"2017-12-17 00:00","719.97515869","8676277.9723802200",
"2017-12-18 00:00","794.64483643","11264459.2852043600",
"2017-12-19 00:00","826.82305908","13015952.6460929200",
"2017-12-20 00:00","819.08557129","13240587.1388159400",
"2017-12-21 00:00","821.06335449","14327757.0069591200",
"2017-12-22 00:00","674.86010742","9513086.3388080400",
"2017-12-23 00:00","719.38726807","7425433.3441560000",
"2017-12-24 00:00","694.14837646","6261184.8829442900",
"2017-12-25 00:00","765.83428955","8851697.4768695300",
"2017-12-26 00:00","773.83575439","10139162.7669916500",
"2017-12-27 00:00","762.84216309","12627337.5853218400",
"2017-12-28 00:00","737.02301025","14682307.7914735500",
"2017-12-29 00:00","753.59210205","16317817.3689522500",
"2017-12-30 00:00","717.25653076","9046296.5989952200",
"2017-12-31 00:00","756.73260498","8247639.5078002600",
"2018-01-01 00:00","772.64080811","13985833.8281160300",
"2018-01-02 00:00","884.44439697","13976829.1457616200",
"2018-01-03 00:00","962.71966553","20233245.6393058500",
"2018-01-04 00:00","980.92175293","18520870.7172993500",
"2018-01-05 00:00","997.71966553","15411684.7462766200",
"2018-01-06 00:00","1041.67834473","12283455.4721198700",
"2018-01-07 00:00","1153.16833496","15142481.1197777800",
"2018-01-08 00:00","1148.52941895","16116032.3403232700",
"2018-01-09 00:00","1299.73547363","17359598.9655549400",
"2018-01-10 00:00","1255.82006836","15775380.0411421500",
"2018-01-11 00:00","1154.93151855","12474698.7680720500",
"2018-01-12 00:00","1273.2019043","9563418.1706720700",
"2018-01-13 00:00","1396.41760254","24863513.8436682700",
"2018-01-14 00:00","1366.7722168","11706746.6688034600",
"2018-01-15 00:00","1291.91772461","15171081.2251572200",
"2018-01-16 00:00","1053.69177246","15952918.5914919600",
"2018-01-17 00:00","1014.25457764","13781920.2793730300",
"2018-01-18 00:00","1036.28295898","9098383.8323230500",
"2018-01-19 00:00","1039.10131836","7792233.3953908100",
"2018-01-20 00:00","1155.15332031","7451637.8260687000",
"2018-01-21 00:00","1049.58117676","8921198.9367555300",
"2018-01-22 00:00","1003.26080322","8580074.7661051400",
"2018-01-23 00:00","986.22924805","8605673.5845046000",
"2018-01-24 00:00","1058.78198242","4093477.7098104100",
"2018-01-25 00:00","1056.03320313","9955230.8534333300",
"2018-01-26 00:00","1055.17150879","6417686.9903072300",
"2018-01-27 00:00","1107.0670166","7313074.5438315500",
"2018-01-28 00:00","1246.00585938","7893837.1255405100",
"2018-01-29 00:00","1182.3605957","8482151.0874538500",
"2018-01-30 00:00","1071.13110352","8213747.6643247300",
"2018-01-31 00:00","1118.30627441","8202283.4043195800",
"2018-02-01 00:00","1036.78674316","11084118.7568015100",
"2018-02-02 00:00","915.78546143","6209233.5707524900",
"2018-02-03 00:00","964.01947021","5077144.7623505700",
"2018-02-04 00:00","834.68206787","7179902.6599926800",
"2018-02-05 00:00","697.95056152","8903070.2666420100",
"2018-02-06 00:00","793.12243652","7028321.2985144200",
"2018-02-07 00:00","757.0682373","3635838.4996125400",
"2018-02-08 00:00","817.80725098","5143593.7472312200",
