时间,币价,发行量
"2017-01-27 00:00","10.53732777","87459295.9682300000",
"2017-01-28 00:00","10.5649662","87489154.0932300000",
"2017-01-29 00:00","10.48404408","87519687.5307300000",
"2017-01-30 00:00","10.57116795","87549835.8119800000",
"2017-01-31 00:00","10.72754002","87579937.3744800000",
"2017-02-01 00:00","10.73209953","87610224.0932300000",
"2017-02-02 00:00","10.82135391","87640232.3744800000",
"2017-02-03 00:00","11.11449337","87670682.5307300000",
"2017-02-04 00:00","11.43353271","87701120.3432300000",
"2017-02-05 00:00","11.3530283","87731430.1869800000",
"2017-02-06 00:00","11.38935947","87761485.3432300000",
"2017-02-07 00:00","11.51529217","87791880.8119800000",
"2017-02-08 00:00","11.43119621","87822081.1244800000",
"2017-02-09 00:00","11.03224182","87852337.5307300000",
"2017-02-10 00:00","11.2789278","87882587.9994800000",
"2017-02-11 00:00","11.34952068","87912938.9369800000",
"2017-02-12 00:00","11.39915657","87943348.6244800000",
"2017-02-13 00:00","11.26952076","87973522.6869800000",
"2017-02-14 00:00","13.02523708","88004024.0932300000",
"2017-02-15 00:00","12.91972351","88034338.9369800000",
"2017-02-16 00:00","12.90366554","88064453.6244800000",
"2017-02-17 00:00","12.6764822","88094502.2182300000",
"2017-02-18 00:00","12.81015205","88124648.1557300000",
"2017-02-19 00:00","12.75846291","88154779.7182300000",
"2017-02-20 00:00","12.43014431","88185089.7182300000",
"2017-02-21 00:00","12.66839504","88214979.5619800000",
"2017-02-22 00:00","12.59969425","88245124.0932300000",
"2017-02-23 00:00","13.1193552","88275231.4369800000",
"2017-02-24 00:00","13.06915283","88305485.3432300000",
"2017-02-25 00:00","13.54866791","88335989.8744800000",
"2017-02-26 00:00","14.5199604","88365986.2807300000",
"2017-02-27 00:00","15.39652157","88396578.6244800000",
"2017-02-28 00:00","15.81719875","88426427.8432300000",
"2017-03-01 00:00","17.34967995","88456790.6557300000",
"2017-03-02 00:00","19.03023911","88486875.8119800000",
"2017-03-03 00:00","19.45896912","88516855.9682300000",
"2017-03-04 00:00","18.61887932","88547274.0932300000",
"2017-03-05 00:00","19.30225182","88577215.3432300000",
"2017-03-06 00:00","19.60566902","88607157.8432300000",
"2017-03-07 00:00","18.88864517","88637292.5307300000",
"2017-03-08 00:00","16.6512928","88666983.9369800000",
"2017-03-09 00:00","17.75471878","88696804.0932300000",
"2017-03-10 00:00","19.33226776","88726868.3119800000",
"2017-03-11 00:00","21.47252274","88756519.0932300000",
"2017-03-12 00:00","23.43771935","88786781.5932300000",
"2017-03-13 00:00","28.59292221","88816650.1869800000",
"2017-03-14 00:00","28.65459824","88846644.0932300000",
"2017-03-15 00:00","35.05591965","88876660.1869800000",
"2017-03-16 00:00","46.34581375","88906962.0619800000",
"2017-03-17 00:00","46.82799149","88936985.0307300000",
"2017-03-18 00:00","34.16022873","88966789.5619800000",
"2017-03-19 00:00","44.74007416","88997177.9994800000",
"2017-03-20 00:00","43.39022446","89027016.9057300000",
"2017-03-21 00:00","43.14509201","89057116.7494800000",
"2017-03-22 00:00","42.34205627","89086750.1869800000",
"2017-03-23 00:00","43.67842865","89116372.3744800000",
"2017-03-24 00:00","53.10752487","89146237.6869800000",
"2017-03-25 00:00","51.25004578","89176198.1557300000",
"2017-03-26 00:00","50.52159882","89206007.8432300000",
"2017-03-27 00:00","49.66692734","89235553.9369800000",
"2017-03-28 00:00","50.77490234","89265551.5932300000",
"2017-03-29 00:00","53.12607574","89295157.0619800000",
"2017-03-30 00:00","52.20576096","89325070.9682300000",
"2017-03-31 00:00","50.03727722","89354754.4057300000",
"2017-04-01 00:00","50.69946289","89384037.0619800000",
"2017-04-02 00:00","48.74874878","89413988.3119800000",
"2017-04-03 00:00","44.35643387","89443708.6244800000",
"2017-04-04 00:00","44.641922","89473695.1869800000",
"2017-04-05 00:00","45.30395126","89503152.0619800000",
"2017-04-06 00:00","43.24213791","89532940.3432300000",
"2017-04-07 00:00","42.16263199","89562673.4682300000",
"2017-04-08 00:00","44.30706787","89591712.9994800000",
"2017-04-09 00:00","43.26697159","89620556.4369800000",
"2017-04-10 00:00","43.43519592","89649853.1557300000",
"2017-04-11 00:00","43.40720367","89678805.1869800000",
"2017-04-12 00:00","46.28725052","89707853.7807300000",
"2017-04-13 00:00","50.21942139","89737456.5932300000",
"2017-04-14 00:00","47.57413483","89766122.2182300000",
"2017-04-15 00:00","49.10149002","89795283.1557300000",
"2017-04-16 00:00","48.71854782","89824646.9057300000",
"2017-04-17 00:00","48.30456924","89854005.4994800000",
"2017-04-18 00:00","50.70747375","89882640.8119800000",
"2017-04-19 00:00","48.30527878","89911984.8744800000",
"2017-04-20 00:00","49.6721611","89941422.2182300000",
"2017-04-21 00:00","48.22444916","89970426.9057300000",
"2017-04-22 00:00","48.55300522","89999798.1557300000",
"2017-04-23 00:00","48.48928833","90028454.2494800000",
"2017-04-24 00:00","50.03145981","90057994.5619800000",
"2017-04-25 00:00","49.89123154","90086229.2494800000",
"2017-04-26 00:00","52.72032928","90114487.9994800000",
"2017-04-27 00:00","62.16772842","90143025.6557300000",
"2017-04-28 00:00","70.15920258","90171202.6869800000",
"2017-04-29 00:00","68.37693024","90199491.2807300000",
"2017-04-30 00:00","79.02124786","90227664.4057300000",
"2017-05-01 00:00","76.29698181","90255817.6869800000",
"2017-05-02 00:00","77.26377869","90284119.0932300000",
"2017-05-03 00:00","79.7181778","90312415.0307300000",
"2017-05-04 00:00","96.98135376","90340847.6869800000",
"2017-05-05 00:00","94.39853668","90369294.2494800000",
"2017-05-06 00:00","97.81348419","90397940.0307300000",
"2017-05-07 00:00","94.00731659","90426192.8432300000",
"2017-05-08 00:00","91.42037964","90454612.2182300000",
"2017-05-09 00:00","91.16291809","90482910.8119800000",
"2017-05-10 00:00","89.52485657","90511472.8432300000",
"2017-05-11 00:00","89.87966919","90539974.4057300000",
"2017-05-12 00:00","88.65538025","90567985.1869800000",
"2017-05-13 00:00","90.83539581","90595047.6869800000",
"2017-05-14 00:00","90.7865448","90622115.6557300000",
"2017-05-15 00:00","92.4148941","90649461.7494800000",
"2017-05-16 00:00","89.43795013","90676140.0307300000",
"2017-05-17 00:00","89.86037445","90703500.1869800000",
"2017-05-18 00:00","96.90627289","90730673.9369800000",
"2017-05-19 00:00","129.52746582","90758170.3432300000",
"2017-05-20 00:00","126.5211792","90785418.1557300000",
"2017-05-21 00:00","157.93659973","90812818.6244800000",
"2017-05-22 00:00","174.2613678","90839976.5932300000",
"2017-05-23 00:00","181.95245361","90867174.7182300000",
"2017-05-24 00:00","190.04576111","90894564.2494800000",
"2017-05-25 00:00","174.44638062","90922088.6244800000",
"2017-05-26 00:00","160.40330505","90949350.9682300000",
"2017-05-27 00:00","157.75782776","90976682.9994800000",
"2017-05-28 00:00","170.51091003","91004647.8432300000",
"2017-05-29 00:00","194.90939331","91032634.7182300000",
"2017-05-30 00:00","231.91082764","91059766.2807300000",
"2017-05-31 00:00","230.66937256","91086218.1557300000",
"2017-06-01 00:00","222.23916626","91111711.2807300000",
"2017-06-02 00:00","223.77507019","91137804.5619800000",
"2017-06-03 00:00","224.37557983","91163665.1869800000",
"2017-06-04 00:00","245.33224487","91189974.4057300000",
"2017-06-05 00:00","248.46400452","91216075.0307300000",
"2017-06-06 00:00","264.46560669","91242336.4369800000",
"2017-06-07 00:00","258.07122803","91268448.9369800000",
"2017-06-08 00:00","261.66629028","91294585.1869800000",
"2017-06-09 00:00","281.73681641","91321307.6869800000",
"2017-06-10 00:00","337.66799927","91347608.1557300000",
"2017-06-11 00:00","340.60888672","91373872.5307300000",
"2017-06-12 00:00","401.49038696","91400312.9994800000",
"2017-06-13 00:00","397.53710938","91426852.9994800000",
"2017-06-14 00:00","359.05300903","91453448.6244800000",
"2017-06-15 00:00","361.93295288","91480198.9369800000",
"2017-06-16 00:00","370.22747803","91506672.9994800000",
"2017-06-17 00:00","379.41421509","91533484.2494800000",
"2017-06-18 00:00","371.45806885","91560235.9682300000",
"2017-06-19 00:00","370.05587769","91585149.0932300000",
"2017-06-20 00:00","359.00543213","91609709.2494800000",
"2017-06-21 00:00","336.87182617","91634503.7807300000",
"2017-06-22 00:00","336.37051392","91659021.9057300000",
"2017-06-23 00:00","341.73861694","91683791.2807300000",
"2017-06-24 00:00","323.69592285","91708493.1557300000",
"2017-06-25 00:00","303.2482605","91733395.9682300000",
"2017-06-26 00:00","272.69189453","91758465.8119800000",
"2017-06-27 00:00","293.08795166","91783347.2182300000",
"2017-06-28 00:00","327.92669678","91808559.8744800000",
"2017-06-29 00:00","302.88327026","91833809.2494800000",
"2017-06-30 00:00","294.91583252","91858922.3744800000",
"2017-07-01 00:00","274.60055542","91884155.9682300000",
"2017-07-02 00:00","287.98687744","91909492.8432300000",
"2017-07-03 00:00","282.89752197","91934964.2494800000",
"2017-07-04 00:00","273.30322266","91959965.8119800000",
"2017-07-05 00:00","268.77432251","91985266.1244800000",
"2017-07-06 00:00","270.54934692","92010764.0932300000",
"2017-07-07 00:00","245.99084473","92036266.7494800000",
"2017-07-08 00:00","251.69714355","92061798.7807300000",
"2017-07-09 00:00","242.13729858","92084829.2494800000",
"2017-07-10 00:00","215.35661316","92107486.1244800000",
"2017-07-11 00:00","197.40393066","92130088.4682300000",
"2017-07-12 00:00","230.77400208","92152698.7807300000",
"2017-07-13 00:00","209.73280334","92175260.6557300000",
"2017-07-14 00:00","199.66233826","92198322.9994800000",
"2017-07-15 00:00","170.65452576","92221245.1869800000",
"2017-07-16 00:00","157.36277771","92243590.9682300000",
"2017-07-17 00:00","193.42442322","92266395.6557300000",
"2017-07-18 00:00","234.39085388","92289634.8744800000",
"2017-07-19 00:00","199.70274353","92312850.8119800000",
"2017-07-20 00:00","227.26464844","92335612.9994800000",
"2017-07-21 00:00","218.30462646","92358902.2182300000",
"2017-07-22 00:00","229.47618103","92382251.1244800000",
"2017-07-23 00:00","225.95077515","92405208.1557300000",
"2017-07-24 00:00","224.71099854","92428690.1869800000",
"2017-07-25 00:00","206.70994568","92451992.6869800000",
"2017-07-26 00:00","203.95339966","92475210.9682300000",
"2017-07-27 00:00","204.31762695","92498505.4994800000",
"2017-07-28 00:00","193.34088135","92521964.8744800000",
"2017-07-29 00:00","205.78875732","92545534.4057300000",
"2017-07-30 00:00","197.97784424","92568266.1244800000",
"2017-07-31 00:00","203.87060547","92588741.5932300000",
"2017-08-01 00:00","226.76872253","92608999.4057300000",
"2017-08-02 00:00","219.9524231","92628923.3119800000",
"2017-08-03 00:00","225.34230042","92649168.9369800000",
"2017-08-04 00:00","222.85162354","92669381.1244800000",
"2017-08-05 00:00","256.50653076","92689586.7494800000",
"2017-08-06 00:00","261.56741333","92710103.3119800000",
"2017-08-07 00:00","269.17980957","92730616.1244800000",
"2017-08-08 00:00","296.76889038","92751228.6244800000",
"2017-08-09 00:00","296.02682495","92771426.7494800000",
"2017-08-10 00:00","295.89163208","92792006.9057300000",
"2017-08-11 00:00","308.86364746","92812625.3432300000",
"2017-08-12 00:00","310.60092163","92833325.0307300000",
"2017-08-13 00:00","298.06408691","92854043.7807300000",
"2017-08-14 00:00","300.09729004","92874765.0307300000",
"2017-08-15 00:00","289.81842041","92895663.3119800000",
"2017-08-16 00:00","302.26663208","92916454.4057300000",
"2017-08-17 00:00","301.45706177","92937197.9994800000",
"2017-08-18 00:00","295.58984375","92958312.3744800000",
"2017-08-19 00:00","297.4704895","92979145.4994800000",
"2017-08-20 00:00","301.4284668","93000373.1557300000",
"2017-08-21 00:00","321.59127808","93021362.0619800000",
"2017-08-22 00:00","314.78482056","93042503.3119800000",
"2017-08-23 00:00","317.51852417","93063487.5307300000",
"2017-08-24 00:00","325.61141968","93081299.5619800000",
"2017-08-25 00:00","331.91531372","93098836.5932300000",
"2017-08-26 00:00","333.8817749","93116448.9369800000",
"2017-08-27 00:00","347.89300537","93133726.2807300000",
"2017-08-28 00:00","347.74728394","93151485.8119800000",
"2017-08-29 00:00","370.66699219","93169192.2182300000",
"2017-08-30 00:00","378.48522949","93186611.4369800000",
"2017-08-31 00:00","383.04241943","93204264.5619800000",
"2017-09-01 00:00","387.74066162","93222014.5619800000",
"2017-09-02 00:00","348.98428345","93239747.2182300000",
"2017-09-03 00:00","347.48413086","93257432.6869800000",
"2017-09-04 00:00","295.17092896","93275279.5619800000",
"2017-09-05 00:00","312.98809814","93292883.4682300000",
"2017-09-06 00:00","334.33804321","93310673.6244800000",
"2017-09-07 00:00","329.42797852","93328685.1869800000",
"2017-09-08 00:00","296.49658203","93346539.0932300000",
"2017-09-09 00:00","294.40472412","93364454.7182300000",
"2017-09-10 00:00","288.74688721","93382253.3119800000",
"2017-09-11 00:00","294.53234863","93400319.5619800000",
"2017-09-12 00:00","291.12164307","93418048.4682300000",
"2017-09-13 00:00","277.1116333","93436095.0307300000",
"2017-09-14 00:00","213.90843201","93454233.3119800000",
"2017-09-15 00:00","250.46438599","93472330.0307300000",
"2017-09-16 00:00","246.52172852","93490522.6869800000",
"2017-09-17 00:00","251.74935913","93508359.5619800000",
"2017-09-18 00:00","293.4967041","93526548.7807300000",
"2017-09-19 00:00","282.80383301","93544595.1869800000",
"2017-09-20 00:00","283.74209595","93562864.7182300000",
"2017-09-21 00:00","258.58004761","93577898.9369800000",
"2017-09-22 00:00","264.30957031","93592342.2182300000",
"2017-09-23 00:00","286.16784668","93607062.3744800000",
"2017-09-24 00:00","282.48339844","93621269.8744800000",
"2017-09-25 00:00","292.33215332","93635749.8744800000",
"2017-09-26 00:00","287.43795776","93650305.3432300000",
"2017-09-27 00:00","306.46713257","93664613.9369800000",
"2017-09-28 00:00","299.15545654","93678787.6869800000",
"2017-09-29 00:00","291.46737671","93693017.2182300000",
"2017-09-30 00:00","301.46524048","93707359.8744800000",
"2017-10-01 00:00","302.33682251","93721604.7182300000",
"2017-10-02 00:00","297.47497559","93735949.4057300000",
"2017-10-03 00:00","292.46264648","93750414.7182300000",
"2017-10-04 00:00","292.65756226","93765174.2494800000",
"2017-10-05 00:00","295.86300659","93779445.8119800000",
"2017-10-06 00:00","308.58810425","93793716.5932300000",
"2017-10-07 00:00","311.1242981","93808143.6244800000",
"2017-10-08 00:00","308.60794067","93822585.4994800000",
"2017-10-09 00:00","297.39175415","93837196.7494800000",
"2017-10-10 00:00","299.86999512","93851808.4682300000",
"2017-10-11 00:00","303.45602417","93866339.4057300000",
"2017-10-12 00:00","304.13616943","93880832.8432300000",
"2017-10-13 00:00","338.75732422","93895303.1557300000",
"2017-10-14 00:00","339.62789917","93909965.8119800000",
"2017-10-15 00:00","336.5949707","93924981.3744800000",
"2017-10-16 00:00","333.38421631","93943212.3744800000",
"2017-10-17 00:00","317.0819397","93961944.6557300000",
"2017-10-18 00:00","314.31869507","93980736.9369800000",
"2017-10-19 00:00","308.08755493","93999519.1869800000",
"2017-10-20 00:00","304.00613403","94018264.7807300000",
"2017-10-21 00:00","300.18743896","94037166.6557300000",
"2017-10-22 00:00","295.44625854","94055997.5619800000",
"2017-10-23 00:00","286.94973755","94074814.0307300000",
"2017-10-24 00:00","298.32757568","94093410.7494800000",
"2017-10-25 00:00","297.92541504","94111951.4057300000",
"2017-10-26 00:00","296.52716064","94130709.6557300000",
"2017-10-27 00:00","297.4225769","94149499.0307300000",
"2017-10-28 00:00","296.29800415","94168150.2182300000",
"2017-10-29 00:00","305.08795166","94186441.6869800000",
"2017-10-30 00:00","307.75115967","94205339.2494800000",
"2017-10-31 00:00","305.87939453","94223837.7182300000",
"2017-11-01 00:00","291.69442749","94242344.2494800000",
"2017-11-02 00:00","287.42855835","94261035.1869800000",
"2017-11-03 00:00","305.71130371","94279687.4994800000",
"2017-11-04 00:00","300.46865845","94298652.4682300000",
"2017-11-05 00:00","296.26263428","94317315.8432300000",
"2017-11-06 00:00","298.89205933","94336019.9994800000",
"2017-11-07 00:00","294.65856934","94354790.1557300000",
"2017-11-08 00:00","309.0697937","94373444.9994800000",
"2017-11-09 00:00","320.88391113","94392410.3432300000",
"2017-11-10 00:00","299.25253296","94411275.7494800000",
"2017-11-11 00:00","314.6812439","94430069.3432300000",
"2017-11-12 00:00","307.90823364","94448813.9057300000",
"2017-11-13 00:00","316.71585083","94467247.3119800000",
"2017-11-14 00:00","337.63098145","94486029.7494800000",
"2017-11-15 00:00","333.35681152","94504562.1557300000",
"2017-11-16 00:00","330.92422485","94523332.7807300000",
"2017-11-17 00:00","332.394104","94542045.0932300000",
"2017-11-18 00:00","347.61239624","94560908.2494800000",
"2017-11-19 00:00","354.38577271","94579510.9682300000",
"2017-11-20 00:00","366.72973633","94598107.9682300000",
"2017-11-21 00:00","360.40063477","94616904.2807300000",
"2017-11-22 00:00","380.65209961","94635545.4369800000",
"2017-11-23 00:00","410.16558838","94654315.6869800000",
"2017-11-24 00:00","474.91140747","94672987.1244800000",
"2017-11-25 00:00","466.27633667","94691568.5619800000",
"2017-11-26 00:00","471.33026123","94709906.4369800000",
"2017-11-27 00:00","480.35513306","94728269.0619800000",
"2017-11-28 00:00","472.90206909","94746677.7182300000",
"2017-11-29 00:00","427.52328491","94765209.4682300000",
"2017-11-30 00:00","447.11431885","94783673.1557300000",
"2017-12-01 00:00","466.5397644","94801912.5932300000",
"2017-12-02 00:00","463.4493103","94820087.9994800000",
"2017-12-03 00:00","465.85339355","94837235.3432300000",
"2017-12-04 00:00","470.20385742","94854152.1557300000",
"2017-12-05 00:00","463.28088379","94870739.9994800000",
"2017-12-06 00:00","428.58764648","94888275.3744800000",
"2017-12-07 00:00","434.40774536","94905804.4682300000",
"2017-12-08 00:00","456.03131104","94923367.5932300000",
"2017-12-09 00:00","473.50195313","94940831.1557300000",
"2017-12-10 00:00","441.72088623","94958198.9057300000",
"2017-12-11 00:00","515.13641357","94975479.1869800000",
"2017-12-12 00:00","651.43145752","94992599.1557300000",
"2017-12-13 00:00","702.7668457","95009826.5619800000",
"2017-12-14 00:00","695.81555176","95027361.2807300000",
"2017-12-15 00:00","684.44830322","95044805.5307300000",
"2017-12-16 00:00","696.20947266","95062266.4682300000",
"2017-12-17 00:00","719.97515869","95079736.3119800000",
"2017-12-18 00:00","794.64483643","95096698.3119800000",
"2017-12-19 00:00","826.82305908","95113567.6869800000",
"2017-12-20 00:00","819.08557129","95130424.8744800000",
"2017-12-21 00:00","821.06335449","95147523.2807300000",
"2017-12-22 00:00","674.86010742","95165482.6869800000",
"2017-12-23 00:00","719.38726807","95183526.8432300000",
"2017-12-24 00:00","694.14837646","95201715.8432300000",
"2017-12-25 00:00","765.83428955","95219787.6557300000",
"2017-12-26 00:00","773.83575439","95237789.1557300000",
"2017-12-27 00:00","762.84216309","95255566.0307300000",
"2017-12-28 00:00","737.02301025","95273046.7494800000",
"2017-12-29 00:00","753.59210205","95290493.3432300000",
"2017-12-30 00:00","717.25653076","95308322.7182300000",
"2017-12-31 00:00","756.73260498","95326212.5619800000",
"2018-01-01 00:00","772.64080811","95343592.8744800000",
"2018-01-02 00:00","884.44439697","95360368.9682300000",
"2018-01-03 00:00","962.71966553","95376913.9682300000",
"2018-01-04 00:00","980.92175293","95393133.4682300000",
"2018-01-05 00:00","997.71966553","95409569.2494800000",
"2018-01-06 00:00","1041.67834473","95426336.8119800000",
"2018-01-07 00:00","1153.16833496","95442735.3744800000",
"2018-01-08 00:00","1148.52941895","95459050.6869800000",
"2018-01-09 00:00","1299.73547363","95475491.9994800000",
"2018-01-10 00:00","1255.82006836","95491974.2807300000",
"2018-01-11 00:00","1154.93151855","95508419.1557300000",
"2018-01-12 00:00","1273.2019043","95524780.4994800000",
"2018-01-13 00:00","1396.41760254","95541820.4994800000",
"2018-01-14 00:00","1366.7722168","95558255.9994800000",
"2018-01-15 00:00","1291.91772461","95574992.7182300000",
"2018-01-16 00:00","1053.69177246","95591871.8432300000",
"2018-01-17 00:00","1014.25457764","95608730.5307300000",
"2018-01-18 00:00","1036.28295898","95625927.0932300000",
"2018-01-19 00:00","1039.10131836","95643669.6557300000",
"2018-01-20 00:00","1155.15332031","95661212.0619800000",
"2018-01-21 00:00","1049.58117676","95678975.8119800000",
"2018-01-22 00:00","1003.26080322","95696780.6244800000",
"2018-01-23 00:00","986.22924805","95714768.9057300000",
"2018-01-24 00:00","1058.78198242","95732601.8432300000",
"2018-01-25 00:00","1056.03320313","95750436.7494800000",
"2018-01-26 00:00","1055.17150879","95768544.5619800000",
"2018-01-27 00:00","1107.0670166","95786694.7494800000",
"2018-01-28 00:00","1246.00585938","95804580.3744800000",
"2018-01-29 00:00","1182.3605957","95822288.0619800000",
"2018-01-30 00:00","1071.13110352","95840051.0619800000",
"2018-01-31 00:00","1118.30627441","95857514.8119800000",
"2018-02-01 00:00","1036.78674316","95875230.2807300000",
"2018-02-02 00:00","915.78546143","95893244.6244800000",
"2018-02-03 00:00","964.01947021","95911222.3119800000",
"2018-02-04 00:00","834.68206787","95929399.1244800000",
"2018-02-05 00:00","697.95056152","95947280.2494800000",
"2018-02-06 00:00","793.12243652","95965127.2494800000",
"2018-02-07 00:00","757.0682373","95983229.3432300000",
"2018-02-08 00:00","817.80725098","96001136.3432300000",
"2018-02-09 00:00","883.86456299","96019307.8119800000",
"2018-02-10 00:00","860.4152832","96037263.4682300000",
"2018-02-11 00:00","814.66021729","96055204.6869800000",
"2018-02-12 00:00","868.70678711","96073201.8744800000",
"2018-02-13 00:00","845.25823975","96090880.6869800000",
"2018-02-14 00:00","923.5612793","96108886.9682300000",
"2018-02-15 00:00","936.97589111","96126860.7182300000",
"2018-02-16 00:00","944.20953369","96145066.2182300000",
"2018-02-17 00:00","974.11486816","96163113.9369800000",
"2018-02-18 00:00","923.92132568","96180915.9369800000",
"2018-02-19 00:00","943.86541748","96198474.7494800000",
"2018-02-20 00:00","895.3706665","96216145.6869800000",
"2018-02-21 00:00","849.97149658","96233876.1557300000",
"2018-02-22 00:00","812.84454346","96251769.6557300000",
"2018-02-23 00:00","864.18914795","96269437.0307300000",
"2018-02-24 00:00","840.51525879","96287116.6869800000",
"2018-02-25 00:00","844.81036377","96304643.2494800000",
"2018-02-26 00:00","869.31518555","96322349.9994800000",
"2018-02-27 00:00","878.26507568","96340159.8744800000",
"2018-02-28 00:00","855.19885254","96357906.6557300000",
"2018-03-01 00:00","872.1998291","96375721.8744800000",
"2018-03-02 00:00","856.85302734","96393672.1869800000",
"2018-03-03 00:00","857.22509766","96411417.8432300000",
"2018-03-04 00:00","866.67797852","96429178.5932300000",
"2018-03-05 00:00","853.6842041","96446959.1244800000",
"2018-03-06 00:00","816.95141602","96464817.5619800000",
"2018-03-07 00:00","752.83148193","96482493.2807300000",
"2018-03-08 00:00","704.59552002","96500292.8432300000",
"2018-03-09 00:00","728.9163208","96518081.9994800000",
"2018-03-10 00:00","686.88995361","96536058.1869800000",
"2018-03-11 00:00","723.33917236","96553640.6244800000",
"2018-03-12 00:00","699.83099365","96571346.6244800000",
"2018-03-13 00:00","690.82659912","96588990.2807300000",
"2018-03-14 00:00","614.29095459","96606747.0932300000",
"2018-03-15 00:00","611.30407715","96624611.2494800000",
"2018-03-16 00:00","601.66625977","96642293.2494800000",
"2018-03-17 00:00","552.7789917","96660192.9369800000",
"2018-03-18 00:00","538.64367676","96678172.2182300000",
"2018-03-19 00:00","556.72595215","96696149.9057300000",
"2018-03-20 00:00","557.17492676","96714050.0619800000",
"2018-03-21 00:00","561.73150635","96732189.0932300000",
"2018-03-22 00:00","539.70202637","96750185.5307300000",
"2018-03-23 00:00","539.61895752","96768452.3432300000",
"2018-03-24 00:00","526.43859863","96786614.1557300000",
"2018-03-25 00:00","524.28692627","96804721.6869800000",
"2018-03-26 00:00","489.95123291","96822590.3432300000",
"2018-03-27 00:00","450.11608887","96840536.9057300000",
"2018-03-28 00:00","446.27914429","96858249.0932300000",
"2018-03-29 00:00","385.96838379","96876169.2182300000",
"2018-03-30 00:00","394.64483643","96894410.4369800000",
"2018-03-31 00:00","396.45709229","96912543.5619800000",
"2018-04-01 00:00","379.60650635","96930912.1869800000",
"2018-04-02 00:00","386.42462158","96949003.7807300000",
"2018-04-03 00:00","416.89306641","96967097.3432300000",
"2018-04-04 00:00","380.5428772","96985360.1244800000",
"2018-04-05 00:00","383.23168945","97003603.1244800000",
"2018-04-06 00:00","370.28515625","97021833.3744800000",
"2018-04-07 00:00","385.3142395","97040094.0932300000",
"2018-04-08 00:00","400.50817871","97058171.7182300000",
"2018-04-09 00:00","398.52563477","97076482.3119800000",
"2018-04-10 00:00","414.24258423","97094461.9682300000",
"2018-04-11 00:00","430.54003906","97112255.0619800000",
"2018-04-12 00:00","492.9413147","97130137.5932300000",
"2018-04-13 00:00","492.73477173","97147993.4994800000",
"2018-04-14 00:00","501.47833252","97165912.3119800000",
"2018-04-15 00:00","531.70196533","97183818.2807300000",
"2018-04-16 00:00","511.146698","97201437.6557300000",
"2018-04-17 00:00","502.89364624","97218935.5307300000",
"2018-04-18 00:00","524.78881836","97236491.4369800000",
"2018-04-19 00:00","567.88903809","97253761.3119800000",
"2018-04-20 00:00","615.71801758","97271523.2807300000",
"2018-04-21 00:00","605.39532471","97289336.5307300000",
"2018-04-22 00:00","621.8604126","97306787.1557300000",
"2018-04-23 00:00","642.54797363","97324072.0307300000",
"2018-04-24 00:00","708.15808105","97341647.9057300000",
"2018-04-25 00:00","615.41564941","97359372.9369800000",
"2018-04-26 00:00","662.80865479","97376641.9682300000",
"2018-04-27 00:00","647.03192139","97393903.5932300000",
"2018-04-28 00:00","683.67791748","97411530.0932300000",
"2018-04-29 00:00","688.88079834","97428834.9369800000",
"2018-04-30 00:00","669.92364502","97445840.9057300000",
"2018-05-01 00:00","673.61328125","97463123.4369800000",
"2018-05-02 00:00","687.14935303","97480307.1557300000",
"2018-05-03 00:00","779.54278564","97497348.0932300000",
"2018-05-04 00:00","785.62414551","97514708.2494800000",
"2018-05-05 00:00","816.11968994","97532127.4682300000",
"2018-05-06 00:00","792.31085205","97549758.6557300000",
"2018-05-07 00:00","753.72546387","97567086.0932300000",
"2018-05-08 00:00","752.85717773","97584408.4682300000",
"2018-05-09 00:00","752.27526855","97601591.6244800000",
"2018-05-10 00:00","727.27740479","97618978.7807300000",
"2018-05-11 00:00","679.58630371","97636372.2182300000",
"2018-05-12 00:00","686.04827881","97653775.7807300000",
"2018-05-13 00:00","733.49645996","97670827.1244800000",
"2018-05-14 00:00","730.5491333","97688154.7494800000",
"2018-05-15 00:00","708.87139893","97705225.5932300000",
"2018-05-16 00:00","707.05023193","97722475.8744800000",
"2018-05-17 00:00","672.65655518","97739532.8432300000",
"2018-05-18 00:00","694.36688232","97756494.4682300000",
"2018-05-19 00:00","696.52954102","97773566.9057300000",
"2018-05-20 00:00","715.36877441","97790769.1869800000",
"2018-05-21 00:00","699.22198486","97807717.4994800000",
"2018-05-22 00:00","647.74053955","97824835.6869800000",
"2018-05-23 00:00","583.58459473","97841667.4682300000",
"2018-05-24 00:00","601.75463867","97858718.0619800000",
"2018-05-25 00:00","586.73449707","97876013.3432300000",
"2018-05-26 00:00","587.28039551","97893053.1557300000",
"2018-05-27 00:00","572.66790771","97910304.5619800000",
"2018-05-28 00:00","516.03570557","97927396.6869800000",
"2018-05-29 00:00","565.38775635","97944375.8432300000",
"2018-05-30 00:00","559.59008789","97961466.2807300000",
"2018-05-31 00:00","577.64489746","97978482.1869800000",
"2018-06-01 00:00","580.04315186","97995530.0619800000",
"2018-06-02 00:00","591.80847168","98012533.2182300000",
"2018-06-03 00:00","619.43743896","98029703.1557300000",
"2018-06-04 00:00","592.98468018","98046619.8744800000",
"2018-06-05 00:00","609.30285645","98063669.3432300000",
"2018-06-06 00:00","607.12353516","98080743.0932300000",
"2018-06-07 00:00","605.18737793","98097929.3432300000",
"2018-06-08 00:00","601.07727051","98114920.5932300000",
