时间,币价,区块大小
"2018-06-09 00:00","597.56231689","24559.6648000000",
"2018-06-10 00:00","526.47912598","24470.1856000000",
"2018-06-11 00:00","533.28424072","23681.6575000000",
"2018-06-12 00:00","496.84338379","25448.1554000000",
"2018-06-13 00:00","477.49401855","24148.5696000000",
"2018-06-14 00:00","519.74188232","22614.9127000000",
"2018-06-15 00:00","491.00427246","26352.8881000000",
"2018-06-16 00:00","499.64233398","19967.6145000000",
"2018-06-17 00:00","500.44848633","22073.9597000000",
"2018-06-18 00:00","518.890625","25000.0365000000",
"2018-06-19 00:00","537.95739746","25587.1096000000",
"2018-06-20 00:00","536.26782227","23526.1459000000",
"2018-06-21 00:00","527.36657715","24500.4271000000",
"2018-06-22 00:00","465.81680298","20591.0456000000",
"2018-06-23 00:00","474.51977539","20968.2438000000",
"2018-06-24 00:00","457.67190552","25228.2471000000",
"2018-06-25 00:00","460.30984497","23860.4375000000",
"2018-06-26 00:00","432.77172852","24580.0065000000",
"2018-06-27 00:00","442.36489868","23925.6336000000",
"2018-06-28 00:00","422.36499023","23218.5496000000",
"2018-06-29 00:00","436.00900269","22084.7852000000",
"2018-06-30 00:00","455.17999268","22499.5647000000",
"2018-07-01 00:00","453.91799927","19625.1852000000",
"2018-07-02 00:00","475.34698486","22046.9212000000",
"2018-07-03 00:00","464.19500732","18915.2395000000",
"2018-07-04 00:00","467.31799316","21491.9957000000",
"2018-07-05 00:00","474.4119873","19221.1069000000",
"2018-07-06 00:00","474.01199341","19709.9567000000",
"2018-07-07 00:00","491.66000366","22365.8841000000",
"2018-07-08 00:00","489.11898804","22361.9008000000",
"2018-07-09 00:00","476.68200684","23429.3918000000",
"2018-07-10 00:00","434.42401123","22105.6722000000",
"2018-07-11 00:00","446.51800537","21237.8739000000",
"2018-07-12 00:00","430.07400513","20792.7699000000",
"2018-07-13 00:00","434.02700806","19582.6577000000",
"2018-07-14 00:00","436.08599854","18676.1863000000",
"2018-07-15 00:00","449.8500061","23433.0581000000",
"2018-07-16 00:00","480.6579895","23581.0844000000",
"2018-07-17 00:00","501.00201416","23582.0948000000",
"2018-07-18 00:00","480.51300049","23729.6211000000",
"2018-07-19 00:00","469.61898804","21212.1867000000",
"2018-07-20 00:00","450.69799805","19161.5693000000",
"2018-07-21 00:00","462.43600464","20798.5359000000",
"2018-07-22 00:00","459.65701294","23066.4603000000",
"2018-07-23 00:00","450.85299683","24226.8526000000",
"2018-07-24 00:00","479.37298584","24154.9085000000",
"2018-07-25 00:00","472.49301147","23460.5511000000",
"2018-07-26 00:00","464.0369873","22749.3100000000",
"2018-07-27 00:00","469.66598511","19594.6682000000",
"2018-07-28 00:00","466.89801025","21839.7622000000",
"2018-07-29 00:00","466.66500854","23849.6649000000",
"2018-07-30 00:00","457.08087158","23899.2196000000",
"2018-07-31 00:00","433.86654663","24725.3448000000",
"2018-08-01 00:00","420.74694824","24573.1367000000",
"2018-08-02 00:00","412.62121582","22393.2228000000",
"2018-08-03 00:00","418.26171875","21247.1296000000",
"2018-08-04 00:00","407.25244141","22217.0153000000",
"2018-08-05 00:00","410.51611328","23328.1692000000",
"2018-08-06 00:00","406.65835571","19822.3821000000",
"2018-08-07 00:00","380.21502686","16278.3228000000",
"2018-08-08 00:00","356.61303711","15535.3752000000",
"2018-08-09 00:00","365.58779907","18601.4354000000",
"2018-08-10 00:00","334.17645264","20260.4676000000",
"2018-08-11 00:00","322.11151123","19751.3702000000",
"2018-08-12 00:00","319.56973267","21965.6041000000",
"2018-08-13 00:00","286.49536133","21827.6221000000",
"2018-08-14 00:00","278.93161011","19766.6617000000",
"2018-08-15 00:00","282.36367798","22304.8625000000",
"2018-08-16 00:00","288.04647827","20530.9205000000",
"2018-08-17 00:00","315.72894287","22523.4350000000",
"2018-08-18 00:00","295.81170654","22006.0339000000",
"2018-08-19 00:00","300.83383179","25131.6554000000",
"2018-08-20 00:00","274.31512451","25196.0923000000",
"2018-08-21 00:00","281.94393921","22847.3110000000",
"2018-08-22 00:00","271.34115601","24304.6349000000",
"2018-08-23 00:00","277.10388184","22820.7773000000",
"2018-08-24 00:00","282.9671936","24899.2987000000",
"2018-08-25 00:00","279.64599609","24169.8176000000",
"2018-08-26 00:00","275.19708252","24837.3773000000",
"2018-08-27 00:00","285.603302","25997.1918000000",
"2018-08-28 00:00","296.4994812","24530.5935000000",
"2018-08-29 00:00","289.31240845","23696.1318000000",
"2018-08-30 00:00","284.10546875","22094.4033000000",
"2018-08-31 00:00","283.00408936","23701.1849000000",
"2018-09-01 00:00","295.34133911","23069.6124000000",
"2018-09-02 00:00","294.3706665","24997.8165000000",
"2018-09-03 00:00","289.25946045","23088.5422000000",
"2018-09-04 00:00","285.72320557","25416.5361000000",
"2018-09-05 00:00","232.33119202","23457.2682000000",
"2018-09-06 00:00","230.21485901","25115.1059000000",
"2018-09-07 00:00","217.20251465","25215.5772000000",
"2018-09-08 00:00","197.95074463","22138.7506000000",
"2018-09-09 00:00","196.9243927","23510.1596000000",
"2018-09-10 00:00","197.07907104","22327.6606000000",
"2018-09-11 00:00","185.06646729","24110.6649000000",
"2018-09-12 00:00","183.33126831","24044.4913000000",
"2018-09-13 00:00","211.3540802","26313.3337000000",
"2018-09-14 00:00","211.74893188","25776.1960000000",
"2018-09-15 00:00","223.0743866","27186.3857000000",
"2018-09-16 00:00","220.58880615","25918.6095000000",
"2018-09-17 00:00","197.87472534","26188.4367000000",
"2018-09-18 00:00","209.97457886","20015.4607000000",
"2018-09-19 00:00","209.96894836","24235.4904000000",
"2018-09-20 00:00","224.59100342","26220.5362000000",
"2018-09-21 00:00","246.58425903","25026.3594000000",
"2018-09-22 00:00","240.48042297","25755.4589000000",
"2018-09-23 00:00","244.32952881","28700.0777000000",
"2018-09-24 00:00","228.72991943","28205.0344000000",
"2018-09-25 00:00","218.50453186","29735.7714000000",
"2018-09-26 00:00","215.84741211","29472.1048000000",
"2018-09-27 00:00","228.49415588","28057.0567000000",
"2018-09-28 00:00","222.40211487","20394.2064000000",
"2018-09-29 00:00","231.63473511","23820.5911000000",
"2018-09-30 00:00","232.84849548","24548.7695000000",
"2018-10-01 00:00","230.76777649","24098.8191000000",
"2018-10-02 00:00","227.18087769","21421.0357000000",
"2018-10-03 00:00","220.48942566","22641.8749000000",
"2018-10-04 00:00","222.21839905","20844.8146000000",
"2018-10-05 00:00","227.60064697","17609.6054000000",
"2018-10-06 00:00","225.11988831","15379.7912000000",
"2018-10-07 00:00","226.11851501","17024.3708000000",
"2018-10-08 00:00","229.25517273","18248.9839000000",
"2018-10-09 00:00","227.98153687","16848.2816000000",
"2018-10-10 00:00","225.76925659","18165.8790000000",
"2018-10-11 00:00","189.49923706","20177.9823000000",
"2018-10-12 00:00","196.7272644","17306.6163000000",
"2018-10-13 00:00","199.84094238","15185.1545000000",
"2018-10-14 00:00","195.7146759","17575.2510000000",
"2018-10-15 00:00","209.70370483","17636.8116000000",
"2018-10-16 00:00","210.11975098","17752.7254000000",
"2018-10-17 00:00","207.0834198","17760.9987000000",
"2018-10-18 00:00","203.35157776","18543.0292000000",
"2018-10-19 00:00","203.72718811","15747.7127000000",
"2018-10-20 00:00","205.42958069","16116.3976000000",
"2018-10-21 00:00","205.14186096","19546.6786000000",
"2018-10-22 00:00","204.04417419","17580.7472000000",
"2018-10-23 00:00","204.33587646","20651.9007000000",
"2018-10-24 00:00","203.85238647","21852.3449000000",
"2018-10-25 00:00","202.71853638","20074.9069000000",
"2018-10-26 00:00","203.32925415","15203.4574000000",
"2018-10-27 00:00","204.21002197","15585.9477000000",
"2018-10-28 00:00","205.36631775","19672.8324000000",
"2018-10-29 00:00","197.24705505","19094.3660000000",
"2018-10-30 00:00","197.55596924","17886.0201000000",
"2018-10-31 00:00","197.38092041","18060.9311000000",
"2018-11-01 00:00","198.87228394","17152.8558000000",
"2018-11-02 00:00","200.63468933","15800.1235000000",
"2018-11-03 00:00","200.18605042","15889.3745000000",
"2018-11-04 00:00","207.48579407","17574.2328000000",
"2018-11-05 00:00","209.09129333","18898.7510000000",
"2018-11-06 00:00","218.45233154","17778.2835000000",
"2018-11-07 00:00","217.18313599","18380.3858000000",
"2018-11-08 00:00","212.23146057","17466.8481000000",
"2018-11-09 00:00","210.07443237","16386.5976000000",
"2018-11-10 00:00","212.53291321","17109.0835000000",
"2018-11-11 00:00","211.34011841","18406.3043000000",
"2018-11-12 00:00","210.4178772","17669.1439000000",
"2018-11-13 00:00","206.82575989","18824.5388000000",
"2018-11-14 00:00","181.39659119","17663.6068000000",
"2018-11-15 00:00","180.80636597","17112.9719000000",
"2018-11-16 00:00","175.17703247","15500.4573000000",
"2018-11-17 00:00","174.00112915","14658.5954000000",
"2018-11-18 00:00","177.06741333","19025.3789000000",
"2018-11-19 00:00","149.17459106","19783.9809000000",
"2018-11-20 00:00","130.33856201","17992.4337000000",
"2018-11-21 00:00","136.70149231","17775.9033000000",
"2018-11-22 00:00","126.70603943","17650.9838000000",
"2018-11-23 00:00","123.29551697","15588.6236000000",
"2018-11-24 00:00","113.49375153","16515.1779000000",
"2018-11-25 00:00","116.45040894","17278.0804000000",
"2018-11-26 00:00","108.33450317","17912.1159000000",
"2018-11-27 00:00","110.00997162","19902.6572000000",
"2018-11-28 00:00","122.43751526","17807.3604000000",
"2018-11-29 00:00","117.5426452","18678.2800000000",
"2018-11-30 00:00","113.1714211","16289.3966000000",
"2018-12-01 00:00","118.63555864","15298.7877000000",
"2018-12-02 00:00","116.38889933","18032.3143000000",
"2018-12-03 00:00","108.92501783","17965.2283000000",
"2018-12-04 00:00","110.21418959","18959.0635000000",
"2018-12-05 00:00","102.47555556","19119.2236000000",
"2018-12-06 00:00","91.76105616","18420.9983000000",
"2018-12-07 00:00","93.29456401","17343.3407000000",
"2018-12-08 00:00","92.15963969","16853.5270000000",
"2018-12-09 00:00","95.14205948","18157.5910000000",
"2018-12-10 00:00","91.68565676","17714.6638000000",
"2018-12-11 00:00","88.94530321","16663.6837000000",
"2018-12-12 00:00","90.59330191","17638.4489000000",
"2018-12-13 00:00","86.53931489","18678.2561000000",
"2018-12-14 00:00","84.30829593","16774.2226000000",
"2018-12-15 00:00","84.44080953","15862.6029000000",
"2018-12-16 00:00","85.26209693","18912.9528000000",
"2018-12-17 00:00","95.13382712","19676.6135000000",
"2018-12-18 00:00","101.1124558","19631.0256000000",
"2018-12-19 00:00","101.26857523","19588.3906000000",
"2018-12-20 00:00","116.21687011","19676.7903000000",
"2018-12-21 00:00","109.49623355","16618.8685000000",
"2018-12-22 00:00","116.75949916","17254.6368000000",
"2018-12-23 00:00","130.7652598","19049.5215000000",
"2018-12-24 00:00","140.23800256","16454.3620000000",
"2018-12-25 00:00","129.84435176","18493.6118000000",
"2018-12-26 00:00","131.86562737","17564.1558000000",
"2018-12-27 00:00","116.57591051","17910.1659000000",
"2018-12-28 00:00","137.64701331","16917.2889000000",
"2018-12-29 00:00","138.01833478","14545.0119000000",
"2018-12-30 00:00","139.85945289","16502.7527000000",
"2018-12-31 00:00","133.36826344","13665.9228000000",
"2019-01-01 00:00","140.81941316","18126.1324000000",
"2019-01-02 00:00","155.04767721","19342.7903000000",
"2019-01-03 00:00","149.13500338","18872.1246000000",
"2019-01-04 00:00","154.58194227","17351.0820000000",
"2019-01-05 00:00","155.63858948","15855.1345000000",
"2019-01-06 00:00","157.74619931","18204.0180000000",
"2019-01-07 00:00","151.69921345","17915.9782000000",
"2019-01-08 00:00","150.35963344","17865.1677000000",
"2019-01-09 00:00","150.80311047","19150.4905000000",
"2019-01-10 00:00","128.62518594","18683.4396000000",
"2019-01-11 00:00","127.54832487","15917.5317000000",
"2019-01-12 00:00","125.9665328","15797.5185000000",
"2019-01-13 00:00","116.89780148","18451.7225000000",
"2019-01-14 00:00","129.0687326","18074.2022000000",
"2019-01-15 00:00","122.03271232","18007.8696000000",
"2019-01-16 00:00","123.54706154","17900.1568000000",
"2019-01-17 00:00","123.74192167","17751.1737000000",
"2019-01-18 00:00","121.0102652","17862.8656000000",
"2019-01-19 00:00","124.51902121","17831.5196000000",
"2019-01-20 00:00","119.47482896","21355.3785000000",
"2019-01-21 00:00","117.15785223","22731.4627000000",
"2019-01-22 00:00","118.74755091","20688.7373000000",
"2019-01-23 00:00","117.45260925","19831.2859000000",
"2019-01-24 00:00","117.36288641","18322.4834000000",
"2019-01-25 00:00","116.37834358","17399.5438000000",
"2019-01-26 00:00","116.48873846","18274.5334000000",
"2019-01-27 00:00","113.4052919","21563.7348000000",
"2019-01-28 00:00","106.58997682","22093.5119000000",
"2019-01-29 00:00","105.59821378","21561.0461000000",
"2019-01-30 00:00","108.90753982","20805.7315000000",
"2019-01-31 00:00","107.06101306","20377.7578000000",
"2019-02-01 00:00","107.60978689","17482.0158000000",
"2019-02-02 00:00","110.4302619","16595.7787000000",
"2019-02-03 00:00","107.49267146","16313.7224000000",
"2019-02-04 00:00","107.82160343","16607.8622000000",
"2019-02-05 00:00","107.44352017","16995.2193000000",
"2019-02-06 00:00","104.91928987","17432.1389000000",
"2019-02-07 00:00","104.53529857","19002.9760000000",
"2019-02-08 00:00","119.26774886","17142.1231000000",
"2019-02-09 00:00","119.43088331","18592.1643000000",
"2019-02-10 00:00","124.80648495","20690.0689000000",
"2019-02-11 00:00","121.29839599","20815.2031000000",
"2019-02-12 00:00","122.57229106","23362.8311000000",
"2019-02-13 00:00","122.55360255","23318.0927000000",
"2019-02-14 00:00","121.39020373","22737.6825000000",
"2019-02-15 00:00","122.10038737","21497.3622000000",
"2019-02-16 00:00","123.26021305","22193.3194000000",
"2019-02-17 00:00","133.59888295","24099.6585000000",
"2019-02-18 00:00","146.09837101","24570.4818000000",
"2019-02-19 00:00","145.34618357","24752.2574000000",
"2019-02-20 00:00","149.55434396","25218.9370000000",
"2019-02-21 00:00","146.13084429","24970.6069000000",
"2019-02-22 00:00","149.09245426","21839.4774000000",
"2019-02-23 00:00","158.79542978","24391.9382000000",
"2019-02-24 00:00","135.85265356","26693.1607000000",
"2019-02-25 00:00","139.8228555","26267.0528000000",
"2019-02-26 00:00","138.08968196","25330.0670000000",
"2019-02-27 00:00","136.12595451","25122.5179000000",
"2019-02-28 00:00","136.74625201","18966.1894000000",
"2019-03-01 00:00","136.44362278","16460.0650000000",
"2019-03-02 00:00","134.2069553","15335.8092000000",
"2019-03-03 00:00","132.24941712","19791.7538000000",
"2019-03-04 00:00","127.77412126","18738.5021000000",
"2019-03-05 00:00","137.8223848","17729.8114000000",
"2019-03-06 00:00","138.78935408","17134.9933000000",
"2019-03-07 00:00","138.03450239","18795.1727000000",
"2019-03-08 00:00","135.127075","17538.5917000000",
"2019-03-09 00:00","137.96533555","15029.5016000000",
"2019-03-10 00:00","136.75868314","17041.7560000000",
"2019-03-11 00:00","133.83403156","17676.1891000000",
"2019-03-12 00:00","134.44288873","19141.3732000000",
"2019-03-13 00:00","133.26307623","18505.2488000000",
"2019-03-14 00:00","133.71159976","17930.2195000000",
"2019-03-15 00:00","137.69178379","16256.2026000000",
"2019-03-16 00:00","142.3981758","15335.6876000000",
"2019-03-17 00:00","140.0005495","19343.6899000000",
"2019-03-18 00:00","139.37460061","21159.4216000000",
"2019-03-19 00:00","140.51919919","19677.5603000000",
"2019-03-20 00:00","140.68636173","20218.7872000000",
"2019-03-21 00:00","136.6360607","19816.7811000000",
"2019-03-22 00:00","137.18143503","17370.8918000000",
"2019-03-23 00:00","138.23987455","16942.0342000000",
"2019-03-24 00:00","136.98692523","20016.1142000000",
"2019-03-25 00:00","135.03102752","20396.5557000000",
"2019-03-26 00:00","135.46035286","20172.9305000000",
"2019-03-27 00:00","140.98815754","19719.5129000000",
"2019-03-28 00:00","139.41647756","20924.9710000000",
"2019-03-29 00:00","142.49741712","20688.8060000000",
"2019-03-30 00:00","142.09268062","19947.9822000000",
"2019-03-31 00:00","141.51409411","20509.6037000000",
"2019-04-01 00:00","141.83032435","23055.0999000000",
"2019-04-02 00:00","163.96174182","23136.6229000000",
"2019-04-03 00:00","161.45880133","21783.3544000000",
"2019-04-04 00:00","158.05253782","19256.8621000000",
"2019-04-05 00:00","165.51484595","16996.9775000000",
"2019-04-06 00:00","165.94720802","17622.8044000000",
"2019-04-07 00:00","174.53164738","20211.3641000000",
"2019-04-08 00:00","180.25881539","19594.7227000000",
"2019-04-09 00:00","176.11457453","22604.7043000000",
"2019-04-10 00:00","163.7963","24114.8000000000",
"2019-04-11 00:00","164.0234","20322.8361000000",
"2019-04-12 00:00","163.8764","17587.9331000000",
"2019-04-13 00:00","163.9254","16989.8295000000",
"2019-04-14 00:00","166.0319","21481.6028000000",
"2019-04-15 00:00","162.552617","22692.9050000000",
"2019-04-16 00:00","166.152101","20866.8386000000",
"2019-04-17 00:00","171.92948","21206.2516000000",
"2019-04-18 00:00","172.988423","20799.7342000000",
"2019-04-19 00:00","172.469599","20145.4802000000",
"2019-04-20 00:00","167.648011","20850.5761000000",
"2019-04-21 00:00","171.583045","21111.3721000000",
"2019-04-22 00:00","174.031111","21967.4616000000",
"2019-04-23 00:00","164.406387","19995.8640000000",
"2019-04-24 00:00","164.233606","20117.2205000000",
"2019-04-25 00:00","156.198933","20000.5123000000",
"2019-04-26 00:00","158.124809","16426.0372000000",
"2019-04-27 00:00","158.840244","17916.7082000000",
"2019-04-28 00:00","154.652093","19196.4839000000",
"2019-04-29 00:00","158.703391","20864.8838000000",
"2019-04-30 00:00","160.97375","20175.2858000000",
"2019-05-01 00:00","161.924961","24041.8766000000",
"2019-05-02 00:00","168.216036","21971.0366000000",
"2019-05-03 00:00","162.949426","18450.2430000000",
"2019-05-04 00:00","163.673028","19087.2288000000",
"2019-05-05 00:00","168.121627","24816.9443000000",
"2019-05-06 00:00","173.051936","28005.5703000000",
"2019-05-07 00:00","170.727188","24544.2491000000",
"2019-05-08 00:00","169.416419","22852.0211000000",
"2019-05-09 00:00","173.289118","22906.9652000000",
"2019-05-10 00:00","192.217108","22669.6413000000",
"2019-05-11 00:00","184.79146","21502.4324000000",
"2019-05-12 00:00","200.311452","23010.8629000000",
"2019-05-13 00:00","207.943886","24206.5482000000",
"2019-05-14 00:00","233.560616","25362.8850000000",
"2019-05-15 00:00","266.003097","26549.7663000000",
"2019-05-16 00:00","234.578683","25671.9088000000",
"2019-05-17 00:00","240.696393","23032.2427000000",
"2019-05-18 00:00","255.534309","21908.8401000000",
"2019-05-19 00:00","248.877597","24941.1775000000",
"2019-05-20 00:00","253.618294","23918.4619000000",
"2019-05-21 00:00","257.330263","25622.6305000000",
"2019-05-22 00:00","245.373695","25428.8930000000",
"2019-05-23 00:00","255.104464","25638.0274000000",
"2019-05-24 00:00","253.7139","23021.9818000000",
"2019-05-25 00:00","251.702904","21819.1810000000",
"2019-05-26 00:00","274.213762","26731.9737000000",
"2019-05-27 00:00","272.738641","25637.5119000000",
"2019-05-28 00:00","277.295377","26070.8632000000",
"2019-05-29 00:00","289.071218","25694.4777000000",
"2019-05-30 00:00","263.649644","23386.1452000000",
"2019-05-31 00:00","270.179282","25163.8198000000",
"2019-06-01 00:00","275.127973","24299.2307000000",
"2019-06-02 00:00","259.21266","25331.6346000000",
"2019-06-03 00:00","250.175657","25287.7241000000",
"2019-06-04 00:00","240.42393","23395.1436000000",
"2019-06-05 00:00","243.335334","23373.7601000000",
"2019-06-06 00:00","248.072496","22666.0935000000",
"2019-06-07 00:00","246.146546","28238.0494000000",
"2019-06-08 00:00","235.618669","20382.4970000000",
"2019-06-09 00:00","241.575639","27722.5786000000",
"2019-06-10 00:00","239.868119","27089.1868000000",
"2019-06-11 00:00","252.829961","24619.0767000000",
"2019-06-12 00:00","259.623254","22116.1693000000",
"2019-06-13 00:00","256.900989","23684.7601000000",
"2019-06-14 00:00","263.179704","26168.1925000000",
"2019-06-15 00:00","270.36733","23506.3192000000",
"2019-06-16 00:00","270.324708","27822.8112000000",
"2019-06-17 00:00","265.08936","24435.1203000000",
"2019-06-18 00:00","265.879803","26790.7715000000",
"2019-06-19 00:00","267.151843","27995.9350000000",
"2019-06-20 00:00","284.211442","22962.5126000000",
"2019-06-21 00:00","305.327227","21904.6952000000",
"2019-06-22 00:00","309.989095","22337.2636000000",
"2019-06-23 00:00","306.85597","24262.1451000000",
"2019-06-24 00:00","310.321524","26958.0251000000",
"2019-06-25 00:00","343.541425","27236.1269000000",
"2019-06-26 00:00","309.884689","25358.1555000000",
"2019-06-27 00:00","307.374208","28614.4625000000",
"2019-06-28 00:00","305.685128","21154.2783000000",
"2019-06-29 00:00","297.731954","20635.7563000000",
"2019-06-30 00:00","284.25052","27633.3074000000",
"2019-07-01 00:00","284.91476","26108.6608000000",
"2019-07-02 00:00","293.765331","23082.2668000000",
"2019-07-03 00:00","293.61379","22669.3542000000",
"2019-07-04 00:00","289.189791","24934.7261000000",
"2019-07-05 00:00","293.440077","26547.3802000000",
"2019-07-06 00:00","291.797265","25696.9154000000",
"2019-07-07 00:00","305.465894","30954.8450000000",
"2019-07-08 00:00","308.270219","23462.7005000000",
"2019-07-09 00:00","287.863041","22406.4642000000",
"2019-07-10 00:00","271.371568","28002.1653000000",
"2019-07-11 00:00","269.472789","22358.2070000000",
"2019-07-12 00:00","272.196206","17768.1719000000",
"2019-07-13 00:00","239.807859","19201.2346000000",
"2019-07-14 00:00","229.949112","36628.9020000000",
"2019-07-15 00:00","222.146136","30143.0092000000",
"2019-07-16 00:00","215.158092","25543.9817000000",
"2019-07-17 00:00","223.837185","25410.9727000000",
"2019-07-18 00:00","219.970908","24025.1897000000",
"2019-07-19 00:00","228.522555","17730.1461000000",
"2019-07-20 00:00","224.334508","16285.2952000000",
"2019-07-21 00:00","218.338713","19012.5653000000",
"2019-07-22 00:00","213.174683","19173.6975000000",
"2019-07-23 00:00","217.05058","26210.8087000000",
"2019-07-24 00:00","224.411863","27844.3103000000",
"2019-07-25 00:00","220.416665","19450.5976000000",
"2019-07-26 00:00","210.284966","17743.3940000000",
"2019-07-27 00:00","214.261265","17257.8571000000",
"2019-07-28 00:00","211.275162","20134.5140000000",
"2019-07-29 00:00","213.80857","20530.8371000000",
"2019-07-30 00:00","215.989517","20453.8365000000",
"2019-07-31 00:00","213.988181","25684.0230000000",
"2019-08-01 00:00","220.563601","22446.0920000000",
"2019-08-02 00:00","222.494399","22392.4609000000",
"2019-08-03 00:00","220.441708","18033.7166000000",
"2019-08-04 00:00","230.320076","21336.7595000000",
"2019-08-05 00:00","229.200377","21461.8660000000",
"2019-08-06 00:00","223.880357","21783.3644000000",
"2019-08-07 00:00","223.768844","21142.9530000000",
"2019-08-08 00:00","211.6105","21202.9759000000",
"2019-08-09 00:00","205.276508","18118.0596000000",
"2019-08-10 00:00","211.33601","16989.5132000000",
"2019-08-11 00:00","211.778739","20166.1710000000",
"2019-08-12 00:00","206.359584","20542.2942000000",
"2019-08-13 00:00","206.042685","21855.6179000000",
"2019-08-14 00:00","184.654374","20985.9080000000",
"2019-08-15 00:00","183.936404","21166.4545000000",
"2019-08-16 00:00","185.277837","18716.7801000000",
"2019-08-17 00:00","195.182812","18467.4327000000",
"2019-08-18 00:00","200.744772","21292.5204000000",
"2019-08-19 00:00","197.340342","21143.9998000000",
"2019-08-20 00:00","184.866479","21220.9090000000",
"2019-08-21 00:00","191.444291","21494.3709000000",
"2019-08-22 00:00","191.931476","21116.6704000000",
"2019-08-23 00:00","188.037839","19993.2108000000",
"2019-08-24 00:00","189.136394","22498.6958000000",
"2019-08-25 00:00","190.458195","24261.0736000000",
"2019-08-26 00:00","188.067131","22149.2345000000",
"2019-08-27 00:00","188.232301","21549.9559000000",
"2019-08-28 00:00","168.909171","21317.3876000000",
"2019-08-29 00:00","170.11828","21052.2253000000",
"2019-08-30 00:00","169.93247","19888.5702000000",
"2019-08-31 00:00","170.507929","20129.1143000000",
"2019-09-01 00:00","173.713949","22047.2463000000",
"2019-09-02 00:00","181.84137","21626.1075000000",
"2019-09-03 00:00","177.35518","20675.2320000000",
"2019-09-04 00:00","171.147639","21698.0247000000",
"2019-09-05 00:00","175.819302","22029.8457000000",
"2019-09-06 00:00","173.649796","19517.2321000000",
"2019-09-07 00:00","180.274539","19188.3599000000",
"2019-09-08 00:00","181.373282","21391.2504000000",
"2019-09-09 00:00","179.528371","19777.1285000000",
"2019-09-10 00:00","176.460445","19794.1246000000",
"2019-09-11 00:00","179.712929","20293.9838000000",
"2019-09-12 00:00","178.422907","17965.6636000000",
"2019-09-13 00:00","184.276859","17792.3061000000",
"2019-09-14 00:00","188.059801","18285.3858000000",
"2019-09-15 00:00","189.701044","20696.3740000000",
"2019-09-16 00:00","200.884022","19887.4610000000",
"2019-09-17 00:00","212.647729","20010.4934000000",
"2019-09-18 00:00","208.669438","20228.4056000000",
"2019-09-19 00:00","215.931828","20398.9746000000",
"2019-09-20 00:00","216.865112","17446.2071000000",
"2019-09-21 00:00","210.381708","17282.9011000000",
"2019-09-22 00:00","209.202655","18535.6096000000",
"2019-09-23 00:00","191.881675","21930.7449000000",
"2019-09-24 00:00","168.706908","20183.2910000000",
"2019-09-25 00:00","166.019013","19589.9681000000",
"2019-09-26 00:00","163.707113","18862.4467000000",
"2019-09-27 00:00","170.661308","17830.1997000000",
"2019-09-28 00:00","166.311168","17640.6779000000",
"2019-09-29 00:00","177.572785","20384.1839000000",
"2019-09-30 00:00","177.014201","21074.8990000000",
"2019-10-01 00:00","175.825473","20495.4605000000",
"2019-10-02 00:00","172.861192","20571.3139000000",
"2019-10-03 00:00","174.784992","20370.0908000000",
"2019-10-04 00:00","173.58023","17827.7055000000",
"2019-10-05 00:00","173.866931","17157.4774000000",
"2019-10-06 00:00","176.66559","20743.5519000000",
"2019-10-07 00:00","179.301915","21781.9729000000",
"2019-10-08 00:00","190.216889","23157.9310000000",
"2019-10-09 00:00","191.378949","21253.0645000000",
"2019-10-10 00:00","184.276292","21099.4866000000",
"2019-10-11 00:00","183.286754","19120.7263000000",
"2019-10-12 00:00","183.750214","17468.2943000000",
"2019-10-13 00:00","182.603623","20280.5330000000",
"2019-10-14 00:00","182.337859","21540.1588000000",
"2019-10-15 00:00","174.127706","21979.0152000000",
"2019-10-16 00:00","176.939923","22052.1217000000",
"2019-10-17 00:00","172.73723","22804.0514000000",
"2019-10-18 00:00","173.971248","20235.9762000000",
"2019-10-19 00:00","172.970608","18769.6075000000",
"2019-10-20 00:00","174.264196","20900.7079000000",
"2019-10-21 00:00","172.4436556009","22225.5030000000",
"2019-10-22 00:00","158.999916212","24468.8452000000",
"2019-10-23 00:00","161.7171852843","23539.6360000000",
"2019-10-24 00:00","167.8643838103","24088.5841000000",
"2019-10-25 00:00","180.9500522459","23169.5251000000",
"2019-10-26 00:00","183.0138996809","20473.0624000000",
"2019-10-27 00:00","182.5761217521","23141.5612000000",
"2019-10-28 00:00","185.2422220183","22725.7983000000",
"2019-10-29 00:00","181.3801673333","22815.8168000000",
"2019-10-30 00:00","182.1958649131","23967.3904000000",
"2019-10-31 00:00","181.0742779497","22535.0989000000",
"2019-11-01 00:00","183.8945035375","19187.8756000000",
"2019-11-02 00:00","182.1535706169","18031.5703000000",
"2019-11-03 00:00","186.4680888613","21467.5610000000",
"2019-11-04 00:00","190.0538785424","23000.6748000000",
"2019-11-05 00:00","190.2790825664","22406.4354000000",
"2019-11-06 00:00","186.3852833612","25899.4450000000",
"2019-11-07 00:00","183.2688744007","21544.8423000000",
"2019-11-08 00:00","184.3762173227","19819.1937000000",
"2019-11-09 00:00","186.6143406194","19801.2923000000",
"2019-11-10 00:00","186.6826734662","23477.9041000000",
"2019-11-11 00:00","183.6402050735","23050.4676000000",
"2019-11-12 00:00","185.8039512804","22903.8059000000",
"2019-11-13 00:00","183.9327515642","21902.2881000000",
"2019-11-14 00:00","180.2645814431","22449.5615000000",
