时间,币价,区块数
"2018-06-04 00:00","592.98468018","5591.0000000000",
"2018-06-05 00:00","609.30285645","5633.0000000000",
"2018-06-06 00:00","607.12353516","5639.0000000000",
"2018-06-07 00:00","605.18737793","5679.0000000000",
"2018-06-08 00:00","601.07727051","5610.0000000000",
"2018-06-09 00:00","597.56231689","5641.0000000000",
"2018-06-10 00:00","526.47912598","5657.0000000000",
"2018-06-11 00:00","533.28424072","5714.0000000000",
"2018-06-12 00:00","496.84338379","5752.0000000000",
"2018-06-13 00:00","477.49401855","5765.0000000000",
"2018-06-14 00:00","519.74188232","5782.0000000000",
"2018-06-15 00:00","491.00427246","5871.0000000000",
"2018-06-16 00:00","499.64233398","5915.0000000000",
"2018-06-17 00:00","500.44848633","5954.0000000000",
"2018-06-18 00:00","518.890625","5802.0000000000",
"2018-06-19 00:00","537.95739746","5823.0000000000",
"2018-06-20 00:00","536.26782227","5872.0000000000",
"2018-06-21 00:00","527.36657715","5820.0000000000",
"2018-06-22 00:00","465.81680298","5922.0000000000",
"2018-06-23 00:00","474.51977539","5881.0000000000",
"2018-06-24 00:00","457.67190552","5665.0000000000",
"2018-06-25 00:00","460.30984497","5748.0000000000",
"2018-06-26 00:00","432.77172852","5847.0000000000",
"2018-06-27 00:00","442.36489868","5762.0000000000",
"2018-06-28 00:00","422.36499023","5764.0000000000",
"2018-06-29 00:00","436.00900269","5870.0000000000",
"2018-06-30 00:00","455.17999268","5837.0000000000",
"2018-07-01 00:00","453.91799927","5929.0000000000",
"2018-07-02 00:00","475.34698486","5809.0000000000",
"2018-07-03 00:00","464.19500732","5837.0000000000",
"2018-07-04 00:00","467.31799316","5808.0000000000",
"2018-07-05 00:00","474.4119873","5844.0000000000",
"2018-07-06 00:00","474.01199341","5820.0000000000",
"2018-07-07 00:00","491.66000366","5697.0000000000",
"2018-07-08 00:00","489.11898804","5855.0000000000",
"2018-07-09 00:00","476.68200684","5783.0000000000",
"2018-07-10 00:00","434.42401123","5931.0000000000",
"2018-07-11 00:00","446.51800537","5993.0000000000",
"2018-07-12 00:00","430.07400513","5953.0000000000",
"2018-07-13 00:00","434.02700806","6006.0000000000",
"2018-07-14 00:00","436.08599854","6067.0000000000",
"2018-07-15 00:00","449.8500061","5851.0000000000",
"2018-07-16 00:00","480.6579895","5889.0000000000",
"2018-07-17 00:00","501.00201416","5757.0000000000",
"2018-07-18 00:00","480.51300049","5793.0000000000",
"2018-07-19 00:00","469.61898804","5838.0000000000",
"2018-07-20 00:00","450.69799805","5997.0000000000",
"2018-07-21 00:00","462.43600464","5975.0000000000",
"2018-07-22 00:00","459.65701294","5862.0000000000",
"2018-07-23 00:00","450.85299683","5815.0000000000",
"2018-07-24 00:00","479.37298584","5900.0000000000",
"2018-07-25 00:00","472.49301147","5852.0000000000",
"2018-07-26 00:00","464.0369873","5909.0000000000",
"2018-07-27 00:00","469.66598511","5991.0000000000",
"2018-07-28 00:00","466.89801025","6010.0000000000",
"2018-07-29 00:00","466.66500854","5963.0000000000",
"2018-07-30 00:00","457.08087158","5919.0000000000",
"2018-07-31 00:00","433.86654663","5861.0000000000",
"2018-08-01 00:00","420.74694824","5854.0000000000",
"2018-08-02 00:00","412.62121582","5916.0000000000",
"2018-08-03 00:00","418.26171875","6003.0000000000",
"2018-08-04 00:00","407.25244141","5932.0000000000",
"2018-08-05 00:00","410.51611328","5923.0000000000",
"2018-08-06 00:00","406.65835571","5875.0000000000",
"2018-08-07 00:00","380.21502686","5957.0000000000",
"2018-08-08 00:00","356.61303711","5930.0000000000",
"2018-08-09 00:00","365.58779907","5926.0000000000",
"2018-08-10 00:00","334.17645264","5945.0000000000",
"2018-08-11 00:00","322.11151123","5835.0000000000",
"2018-08-12 00:00","319.56973267","5872.0000000000",
"2018-08-13 00:00","286.49536133","5952.0000000000",
"2018-08-14 00:00","278.93161011","5965.0000000000",
"2018-08-15 00:00","282.36367798","5940.0000000000",
"2018-08-16 00:00","288.04647827","5840.0000000000",
"2018-08-17 00:00","315.72894287","5883.0000000000",
"2018-08-18 00:00","295.81170654","5930.0000000000",
"2018-08-19 00:00","300.83383179","5932.0000000000",
"2018-08-20 00:00","274.31512451","5961.0000000000",
"2018-08-21 00:00","281.94393921","5922.0000000000",
"2018-08-22 00:00","271.34115601","5853.0000000000",
"2018-08-23 00:00","277.10388184","5946.0000000000",
"2018-08-24 00:00","282.9671936","5926.0000000000",
"2018-08-25 00:00","279.64599609","5947.0000000000",
"2018-08-26 00:00","275.19708252","5942.0000000000",
"2018-08-27 00:00","285.603302","5898.0000000000",
"2018-08-28 00:00","296.4994812","5890.0000000000",
"2018-08-29 00:00","289.31240845","5910.0000000000",
"2018-08-30 00:00","284.10546875","5953.0000000000",
"2018-08-31 00:00","283.00408936","5880.0000000000",
"2018-09-01 00:00","295.34133911","6027.0000000000",
"2018-09-02 00:00","294.3706665","5887.0000000000",
"2018-09-03 00:00","289.25946045","5968.0000000000",
"2018-09-04 00:00","285.72320557","5956.0000000000",
"2018-09-05 00:00","232.33119202","6048.0000000000",
"2018-09-06 00:00","230.21485901","5913.0000000000",
"2018-09-07 00:00","217.20251465","5936.0000000000",
"2018-09-08 00:00","197.95074463","5899.0000000000",
"2018-09-09 00:00","196.9243927","6007.0000000000",
"2018-09-10 00:00","197.07907104","6002.0000000000",
"2018-09-11 00:00","185.06646729","6043.0000000000",
"2018-09-12 00:00","183.33126831","6004.0000000000",
"2018-09-13 00:00","211.3540802","6066.0000000000",
"2018-09-14 00:00","211.74893188","6051.0000000000",
"2018-09-15 00:00","223.0743866","6113.0000000000",
"2018-09-16 00:00","220.58880615","6080.0000000000",
"2018-09-17 00:00","197.87472534","5967.0000000000",
"2018-09-18 00:00","209.97457886","6123.0000000000",
"2018-09-19 00:00","209.96894836","6014.0000000000",
"2018-09-20 00:00","224.59100342","6084.0000000000",
"2018-09-21 00:00","246.58425903","6038.0000000000",
"2018-09-22 00:00","240.48042297","6080.0000000000",
"2018-09-23 00:00","244.32952881","6075.0000000000",
"2018-09-24 00:00","228.72991943","6113.0000000000",
"2018-09-25 00:00","218.50453186","6112.0000000000",
"2018-09-26 00:00","215.84741211","6081.0000000000",
"2018-09-27 00:00","228.49415588","6098.0000000000",
"2018-09-28 00:00","222.40211487","6095.0000000000",
"2018-09-29 00:00","231.63473511","6114.0000000000",
"2018-09-30 00:00","232.84849548","6095.0000000000",
"2018-10-01 00:00","230.76777649","6180.0000000000",
"2018-10-02 00:00","227.18087769","6075.0000000000",
"2018-10-03 00:00","220.48942566","6146.0000000000",
"2018-10-04 00:00","222.21839905","6099.0000000000",
"2018-10-05 00:00","227.60064697","6222.0000000000",
"2018-10-06 00:00","225.11988831","6241.0000000000",
"2018-10-07 00:00","226.11851501","6179.0000000000",
"2018-10-08 00:00","229.25517273","6149.0000000000",
"2018-10-09 00:00","227.98153687","6168.0000000000",
"2018-10-10 00:00","225.76925659","6143.0000000000",
"2018-10-11 00:00","189.49923706","6170.0000000000",
"2018-10-12 00:00","196.7272644","6176.0000000000",
"2018-10-13 00:00","199.84094238","6182.0000000000",
"2018-10-14 00:00","195.7146759","6095.0000000000",
"2018-10-15 00:00","209.70370483","6114.0000000000",
"2018-10-16 00:00","210.11975098","6130.0000000000",
"2018-10-17 00:00","207.0834198","6142.0000000000",
"2018-10-18 00:00","203.35157776","6065.0000000000",
"2018-10-19 00:00","203.72718811","6158.0000000000",
"2018-10-20 00:00","205.42958069","6124.0000000000",
"2018-10-21 00:00","205.14186096","6065.0000000000",
"2018-10-22 00:00","204.04417419","6168.0000000000",
"2018-10-23 00:00","204.33587646","6124.0000000000",
"2018-10-24 00:00","203.85238647","6123.0000000000",
"2018-10-25 00:00","202.71853638","6122.0000000000",
"2018-10-26 00:00","203.32925415","6100.0000000000",
"2018-10-27 00:00","204.21002197","6137.0000000000",
"2018-10-28 00:00","205.36631775","6111.0000000000",
"2018-10-29 00:00","197.24705505","6043.0000000000",
"2018-10-30 00:00","197.55596924","6157.0000000000",
"2018-10-31 00:00","197.38092041","6069.0000000000",
"2018-11-01 00:00","198.87228394","6069.0000000000",
"2018-11-02 00:00","200.63468933","6119.0000000000",
"2018-11-03 00:00","200.18605042","6109.0000000000",
"2018-11-04 00:00","207.48579407","6075.0000000000",
"2018-11-05 00:00","209.09129333","6064.0000000000",
"2018-11-06 00:00","218.45233154","6144.0000000000",
"2018-11-07 00:00","217.18313599","6066.0000000000",
"2018-11-08 00:00","212.23146057","6091.0000000000",
"2018-11-09 00:00","210.07443237","6113.0000000000",
"2018-11-10 00:00","212.53291321","6121.0000000000",
"2018-11-11 00:00","211.34011841","6171.0000000000",
"2018-11-12 00:00","210.4178772","6095.0000000000",
"2018-11-13 00:00","206.82575989","6071.0000000000",
"2018-11-14 00:00","181.39659119","6073.0000000000",
"2018-11-15 00:00","180.80636597","6182.0000000000",
"2018-11-16 00:00","175.17703247","6112.0000000000",
"2018-11-17 00:00","174.00112915","6159.0000000000",
"2018-11-18 00:00","177.06741333","5999.0000000000",
"2018-11-19 00:00","149.17459106","6028.0000000000",
"2018-11-20 00:00","130.33856201","6136.0000000000",
"2018-11-21 00:00","136.70149231","6063.0000000000",
"2018-11-22 00:00","126.70603943","6119.0000000000",
"2018-11-23 00:00","123.29551697","6119.0000000000",
"2018-11-24 00:00","113.49375153","6154.0000000000",
"2018-11-25 00:00","116.45040894","6071.0000000000",
"2018-11-26 00:00","108.33450317","5995.0000000000",
"2018-11-27 00:00","110.00997162","6026.0000000000",
"2018-11-28 00:00","122.43751526","6121.0000000000",
"2018-11-29 00:00","117.5426452","6046.0000000000",
"2018-11-30 00:00","113.1714211","6057.0000000000",
"2018-12-01 00:00","118.63555864","6061.0000000000",
"2018-12-02 00:00","116.38889933","6033.0000000000",
"2018-12-03 00:00","108.92501783","6039.0000000000",
"2018-12-04 00:00","110.21418959","6017.0000000000",
"2018-12-05 00:00","102.47555556","6056.0000000000",
"2018-12-06 00:00","91.76105616","5972.0000000000",
"2018-12-07 00:00","93.29456401","6023.0000000000",
"2018-12-08 00:00","92.15963969","6097.0000000000",
"2018-12-09 00:00","95.14205948","6176.0000000000",
"2018-12-10 00:00","91.68565676","5984.0000000000",
"2018-12-11 00:00","88.94530321","6076.0000000000",
"2018-12-12 00:00","90.59330191","6097.0000000000",
"2018-12-13 00:00","86.53931489","6014.0000000000",
"2018-12-14 00:00","84.30829593","6115.0000000000",
"2018-12-15 00:00","84.44080953","6039.0000000000",
"2018-12-16 00:00","85.26209693","5891.0000000000",
"2018-12-17 00:00","95.13382712","5861.0000000000",
"2018-12-18 00:00","101.1124558","5849.0000000000",
"2018-12-19 00:00","101.26857523","5853.0000000000",
"2018-12-20 00:00","116.21687011","5837.0000000000",
"2018-12-21 00:00","109.49623355","5925.0000000000",
"2018-12-22 00:00","116.75949916","5865.0000000000",
"2018-12-23 00:00","130.7652598","5927.0000000000",
"2018-12-24 00:00","140.23800256","5967.0000000000",
"2018-12-25 00:00","129.84435176","5961.0000000000",
"2018-12-26 00:00","131.86562737","5893.0000000000",
"2018-12-27 00:00","116.57591051","5907.0000000000",
"2018-12-28 00:00","137.64701331","5960.0000000000",
"2018-12-29 00:00","138.01833478","5886.0000000000",
"2018-12-30 00:00","139.85945289","5921.0000000000",
"2018-12-31 00:00","133.36826344","5871.0000000000",
"2019-01-01 00:00","140.81941316","5931.0000000000",
"2019-01-02 00:00","155.04767721","5580.0000000000",
"2019-01-03 00:00","149.13500338","5554.0000000000",
"2019-01-04 00:00","154.58194227","5620.0000000000",
"2019-01-05 00:00","155.63858948","5585.0000000000",
"2019-01-06 00:00","157.74619931","5610.0000000000",
"2019-01-07 00:00","151.69921345","5562.0000000000",
"2019-01-08 00:00","150.35963344","5610.0000000000",
"2019-01-09 00:00","150.80311047","5568.0000000000",
"2019-01-10 00:00","128.62518594","5566.0000000000",
"2019-01-11 00:00","127.54832487","5541.0000000000",
"2019-01-12 00:00","125.9665328","5635.0000000000",
"2019-01-13 00:00","116.89780148","5629.0000000000",
"2019-01-14 00:00","129.0687326","5619.0000000000",
"2019-01-15 00:00","122.03271232","5528.0000000000",
"2019-01-16 00:00","123.54706154","5561.0000000000",
"2019-01-17 00:00","123.74192167","5619.0000000000",
"2019-01-18 00:00","121.0102652","5683.0000000000",
"2019-01-19 00:00","124.51902121","5599.0000000000",
"2019-01-20 00:00","119.47482896","5094.0000000000",
"2019-01-21 00:00","117.15785223","5072.0000000000",
"2019-01-22 00:00","118.74755091","4991.0000000000",
"2019-01-23 00:00","117.45260925","5086.0000000000",
"2019-01-24 00:00","117.36288641","5106.0000000000",
"2019-01-25 00:00","116.37834358","5055.0000000000",
"2019-01-26 00:00","116.48873846","5013.0000000000",
"2019-01-27 00:00","113.4052919","4884.0000000000",
"2019-01-28 00:00","106.58997682","4870.0000000000",
"2019-01-29 00:00","105.59821378","4949.0000000000",
"2019-01-30 00:00","108.90753982","4931.0000000000",
"2019-01-31 00:00","107.06101306","4848.0000000000",
"2019-02-01 00:00","107.60978689","4935.0000000000",
"2019-02-02 00:00","110.4302619","4858.0000000000",
"2019-02-03 00:00","107.49267146","4938.0000000000",
"2019-02-04 00:00","107.82160343","4900.0000000000",
"2019-02-05 00:00","107.44352017","4892.0000000000",
"2019-02-06 00:00","104.91928987","4918.0000000000",
"2019-02-07 00:00","104.53529857","4923.0000000000",
"2019-02-08 00:00","119.26774886","4900.0000000000",
"2019-02-09 00:00","119.43088331","4298.0000000000",
"2019-02-10 00:00","124.80648495","4195.0000000000",
"2019-02-11 00:00","121.29839599","4273.0000000000",
"2019-02-12 00:00","122.57229106","4169.0000000000",
"2019-02-13 00:00","122.55360255","4166.0000000000",
"2019-02-14 00:00","121.39020373","4158.0000000000",
"2019-02-15 00:00","122.10038737","4224.0000000000",
"2019-02-16 00:00","123.26021305","4139.0000000000",
"2019-02-17 00:00","133.59888295","4196.0000000000",
"2019-02-18 00:00","146.09837101","4288.0000000000",
"2019-02-19 00:00","145.34618357","4242.0000000000",
"2019-02-20 00:00","149.55434396","4252.0000000000",
"2019-02-21 00:00","146.13084429","4238.0000000000",
"2019-02-22 00:00","149.09245426","4353.0000000000",
"2019-02-23 00:00","158.79542978","4254.0000000000",
"2019-02-24 00:00","135.85265356","4238.0000000000",
"2019-02-25 00:00","139.8228555","4281.0000000000",
"2019-02-26 00:00","138.08968196","4281.0000000000",
"2019-02-27 00:00","136.12595451","4366.0000000000",
"2019-02-28 00:00","136.74625201","5994.0000000000",
"2019-03-01 00:00","136.44362278","6402.0000000000",
"2019-03-02 00:00","134.2069553","6379.0000000000",
"2019-03-03 00:00","132.24941712","6384.0000000000",
"2019-03-04 00:00","127.77412126","6429.0000000000",
"2019-03-05 00:00","137.8223848","6399.0000000000",
"2019-03-06 00:00","138.78935408","6438.0000000000",
"2019-03-07 00:00","138.03450239","6388.0000000000",
"2019-03-08 00:00","135.127075","6380.0000000000",
"2019-03-09 00:00","137.96533555","6513.0000000000",
"2019-03-10 00:00","136.75868314","6389.0000000000",
"2019-03-11 00:00","133.83403156","6453.0000000000",
"2019-03-12 00:00","134.44288873","6399.0000000000",
"2019-03-13 00:00","133.26307623","6422.0000000000",
"2019-03-14 00:00","133.71159976","6424.0000000000",
"2019-03-15 00:00","137.69178379","6511.0000000000",
"2019-03-16 00:00","142.3981758","6415.0000000000",
"2019-03-17 00:00","140.0005495","6368.0000000000",
"2019-03-18 00:00","139.37460061","6416.0000000000",
"2019-03-19 00:00","140.51919919","6475.0000000000",
"2019-03-20 00:00","140.68636173","6372.0000000000",
"2019-03-21 00:00","136.6360607","6409.0000000000",
"2019-03-22 00:00","137.18143503","6431.0000000000",
"2019-03-23 00:00","138.23987455","6432.0000000000",
"2019-03-24 00:00","136.98692523","6429.0000000000",
"2019-03-25 00:00","135.03102752","6358.0000000000",
"2019-03-26 00:00","135.46035286","6458.0000000000",
"2019-03-27 00:00","140.98815754","6373.0000000000",
"2019-03-28 00:00","139.41647756","6369.0000000000",
"2019-03-29 00:00","142.49741712","6371.0000000000",
"2019-03-30 00:00","142.09268062","6417.0000000000",
"2019-03-31 00:00","141.51409411","6420.0000000000",
"2019-04-01 00:00","141.83032435","6357.0000000000",
"2019-04-02 00:00","163.96174182","6336.0000000000",
"2019-04-03 00:00","161.45880133","6406.0000000000",
"2019-04-04 00:00","158.05253782","6427.0000000000",
"2019-04-05 00:00","165.51484595","6452.0000000000",
"2019-04-06 00:00","165.94720802","6476.0000000000",
"2019-04-07 00:00","174.53164738","6441.0000000000",
"2019-04-08 00:00","180.25881539","6430.0000000000",
"2019-04-09 00:00","176.11457453","6455.0000000000",
"2019-04-10 00:00","163.7963","6384.0000000000",
"2019-04-11 00:00","164.0234","6420.0000000000",
"2019-04-12 00:00","163.8764","6483.0000000000",
"2019-04-13 00:00","163.9254","6422.0000000000",
"2019-04-14 00:00","166.0319","6443.0000000000",
"2019-04-15 00:00","162.552617","6408.0000000000",
"2019-04-16 00:00","166.152101","6381.0000000000",
"2019-04-17 00:00","171.92948","6406.0000000000",
"2019-04-18 00:00","172.988423","6449.0000000000",
"2019-04-19 00:00","172.469599","6370.0000000000",
"2019-04-20 00:00","167.648011","6462.0000000000",
"2019-04-21 00:00","171.583045","6429.0000000000",
"2019-04-22 00:00","174.031111","6296.0000000000",
"2019-04-23 00:00","164.406387","6392.0000000000",
"2019-04-24 00:00","164.233606","6466.0000000000",
"2019-04-25 00:00","156.198933","6453.0000000000",
"2019-04-26 00:00","158.124809","6476.0000000000",
"2019-04-27 00:00","158.840244","6389.0000000000",
"2019-04-28 00:00","154.652093","6452.0000000000",
"2019-04-29 00:00","158.703391","6412.0000000000",
"2019-04-30 00:00","160.97375","6465.0000000000",
"2019-05-01 00:00","161.924961","6442.0000000000",
"2019-05-02 00:00","168.216036","6341.0000000000",
"2019-05-03 00:00","162.949426","6530.0000000000",
"2019-05-04 00:00","163.673028","6386.0000000000",
"2019-05-05 00:00","168.121627","6359.0000000000",
"2019-05-06 00:00","173.051936","6395.0000000000",
"2019-05-07 00:00","170.727188","6336.0000000000",
"2019-05-08 00:00","169.416419","6364.0000000000",
"2019-05-09 00:00","173.289118","6439.0000000000",
"2019-05-10 00:00","192.217108","6396.0000000000",
"2019-05-11 00:00","184.79146","6441.0000000000",
"2019-05-12 00:00","200.311452","6360.0000000000",
"2019-05-13 00:00","207.943886","6470.0000000000",
"2019-05-14 00:00","233.560616","6470.0000000000",
"2019-05-15 00:00","266.003097","6342.0000000000",
"2019-05-16 00:00","234.578683","6439.0000000000",
"2019-05-17 00:00","240.696393","6402.0000000000",
"2019-05-18 00:00","255.534309","6386.0000000000",
"2019-05-19 00:00","248.877597","6349.0000000000",
"2019-05-20 00:00","253.618294","6339.0000000000",
"2019-05-21 00:00","257.330263","6401.0000000000",
"2019-05-22 00:00","245.373695","6329.0000000000",
"2019-05-23 00:00","255.104464","6392.0000000000",
"2019-05-24 00:00","253.7139","6526.0000000000",
"2019-05-25 00:00","251.702904","6427.0000000000",
"2019-05-26 00:00","274.213762","6387.0000000000",
"2019-05-27 00:00","272.738641","6148.0000000000",
"2019-05-28 00:00","277.295377","6534.0000000000",
"2019-05-29 00:00","289.071218","6301.0000000000",
"2019-05-30 00:00","263.649644","6476.0000000000",
"2019-05-31 00:00","270.179282","6366.0000000000",
"2019-06-01 00:00","275.127973","6386.0000000000",
"2019-06-02 00:00","259.21266","6322.0000000000",
"2019-06-03 00:00","250.175657","6401.0000000000",
"2019-06-04 00:00","240.42393","6398.0000000000",
"2019-06-05 00:00","243.335334","6452.0000000000",
"2019-06-06 00:00","248.072496","6345.0000000000",
"2019-06-07 00:00","246.146546","6337.0000000000",
"2019-06-08 00:00","235.618669","6368.0000000000",
"2019-06-09 00:00","241.575639","6447.0000000000",
"2019-06-10 00:00","239.868119","6370.0000000000",
"2019-06-11 00:00","252.829961","6301.0000000000",
"2019-06-12 00:00","259.623254","6349.0000000000",
"2019-06-13 00:00","256.900989","6345.0000000000",
"2019-06-14 00:00","263.179704","6296.0000000000",
"2019-06-15 00:00","270.36733","6382.0000000000",
"2019-06-16 00:00","270.324708","3008.0000000000",
"2019-06-17 00:00","265.08936","6301.0000000000",
"2019-06-18 00:00","265.879803","6394.0000000000",
"2019-06-19 00:00","267.151843","6181.0000000000",
"2019-06-20 00:00","284.211442","6330.0000000000",
"2019-06-21 00:00","305.327227","6457.0000000000",
"2019-06-22 00:00","309.989095","6400.0000000000",
"2019-06-23 00:00","306.85597","6436.0000000000",
"2019-06-24 00:00","310.321524","6422.0000000000",
"2019-06-25 00:00","343.541425","6421.0000000000",
"2019-06-26 00:00","309.884689","6386.0000000000",
"2019-06-27 00:00","307.374208","6395.0000000000",
"2019-06-28 00:00","305.685128","6433.0000000000",
"2019-06-29 00:00","297.731954","6426.0000000000",
"2019-06-30 00:00","284.25052","6434.0000000000",
"2019-07-01 00:00","284.91476","6407.0000000000",
"2019-07-02 00:00","293.765331","6397.0000000000",
"2019-07-03 00:00","293.61379","6406.0000000000",
"2019-07-04 00:00","289.189791","6379.0000000000",
"2019-07-05 00:00","293.440077","6483.0000000000",
"2019-07-06 00:00","291.797265","6467.0000000000",
"2019-07-07 00:00","305.465894","6419.0000000000",
"2019-07-08 00:00","308.270219","6434.0000000000",
"2019-07-09 00:00","287.863041","6398.0000000000",
"2019-07-10 00:00","271.371568","6436.0000000000",
"2019-07-11 00:00","269.472789","6339.0000000000",
"2019-07-12 00:00","272.196206","6438.0000000000",
"2019-07-13 00:00","239.807859","6525.0000000000",
"2019-07-14 00:00","229.949112","6346.0000000000",
"2019-07-15 00:00","222.146136","6318.0000000000",
"2019-07-16 00:00","215.158092","6381.0000000000",
"2019-07-17 00:00","223.837185","6478.0000000000",
"2019-07-18 00:00","219.970908","6364.0000000000",
"2019-07-19 00:00","228.522555","6504.0000000000",
"2019-07-20 00:00","224.334508","6403.0000000000",
"2019-07-21 00:00","218.338713","6481.0000000000",
"2019-07-22 00:00","213.174683","6477.0000000000",
"2019-07-23 00:00","217.05058","6436.0000000000",
"2019-07-24 00:00","224.411863","6358.0000000000",
"2019-07-25 00:00","220.416665","6451.0000000000",
"2019-07-26 00:00","210.284966","6477.0000000000",
"2019-07-27 00:00","214.261265","6458.0000000000",
"2019-07-28 00:00","211.275162","6379.0000000000",
"2019-07-29 00:00","213.80857","6502.0000000000",
"2019-07-30 00:00","215.989517","6405.0000000000",
"2019-07-31 00:00","213.988181","6343.0000000000",
"2019-08-01 00:00","220.563601","6511.0000000000",
"2019-08-02 00:00","222.494399","6472.0000000000",
"2019-08-03 00:00","220.441708","6435.0000000000",
"2019-08-04 00:00","230.320076","6445.0000000000",
"2019-08-05 00:00","229.200377","6450.0000000000",
"2019-08-06 00:00","223.880357","6482.0000000000",
"2019-08-07 00:00","223.768844","6384.0000000000",
"2019-08-08 00:00","211.6105","6420.0000000000",
"2019-08-09 00:00","205.276508","6496.0000000000",
"2019-08-10 00:00","211.33601","6423.0000000000",
"2019-08-11 00:00","211.778739","6484.0000000000",
"2019-08-12 00:00","206.359584","6427.0000000000",
"2019-08-13 00:00","206.042685","6459.0000000000",
"2019-08-14 00:00","184.654374","6413.0000000000",
"2019-08-15 00:00","183.936404","6449.0000000000",
"2019-08-16 00:00","185.277837","6480.0000000000",
"2019-08-17 00:00","195.182812","6437.0000000000",
"2019-08-18 00:00","200.744772","6374.0000000000",
"2019-08-19 00:00","197.340342","6432.0000000000",
"2019-08-20 00:00","184.866479","6449.0000000000",
"2019-08-21 00:00","191.444291","6400.0000000000",
"2019-08-22 00:00","191.931476","6468.0000000000",
"2019-08-23 00:00","188.037839","6315.0000000000",
"2019-08-24 00:00","189.136394","6572.0000000000",
"2019-08-25 00:00","190.458195","6363.0000000000",
"2019-08-26 00:00","188.067131","6415.0000000000",
"2019-08-27 00:00","188.232301","6410.0000000000",
"2019-08-28 00:00","168.909171","6493.0000000000",
"2019-08-29 00:00","170.11828","6414.0000000000",
"2019-08-30 00:00","169.93247","6420.0000000000",
"2019-08-31 00:00","170.507929","6402.0000000000",
"2019-09-01 00:00","173.713949","6432.0000000000",
"2019-09-02 00:00","181.84137","6401.0000000000",
"2019-09-03 00:00","177.35518","6392.0000000000",
"2019-09-04 00:00","171.147639","6449.0000000000",
"2019-09-05 00:00","175.819302","6383.0000000000",
"2019-09-06 00:00","173.649796","6428.0000000000",
"2019-09-07 00:00","180.274539","6402.0000000000",
"2019-09-08 00:00","181.373282","6434.0000000000",
"2019-09-09 00:00","179.528371","6388.0000000000",
"2019-09-10 00:00","176.460445","6437.0000000000",
"2019-09-11 00:00","179.712929","6436.0000000000",
"2019-09-12 00:00","178.422907","6313.0000000000",
"2019-09-13 00:00","184.276859","6440.0000000000",
"2019-09-14 00:00","188.059801","6377.0000000000",
"2019-09-15 00:00","189.701044","6455.0000000000",
"2019-09-16 00:00","200.884022","6429.0000000000",
"2019-09-17 00:00","212.647729","6477.0000000000",
"2019-09-18 00:00","208.669438","6327.0000000000",
"2019-09-19 00:00","215.931828","6451.0000000000",
"2019-09-20 00:00","216.865112","6392.0000000000",
"2019-09-21 00:00","210.381708","6391.0000000000",
"2019-09-22 00:00","209.202655","6448.0000000000",
"2019-09-23 00:00","191.881675","6276.0000000000",
"2019-09-24 00:00","168.706908","6384.0000000000",
"2019-09-25 00:00","166.019013","6403.0000000000",
"2019-09-26 00:00","163.707113","6337.0000000000",
"2019-09-27 00:00","170.661308","6406.0000000000",
"2019-09-28 00:00","166.311168","6418.0000000000",
"2019-09-29 00:00","177.572785","6384.0000000000",
"2019-09-30 00:00","177.014201","6426.0000000000",
"2019-10-01 00:00","175.825473","6337.0000000000",
"2019-10-02 00:00","172.861192","6400.0000000000",
"2019-10-03 00:00","174.784992","6440.0000000000",
"2019-10-04 00:00","173.58023","6441.0000000000",
"2019-10-05 00:00","173.866931","6449.0000000000",
"2019-10-06 00:00","176.66559","6364.0000000000",
"2019-10-07 00:00","179.301915","6352.0000000000",
"2019-10-08 00:00","190.216889","6362.0000000000",
"2019-10-09 00:00","191.378949","6123.0000000000",
"2019-10-10 00:00","184.276292","6359.0000000000",
"2019-10-11 00:00","183.286754","6329.0000000000",
"2019-10-12 00:00","183.750214","6374.0000000000",
"2019-10-13 00:00","182.603623","6387.0000000000",
"2019-10-14 00:00","182.337859","6431.0000000000",
"2019-10-15 00:00","174.127706","6332.0000000000",
"2019-10-16 00:00","176.939923","6300.0000000000",
"2019-10-17 00:00","172.73723","6328.0000000000",
"2019-10-18 00:00","173.971248","6354.0000000000",
"2019-10-19 00:00","172.970608","6367.0000000000",
"2019-10-20 00:00","174.264196","6293.0000000000",
"2019-10-21 00:00","172.4436556009","6412.0000000000",
"2019-10-22 00:00","158.999916212","6384.0000000000",
"2019-10-23 00:00","161.7171852843","6264.0000000000",
"2019-10-24 00:00","167.8643838103","6127.0000000000",
"2019-10-25 00:00","180.9500522459","6267.0000000000",
"2019-10-26 00:00","183.0138996809","6174.0000000000",
"2019-10-27 00:00","182.5761217521","6242.0000000000",
"2019-10-28 00:00","185.2422220183","6211.0000000000",
"2019-10-29 00:00","181.3801673333","6234.0000000000",
"2019-10-30 00:00","182.1958649131","6216.0000000000",
"2019-10-31 00:00","181.0742779497","6279.0000000000",
"2019-11-01 00:00","183.8945035375","6166.0000000000",
"2019-11-02 00:00","182.1535706169","6269.0000000000",
"2019-11-03 00:00","186.4680888613","6196.0000000000",
"2019-11-04 00:00","190.0538785424","6227.0000000000",
"2019-11-05 00:00","190.2790825664","6203.0000000000",
"2019-11-06 00:00","186.3852833612","6166.0000000000",
"2019-11-07 00:00","183.2688744007","6188.0000000000",
"2019-11-08 00:00","184.3762173227","6137.0000000000",
"2019-11-09 00:00","186.6143406194","6001.0000000000",
