时间,币价,出块耗时
"2018-07-13 00:00","434.02700806","14.4000000000",
"2018-07-14 00:00","436.08599854","14.2000000000",
"2018-07-15 00:00","449.8500061","14.8000000000",
"2018-07-16 00:00","480.6579895","14.7000000000",
"2018-07-17 00:00","501.00201416","15.0000000000",
"2018-07-18 00:00","480.51300049","14.9000000000",
"2018-07-19 00:00","469.61898804","14.8000000000",
"2018-07-20 00:00","450.69799805","14.4000000000",
"2018-07-21 00:00","462.43600464","14.5000000000",
"2018-07-22 00:00","459.65701294","14.7000000000",
"2018-07-23 00:00","450.85299683","14.9000000000",
"2018-07-24 00:00","479.37298584","14.6000000000",
"2018-07-25 00:00","472.49301147","14.8000000000",
"2018-07-26 00:00","464.0369873","14.6000000000",
"2018-07-27 00:00","469.66598511","14.4000000000",
"2018-07-28 00:00","466.89801025","14.4000000000",
"2018-07-29 00:00","466.66500854","14.5000000000",
"2018-07-30 00:00","457.08087158","14.6000000000",
"2018-07-31 00:00","433.86654663","14.7000000000",
"2018-08-01 00:00","420.74694824","14.8000000000",
"2018-08-02 00:00","412.62121582","14.6000000000",
"2018-08-03 00:00","418.26171875","14.4000000000",
"2018-08-04 00:00","407.25244141","14.6000000000",
"2018-08-05 00:00","410.51611328","14.6000000000",
"2018-08-06 00:00","406.65835571","14.7000000000",
"2018-08-07 00:00","380.21502686","14.5000000000",
"2018-08-08 00:00","356.61303711","14.6000000000",
"2018-08-09 00:00","365.58779907","14.6000000000",
"2018-08-10 00:00","334.17645264","14.5000000000",
"2018-08-11 00:00","322.11151123","14.8000000000",
"2018-08-12 00:00","319.56973267","14.7000000000",
"2018-08-13 00:00","286.49536133","14.5000000000",
"2018-08-14 00:00","278.93161011","14.5000000000",
"2018-08-15 00:00","282.36367798","14.5000000000",
"2018-08-16 00:00","288.04647827","14.8000000000",
"2018-08-17 00:00","315.72894287","14.7000000000",
"2018-08-18 00:00","295.81170654","14.6000000000",
"2018-08-19 00:00","300.83383179","14.6000000000",
"2018-08-20 00:00","274.31512451","14.5000000000",
"2018-08-21 00:00","281.94393921","14.6000000000",
"2018-08-22 00:00","271.34115601","14.8000000000",
"2018-08-23 00:00","277.10388184","14.5000000000",
"2018-08-24 00:00","282.9671936","14.6000000000",
"2018-08-25 00:00","279.64599609","14.5000000000",
"2018-08-26 00:00","275.19708252","14.5000000000",
"2018-08-27 00:00","285.603302","14.6000000000",
"2018-08-28 00:00","296.4994812","14.7000000000",
"2018-08-29 00:00","289.31240845","14.6000000000",
"2018-08-30 00:00","284.10546875","14.5000000000",
"2018-08-31 00:00","283.00408936","14.7000000000",
"2018-09-01 00:00","295.34133911","14.3000000000",
"2018-09-02 00:00","294.3706665","14.7000000000",
"2018-09-03 00:00","289.25946045","14.5000000000",
"2018-09-04 00:00","285.72320557","14.5000000000",
"2018-09-05 00:00","232.33119202","14.3000000000",
"2018-09-06 00:00","230.21485901","14.6000000000",
"2018-09-07 00:00","217.20251465","14.6000000000",
"2018-09-08 00:00","197.95074463","14.6000000000",
"2018-09-09 00:00","196.9243927","14.4000000000",
"2018-09-10 00:00","197.07907104","14.4000000000",
"2018-09-11 00:00","185.06646729","14.3000000000",
"2018-09-12 00:00","183.33126831","14.4000000000",
"2018-09-13 00:00","211.3540802","14.2000000000",
"2018-09-14 00:00","211.74893188","14.3000000000",
"2018-09-15 00:00","223.0743866","14.1000000000",
"2018-09-16 00:00","220.58880615","14.2000000000",
"2018-09-17 00:00","197.87472534","14.5000000000",
"2018-09-18 00:00","209.97457886","14.1000000000",
"2018-09-19 00:00","209.96894836","14.4000000000",
"2018-09-20 00:00","224.59100342","14.2000000000",
"2018-09-21 00:00","246.58425903","14.3000000000",
"2018-09-22 00:00","240.48042297","14.2000000000",
"2018-09-23 00:00","244.32952881","14.2000000000",
"2018-09-24 00:00","228.72991943","14.1000000000",
"2018-09-25 00:00","218.50453186","14.1000000000",
"2018-09-26 00:00","215.84741211","14.2000000000",
"2018-09-27 00:00","228.49415588","14.2000000000",
"2018-09-28 00:00","222.40211487","14.2000000000",
"2018-09-29 00:00","231.63473511","14.1000000000",
"2018-09-30 00:00","232.84849548","14.2000000000",
"2018-10-01 00:00","230.76777649","14.0000000000",
"2018-10-02 00:00","227.18087769","14.2000000000",
"2018-10-03 00:00","220.48942566","14.1000000000",
"2018-10-04 00:00","222.21839905","14.2000000000",
"2018-10-05 00:00","227.60064697","13.9000000000",
"2018-10-06 00:00","225.11988831","13.8000000000",
"2018-10-07 00:00","226.11851501","14.0000000000",
"2018-10-08 00:00","229.25517273","14.1000000000",
"2018-10-09 00:00","227.98153687","14.0000000000",
"2018-10-10 00:00","225.76925659","14.1000000000",
"2018-10-11 00:00","189.49923706","14.0000000000",
"2018-10-12 00:00","196.7272644","14.0000000000",
"2018-10-13 00:00","199.84094238","14.0000000000",
"2018-10-14 00:00","195.7146759","14.2000000000",
"2018-10-15 00:00","209.70370483","14.1000000000",
"2018-10-16 00:00","210.11975098","14.1000000000",
"2018-10-17 00:00","207.0834198","14.1000000000",
"2018-10-18 00:00","203.35157776","14.2000000000",
"2018-10-19 00:00","203.72718811","14.0000000000",
"2018-10-20 00:00","205.42958069","14.1000000000",
"2018-10-21 00:00","205.14186096","14.2000000000",
"2018-10-22 00:00","204.04417419","14.0000000000",
"2018-10-23 00:00","204.33587646","14.1000000000",
"2018-10-24 00:00","203.85238647","14.1000000000",
"2018-10-25 00:00","202.71853638","14.1000000000",
"2018-10-26 00:00","203.32925415","14.2000000000",
"2018-10-27 00:00","204.21002197","14.1000000000",
"2018-10-28 00:00","205.36631775","14.1000000000",
"2018-10-29 00:00","197.24705505","14.3000000000",
"2018-10-30 00:00","197.55596924","14.0000000000",
"2018-10-31 00:00","197.38092041","14.2000000000",
"2018-11-01 00:00","198.87228394","14.2000000000",
"2018-11-02 00:00","200.63468933","14.1000000000",
"2018-11-03 00:00","200.18605042","14.1000000000",
"2018-11-04 00:00","207.48579407","14.2000000000",
"2018-11-05 00:00","209.09129333","14.2000000000",
"2018-11-06 00:00","218.45233154","14.1000000000",
"2018-11-07 00:00","217.18313599","14.2000000000",
"2018-11-08 00:00","212.23146057","14.2000000000",
"2018-11-09 00:00","210.07443237","14.1000000000",
"2018-11-10 00:00","212.53291321","14.1000000000",
"2018-11-11 00:00","211.34011841","14.0000000000",
"2018-11-12 00:00","210.4178772","14.2000000000",
"2018-11-13 00:00","206.82575989","14.2000000000",
"2018-11-14 00:00","181.39659119","14.2000000000",
"2018-11-15 00:00","180.80636597","14.0000000000",
"2018-11-16 00:00","175.17703247","14.1000000000",
"2018-11-17 00:00","174.00112915","14.0000000000",
"2018-11-18 00:00","177.06741333","14.4000000000",
"2018-11-19 00:00","149.17459106","14.3000000000",
"2018-11-20 00:00","130.33856201","14.1000000000",
"2018-11-21 00:00","136.70149231","14.3000000000",
"2018-11-22 00:00","126.70603943","14.1000000000",
"2018-11-23 00:00","123.29551697","14.1000000000",
"2018-11-24 00:00","113.49375153","14.0000000000",
"2018-11-25 00:00","116.45040894","14.2000000000",
"2018-11-26 00:00","108.33450317","14.4000000000",
"2018-11-27 00:00","110.00997162","14.3000000000",
"2018-11-28 00:00","122.43751526","14.1000000000",
"2018-11-29 00:00","117.5426452","14.3000000000",
"2018-11-30 00:00","113.1714211","14.3000000000",
"2018-12-01 00:00","118.63555864","14.3000000000",
"2018-12-02 00:00","116.38889933","14.3000000000",
"2018-12-03 00:00","108.92501783","14.3000000000",
"2018-12-04 00:00","110.21418959","14.4000000000",
"2018-12-05 00:00","102.47555556","14.3000000000",
"2018-12-06 00:00","91.76105616","14.5000000000",
"2018-12-07 00:00","93.29456401","14.3000000000",
"2018-12-08 00:00","92.15963969","14.2000000000",
"2018-12-09 00:00","95.14205948","14.0000000000",
"2018-12-10 00:00","91.68565676","14.4000000000",
"2018-12-11 00:00","88.94530321","14.2000000000",
"2018-12-12 00:00","90.59330191","14.2000000000",
"2018-12-13 00:00","86.53931489","14.4000000000",
"2018-12-14 00:00","84.30829593","14.1000000000",
"2018-12-15 00:00","84.44080953","14.3000000000",
"2018-12-16 00:00","85.26209693","14.7000000000",
"2018-12-17 00:00","95.13382712","14.7000000000",
"2018-12-18 00:00","101.1124558","14.8000000000",
"2018-12-19 00:00","101.26857523","14.8000000000",
"2018-12-20 00:00","116.21687011","14.8000000000",
"2018-12-21 00:00","109.49623355","14.6000000000",
"2018-12-22 00:00","116.75949916","14.7000000000",
"2018-12-23 00:00","130.7652598","14.6000000000",
"2018-12-24 00:00","140.23800256","14.5000000000",
"2018-12-25 00:00","129.84435176","14.5000000000",
"2018-12-26 00:00","131.86562737","14.7000000000",
"2018-12-27 00:00","116.57591051","14.6000000000",
"2018-12-28 00:00","137.64701331","14.5000000000",
"2018-12-29 00:00","138.01833478","14.7000000000",
"2018-12-30 00:00","139.85945289","14.6000000000",
"2018-12-31 00:00","133.36826344","14.7000000000",
"2019-01-01 00:00","140.81941316","14.6000000000",
"2019-01-02 00:00","155.04767721","15.5000000000",
"2019-01-03 00:00","149.13500338","15.6000000000",
"2019-01-04 00:00","154.58194227","15.4000000000",
"2019-01-05 00:00","155.63858948","15.5000000000",
"2019-01-06 00:00","157.74619931","15.4000000000",
"2019-01-07 00:00","151.69921345","15.5000000000",
"2019-01-08 00:00","150.35963344","15.4000000000",
"2019-01-09 00:00","150.80311047","15.5000000000",
"2019-01-10 00:00","128.62518594","15.5000000000",
"2019-01-11 00:00","127.54832487","15.6000000000",
"2019-01-12 00:00","125.9665328","15.3000000000",
"2019-01-13 00:00","116.89780148","15.3000000000",
"2019-01-14 00:00","129.0687326","15.4000000000",
"2019-01-15 00:00","122.03271232","15.6000000000",
"2019-01-16 00:00","123.54706154","15.5000000000",
"2019-01-17 00:00","123.74192167","15.4000000000",
"2019-01-18 00:00","121.0102652","15.2000000000",
"2019-01-19 00:00","124.51902121","15.4000000000",
"2019-01-20 00:00","119.47482896","17.0000000000",
"2019-01-21 00:00","117.15785223","17.0000000000",
"2019-01-22 00:00","118.74755091","17.3000000000",
"2019-01-23 00:00","117.45260925","17.0000000000",
"2019-01-24 00:00","117.36288641","16.9000000000",
"2019-01-25 00:00","116.37834358","17.1000000000",
"2019-01-26 00:00","116.48873846","17.2000000000",
"2019-01-27 00:00","113.4052919","17.7000000000",
"2019-01-28 00:00","106.58997682","17.7000000000",
"2019-01-29 00:00","105.59821378","17.5000000000",
"2019-01-30 00:00","108.90753982","17.5000000000",
"2019-01-31 00:00","107.06101306","17.8000000000",
"2019-02-01 00:00","107.60978689","17.5000000000",
"2019-02-02 00:00","110.4302619","17.8000000000",
"2019-02-03 00:00","107.49267146","17.5000000000",
"2019-02-04 00:00","107.82160343","17.6000000000",
"2019-02-05 00:00","107.44352017","17.7000000000",
"2019-02-06 00:00","104.91928987","17.6000000000",
"2019-02-07 00:00","104.53529857","17.6000000000",
"2019-02-08 00:00","119.26774886","17.6000000000",
"2019-02-09 00:00","119.43088331","20.1000000000",
"2019-02-10 00:00","124.80648495","20.6000000000",
"2019-02-11 00:00","121.29839599","20.2000000000",
"2019-02-12 00:00","122.57229106","20.7000000000",
"2019-02-13 00:00","122.55360255","20.7000000000",
"2019-02-14 00:00","121.39020373","20.8000000000",
"2019-02-15 00:00","122.10038737","20.5000000000",
"2019-02-16 00:00","123.26021305","20.9000000000",
"2019-02-17 00:00","133.59888295","20.6000000000",
"2019-02-18 00:00","146.09837101","20.1000000000",
"2019-02-19 00:00","145.34618357","20.4000000000",
"2019-02-20 00:00","149.55434396","20.3000000000",
"2019-02-21 00:00","146.13084429","20.4000000000",
"2019-02-22 00:00","149.09245426","19.8000000000",
"2019-02-23 00:00","158.79542978","20.3000000000",
"2019-02-24 00:00","135.85265356","20.4000000000",
"2019-02-25 00:00","139.8228555","20.2000000000",
"2019-02-26 00:00","138.08968196","20.2000000000",
"2019-02-27 00:00","136.12595451","19.8000000000",
"2019-02-28 00:00","136.74625201","14.4000000000",
"2019-03-01 00:00","136.44362278","13.5000000000",
"2019-03-02 00:00","134.2069553","13.5000000000",
"2019-03-03 00:00","132.24941712","13.5000000000",
"2019-03-04 00:00","127.77412126","13.4000000000",
"2019-03-05 00:00","137.8223848","13.5000000000",
"2019-03-06 00:00","138.78935408","13.4000000000",
"2019-03-07 00:00","138.03450239","13.5000000000",
"2019-03-08 00:00","135.127075","13.5000000000",
"2019-03-09 00:00","137.96533555","13.3000000000",
"2019-03-10 00:00","136.75868314","13.5000000000",
"2019-03-11 00:00","133.83403156","13.4000000000",
"2019-03-12 00:00","134.44288873","13.5000000000",
"2019-03-13 00:00","133.26307623","13.5000000000",
"2019-03-14 00:00","133.71159976","13.4000000000",
"2019-03-15 00:00","137.69178379","13.3000000000",
"2019-03-16 00:00","142.3981758","13.5000000000",
"2019-03-17 00:00","140.0005495","13.6000000000",
"2019-03-18 00:00","139.37460061","13.5000000000",
"2019-03-19 00:00","140.51919919","13.3000000000",
"2019-03-20 00:00","140.68636173","13.6000000000",
"2019-03-21 00:00","136.6360607","13.5000000000",
"2019-03-22 00:00","137.18143503","13.4000000000",
"2019-03-23 00:00","138.23987455","13.4000000000",
"2019-03-24 00:00","136.98692523","13.4000000000",
"2019-03-25 00:00","135.03102752","13.6000000000",
"2019-03-26 00:00","135.46035286","13.4000000000",
"2019-03-27 00:00","140.98815754","13.6000000000",
"2019-03-28 00:00","139.41647756","13.6000000000",
"2019-03-29 00:00","142.49741712","13.6000000000",
"2019-03-30 00:00","142.09268062","13.5000000000",
"2019-03-31 00:00","141.51409411","13.5000000000",
"2019-04-01 00:00","141.83032435","13.6000000000",
"2019-04-02 00:00","163.96174182","13.6000000000",
"2019-04-03 00:00","161.45880133","13.5000000000",
"2019-04-04 00:00","158.05253782","13.4000000000",
"2019-04-05 00:00","165.51484595","13.4000000000",
"2019-04-06 00:00","165.94720802","13.3000000000",
"2019-04-07 00:00","174.53164738","13.4000000000",
"2019-04-08 00:00","180.25881539","13.4000000000",
"2019-04-09 00:00","176.11457453","13.4000000000",
"2019-04-10 00:00","163.7963","13.5000000000",
"2019-04-11 00:00","164.0234","13.5000000000",
"2019-04-12 00:00","163.8764","13.3000000000",
"2019-04-13 00:00","163.9254","13.5000000000",
"2019-04-14 00:00","166.0319","13.4000000000",
"2019-04-15 00:00","162.552617","13.5000000000",
"2019-04-16 00:00","166.152101","13.5000000000",
"2019-04-17 00:00","171.92948","13.5000000000",
"2019-04-18 00:00","172.988423","13.4000000000",
"2019-04-19 00:00","172.469599","13.6000000000",
"2019-04-20 00:00","167.648011","13.4000000000",
"2019-04-21 00:00","171.583045","13.4000000000",
"2019-04-22 00:00","174.031111","13.7000000000",
"2019-04-23 00:00","164.406387","13.5000000000",
"2019-04-24 00:00","164.233606","13.4000000000",
"2019-04-25 00:00","156.198933","13.4000000000",
"2019-04-26 00:00","158.124809","13.3000000000",
"2019-04-27 00:00","158.840244","13.5000000000",
"2019-04-28 00:00","154.652093","13.4000000000",
"2019-04-29 00:00","158.703391","13.5000000000",
"2019-04-30 00:00","160.97375","13.4000000000",
"2019-05-01 00:00","161.924961","13.4000000000",
"2019-05-02 00:00","168.216036","13.6000000000",
"2019-05-03 00:00","162.949426","13.2000000000",
"2019-05-04 00:00","163.673028","13.5000000000",
"2019-05-05 00:00","168.121627","13.6000000000",
"2019-05-06 00:00","173.051936","13.5000000000",
"2019-05-07 00:00","170.727188","13.6000000000",
"2019-05-08 00:00","169.416419","13.6000000000",
"2019-05-09 00:00","173.289118","13.4000000000",
"2019-05-10 00:00","192.217108","13.5000000000",
"2019-05-11 00:00","184.79146","13.4000000000",
"2019-05-12 00:00","200.311452","13.6000000000",
"2019-05-13 00:00","207.943886","13.4000000000",
"2019-05-14 00:00","233.560616","13.4000000000",
"2019-05-15 00:00","266.003097","13.6000000000",
"2019-05-16 00:00","234.578683","13.4000000000",
"2019-05-17 00:00","240.696393","13.5000000000",
"2019-05-18 00:00","255.534309","13.5000000000",
"2019-05-19 00:00","248.877597","13.6000000000",
"2019-05-20 00:00","253.618294","13.6000000000",
"2019-05-21 00:00","257.330263","13.5000000000",
"2019-05-22 00:00","245.373695","13.7000000000",
"2019-05-23 00:00","255.104464","13.5000000000",
"2019-05-24 00:00","253.7139","13.2000000000",
"2019-05-25 00:00","251.702904","13.4000000000",
"2019-05-26 00:00","274.213762","13.5000000000",
"2019-05-27 00:00","272.738641","14.1000000000",
"2019-05-28 00:00","277.295377","13.2000000000",
"2019-05-29 00:00","289.071218","13.7000000000",
"2019-05-30 00:00","263.649644","13.3000000000",
"2019-05-31 00:00","270.179282","13.6000000000",
"2019-06-01 00:00","275.127973","13.5000000000",
"2019-06-02 00:00","259.21266","13.7000000000",
"2019-06-03 00:00","250.175657","13.5000000000",
"2019-06-04 00:00","240.42393","13.5000000000",
"2019-06-05 00:00","243.335334","13.4000000000",
"2019-06-06 00:00","248.072496","13.6000000000",
"2019-06-07 00:00","246.146546","13.6000000000",
"2019-06-08 00:00","235.618669","13.6000000000",
"2019-06-09 00:00","241.575639","13.4000000000",
"2019-06-10 00:00","239.868119","13.6000000000",
"2019-06-11 00:00","252.829961","13.7000000000",
"2019-06-12 00:00","259.623254","13.6000000000",
"2019-06-13 00:00","256.900989","13.6000000000",
"2019-06-14 00:00","263.179704","13.7000000000",
"2019-06-15 00:00","270.36733","13.5000000000",
"2019-06-16 00:00","270.324708","28.7000000000",
"2019-06-17 00:00","265.08936","13.7000000000",
"2019-06-18 00:00","265.879803","13.5000000000",
"2019-06-19 00:00","267.151843","14.0000000000",
"2019-06-20 00:00","284.211442","13.6000000000",
"2019-06-21 00:00","305.327227","13.4000000000",
"2019-06-22 00:00","309.989095","13.5000000000",
"2019-06-23 00:00","306.85597","13.4000000000",
"2019-06-24 00:00","310.321524","13.5000000000",
"2019-06-25 00:00","343.541425","13.5000000000",
"2019-06-26 00:00","309.884689","13.5000000000",
"2019-06-27 00:00","307.374208","13.5000000000",
"2019-06-28 00:00","305.685128","13.4000000000",
"2019-06-29 00:00","297.731954","13.4000000000",
"2019-06-30 00:00","284.25052","13.4000000000",
"2019-07-01 00:00","284.91476","13.5000000000",
"2019-07-02 00:00","293.765331","13.5000000000",
"2019-07-03 00:00","293.61379","13.5000000000",
"2019-07-04 00:00","289.189791","13.5000000000",
"2019-07-05 00:00","293.440077","13.3000000000",
"2019-07-06 00:00","291.797265","13.4000000000",
"2019-07-07 00:00","305.465894","13.5000000000",
"2019-07-08 00:00","308.270219","13.4000000000",
"2019-07-09 00:00","287.863041","13.5000000000",
"2019-07-10 00:00","271.371568","13.4000000000",
"2019-07-11 00:00","269.472789","13.6000000000",
"2019-07-12 00:00","272.196206","13.4000000000",
"2019-07-13 00:00","239.807859","13.2000000000",
"2019-07-14 00:00","229.949112","13.6000000000",
"2019-07-15 00:00","222.146136","13.7000000000",
"2019-07-16 00:00","215.158092","13.5000000000",
"2019-07-17 00:00","223.837185","13.3000000000",
"2019-07-18 00:00","219.970908","13.6000000000",
"2019-07-19 00:00","228.522555","13.3000000000",
"2019-07-20 00:00","224.334508","13.5000000000",
"2019-07-21 00:00","218.338713","13.3000000000",
"2019-07-22 00:00","213.174683","13.3000000000",
"2019-07-23 00:00","217.05058","13.4000000000",
"2019-07-24 00:00","224.411863","13.6000000000",
"2019-07-25 00:00","220.416665","13.4000000000",
"2019-07-26 00:00","210.284966","13.3000000000",
"2019-07-27 00:00","214.261265","13.4000000000",
"2019-07-28 00:00","211.275162","13.5000000000",
"2019-07-29 00:00","213.80857","13.3000000000",
"2019-07-30 00:00","215.989517","13.5000000000",
"2019-07-31 00:00","213.988181","13.6000000000",
"2019-08-01 00:00","220.563601","13.3000000000",
"2019-08-02 00:00","222.494399","13.3000000000",
"2019-08-03 00:00","220.441708","13.4000000000",
"2019-08-04 00:00","230.320076","13.4000000000",
"2019-08-05 00:00","229.200377","13.4000000000",
"2019-08-06 00:00","223.880357","13.3000000000",
"2019-08-07 00:00","223.768844","13.5000000000",
"2019-08-08 00:00","211.6105","13.5000000000",
"2019-08-09 00:00","205.276508","13.3000000000",
"2019-08-10 00:00","211.33601","13.5000000000",
"2019-08-11 00:00","211.778739","13.3000000000",
"2019-08-12 00:00","206.359584","13.4000000000",
"2019-08-13 00:00","206.042685","13.4000000000",
"2019-08-14 00:00","184.654374","13.5000000000",
"2019-08-15 00:00","183.936404","13.4000000000",
"2019-08-16 00:00","185.277837","13.3000000000",
"2019-08-17 00:00","195.182812","13.4000000000",
"2019-08-18 00:00","200.744772","13.6000000000",
"2019-08-19 00:00","197.340342","13.4000000000",
"2019-08-20 00:00","184.866479","13.4000000000",
"2019-08-21 00:00","191.444291","13.5000000000",
"2019-08-22 00:00","191.931476","13.4000000000",
"2019-08-23 00:00","188.037839","13.7000000000",
"2019-08-24 00:00","189.136394","13.1000000000",
"2019-08-25 00:00","190.458195","13.6000000000",
"2019-08-26 00:00","188.067131","13.5000000000",
"2019-08-27 00:00","188.232301","13.5000000000",
"2019-08-28 00:00","168.909171","13.3000000000",
"2019-08-29 00:00","170.11828","13.5000000000",
"2019-08-30 00:00","169.93247","13.5000000000",
"2019-08-31 00:00","170.507929","13.5000000000",
"2019-09-01 00:00","173.713949","13.4000000000",
"2019-09-02 00:00","181.84137","13.5000000000",
"2019-09-03 00:00","177.35518","13.5000000000",
"2019-09-04 00:00","171.147639","13.4000000000",
"2019-09-05 00:00","175.819302","13.5000000000",
"2019-09-06 00:00","173.649796","13.4000000000",
"2019-09-07 00:00","180.274539","13.5000000000",
"2019-09-08 00:00","181.373282","13.4000000000",
"2019-09-09 00:00","179.528371","13.5000000000",
"2019-09-10 00:00","176.460445","13.4000000000",
"2019-09-11 00:00","179.712929","13.4000000000",
"2019-09-12 00:00","178.422907","13.7000000000",
"2019-09-13 00:00","184.276859","13.4000000000",
"2019-09-14 00:00","188.059801","13.5000000000",
"2019-09-15 00:00","189.701044","13.4000000000",
"2019-09-16 00:00","200.884022","13.4000000000",
"2019-09-17 00:00","212.647729","13.3000000000",
"2019-09-18 00:00","208.669438","13.7000000000",
"2019-09-19 00:00","215.931828","13.4000000000",
"2019-09-20 00:00","216.865112","13.5000000000",
"2019-09-21 00:00","210.381708","13.5000000000",
"2019-09-22 00:00","209.202655","13.4000000000",
"2019-09-23 00:00","191.881675","13.8000000000",
"2019-09-24 00:00","168.706908","13.5000000000",
"2019-09-25 00:00","166.019013","13.5000000000",
"2019-09-26 00:00","163.707113","13.6000000000",
"2019-09-27 00:00","170.661308","13.5000000000",
"2019-09-28 00:00","166.311168","13.5000000000",
"2019-09-29 00:00","177.572785","13.5000000000",
"2019-09-30 00:00","177.014201","13.4000000000",
"2019-10-01 00:00","175.825473","13.6000000000",
"2019-10-02 00:00","172.861192","13.5000000000",
"2019-10-03 00:00","174.784992","13.4000000000",
"2019-10-04 00:00","173.58023","13.4000000000",
"2019-10-05 00:00","173.866931","13.4000000000",
"2019-10-06 00:00","176.66559","13.6000000000",
"2019-10-07 00:00","179.301915","13.6000000000",
"2019-10-08 00:00","190.216889","13.6000000000",
"2019-10-09 00:00","191.378949","14.1000000000",
"2019-10-10 00:00","184.276292","13.6000000000",
"2019-10-11 00:00","183.286754","13.7000000000",
"2019-10-12 00:00","183.750214","13.6000000000",
"2019-10-13 00:00","182.603623","13.5000000000",
"2019-10-14 00:00","182.337859","13.4000000000",
"2019-10-15 00:00","174.127706","13.6000000000",
"2019-10-16 00:00","176.939923","13.7000000000",
"2019-10-17 00:00","172.73723","13.7000000000",
"2019-10-18 00:00","173.971248","13.6000000000",
"2019-10-19 00:00","172.970608","13.6000000000",
"2019-10-20 00:00","174.264196","13.7000000000",
"2019-10-21 00:00","172.4436556009","13.5000000000",
"2019-10-22 00:00","158.999916212","13.5000000000",
"2019-10-23 00:00","161.7171852843","13.8000000000",
"2019-10-24 00:00","167.8643838103","14.1000000000",
"2019-10-25 00:00","180.9500522459","13.8000000000",
"2019-10-26 00:00","183.0138996809","14.0000000000",
"2019-10-27 00:00","182.5761217521","13.8000000000",
"2019-10-28 00:00","185.2422220183","13.9000000000",
"2019-10-29 00:00","181.3801673333","13.9000000000",
"2019-10-30 00:00","182.1958649131","13.9000000000",
"2019-10-31 00:00","181.0742779497","13.8000000000",
"2019-11-01 00:00","183.8945035375","14.0000000000",
"2019-11-02 00:00","182.1535706169","13.8000000000",
"2019-11-03 00:00","186.4680888613","13.9000000000",
"2019-11-04 00:00","190.0538785424","13.9000000000",
"2019-11-05 00:00","190.2790825664","13.9000000000",
"2019-11-06 00:00","186.3852833612","14.0000000000",
"2019-11-07 00:00","183.2688744007","14.0000000000",
"2019-11-08 00:00","184.3762173227","14.1000000000",
"2019-11-09 00:00","186.6143406194","14.4000000000",
"2019-11-10 00:00","186.6826734662","14.4000000000",
"2019-11-11 00:00","183.6402050735","14.3000000000",
"2019-11-12 00:00","185.8039512804","14.4000000000",
"2019-11-13 00:00","183.9327515642","14.3000000000",
"2019-11-14 00:00","180.2645814431","14.4000000000",
"2019-11-15 00:00","182.2651052619","14.4000000000",
"2019-11-16 00:00","184.5372093387","14.4000000000",
"2019-11-17 00:00","181.0901315929","14.4000000000",
"2019-11-18 00:00","174.2438596994","14.7000000000",
"2019-11-19 00:00","175.4926867175","14.4000000000",
"2019-11-20 00:00","162.6916227271","14.2000000000",
"2019-11-21 00:00","145.8525453695","14.5000000000",
"2019-11-22 00:00","151.9369212717","14.3000000000",
"2019-11-23 00:00","145.7820677879","14.4000000000",
"2019-11-24 00:00","149.4274917225","14.6000000000",
"2019-11-25 00:00","144.8914154123","15.3000000000",
"2019-11-26 00:00","148.4940880237","15.3000000000",
"2019-11-27 00:00","154.1795026777","15.4000000000",
"2019-11-28 00:00","156.1482299328","15.4000000000",
"2019-11-29 00:00","152.5171341629","15.2000000000",
"2019-11-30 00:00","151.1617118658","15.4000000000",
"2019-12-01 00:00","147.9230805841","15.2000000000",
"2019-12-02 00:00","147.7299649377","17.8000000000",
"2019-12-03 00:00","148.3446759274","15.5000000000",
"2019-12-04 00:00","146.7509400673","15.4000000000",
"2019-12-05 00:00","147.521760274","16.5000000000",
"2019-12-06 00:00","146.7647797751","15.3000000000",
"2019-12-07 00:00","148.7648572381","15.4000000000",
"2019-12-08 00:00","148.6050679745","15.3000000000",
"2019-12-09 00:00","145.8999952914","15.2000000000",
"2019-12-10 00:00","142.63665495","15.5000000000",
"2019-12-11 00:00","142.4307094937","15.1000000000",
"2019-12-12 00:00","144.2547306668","15.8000000000",
"2019-12-13 00:00","142.6216801697","16.8000000000",
"2019-12-14 00:00","142.975120805","16.9000000000",
"2019-12-15 00:00","141.2854412468","17.0000000000",
"2019-12-16 00:00","128.224357097","17.1000000000",
"2019-12-17 00:00","125.5029321934","17.3000000000",
"2019-12-18 00:00","126.2349461427","17.2000000000",
"2019-12-19 00:00","128.2423654653","17.3000000000",
"2019-12-20 00:00","125.8682374709","17.0000000000",
"2019-12-21 00:00","128.8953464148","17.3000000000",
"2019-12-22 00:00","134.2704942899","17.3000000000",
"2019-12-23 00:00","126.1969971376","17.0000000000",
"2019-12-24 00:00","124.282634637","17.3000000000",
"2019-12-25 00:00","125.5265318384","17.3000000000",
"2019-12-26 00:00","125.8359962877","17.2000000000",
"2019-12-27 00:00","127.5638639775","17.0000000000",
"2019-12-28 00:00","130.4864695472","17.2000000000",
"2019-12-29 00:00","130.5129009881","17.2000000000",
"2019-12-30 00:00","130.3525219828","17.3000000000",
"2019-12-31 00:00","131.6997645809","17.3000000000",
"2020-01-01 00:00","129.5647063552","15.2000000000",
"2020-01-02 00:00","131.8208559855","13.2000000000",
"2020-01-03 00:00","133.6814568095","13.2000000000",
"2020-01-04 00:00","136.4924868072","13.3000000000",
"2020-01-05 00:00","140.7233801544","13.1000000000",
