时间,币价,平均单笔手续费
"2018-07-13 00:00","434.02700806","0.0057613800",
"2018-07-14 00:00","436.08599854","0.0078499400",
"2018-07-15 00:00","449.8500061","0.0008283300",
"2018-07-16 00:00","480.6579895","0.0007225800",
"2018-07-17 00:00","501.00201416","0.0006414500",
"2018-07-18 00:00","480.51300049","0.0005880300",
"2018-07-19 00:00","469.61898804","0.0008312700",
"2018-07-20 00:00","450.69799805","0.0009523700",
"2018-07-21 00:00","462.43600464","0.0005445300",
"2018-07-22 00:00","459.65701294","0.0007361200",
"2018-07-23 00:00","450.85299683","0.0006065200",
"2018-07-24 00:00","479.37298584","0.0005631300",
"2018-07-25 00:00","472.49301147","0.0005412900",
"2018-07-26 00:00","464.0369873","0.0004603000",
"2018-07-27 00:00","469.66598511","0.0007325500",
"2018-07-28 00:00","466.89801025","0.0004247300",
"2018-07-29 00:00","466.66500854","0.0004529800",
"2018-07-30 00:00","457.08087158","0.0004781600",
"2018-07-31 00:00","433.86654663","0.0009879000",
"2018-08-01 00:00","420.74694824","0.0004281900",
"2018-08-02 00:00","412.62121582","0.0004557900",
"2018-08-03 00:00","418.26171875","0.0005585500",
"2018-08-04 00:00","407.25244141","0.0003729500",
"2018-08-05 00:00","410.51611328","0.0006098000",
"2018-08-06 00:00","406.65835571","0.0021094900",
"2018-08-07 00:00","380.21502686","0.0050814500",
"2018-08-08 00:00","356.61303711","0.0046152000",
"2018-08-09 00:00","365.58779907","0.0024765800",
"2018-08-10 00:00","334.17645264","0.0007724800",
"2018-08-11 00:00","322.11151123","0.0005647400",
"2018-08-12 00:00","319.56973267","0.0007550000",
"2018-08-13 00:00","286.49536133","0.0008689400",
"2018-08-14 00:00","278.93161011","0.0009115300",
"2018-08-15 00:00","282.36367798","0.0007337700",
"2018-08-16 00:00","288.04647827","0.0031815300",
"2018-08-17 00:00","315.72894287","0.0007037600",
"2018-08-18 00:00","295.81170654","0.0006585700",
"2018-08-19 00:00","300.83383179","0.0006125800",
"2018-08-20 00:00","274.31512451","0.0006236900",
"2018-08-21 00:00","281.94393921","0.0014956700",
"2018-08-22 00:00","271.34115601","0.0009989700",
"2018-08-23 00:00","277.10388184","0.0017719300",
"2018-08-24 00:00","282.9671936","0.0005778200",
"2018-08-25 00:00","279.64599609","0.0016610400",
"2018-08-26 00:00","275.19708252","0.0005828300",
"2018-08-27 00:00","285.603302","0.0006200100",
"2018-08-28 00:00","296.4994812","0.0009725300",
"2018-08-29 00:00","289.31240845","0.0007432900",
"2018-08-30 00:00","284.10546875","0.0007773800",
"2018-08-31 00:00","283.00408936","0.0005504500",
"2018-09-01 00:00","295.34133911","0.0005349100",
"2018-09-02 00:00","294.3706665","0.0005899300",
"2018-09-03 00:00","289.25946045","0.0007799000",
"2018-09-04 00:00","285.72320557","0.0005784000",
"2018-09-05 00:00","232.33119202","0.0008681400",
"2018-09-06 00:00","230.21485901","0.0008707300",
"2018-09-07 00:00","217.20251465","0.0007454800",
"2018-09-08 00:00","197.95074463","0.0007655700",
"2018-09-09 00:00","196.9243927","0.0007980100",
"2018-09-10 00:00","197.07907104","0.0009147700",
"2018-09-11 00:00","185.06646729","0.0009110400",
"2018-09-12 00:00","183.33126831","0.0009647300",
"2018-09-13 00:00","211.3540802","0.0007626300",
"2018-09-14 00:00","211.74893188","0.0008024900",
"2018-09-15 00:00","223.0743866","0.0008078000",
"2018-09-16 00:00","220.58880615","0.0007983600",
"2018-09-17 00:00","197.87472534","0.0010867800",
"2018-09-18 00:00","209.97457886","0.0013776400",
"2018-09-19 00:00","209.96894836","0.0009929800",
"2018-09-20 00:00","224.59100342","0.0012503800",
"2018-09-21 00:00","246.58425903","0.0008909700",
"2018-09-22 00:00","240.48042297","0.0007918800",
"2018-09-23 00:00","244.32952881","0.0014138300",
"2018-09-24 00:00","228.72991943","0.0009926800",
"2018-09-25 00:00","218.50453186","0.0010833200",
"2018-09-26 00:00","215.84741211","0.0011306800",
"2018-09-27 00:00","228.49415588","0.0012406700",
"2018-09-28 00:00","222.40211487","0.0015245100",
"2018-09-29 00:00","231.63473511","0.0010880200",
"2018-09-30 00:00","232.84849548","0.0012868100",
"2018-10-01 00:00","230.76777649","0.0013187000",
"2018-10-02 00:00","227.18087769","0.0007953200",
"2018-10-03 00:00","220.48942566","0.0007894400",
"2018-10-04 00:00","222.21839905","0.0007217000",
"2018-10-05 00:00","227.60064697","0.0004871600",
"2018-10-06 00:00","225.11988831","0.0006325000",
"2018-10-07 00:00","226.11851501","0.0007953700",
"2018-10-08 00:00","229.25517273","0.0007214000",
"2018-10-09 00:00","227.98153687","0.0008676200",
"2018-10-10 00:00","225.76925659","0.0008271800",
"2018-10-11 00:00","189.49923706","0.0011000200",
"2018-10-12 00:00","196.7272644","0.0006292200",
"2018-10-13 00:00","199.84094238","0.0005803300",
"2018-10-14 00:00","195.7146759","0.0007288600",
"2018-10-15 00:00","209.70370483","0.0006115400",
"2018-10-16 00:00","210.11975098","0.0006601400",
"2018-10-17 00:00","207.0834198","0.0006417400",
"2018-10-18 00:00","203.35157776","0.0006898800",
"2018-10-19 00:00","203.72718811","0.0006847600",
"2018-10-20 00:00","205.42958069","0.0006528700",
"2018-10-21 00:00","205.14186096","0.0006921200",
"2018-10-22 00:00","204.04417419","0.0007327800",
"2018-10-23 00:00","204.33587646","0.0008858500",
"2018-10-24 00:00","203.85238647","0.0010123400",
"2018-10-25 00:00","202.71853638","0.0008730700",
"2018-10-26 00:00","203.32925415","0.0007071200",
"2018-10-27 00:00","204.21002197","0.0006401300",
"2018-10-28 00:00","205.36631775","0.0006633100",
"2018-10-29 00:00","197.24705505","0.0004812400",
"2018-10-30 00:00","197.55596924","0.0004939300",
"2018-10-31 00:00","197.38092041","0.0004339700",
"2018-11-01 00:00","198.87228394","0.0005825600",
"2018-11-02 00:00","200.63468933","0.0007721800",
"2018-11-03 00:00","200.18605042","0.0004739200",
"2018-11-04 00:00","207.48579407","0.0005798200",
"2018-11-05 00:00","209.09129333","0.0005852800",
"2018-11-06 00:00","218.45233154","0.0005664100",
"2018-11-07 00:00","217.18313599","0.0006140000",
"2018-11-08 00:00","212.23146057","0.0004647600",
"2018-11-09 00:00","210.07443237","0.0004374000",
"2018-11-10 00:00","212.53291321","0.0003325200",
"2018-11-11 00:00","211.34011841","0.0005233000",
"2018-11-12 00:00","210.4178772","0.0006035000",
"2018-11-13 00:00","206.82575989","0.0006406400",
"2018-11-14 00:00","181.39659119","0.0011159300",
"2018-11-15 00:00","180.80636597","0.0009823400",
"2018-11-16 00:00","175.17703247","0.0008075500",
"2018-11-17 00:00","174.00112915","0.0009495900",
"2018-11-18 00:00","177.06741333","0.0010145800",
"2018-11-19 00:00","149.17459106","0.0010384600",
"2018-11-20 00:00","130.33856201","0.0009064400",
"2018-11-21 00:00","136.70149231","0.0008829700",
"2018-11-22 00:00","126.70603943","0.0009402200",
"2018-11-23 00:00","123.29551697","0.0009276400",
"2018-11-24 00:00","113.49375153","0.0009983200",
"2018-11-25 00:00","116.45040894","0.0009341100",
"2018-11-26 00:00","108.33450317","0.0008551100",
"2018-11-27 00:00","110.00997162","0.0010360000",
"2018-11-28 00:00","122.43751526","0.0013252000",
"2018-11-29 00:00","117.5426452","0.0014853600",
"2018-11-30 00:00","113.1714211","0.0011130300",
"2018-12-01 00:00","118.63555864","0.0010448000",
"2018-12-02 00:00","116.38889933","0.0010919000",
"2018-12-03 00:00","108.92501783","0.0010787500",
"2018-12-04 00:00","110.21418959","0.0010930000",
"2018-12-05 00:00","102.47555556","0.0008552200",
"2018-12-06 00:00","91.76105616","0.0008594200",
"2018-12-07 00:00","93.29456401","0.0006351600",
"2018-12-08 00:00","92.15963969","0.0006710100",
"2018-12-09 00:00","95.14205948","0.0007278900",
"2018-12-10 00:00","91.68565676","0.0007180900",
"2018-12-11 00:00","88.94530321","0.0006900300",
"2018-12-12 00:00","90.59330191","0.0007716300",
"2018-12-13 00:00","86.53931489","0.0010377300",
"2018-12-14 00:00","84.30829593","0.0006148600",
"2018-12-15 00:00","84.44080953","0.0005974700",
"2018-12-16 00:00","85.26209693","0.0006881800",
"2018-12-17 00:00","95.13382712","0.0011892500",
"2018-12-18 00:00","101.1124558","0.0007510200",
"2018-12-19 00:00","101.26857523","0.0007401700",
"2018-12-20 00:00","116.21687011","0.0007010500",
"2018-12-21 00:00","109.49623355","0.0006570600",
"2018-12-22 00:00","116.75949916","0.0006657300",
"2018-12-23 00:00","130.7652598","0.0007157800",
"2018-12-24 00:00","140.23800256","0.0008210500",
"2018-12-25 00:00","129.84435176","0.0009059000",
"2018-12-26 00:00","131.86562737","0.0006184200",
"2018-12-27 00:00","116.57591051","0.0006355900",
"2018-12-28 00:00","137.64701331","0.0005904500",
"2018-12-29 00:00","138.01833478","0.0012282400",
"2018-12-30 00:00","139.85945289","0.0006364500",
"2018-12-31 00:00","133.36826344","0.0006755000",
"2019-01-01 00:00","140.81941316","0.0005873800",
"2019-01-02 00:00","155.04767721","0.0005498300",
"2019-01-03 00:00","149.13500338","0.0006558500",
"2019-01-04 00:00","154.58194227","0.0009673200",
"2019-01-05 00:00","155.63858948","0.0006149700",
"2019-01-06 00:00","157.74619931","0.0006105400",
"2019-01-07 00:00","151.69921345","0.0005656100",
"2019-01-08 00:00","150.35963344","0.0005355600",
"2019-01-09 00:00","150.80311047","0.0006266100",
"2019-01-10 00:00","128.62518594","0.0006113300",
"2019-01-11 00:00","127.54832487","0.0005458400",
"2019-01-12 00:00","125.9665328","0.0005528500",
"2019-01-13 00:00","116.89780148","0.0008798300",
"2019-01-14 00:00","129.0687326","0.0007829900",
"2019-01-15 00:00","122.03271232","0.0008511500",
"2019-01-16 00:00","123.54706154","0.0006376500",
"2019-01-17 00:00","123.74192167","0.0006859500",
"2019-01-18 00:00","121.0102652","0.0006142300",
"2019-01-19 00:00","124.51902121","0.0005712300",
"2019-01-20 00:00","119.47482896","0.0006104300",
"2019-01-21 00:00","117.15785223","0.0008025900",
"2019-01-22 00:00","118.74755091","0.0006453700",
"2019-01-23 00:00","117.45260925","0.0006835800",
"2019-01-24 00:00","117.36288641","0.0006440000",
"2019-01-25 00:00","116.37834358","0.0005869400",
"2019-01-26 00:00","116.48873846","0.0005526800",
"2019-01-27 00:00","113.4052919","0.0006556400",
"2019-01-28 00:00","106.58997682","0.0005806600",
"2019-01-29 00:00","105.59821378","0.0006317600",
"2019-01-30 00:00","108.90753982","0.0007547400",
"2019-01-31 00:00","107.06101306","0.0007184800",
"2019-02-01 00:00","107.60978689","0.0006370600",
"2019-02-02 00:00","110.4302619","0.0005975200",
"2019-02-03 00:00","107.49267146","0.0006411200",
"2019-02-04 00:00","107.82160343","0.0006502300",
"2019-02-05 00:00","107.44352017","0.0006625100",
"2019-02-06 00:00","104.91928987","0.0007062100",
"2019-02-07 00:00","104.53529857","0.0006930500",
"2019-02-08 00:00","119.26774886","0.0007005200",
"2019-02-09 00:00","119.43088331","0.0007182800",
"2019-02-10 00:00","124.80648495","0.0007481800",
"2019-02-11 00:00","121.29839599","0.0007225000",
"2019-02-12 00:00","122.57229106","0.0007256600",
"2019-02-13 00:00","122.55360255","0.0008320100",
"2019-02-14 00:00","121.39020373","0.0008721900",
"2019-02-15 00:00","122.10038737","0.0007930100",
"2019-02-16 00:00","123.26021305","0.0008007200",
"2019-02-17 00:00","133.59888295","0.0009593900",
"2019-02-18 00:00","146.09837101","0.0083838100",
"2019-02-19 00:00","145.34618357","0.0008773200",
"2019-02-20 00:00","149.55434396","0.0008256900",
"2019-02-21 00:00","146.13084429","0.0008031900",
"2019-02-22 00:00","149.09245426","0.0008097800",
"2019-02-23 00:00","158.79542978","0.0008611100",
"2019-02-24 00:00","135.85265356","0.0009117800",
"2019-02-25 00:00","139.8228555","0.0009483600",
"2019-02-26 00:00","138.08968196","0.0008849000",
"2019-02-27 00:00","136.12595451","0.0010061500",
"2019-02-28 00:00","136.74625201","0.0007167900",
"2019-03-01 00:00","136.44362278","0.0006796300",
"2019-03-02 00:00","134.2069553","0.0006734500",
"2019-03-03 00:00","132.24941712","0.0006917400",
"2019-03-04 00:00","127.77412126","0.0007185000",
"2019-03-05 00:00","137.8223848","0.0007155200",
"2019-03-06 00:00","138.78935408","0.0007179500",
"2019-03-07 00:00","138.03450239","0.0007213100",
"2019-03-08 00:00","135.127075","0.0006503200",
"2019-03-09 00:00","137.96533555","0.0006502300",
"2019-03-10 00:00","136.75868314","0.0006520500",
"2019-03-11 00:00","133.83403156","0.0006314800",
"2019-03-12 00:00","134.44288873","0.0006053300",
"2019-03-13 00:00","133.26307623","0.0005623300",
"2019-03-14 00:00","133.71159976","0.0005992800",
"2019-03-15 00:00","137.69178379","0.0005415600",
"2019-03-16 00:00","142.3981758","0.0006268000",
"2019-03-17 00:00","140.0005495","0.0045050600",
"2019-03-18 00:00","139.37460061","0.0006790100",
"2019-03-19 00:00","140.51919919","0.0006188500",
"2019-03-20 00:00","140.68636173","0.0009146600",
"2019-03-21 00:00","136.6360607","0.0007337200",
"2019-03-22 00:00","137.18143503","0.0006210500",
"2019-03-23 00:00","138.23987455","0.0006325100",
"2019-03-24 00:00","136.98692523","0.0006757200",
"2019-03-25 00:00","135.03102752","0.0007243300",
"2019-03-26 00:00","135.46035286","0.0008010000",
"2019-03-27 00:00","140.98815754","0.0006843600",
"2019-03-28 00:00","139.41647756","0.0007629900",
"2019-03-29 00:00","142.49741712","0.0005733900",
"2019-03-30 00:00","142.09268062","0.0006046100",
"2019-03-31 00:00","141.51409411","0.0007118000",
"2019-04-01 00:00","141.83032435","0.0007426100",
"2019-04-02 00:00","163.96174182","0.0008933600",
"2019-04-03 00:00","161.45880133","0.0007496200",
"2019-04-04 00:00","158.05253782","0.0006327100",
"2019-04-05 00:00","165.51484595","0.0006156800",
"2019-04-06 00:00","165.94720802","0.0006150700",
"2019-04-07 00:00","174.53164738","0.0006734000",
"2019-04-08 00:00","180.25881539","0.0006050800",
"2019-04-09 00:00","176.11457453","0.0008049800",
"2019-04-10 00:00","163.7963","0.0006362800",
"2019-04-11 00:00","164.0234","0.0005820200",
"2019-04-12 00:00","163.8764","0.0005403300",
"2019-04-13 00:00","163.9254","0.0005625700",
"2019-04-14 00:00","166.0319","0.0005695300",
"2019-04-15 00:00","162.552617","0.0006281300",
"2019-04-16 00:00","166.152101","0.0006347300",
"2019-04-17 00:00","171.92948","0.0006446900",
"2019-04-18 00:00","172.988423","0.0005368700",
"2019-04-19 00:00","172.469599","0.0004238700",
"2019-04-20 00:00","167.648011","0.0004922200",
"2019-04-21 00:00","171.583045","0.0005001100",
"2019-04-22 00:00","174.031111","0.0005337300",
"2019-04-23 00:00","164.406387","0.0005505300",
"2019-04-24 00:00","164.233606","0.0004673100",
"2019-04-25 00:00","156.198933","0.0006169600",
"2019-04-26 00:00","158.124809","0.0004688500",
"2019-04-27 00:00","158.840244","0.0004642100",
"2019-04-28 00:00","154.652093","0.0004909600",
"2019-04-29 00:00","158.703391","0.0004703700",
"2019-04-30 00:00","160.97375","0.0004935600",
"2019-05-01 00:00","161.924961","0.0012442500",
"2019-05-02 00:00","168.216036","0.0005618600",
"2019-05-03 00:00","162.949426","0.0005016300",
"2019-05-04 00:00","163.673028","0.0005049500",
"2019-05-05 00:00","168.121627","0.0005578200",
"2019-05-06 00:00","173.051936","0.0007134300",
"2019-05-07 00:00","170.727188","0.0005752000",
"2019-05-08 00:00","169.416419","0.0005363600",
"2019-05-09 00:00","173.289118","0.0005814000",
"2019-05-10 00:00","192.217108","0.0004903900",
"2019-05-11 00:00","184.79146","0.0005073600",
"2019-05-12 00:00","200.311452","0.0006178300",
"2019-05-13 00:00","207.943886","0.0006360400",
"2019-05-14 00:00","233.560616","0.0007788700",
"2019-05-15 00:00","266.003097","0.0009969900",
"2019-05-16 00:00","234.578683","0.0009131600",
"2019-05-17 00:00","240.696393","0.0007585500",
"2019-05-18 00:00","255.534309","0.0006397000",
"2019-05-19 00:00","248.877597","0.0006587300",
"2019-05-20 00:00","253.618294","0.0005705200",
"2019-05-21 00:00","257.330263","0.0007337400",
"2019-05-22 00:00","245.373695","0.0006522000",
"2019-05-23 00:00","255.104464","0.0006592300",
"2019-05-24 00:00","253.7139","0.0005285000",
"2019-05-25 00:00","251.702904","0.0004699900",
"2019-05-26 00:00","274.213762","0.0006527700",
"2019-05-27 00:00","272.738641","0.0006559700",
"2019-05-28 00:00","277.295377","0.0007022300",
"2019-05-29 00:00","289.071218","0.0007749200",
"2019-05-30 00:00","263.649644","0.0007132000",
"2019-05-31 00:00","270.179282","0.0006247200",
"2019-06-01 00:00","275.127973","0.0004723500",
"2019-06-02 00:00","259.21266","0.0005957100",
"2019-06-03 00:00","250.175657","0.0006030500",
"2019-06-04 00:00","240.42393","0.0006449600",
"2019-06-05 00:00","243.335334","0.0005923500",
"2019-06-06 00:00","248.072496","0.0005978100",
"2019-06-07 00:00","246.146546","0.0007264300",
"2019-06-08 00:00","235.618669","0.0004898500",
"2019-06-09 00:00","241.575639","0.0007966900",
"2019-06-10 00:00","239.868119","0.0006425000",
"2019-06-11 00:00","252.829961","0.0004499100",
"2019-06-12 00:00","259.623254","0.0005266100",
"2019-06-13 00:00","256.900989","0.0006183500",
"2019-06-14 00:00","263.179704","0.0006927400",
"2019-06-15 00:00","270.36733","0.0004362200",
"2019-06-16 00:00","270.324708","0.0007641500",
"2019-06-17 00:00","265.08936","0.0005722800",
"2019-06-18 00:00","265.879803","0.0006412600",
"2019-06-19 00:00","267.151843","0.0007849500",
"2019-06-20 00:00","284.211442","0.0005258400",
"2019-06-21 00:00","305.327227","0.0005060700",
"2019-06-22 00:00","309.989095","0.0005188600",
"2019-06-23 00:00","306.85597","0.0005922400",
"2019-06-24 00:00","310.321524","0.0007722600",
"2019-06-25 00:00","343.541425","0.0008292600",
"2019-06-26 00:00","309.884689","0.0009501300",
"2019-06-27 00:00","307.374208","0.0007494000",
"2019-06-28 00:00","305.685128","0.0006548800",
"2019-06-29 00:00","297.731954","0.0006872800",
"2019-06-30 00:00","284.25052","0.0008219500",
"2019-07-01 00:00","284.91476","0.0006548500",
"2019-07-02 00:00","293.765331","0.0005544400",
"2019-07-03 00:00","293.61379","0.0005060700",
"2019-07-04 00:00","289.189791","0.0006137400",
"2019-07-05 00:00","293.440077","0.0006083600",
"2019-07-06 00:00","291.797265","0.0005023500",
"2019-07-07 00:00","305.465894","0.0006587600",
"2019-07-08 00:00","308.270219","0.0005726000",
"2019-07-09 00:00","287.863041","0.0005097300",
"2019-07-10 00:00","271.371568","0.0007495100",
"2019-07-11 00:00","269.472789","0.0005812000",
"2019-07-12 00:00","272.196206","0.0005286300",
"2019-07-13 00:00","239.807859","0.0006612300",
"2019-07-14 00:00","229.949112","0.0006695900",
"2019-07-15 00:00","222.146136","0.0010127300",
"2019-07-16 00:00","215.158092","0.0008922500",
"2019-07-17 00:00","223.837185","0.0005660900",
"2019-07-18 00:00","219.970908","0.0007336000",
"2019-07-19 00:00","228.522555","0.0004922100",
"2019-07-20 00:00","224.334508","0.0005233500",
"2019-07-21 00:00","218.338713","0.0004972300",
"2019-07-22 00:00","213.174683","0.0005718100",
"2019-07-23 00:00","217.05058","0.0008231000",
"2019-07-24 00:00","224.411863","0.0007650300",
"2019-07-25 00:00","220.416665","0.0005637900",
"2019-07-26 00:00","210.284966","0.0005799100",
"2019-07-27 00:00","214.261265","0.0004570500",
"2019-07-28 00:00","211.275162","0.0005144700",
"2019-07-29 00:00","213.80857","0.0005320800",
"2019-07-30 00:00","215.989517","0.0005981900",
"2019-07-31 00:00","213.988181","0.0008049600",
"2019-08-01 00:00","220.563601","0.0006408900",
"2019-08-02 00:00","222.494399","0.0007329200",
"2019-08-03 00:00","220.441708","0.0004611500",
"2019-08-04 00:00","230.320076","0.0005112300",
"2019-08-05 00:00","229.200377","0.0005459800",
"2019-08-06 00:00","223.880357","0.0005013300",
"2019-08-07 00:00","223.768844","0.0005635000",
"2019-08-08 00:00","211.6105","0.0005702300",
"2019-08-09 00:00","205.276508","0.0005096300",
"2019-08-10 00:00","211.33601","0.0004928800",
"2019-08-11 00:00","211.778739","0.0005323200",
"2019-08-12 00:00","206.359584","0.0006326700",
"2019-08-13 00:00","206.042685","0.0005754200",
"2019-08-14 00:00","184.654374","0.0007180700",
"2019-08-15 00:00","183.936404","0.0005295700",
"2019-08-16 00:00","185.277837","0.0004454900",
"2019-08-17 00:00","195.182812","0.0004666800",
"2019-08-18 00:00","200.744772","0.0006335300",
"2019-08-19 00:00","197.340342","0.0006404900",
"2019-08-20 00:00","184.866479","0.0007649700",
"2019-08-21 00:00","191.444291","0.0006638300",
"2019-08-22 00:00","191.931476","0.0006245200",
"2019-08-23 00:00","188.037839","0.0005734000",
"2019-08-24 00:00","189.136394","0.0007549900",
"2019-08-25 00:00","190.458195","0.0008420900",
"2019-08-26 00:00","188.067131","0.0006663800",
"2019-08-27 00:00","188.232301","0.0007067400",
"2019-08-28 00:00","168.909171","0.0007139900",
"2019-08-29 00:00","170.11828","0.0007012600",
"2019-08-30 00:00","169.93247","0.0006538700",
"2019-08-31 00:00","170.507929","0.0006619700",
"2019-09-01 00:00","173.713949","0.0007431000",
"2019-09-02 00:00","181.84137","0.0007345500",
"2019-09-03 00:00","177.35518","0.0007506000",
"2019-09-04 00:00","171.147639","0.0008882400",
"2019-09-05 00:00","175.819302","0.0009495200",
"2019-09-06 00:00","173.649796","0.0010009000",
"2019-09-07 00:00","180.274539","0.0010770200",
"2019-09-08 00:00","181.373282","0.0011002200",
"2019-09-09 00:00","179.528371","0.0013240900",
"2019-09-10 00:00","176.460445","0.0012315400",
"2019-09-11 00:00","179.712929","0.0013300000",
"2019-09-12 00:00","178.422907","0.0013961700",
"2019-09-13 00:00","184.276859","0.0015216800",
"2019-09-14 00:00","188.059801","0.0015293600",
"2019-09-15 00:00","189.701044","0.0013767100",
"2019-09-16 00:00","200.884022","0.0017935100",
"2019-09-17 00:00","212.647729","0.0018248700",
"2019-09-18 00:00","208.669438","0.0021096200",
"2019-09-19 00:00","215.931828","0.0020472800",
"2019-09-20 00:00","216.865112","0.0019336400",
"2019-09-21 00:00","210.381708","0.0015510900",
"2019-09-22 00:00","209.202655","0.0020572100",
"2019-09-23 00:00","191.881675","0.0021718000",
"2019-09-24 00:00","168.706908","0.0025201500",
"2019-09-25 00:00","166.019013","0.0018529100",
"2019-09-26 00:00","163.707113","0.0019873100",
"2019-09-27 00:00","170.661308","0.0019965300",
"2019-09-28 00:00","166.311168","0.0019109300",
"2019-09-29 00:00","177.572785","0.0014849700",
"2019-09-30 00:00","177.014201","0.0007897300",
"2019-10-01 00:00","175.825473","0.0007738000",
"2019-10-02 00:00","172.861192","0.0010472500",
"2019-10-03 00:00","174.784992","0.0008390600",
"2019-10-04 00:00","173.58023","0.0007185700",
"2019-10-05 00:00","173.866931","0.0006827600",
"2019-10-06 00:00","176.66559","0.0006973300",
"2019-10-07 00:00","179.301915","0.0006566400",
"2019-10-08 00:00","190.216889","0.0007580700",
"2019-10-09 00:00","191.378949","0.0007042200",
"2019-10-10 00:00","184.276292","0.0006685400",
"2019-10-11 00:00","183.286754","0.0006169700",
"2019-10-12 00:00","183.750214","0.0006637600",
"2019-10-13 00:00","182.603623","0.0006837200",
"2019-10-14 00:00","182.337859","0.0006759900",
"2019-10-15 00:00","174.127706","0.0006558700",
"2019-10-16 00:00","176.939923","0.0006134700",
"2019-10-17 00:00","172.73723","0.0006310600",
"2019-10-18 00:00","173.971248","0.0006213200",
"2019-10-19 00:00","172.970608","0.0007277300",
"2019-10-20 00:00","174.264196","0.0006840400",
"2019-10-21 00:00","172.4436556009","0.0007369400",
"2019-10-22 00:00","158.999916212","0.0009368500",
"2019-10-23 00:00","161.7171852843","0.0007372100",
"2019-10-24 00:00","167.8643838103","0.0007596600",
"2019-10-25 00:00","180.9500522459","0.0007790300",
"2019-10-26 00:00","183.0138996809","0.0006907200",
"2019-10-27 00:00","182.5761217521","0.0007408000",
"2019-10-28 00:00","185.2422220183","0.0007804200",
"2019-10-29 00:00","181.3801673333","0.0007842900",
"2019-10-30 00:00","182.1958649131","0.0007191500",
"2019-10-31 00:00","181.0742779497","0.0006974300",
"2019-11-01 00:00","183.8945035375","0.0006633300",
"2019-11-02 00:00","182.1535706169","0.0007198100",
"2019-11-03 00:00","186.4680888613","0.0007151900",
"2019-11-04 00:00","190.0538785424","0.0006868800",
"2019-11-05 00:00","190.2790825664","0.0006555000",
"2019-11-06 00:00","186.3852833612","0.0007705200",
"2019-11-07 00:00","183.2688744007","0.0007160300",
"2019-11-08 00:00","184.3762173227","0.0006882000",
"2019-11-09 00:00","186.6143406194","0.0006616200",
"2019-11-10 00:00","186.6826734662","0.0007021200",
"2019-11-11 00:00","183.6402050735","0.0006790300",
"2019-11-12 00:00","185.8039512804","0.0006901500",
"2019-11-13 00:00","183.9327515642","0.0007316100",
"2019-11-14 00:00","180.2645814431","0.0007022800",
"2019-11-15 00:00","182.2651052619","0.0006367400",
"2019-11-16 00:00","184.5372093387","0.0006704300",
"2019-11-17 00:00","181.0901315929","0.0008416300",
"2019-11-18 00:00","174.2438596994","0.0006993100",
"2019-11-19 00:00","175.4926867175","0.0007375100",
"2019-11-20 00:00","162.6916227271","0.0010026100",
"2019-11-21 00:00","145.8525453695","0.0015706100",
"2019-11-22 00:00","151.9369212717","0.0006753200",
"2019-11-23 00:00","145.7820677879","0.0007144500",
"2019-11-24 00:00","149.4274917225","0.0012888500",
"2019-11-25 00:00","144.8914154123","0.0010087800",
"2019-11-26 00:00","148.4940880237","0.0008140600",
"2019-11-27 00:00","154.1795026777","0.0008750300",
"2019-11-28 00:00","156.1482299328","0.0006958500",
"2019-11-29 00:00","152.5171341629","0.0006943700",
"2019-11-30 00:00","151.1617118658","0.0007989600",
"2019-12-01 00:00","147.9230805841","0.0007362700",
"2019-12-02 00:00","147.7299649377","0.0007199700",
"2019-12-03 00:00","148.3446759274","0.0007355800",
"2019-12-04 00:00","146.7509400673","0.0006762200",
"2019-12-05 00:00","147.521760274","0.0006513000",
"2019-12-06 00:00","146.7647797751","0.0006334000",
"2019-12-07 00:00","148.7648572381","0.0006015000",
"2019-12-08 00:00","148.6050679745","0.0006005900",
"2019-12-09 00:00","145.8999952914","0.0006628700",
"2019-12-10 00:00","142.63665495","0.0006858900",
"2019-12-11 00:00","142.4307094937","0.0006589800",
"2019-12-12 00:00","144.2547306668","0.0006421500",
"2019-12-13 00:00","142.6216801697","0.0006182600",
"2019-12-14 00:00","142.975120805","0.0006684300",
"2019-12-15 00:00","141.2854412468","0.0007912500",
"2019-12-16 00:00","128.224357097","0.0010329800",
"2019-12-17 00:00","125.5029321934","0.0008600000",
"2019-12-18 00:00","126.2349461427","0.0006955600",
"2019-12-19 00:00","128.2423654653","0.0007134400",
"2019-12-20 00:00","125.8682374709","0.0006287300",
"2019-12-21 00:00","128.8953464148","0.0006071300",
"2019-12-22 00:00","134.2704942899","0.0006811900",
"2019-12-23 00:00","126.1969971376","0.0006187800",
"2019-12-24 00:00","124.282634637","0.0006323500",
"2019-12-25 00:00","125.5265318384","0.0006239100",
"2019-12-26 00:00","125.8359962877","0.0006128500",
"2019-12-27 00:00","127.5638639775","0.0005916100",
"2019-12-28 00:00","130.4864695472","0.0006119200",
"2019-12-29 00:00","130.5129009881","0.0006038800",
"2019-12-30 00:00","130.3525219828","0.0006747400",
"2019-12-31 00:00","131.6997645809","0.0006433400",
"2020-01-01 00:00","129.5647063552","0.0005730400",
"2020-01-02 00:00","131.8208559855","0.0005883700",
"2020-01-03 00:00","133.6814568095","0.0004929500",
"2020-01-04 00:00","136.4924868072","0.0005099200",
"2020-01-05 00:00","140.7233801544","0.0005830600",
