时间,币价,主力流入,主力流出,散户流入,散户流出,净量
"2020-04-02 09:00","141.5075644192","459703526.09308887","-474535401.9746121","3867362482.3695345","-3802693935.1198874","49836671.36812412",
"2020-04-03 09:00","142.0903945855","177123413.25811002","-181255430.18335685","2561565585.331453","-2488081805.3596616","69351763.04654443",
"2020-04-04 09:00","143.6343531841","161121720.73342738","-169614104.37235543","2327184767.2778563","-2218626234.132581","100066149.50634697",
"2020-04-05 09:00","160.3504647741","626681523.2722144","-606728490.832158","3923779971.7912555","-3663173483.779972","280559520.4513399",
"2020-04-06 09:00","169.2739512017","979053900.7092199","-999117730.4964539","5348950354.609929","-5265333333.333333","63553191.4893617",
"2020-04-07 09:00","168.9537568157","484435643.5643564","-482850212.1640735","4307383309.759547","-4195968882.6025457","112999858.5572843",
"2020-04-08 09:00","169.4900946398","326760227.27272725","-352575568.1818182","3407187500","-3254360795.4545455","127011363.63636364",
"2020-04-09 09:00","153.506846879","472497869.3181818","-487570028.40909094","3904502840.909091","-3927088068.181818","-37657386.36363637",
"2020-04-10 09:00","157.544499418","300015767.04545456","-288550142.04545456","3085497159.090909","-2916755681.818182","180207102.27272728",
"2020-04-11 09:00","161.6979907574","283458096.59090906","-247464346.5909091","2913951704.5454545","-2716460227.2727275","233485227.27272728",
"2020-04-12 09:00","154.2772145075","526306808.5106383","-538389645.3900709","4107687943.2624116","-4071702127.6595745","23902978.723404255",
"2020-04-13 09:00","159.5703159514","297782411.3475177","-291032765.9574468","3109165957.446809","-2915211347.5177307","200704255.31914893",
"2020-04-14 09:00","156.0101197986","273468741.1598303","-296334653.4653465","3102314002.828854","-3007304101.838755","72143988.68458274",
"2020-04-15 09:00","172.4244739946","576196751.4124293","-591945056.4971751","4718262711.864407","-4506313559.322034","196200847.45762712",
"2020-04-16 09:00","169.9339303099","372816101.69491524","-364546186.44067794","3547796610.1694913","-3463234463.276836","92832062.14689265",
"2020-04-17 09:00","184.1022070464","426019632.76836157","-430269350.28248584","3611906779.661017","-3420734463.276836","186922598.8700565",
"2020-04-18 09:00","179.8352565422","556497598.8700565","-659679378.5310735","4371384180.79096","-4409689265.536723","-141486864.40677965",
"2020-04-19 09:00","179.3484706093","600997175.141243","-589112994.3502824","4436200564.971751","-4372344632.768361","75740112.99435028",
"2020-04-20 09:00","170.3503758251","603338559.3220339","-605901553.6723164","4646115819.20904","-4633234463.276836","10318361.581920903",
"2020-04-21 09:00","182.3934106121","444416807.9096045","-457451836.1581921","3855155367.2316384","-3649816384.180791","192303954.8022599",
"2020-04-22 09:00","189.2630359355","593793785.3107345","-565462994.3502824","4549420903.9548025","-4420310734.463277","157440960.4519774",
"2020-04-23 09:00","187.6215739091","403580508.4745763","-427339265.53672314","3694858757.0621467","-3637627118.644068","33472881.355932202",
"2020-04-24 09:00","193.9655617951","486826271.18644065","-486714689.2655367","3983220338.983051","-3873064971.7514124","110266949.15254237",
"2020-04-25 09:00","194.1199822592","561394067.7966101","-617483050.8474576","3921864406.779661","-3944915254.237288","-79139830.50847457",
"2020-04-26 09:00","193.0421585075","730524011.299435","-711795197.740113","4149336158.1920905","-4138290960.4519773","29774011.299435027",
"2020-04-27 09:00","195.4419900909","590045197.740113","-591131355.9322034","3931031073.4463277","-3866242937.8531075","63701977.401129946",
"2020-04-28 09:00","209.7662567497","945659604.519774","-813459039.5480226","5380508474.576271","-5130141242.937853","382567796.6101695",
"2020-04-29 09:00","208.9219022584","1182950564.9717515","-1223245762.7118645","8230466101.694915","-8341172316.384181","-151001412.42937854",
"2020-04-30 09:00","209.9807026766","655716101.6949153","-669179378.5310735","5311709039.548022","-5318841807.909604","-20596045.19774011",
"2020-05-01 09:00","212.7235380719","420655367.23163843","-399831920.9039548","3484576271.1864405","-3447838983.0508475","57560734.46327683",
"2020-05-02 09:00","208.4411115451","557285310.7344632","-599120056.4971751","4792457627.118644","-4911920903.9548025","-161298022.59887007",
"2020-05-03 09:00","205.8557503186","594444915.2542373","-610384180.7909604","5468488700.564972","-5420677966.101695","31871468.92655367",
"2020-05-04 09:00","202.881412038","555526836.158192","-523388418.079096","5341355932.20339","-5319830508.474576","53663841.8079096",
"2020-05-05 09:00","208.2705974096","547247175.141243","-471178954.80225986","5041144067.79661","-4856765536.723164","260446751.41242936",
"2020-05-06 09:00","205.5858091367","534419774.01129943","-568877966.101695","5683375706.214689","-5781765536.723164","-132848022.59887005",
"2020-05-07 09:00","211.4094571545","555079096.0451977","-528759887.0056497","5965903954.802259","-5827005649.717514","165217514.12429377",
"2020-05-08 09:00","212.8703792273","367940112.99435025","-388310875.70621467","4548700564.971751","-4528121468.926554","208333.33333333334",
"2020-05-09 09:00","188.0370153245","718591807.9096045","-740905367.2316384","6223121468.926554","-6473319209.039548","-272511299.43502825",
"2020-05-10 09:00","188.128212611","387224858.75706214","-378236440.6779661","4811765536.723164","-4683827683.615819","136926271.18644068",
"2020-05-11 09:00","190.9021174009","332825423.7288135","-339000988.700565","4619731638.418079","-4586426553.672317","27129519.7740113",
"2020-05-12 09:00","197.7519836592","262759887.00564972","-263269774.01129943","3633940677.9661016","-3571370056.497175","62060734.46327683",
"2020-05-13 09:00","202.5101430295","469385593.220339","-416029096.0451977","4539943502.824859","-4494759887.00565","98540112.99435028",
"2020-05-14 09:00","197.938581964","443602966.1016949","-462276836.1581921","4246285310.734463","-4290423728.813559","-62812288.13559322",
"2020-05-15 09:00","200.1925940256","385903531.07344633","-416625706.21468925","3907711864.40678","-3966158192.0903955","-89168502.82485875",
"2020-05-16 09:00","208.7142835439","407175706.21468925","-375994067.7966102","3801426553.6723166","-3634138418.079096","198469774.01129943",
"2020-05-17 09:00","211.2343667557","535331920.9039548","-522422316.3841808","4629350282.485876","-4640409604.519774","1850282.4858757062",
"2020-05-18 09:00","212.2584880814","425759887.0056497","-390754096.0451977","4002824858.757062","-3992302259.887006","45528389.83050847",
"2020-05-19 09:00","208.4148428347","368130084.7457627","-385832768.3615819","3878418079.096045","-4044562146.8926554","-183846751.41242936",
"2020-05-20 09:00","199.3966654128","323306497.1751412","-346599858.75706214","3702584745.762712","-3782768361.581921","-103476977.40112995",
"2020-05-21 09:00","204.7240013481","279010451.97740114","-277390112.99435025","3419279661.016949","-3415423728.813559","5476271.186440678",
"2020-05-22 09:00","207.7061460066","268555649.7175141","-272894915.2542373","3104884180.7909603","-3073970338.983051","26574576.27118644",
"2020-05-23 09:00","205.714029594","267273163.8418079","-261170621.46892655","2925128531.0734463","-2939725988.700565","-8494915.254237289",
"2020-05-24 09:00","202.5465630487","309783898.30508476","-295103531.07344633","3301920903.954802","-3288052259.887006","28549011.299435027",
"2020-05-25 09:00","197.912374982","218682627.11864406","-227096045.1977401","2775457627.118644","-2841285310.734463","-74241101.69491525",
"2020-05-26 09:00","205.9258610863","246442796.6101695","-223758474.57627118","3091240112.9943504","-2978419491.5254235","135504943.50282484",
"2020-05-27 09:00","214.3037886602","275815395.480226","-295572598.8700565","3353870056.497175","-3302655367.2316384","31457485.875706214",
"2020-05-28 09:00","219.2674028962","406340960.4519774","-423935451.97740114","4437669491.525424","-4323799435.028249","96275564.9717514",
"2020-05-29 09:00","235.1581314694","467298587.5706215","-529073446.3276836","4707358757.062147","-4551370056.497175","94213841.80790961",
"2020-05-30 09:00","233.566015165","560758474.5762712","-621203389.8305085","4781045197.740113","-4883940677.966102","-163340395.48022598",
"2020-05-31 09:00","237.8129799293","441760310.7344633","-445167655.3672316","4034293785.3107343","-4057980225.9887004","-27093785.310734462",
"2020-06-01 09:00","233.9299018338","570483192.0903955","-547979661.0169492","6048036723.163842","-6133615819.20904","-63075564.971751414",
"2020-06-02 09:00","239.4880589288","130964759.88700564","-110623884.18079096","3404677966.101695","-3347262711.8644066","77756129.94350283",
"2020-06-03 09:00","244.7085409315","131445494.35028249","-131124675.14124294","3407460451.9774013","-3358531073.4463277","49250197.74011299",
"2020-06-04 09:00","241.7279006405","87348714.68926553","-92756398.30508475","3425586158.1920905","-3549734463.276836","-129555988.70056497",
"2020-06-05 09:00","242.4426112955","48224971.75141243","-58565084.74576271","2605430790.960452","-2572214689.265537","22875988.700564973",
"2020-06-06 09:00","237.2855648881","45806355.93220339","-47310762.711864404","2980450564.971751","-3152228813.559322","-173282655.36723164",
"2020-06-07 09:00","242.9187177766","63460194.915254235","-58139307.90960452","3142583333.3333335","-3026665254.237288","121238966.10169491",
"2020-06-08 09:00","243.2946456998","64278234.46327683","-61599646.892655365","2894860169.491525","-2838699152.5423727","58839604.51977401",
"2020-06-09 09:00","243.9526771789","86363163.8418079","-74308333.33333333","2460677966.101695","-2418651129.943503","54081666.666666664",
"2020-06-10 09:00","239.1980508253","111832528.24858756","-118459759.88700564","5370324858.757062","-5563573446.327683","-199875819.20903954",
"2020-06-11 09:00","236.3824234295","86996920.9039548","-98796751.41242938","5601836158.19209","-5926765536.723164","-336729209.03954804",
"2020-06-12 09:00","237.2049532927","73156454.80225989","-57801299.43502825","2534905367.2316384","-2542742937.8531075","7517584.745762711",
"2020-06-13 09:00","235.6975386734","48043080.50847457","-53447881.355932206","2165971751.4124293","-2249244350.282486","-88677399.71751413",
"2020-06-14 09:00","226.2091807478","72929251.41242938","-83450607.34463277","3679336158.1920905","-3872485875.7062144","-203671073.4463277",
"2020-06-15 09:00","233.0288915024","68663841.80790961","-66038559.3220339","3066983050.8474574","-2869789548.0225987","199818785.31073445",
"2020-06-16 09:00","231.7610630934","82307725.98870057","-77054816.38418078","2446514124.293785","-2379413841.8079095","72353192.09039548",
"2020-06-17 09:00","231.745983771","54720480.2259887","-62958898.30508474","2344300847.4576273","-2361320621.4689264","-25258192.09039548",
"2020-06-18 09:00","230.7624399981","60781553.67231639","-60922048.02259887","2433334745.762712","-2496035310.734463","-62841059.3220339",
"2020-06-19 09:00","226.7307210815","163391213.27683616","-129687853.10734463","1912242937.8531072","-1985656779.661017","-39710481.63841808",
"2020-06-20 09:00","230.0784037118","252958355.93220338","-105831355.93220338","1798604519.7740114","-1572396892.6553671","373334627.11864406",
"2020-06-21 09:00","241.2105605377","187847457.62711865","-92568615.81920904","2556213276.8361583","-2370487288.1355934","281004830.5084746",
"2020-06-22 09:00","243.3555371983","36361440.6779661","-44159322.0338983","2559227401.1299434","-2494427966.101695","57001553.67231639",
"2020-06-23 09:00","231.5757018051","123303389.83050847","-122041372.88135593","3039436440.677966","-3164201977.4011297","-123503519.7740113",
"2020-06-24 09:00","233.0257244079","22981632.768361583","-30787858.75706215","2457621468.9265537","-2474874293.7853107","-25059050.84745763",
"2020-06-25 09:00","229.5400481887","26393926.553672317","-56290677.96610169","2305038135.59322","-2311251412.4293785","-36110028.24858757",
"2020-06-26 09:00","227.2678956176","21137994.350282487","-37100423.72881356","1727011299.4350283","-1712916666.6666667","-1867796.6101694915",
"2020-06-27 09:00","224.9650043705","18069632.768361583","-25592796.610169493","2599039548.0225987","-2634531073.4463277","-43014689.265536726",
"2020-06-28 09:00","223.9209035751","57398870.05649717","-83373870.05649717","2045864406.779661","-2095245762.7118645","-75356355.93220338",
"2020-06-29 09:00","226.1556443707","40915112.994350284","-28140819.209039547","2212988700.564972","-2094872881.3559322","130890112.99435028",
"2020-06-30 09:00","229.1102326234","19740395.480225988","-20550564.97175141","2024700564.9717515","-1852045197.740113","171845197.740113",
"2020-07-01 09:00","225.9806873545","26833192.09039548","-36519817.79661017","2314103107.3446326","-2365186440.677966","-60769959.039548025",
"2020-07-02 09:00","226.8053493887","23883474.576271188","-30947881.355932202","1616415254.2372882","-1667970338.9830508","-58619491.52542373",
"2020-07-03 09:00","226.3398414387","176909604.51977402","-70665601.69491525","1266594632.7683616","-1354247175.141243","18591460.451977402",
"2020-07-04 09:00","225.1839728133","20945338.983050846","-36293627.118644066","1746258474.576271","-1661050847.457627","69859338.98305085",
"2020-07-05 09:00","238.1863378775","134369774.01129943","-195152542.37288135","2721621468.9265537","-2486014124.293785","174824576.27118644",
"2020-07-06 09:00","238.4178238515","97539138.4180791","-55433572.0338983","2569137005.6497173","-2512542372.881356","98700199.15254237",
"2020-07-07 09:00","245.3719777202","202138418.07909605","-133728672.31638418","3286031073.4463277","-2704079096.0451975","650361723.1638418",
"2020-07-08 09:00","240.4688623859","57003389.83050847","-44881574.858757064","3854830508.474576","-3074567796.6101694","792384526.8361582",
"2020-07-09 09:00","240.3105659559","27367227.401129942","-22092655.367231637","3198587570.621469","-2384901129.943503","818961012.7118644",
"2020-07-10 09:00","239.9083215016","15152401.129943503","-13835974.576271186","2414631355.9322033","-1821084745.7627118","594863036.7231638",
"2020-07-11 09:00","237.7215938768","12360861.581920903","-13289336.15819209","2711888418.079096","-2109610169.4915254","601349774.0112994",
"2020-07-12 09:00","242.3294917565","23165536.723163843","-18903954.80225989","3235197740.112994","-2433854519.774011","805604802.259887",
"2020-07-13 09:00","240.6886110879","21842796.610169493","-16959463.276836157","3402584745.762712","-2662478813.559322","744989265.5367231",
"2020-07-14 09:00","238.8173790951","18249053.672316384","-12323827.683615819","2352419491.5254235","-1806176553.6723163","552168163.841808",
"2020-07-15 09:00","232.9959768557","17575000","-17863180.790960453","2703915254.237288","-2438175141.242938","265451932.20338982",
"2020-07-16 09:00","232.7665491263","20801271.186440676","-14845480.225988701","2128768361.5819209","-1707086158.1920903","427637994.3502825",
"2020-07-17 09:00","234.9478510899","14899731.638418078","-7075282.485875706","1630432203.3898306","-1243704802.259887","394551850.28248584",
"2020-07-18 09:00","234.10028135","10531016.949152542","-12201172.316384181","1982701977.40113","-1416014124.2937853","565017697.740113",
"2020-07-19 09:00","237.8612371756","23467895.480225988","-16428248.58757062","2406388418.079096","-2011046610.1694915","402381454.80225986",
"2020-07-20 09:00","243.6028534259","54439533.89830508","-47686624.29378531","3411778248.5875707","-3207992937.8531075","210538220.33898306",
"2020-07-21 09:00","244.5145766617","16064406.779661017","-27091186.440677967","3025594632.7683616","-2926209039.5480227","88358813.55932203",
"2020-07-22 09:00","268.7488910759","105679533.89830509","-94146793.78531073","5261723163.841808","-4945522598.870056","327733305.08474576",
"2020-07-23 09:00","277.5545662281","86470607.34463277","-87957966.10169491","5546101694.915255","-5384378531.073446","160235805.08474576",
"2020-07-24 09:00","286.0246706517","96925197.74011299","-89009039.5480226","5513516949.152542","-5308305084.745763","213128022.59887007",
"2020-07-25 09:00","311.4237246297","252700564.97175142","-256192372.88135594","8291723163.841807","-7928841807.909604","359389548.02259886",
"2020-07-26 09:00","315.7041460668","301238700.56497175","-308796468.92655367","8182316384.180791","-8084632768.361582","90125847.45762712",
"2020-07-27 09:00","321.1379526097","287774039.54802257","-298083192.09039545","8474816384.180791","-8423036723.163841","41470508.47457627",
"2020-07-28 09:00","321.6862746033","182223262.7118644","-163132533.8983051","6189364406.779661","-5956596045.19774","251859090.39548022",
"2020-07-29 09:00","318.6213625444","274428942.85714287","-196128785.7142857","5721328571.428572","-5372242857.142858","427385871.4285714",
"2020-07-30 09:00","343.4443596801","276798852.2238164","-231365710.18651363","8003543758.967002","-7559741750.358681","489235150.6456241",
"2020-07-31 09:00","357.7845159065","206032855.09325683","-196672740.31563845","7296843615.494979","-6912037302.725968","394166427.5466284",
"2020-08-01 09:00","369.1946474096","513936494.25287354","-577891954.0229886","13411954022.988506","-13114152298.850574","233846264.3678161",
"2020-08-02 09:00","392.3907808692","388701719.1977077","-360162464.1833811","9299426934.09742","-9064885386.819483","263080802.2922636",
"2020-08-03 09:00","390.2265846029","311024351.5850144","-390712247.83861667","10521167146.974062","-10283386167.146973","158093083.573487",
"2020-08-04 09:00","395.5466240917","257669007.1942446","-258112086.33093524","7886330935.251799","-7579035971.2230215","306851884.8920863",
"2020-08-05 09:00","398.0885815097","275151589.5953757","-274039306.3583815","7941112716.763006","-7708569364.16185","233655635.8381503",
"2020-08-06 09:00","385.5051388711","196557608.69565216","-241199275.3623188","7076391304.347826","-7038318840.57971","-6569202.898550725",
"2020-08-07 09:00","390.5101448284","149649349.71098265","-173712138.7283237","6842500000","-6749971098.265896","68466112.716763",
"2020-08-08 09:00","386.3115204028","125626401.73410405","-149674132.9479769","5535895953.757225","-5468973988.439306","42874234.10404624",
"2020-08-09 09:00","396.1066612459","203133766.23376623","-180020779.22077924","6399408369.40837","-6213246753.246754","209274603.1746032",
"2020-08-10 09:00","383.0479922791","245593342.9811867","-225684442.83646888","6057713458.755426","-5802228654.124457","275393704.7756874",
"2020-08-11 09:00","385.060755804","192625504.32276657","-204839913.54466859","5241224783.861671","-4997708933.717579","231301440.9221902",
"2020-08-12 09:00","392.2263295197","351945231.21387285","-291310260.11560696","5623526011.560694","-5329710982.658959","354450000",
"2020-08-13 09:00","435.0492223095","358664254.7033285","-279160492.04052097","8000752532.561505","-7462286541.244573","617969753.9797395",
"2020-08-14 09:00","436.862696385","294883866.2790698","-340040697.6744186","8073241279.069768","-7791206395.348837","236878052.3255814",
"2020-08-15 09:00","430.8985676567","196755799.41860464","-201331497.09302327","6793997093.023256","-6660247093.023256","129174302.3255814",
"2020-08-16 09:00","440.0477375499","226544912.79069766","-178485174.41860464","7635261627.906977","-7386656976.744186","296664389.53488374",
"2020-08-17 09:00","421.1958998291","300472653.06122446","-320105976.6763848","7660947521.865889","-7611253644.314868","30060553.935860056",
"2020-08-18 09:00","409.5207311548","215890711.17561686","-210415965.16690856","7009462989.840348","-6851291727.140784","163646008.70827287",
"2020-08-19 09:00","415.1002555681","123687173.91304347","-138951115.94202897","6462536231.884058","-6344144927.536232","103127362.31884058",
"2020-08-20 09:00","405.5194171052","102190319.30333817","-114699608.12772134","5856197387.518143","-5772757619.738752","70930478.95500726",
"2020-08-21 09:00","391.1565742316","126441449.27536231","-128494376.8115942","7020826086.956521","-6960492753.623188","58280405.797101445",
"2020-08-22 09:00","393.0558104817","82153858.3815029","-73010592.48554914","5199075144.508671","-5044089595.375723","164128815.02890173",
"2020-08-23 09:00","403.1136380853","51947219.02017291","-40686167.146974064","6179005763.688761","-5756440922.190202","433825893.3717579",
"2020-08-24 09:00","385.7967103561","0","0","6871965317.919075","-6932182080.924855","-60216763.00578035",
"2020-08-25 09:00","389.7702413328","70729549.78354979","-68455249.63924964","7005122655.122656","-6868658008.658009","138738946.60894662",
"2020-08-26 09:00","383.8313262479","113631188.4057971","-118049333.33333333","6273057971.014492","-6180942028.985507","87697797.10144927",
"2020-08-27 09:00","396.3318766537","121955788.71201158","-103277424.02315484","6634240231.54848","-6369421128.798842","283497467.4384949",
"2020-08-28 09:00","401.2887133239","83750087.0827286","-70222322.2060958","5474963715.529754","-5236342525.39913","252148955.0072569",
"2020-08-29 09:00","415.3918378946","107216734.3976778","-87534441.2191582","5680812772.133527","-5466690856.3134985","233804208.99854863",
"2020-08-30 09:00","433.7358894813","200497246.3768116","-158410217.39130434","7618550724.637681","-7322521739.130434","338116014.4927536",
"2020-08-31 09:00","481.6338023745","289003779.0697675","-228381395.34883723","10213691860.465117","-9703459302.32558","570854941.8604652",
"2020-09-01 09:00","432.9024309398","311389927.0072993","-373809781.02189785","11975284671.532846","-12216481751.824818","-303616934.30656934",
"2020-09-02 09:00","402.7404229577","450992318.8405797","-364378985.5072464","10971188405.7971","-10976275362.31884","81526376.8115942",
"2020-09-03 09:00","382.5476416407","243745757.5757576","-275333910.5339106","10188455988.455988","-10305324675.324677","-148456839.82683983",
"2020-09-04 09:00","356.6449557607","153749826.83982685","-160118470.4184704","8698268398.268398","-8782525252.525253","-90625497.83549784",
"2020-09-05 09:00","345.0532225018","162031587.3015873","-162234776.33477634","10124271284.271284","-10236608946.608948","-112540851.37085138",
"2020-09-06 09:00","346.2350617377","88586916.42651296","-93184351.5850144","7349668587.896254","-7292939481.268011","52131671.46974063",
"2020-09-07 09:00","340.6457766526","53712283.23699422","-54828164.73988439","6223005780.346821","-6094566473.98844","127323424.85549133",
"2020-09-08 09:00","353.1055834196","71256231.88405797","-69247043.47826086","5483275362.31884","-5287101449.275362","198183101.44927534",
"2020-09-09 09:00","370.5816894606","100565065.50218341","-70866506.55021834","6570625909.752547","-6306462882.096069","293861586.6084425",
"2020-09-10 09:00","369.2734755522","75181357.66423358","-71284776.64233577","5449941605.8394165","-5347036496.350366","106801690.51094891",
"2020-09-11 09:00","373.3905654522","61403678.83211679","-56008686.13138686","4300875912.408759","-4114890510.9489055","191380394.16058394",
"2020-09-12 09:00","361.0216426667","99841559.76676385","-86858338.19241983","5922376093.29446","-5633658892.12828","301700422.74052477",
"2020-09-13 09:00","382.3822920588","85263806.0781476","-82486758.32127352","6109189580.318379","-5802952243.125904","309014384.94934875",
"2020-09-14 09:00","365.8630059382","82685877.19298247","-89669824.56140351","6001666666.666667","-5953713450.2923975","40969269.00584795",
"2020-09-15 09:00","370.0594408142","136100794.11764705","-111998014.70588236","5364205882.3529415","-5251220588.235294","137088073.52941176",
"2020-09-16 09:00","380.0541176249","146415272.45949927","-134025081.00147276","6675228276.877762","-6430162002.945508","257456465.39027983",
"2020-09-17 09:00","382.5018443768","64614568.68537667","-49009490.39881832","4829158050.221566","-4602850812.407681","241912316.10044315",
"2020-09-18 09:00","384.3489158599","83419822.48520711","-93083224.852071","4630355029.585799","-4514792899.408284","105898727.81065089",
"2020-09-19 09:00","371.3402047664","62286859.25925926","-65022740.74074074","4036266666.6666665","-3990666666.6666665","42864118.518518515",
"2020-09-20 09:00","340.3793523934","61144740.74074074","-88951454.81481482","6151807407.407408","-6275200000","-151199306.66666666",
"2020-09-21 09:00","341.2199671074","56198136.09467456","-44657248.52071006","5208284023.668639","-4939556213.017752","280268698.2248521",
"2020-09-22 09:00","338.6688717035","41924444.44444445","-38210844.44444445","4092696296.296296","-3966785185.185185","129624711.1111111",
"2020-09-23 09:00","344.162645226","56598035.45051699","-59364062.03840473","5153161004.431315","-5136410635.155096","13984342.688330872",
"2020-09-24 09:00","346.6962447728","75532695.13991164","-59193324.00589102","4859307805.596465","-4648232695.139912","227414481.59057438",
"2020-09-25 09:00","352.1184423876","102775110.45655376","-80949705.44918999","4518836524.300442","-4191001472.7540503","349660456.5537555",
"2020-09-26 09:00","354.5392323781","84268569.32153392","-66020000","4148820058.99705","-3952610619.4690266","214458008.84955752",
"2020-09-27 09:00","364.620867","48552247.422680415","-33807216.49484536","4304079528.718704","-3961413843.8880706","357410715.75846833",
"2020-09-28 09:00","355.547687798","90763114.75409836","-62627421.7585693","3284333830.104322","-3137916542.4739194","174552980.62593144",
"2020-09-29 09:00","357.6395769342","74084148.14814815","-51402370.37037037","3648829629.6296296","-3472155555.5555553","199355851.85185185",
"2020-09-30 09:00","362.6604270909","104872791.72821271","-63355113.73707534","4199010339.7341213","-3899261447.562777","341266570.16248155",
"2020-10-01 09:00","343.3722019454","73102662.72189349","-84370000","5423417159.763314","-5367751479.289941","44398343.19526628",
"2020-10-02 09:00","347.423598547","60837075.3323486","-39910487.44460857","3682007385.5243726","-3361155096.011817","341778877.40029544",
"2020-10-03 09:00","347.0855880712","59239881.83161005","-45628803.5450517","3257818316.1004434","-2954257016.2481537","317172378.1388479",
"2020-10-04 09:00","352.6485171749","69261976.40117994","-43689085.545722716","4044864306.784661","-3678216814.1592917","392220383.48082596",
"2020-10-05 09:00","351.1754730803","56463001.4858841","-49562704.30906389","4033080237.741456","-3777242199.1084695","262738335.80980682",
"2020-10-06 09:00","340.6867036409","42621216.61721068","-43859643.91691394","3982091988.1305637","-3897195845.697329","83657715.13353115",
"2020-10-07 09:00","349.6226904337","64839881.83161005","-57716986.70605613","4353618906.942393","-4059763663.220089","300978138.8478582",
"2020-10-08 09:00","364.6927634163","78462278.10650888","-50806109.467455626","4460843195.266273","-4072085798.8165684","416413565.0887574",
"2020-10-09 09:00","373.0047338822","137696870.34277198","-98370640.83457527","4326259314.456036","-4020953800.298063","344631743.6661699",
"2020-10-10 09:00","374.5928279442","52164260.089686096","-33509267.56352765","3510083707.0254107","-3346772795.216741","181965904.33482808",
"2020-10-11 09:00","383.7270169245","226975895.52238804","-140981194.02985075","4516701492.537313","-4288074626.8656716","314621567.1641791",
"2020-10-12 09:00","379.9956390691","92948340.80717488","-89570313.90134528","4863886397.608371","-4816098654.70852","51165769.80568012",
"2020-10-13 09:00","377.4300627859","96273094.17040358","-72928849.0284006","4369979073.243647","-4144763826.606876","248559491.77877426",
"2020-10-14 09:00","376.7564615906","65051194.02985074","-60965507.46268657","4284910447.7611938","-4147492537.3134327","141503597.01492536",
"2020-10-15 09:00","367.209007267","57607877.4289985","-54448594.91778774","4626233183.856502","-4332451420.029895","296941046.3378176",
"2020-10-16 09:00","368.3531346465","88684857.5712144","-55867808.09595203","3513472263.868066","-3126296851.574213","419992461.76911545",
"2020-10-17 09:00","374.4400454009","64925753.01204819","-42010930.72289157","3336635542.168675","-2890033132.530121","469517231.9277109",
"2020-10-18 09:00","383.2034838532","53792801.20481928","-42437364.45783133","3966528614.4578314","-3651963855.421687","325920195.78313255",
"2020-10-19 09:00","371.6746261675","130185791.85520363","-102926907.99396682","4560120663.650076","-4419773755.656109","167605791.85520363",
"2020-10-20 09:00","389.5948778173","96886782.47734138","-68642145.01510574","4157723564.954683","-3866265861.02719","319702341.38972807",
"2020-10-21 09:00","413.3592283963","104275638.29787233","-71158662.61398177","4434346504.559271","-4320562310.0303955","146901170.21276596",
"2020-10-22 09:00","412.7819791194","94319283.53658538","-87193018.29268293","5590548780.487805","-5383506097.560976","214168948.17073172",
"2020-10-23 09:00","414.853432555","63035918.05766313","-72867116.84370258","4716206373.292868","-4538025796.661609","168349377.84522003",
"2020-10-24 09:00","405.6292289384","58308328.2674772","-70327735.56231003","4576802431.610942","-4379129179.331307","185653844.98480242",
"2020-10-25 09:00","394.8576094845","88384567.52655539","-102094400.60698028","4995068285.280728","-4886965098.6342945","94393353.5660091",
"2020-10-26 09:00","404.8584775465","96472824.7734139","-88381042.29607251","5667280966.767371","-5500211480.362537","175161268.88217524",
"2020-10-27 09:00","388.1635383744","99122926.09351432","-110068024.13273002","5865429864.253394","-6031116138.763198","-176631372.5490196",
"2020-10-28 09:00","390.3784581749","97498053.89221558","-81777664.6706587","4559925149.700599","-4420029940.1197605","155615598.80239522",
"2020-10-29 09:00","381.8589283744","81079491.77877429","-85669955.15695067","5143632286.995516","-5105231689.088191","33810134.52914798",
"2020-10-30 09:00","389.763993277","75535396.11360238","-66649805.680119574","4007032884.9028397","-3972929745.889387","42988729.44693572",
"2020-10-31 09:00","387.8484160652","59399187.96992481","-48395338.34586466","3470127819.548872","-3401851127.8195486","79280541.35338345",
"2020-11-01 08:00","386.2428925419","158170165.16516516","-107984834.83483483","5274024024.024024","-5259264264.264264","64945090.09009009",
"2020-11-02 08:00","381.8764424408","119107125.38226299","-84303868.50152905","4836513761.46789","-4708143730.88685","163173287.4617737",
"2020-11-03 08:00","383.5418863092","75984376.89969605","-51298996.96048632","4149803951.367781","-4009296352.5835867","165192978.72340426",
"2020-11-04 08:00","413.621220864","120188391.50227618","-104538391.50227618","6970409711.68437","-6814051593.323217","172008118.36115327",
"2020-11-05 08:00","437.7341645181","133492846.27092846","-128567427.70167427","7688006088.280061","-7671887366.818873","21044140.0304414",
"2020-11-06 08:00","448.4183485124","181635736.19631904","-136897392.63803682","7322730061.349693","-7395843558.282209","-28375153.37423313",
"2020-11-07 08:00","452.8383882692","121622852.7607362","-129264110.42944786","6507361963.190185","-6618865030.674847","-119144325.15337424",
"2020-11-08 08:00","438.8368734436","122513129.77099237","-108962137.40458016","6258137404.5801525","-6364183206.106871","-92494809.16030535",
"2020-11-09 08:00","442.7285703991","98448318.04281345","-95448746.17737003","5558348623.853211","-5560535168.195719","813027.5229357798",
"2020-11-10 08:00","461.9219161549","99043634.96932516","-87168865.03067484","5334785276.07362","-5171533742.331288","175126303.6809816",
