时间,币价,活跃地址数
"2018-06-04 00:00","592.98468018","548603.0000000000",
"2018-06-05 00:00","609.30285645","507222.0000000000",
"2018-06-06 00:00","607.12353516","537556.0000000000",
"2018-06-07 00:00","605.18737793","647261.0000000000",
"2018-06-08 00:00","601.07727051","588953.0000000000",
"2018-06-09 00:00","597.56231689","605694.0000000000",
"2018-06-10 00:00","526.47912598","562397.0000000000",
"2018-06-11 00:00","533.28424072","531534.0000000000",
"2018-06-12 00:00","496.84338379","683396.0000000000",
"2018-06-13 00:00","477.49401855","618179.0000000000",
"2018-06-14 00:00","519.74188232","521769.0000000000",
"2018-06-15 00:00","491.00427246","1549988.0000000000",
"2018-06-16 00:00","499.64233398","479691.0000000000",
"2018-06-17 00:00","500.44848633","542941.0000000000",
"2018-06-18 00:00","518.890625","577714.0000000000",
"2018-06-19 00:00","537.95739746","564883.0000000000",
"2018-06-20 00:00","536.26782227","566694.0000000000",
"2018-06-21 00:00","527.36657715","599871.0000000000",
"2018-06-22 00:00","465.81680298","515863.0000000000",
"2018-06-23 00:00","474.51977539","559862.0000000000",
"2018-06-24 00:00","457.67190552","665309.0000000000",
"2018-06-25 00:00","460.30984497","677286.0000000000",
"2018-06-26 00:00","432.77172852","671377.0000000000",
"2018-06-27 00:00","442.36489868","669305.0000000000",
"2018-06-28 00:00","422.36499023","604579.0000000000",
"2018-06-29 00:00","436.00900269","407660.0000000000",
"2018-06-30 00:00","455.17999268","363992.0000000000",
"2018-07-01 00:00","453.91799927","434731.0000000000",
"2018-07-02 00:00","475.34698486","556178.0000000000",
"2018-07-03 00:00","464.19500732","505738.0000000000",
"2018-07-04 00:00","467.31799316","549776.0000000000",
"2018-07-05 00:00","474.4119873","506421.0000000000",
"2018-07-06 00:00","474.01199341","496774.0000000000",
"2018-07-07 00:00","491.66000366","580885.0000000000",
"2018-07-08 00:00","489.11898804","673684.0000000000",
"2018-07-09 00:00","476.68200684","629539.0000000000",
"2018-07-10 00:00","434.42401123","618084.0000000000",
"2018-07-11 00:00","446.51800537","561584.0000000000",
"2018-07-12 00:00","430.07400513","540460.0000000000",
"2018-07-13 00:00","434.02700806","518055.0000000000",
"2018-07-14 00:00","436.08599854","616557.0000000000",
"2018-07-15 00:00","449.8500061","633674.0000000000",
"2018-07-16 00:00","480.6579895","619835.0000000000",
"2018-07-17 00:00","501.00201416","581024.0000000000",
"2018-07-18 00:00","480.51300049","580423.0000000000",
"2018-07-19 00:00","469.61898804","512164.0000000000",
"2018-07-20 00:00","450.69799805","487047.0000000000",
"2018-07-21 00:00","462.43600464","560390.0000000000",
"2018-07-22 00:00","459.65701294","518692.0000000000",
"2018-07-23 00:00","450.85299683","588278.0000000000",
"2018-07-24 00:00","479.37298584","572533.0000000000",
"2018-07-25 00:00","472.49301147","613695.0000000000",
"2018-07-26 00:00","464.0369873","528871.0000000000",
"2018-07-27 00:00","469.66598511","498311.0000000000",
"2018-07-28 00:00","466.89801025","492554.0000000000",
"2018-07-29 00:00","466.66500854","553331.0000000000",
"2018-07-30 00:00","457.08087158","552948.0000000000",
"2018-07-31 00:00","433.86654663","540439.0000000000",
"2018-08-01 00:00","420.74694824","535841.0000000000",
"2018-08-02 00:00","412.62121582","571438.0000000000",
"2018-08-03 00:00","418.26171875","522212.0000000000",
"2018-08-04 00:00","407.25244141","529689.0000000000",
"2018-08-05 00:00","410.51611328","553795.0000000000",
"2018-08-06 00:00","406.65835571","415292.0000000000",
"2018-08-07 00:00","380.21502686","337209.0000000000",
"2018-08-08 00:00","356.61303711","336781.0000000000",
"2018-08-09 00:00","365.58779907","400941.0000000000",
"2018-08-10 00:00","334.17645264","492102.0000000000",
"2018-08-11 00:00","322.11151123","472827.0000000000",
"2018-08-12 00:00","319.56973267","507494.0000000000",
"2018-08-13 00:00","286.49536133","501201.0000000000",
"2018-08-14 00:00","278.93161011","472483.0000000000",
"2018-08-15 00:00","282.36367798","495279.0000000000",
"2018-08-16 00:00","288.04647827","442541.0000000000",
"2018-08-17 00:00","315.72894287","466737.0000000000",
"2018-08-18 00:00","295.81170654","435830.0000000000",
"2018-08-19 00:00","300.83383179","491414.0000000000",
"2018-08-20 00:00","274.31512451","522393.0000000000",
"2018-08-21 00:00","281.94393921","462326.0000000000",
"2018-08-22 00:00","271.34115601","482842.0000000000",
"2018-08-23 00:00","277.10388184","531534.0000000000",
"2018-08-24 00:00","282.9671936","524228.0000000000",
"2018-08-25 00:00","279.64599609","464962.0000000000",
"2018-08-26 00:00","275.19708252","663963.0000000000",
"2018-08-27 00:00","285.603302","617375.0000000000",
"2018-08-28 00:00","296.4994812","518959.0000000000",
"2018-08-29 00:00","289.31240845","515704.0000000000",
"2018-08-30 00:00","284.10546875","495843.0000000000",
"2018-08-31 00:00","283.00408936","481471.0000000000",
"2018-09-01 00:00","295.34133911","454969.0000000000",
"2018-09-02 00:00","294.3706665","469932.0000000000",
"2018-09-03 00:00","289.25946045","449598.0000000000",
"2018-09-04 00:00","285.72320557","455077.0000000000",
"2018-09-05 00:00","232.33119202","716608.0000000000",
"2018-09-06 00:00","230.21485901","982012.0000000000",
"2018-09-07 00:00","217.20251465","402685.0000000000",
"2018-09-08 00:00","197.95074463","406533.0000000000",
"2018-09-09 00:00","196.9243927","432992.0000000000",
"2018-09-10 00:00","197.07907104","410798.0000000000",
"2018-09-11 00:00","185.06646729","419213.0000000000",
"2018-09-12 00:00","183.33126831","425669.0000000000",
"2018-09-13 00:00","211.3540802","414626.0000000000",
"2018-09-14 00:00","211.74893188","411860.0000000000",
"2018-09-15 00:00","223.0743866","419203.0000000000",
"2018-09-16 00:00","220.58880615","454220.0000000000",
"2018-09-17 00:00","197.87472534","416004.0000000000",
"2018-09-18 00:00","209.97457886","332641.0000000000",
"2018-09-19 00:00","209.96894836","426417.0000000000",
"2018-09-20 00:00","224.59100342","409723.0000000000",
"2018-09-21 00:00","246.58425903","399491.0000000000",
"2018-09-22 00:00","240.48042297","380345.0000000000",
"2018-09-23 00:00","244.32952881","399335.0000000000",
"2018-09-24 00:00","228.72991943","432424.0000000000",
"2018-09-25 00:00","218.50453186","442235.0000000000",
"2018-09-26 00:00","215.84741211","444100.0000000000",
"2018-09-27 00:00","228.49415588","422702.0000000000",
"2018-09-28 00:00","222.40211487","332063.0000000000",
"2018-09-29 00:00","231.63473511","411951.0000000000",
"2018-09-30 00:00","232.84849548","416548.0000000000",
"2018-10-01 00:00","230.76777649","402379.0000000000",
"2018-10-02 00:00","227.18087769","423493.0000000000",
"2018-10-03 00:00","220.48942566","391779.0000000000",
"2018-10-04 00:00","222.21839905","401593.0000000000",
"2018-10-05 00:00","227.60064697","421038.0000000000",
"2018-10-06 00:00","225.11988831","352736.0000000000",
"2018-10-07 00:00","226.11851501","409688.0000000000",
"2018-10-08 00:00","229.25517273","420539.0000000000",
"2018-10-09 00:00","227.98153687","362983.0000000000",
"2018-10-10 00:00","225.76925659","371973.0000000000",
"2018-10-11 00:00","189.49923706","718430.0000000000",
"2018-10-12 00:00","196.7272644","401895.0000000000",
"2018-10-13 00:00","199.84094238","360059.0000000000",
"2018-10-14 00:00","195.7146759","382041.0000000000",
"2018-10-15 00:00","209.70370483","394108.0000000000",
"2018-10-16 00:00","210.11975098","398998.0000000000",
"2018-10-17 00:00","207.0834198","451626.0000000000",
"2018-10-18 00:00","203.35157776","417918.0000000000",
"2018-10-19 00:00","203.72718811","438656.0000000000",
"2018-10-20 00:00","205.42958069","387611.0000000000",
"2018-10-21 00:00","205.14186096","463954.0000000000",
"2018-10-22 00:00","204.04417419","430732.0000000000",
"2018-10-23 00:00","204.33587646","414860.0000000000",
"2018-10-24 00:00","203.85238647","422022.0000000000",
"2018-10-25 00:00","202.71853638","417299.0000000000",
"2018-10-26 00:00","203.32925415","401256.0000000000",
"2018-10-27 00:00","204.21002197","409039.0000000000",
"2018-10-28 00:00","205.36631775","442065.0000000000",
"2018-10-29 00:00","197.24705505","465480.0000000000",
"2018-10-30 00:00","197.55596924","463990.0000000000",
"2018-10-31 00:00","197.38092041","448724.0000000000",
"2018-11-01 00:00","198.87228394","404950.0000000000",
"2018-11-02 00:00","200.63468933","402400.0000000000",
"2018-11-03 00:00","200.18605042","352511.0000000000",
"2018-11-04 00:00","207.48579407","354974.0000000000",
"2018-11-05 00:00","209.09129333","419324.0000000000",
"2018-11-06 00:00","218.45233154","379157.0000000000",
"2018-11-07 00:00","217.18313599","380059.0000000000",
"2018-11-08 00:00","212.23146057","381683.0000000000",
"2018-11-09 00:00","210.07443237","426638.0000000000",
"2018-11-10 00:00","212.53291321","464326.0000000000",
"2018-11-11 00:00","211.34011841","426820.0000000000",
"2018-11-12 00:00","210.4178772","385141.0000000000",
"2018-11-13 00:00","206.82575989","394638.0000000000",
"2018-11-14 00:00","181.39659119","414439.0000000000",
"2018-11-15 00:00","180.80636597","390308.0000000000",
"2018-11-16 00:00","175.17703247","398394.0000000000",
"2018-11-17 00:00","174.00112915","372937.0000000000",
"2018-11-18 00:00","177.06741333","402856.0000000000",
"2018-11-19 00:00","149.17459106","366408.0000000000",
"2018-11-20 00:00","130.33856201","403476.0000000000",
"2018-11-21 00:00","136.70149231","411590.0000000000",
"2018-11-22 00:00","126.70603943","392398.0000000000",
"2018-11-23 00:00","123.29551697","355337.0000000000",
"2018-11-24 00:00","113.49375153","361849.0000000000",
"2018-11-25 00:00","116.45040894","377942.0000000000",
"2018-11-26 00:00","108.33450317","413403.0000000000",
"2018-11-27 00:00","110.00997162","419475.0000000000",
"2018-11-28 00:00","122.43751526","338080.0000000000",
"2018-11-29 00:00","117.5426452","372023.0000000000",
"2018-11-30 00:00","113.1714211","365798.0000000000",
"2018-12-01 00:00","118.63555864","341030.0000000000",
"2018-12-02 00:00","116.38889933","372867.0000000000",
"2018-12-03 00:00","108.92501783","344457.0000000000",
"2018-12-04 00:00","110.21418959","361919.0000000000",
"2018-12-05 00:00","102.47555556","391495.0000000000",
"2018-12-06 00:00","91.76105616","354747.0000000000",
"2018-12-07 00:00","93.29456401","427142.0000000000",
"2018-12-08 00:00","92.15963969","409479.0000000000",
"2018-12-09 00:00","95.14205948","463054.0000000000",
"2018-12-10 00:00","91.68565676","426339.0000000000",
"2018-12-11 00:00","88.94530321","410425.0000000000",
"2018-12-12 00:00","90.59330191","404262.0000000000",
"2018-12-13 00:00","86.53931489","375882.0000000000",
"2018-12-14 00:00","84.30829593","431317.0000000000",
"2018-12-15 00:00","84.44080953","437315.0000000000",
"2018-12-16 00:00","85.26209693","393329.0000000000",
"2018-12-17 00:00","95.13382712","376979.0000000000",
"2018-12-18 00:00","101.1124558","406469.0000000000",
"2018-12-19 00:00","101.26857523","401609.0000000000",
"2018-12-20 00:00","116.21687011","402142.0000000000",
"2018-12-21 00:00","109.49623355","404170.0000000000",
"2018-12-22 00:00","116.75949916","402608.0000000000",
"2018-12-23 00:00","130.7652598","431958.0000000000",
"2018-12-24 00:00","140.23800256","363403.0000000000",
"2018-12-25 00:00","129.84435176","448175.0000000000",
"2018-12-26 00:00","131.86562737","484786.0000000000",
"2018-12-27 00:00","116.57591051","436993.0000000000",
"2018-12-28 00:00","137.64701331","414221.0000000000",
"2018-12-29 00:00","138.01833478","371022.0000000000",
"2018-12-30 00:00","139.85945289","462667.0000000000",
"2018-12-31 00:00","133.36826344","291250.0000000000",
"2019-01-01 00:00","140.81941316","412467.0000000000",
"2019-01-02 00:00","155.04767721","414427.0000000000",
"2019-01-03 00:00","149.13500338","385976.0000000000",
"2019-01-04 00:00","154.58194227","368316.0000000000",
"2019-01-05 00:00","155.63858948","354602.0000000000",
"2019-01-06 00:00","157.74619931","405964.0000000000",
"2019-01-07 00:00","151.69921345","377298.0000000000",
"2019-01-08 00:00","150.35963344","390657.0000000000",
"2019-01-09 00:00","150.80311047","387766.0000000000",
"2019-01-10 00:00","128.62518594","440308.0000000000",
"2019-01-11 00:00","127.54832487","344343.0000000000",
"2019-01-12 00:00","125.9665328","340499.0000000000",
"2019-01-13 00:00","116.89780148","388617.0000000000",
"2019-01-14 00:00","129.0687326","365929.0000000000",
"2019-01-15 00:00","122.03271232","325021.0000000000",
"2019-01-16 00:00","123.54706154","344866.0000000000",
"2019-01-17 00:00","123.74192167","347932.0000000000",
"2019-01-18 00:00","121.0102652","341277.0000000000",
"2019-01-19 00:00","124.51902121","323015.0000000000",
"2019-01-20 00:00","119.47482896","364538.0000000000",
"2019-01-21 00:00","117.15785223","417801.0000000000",
"2019-01-22 00:00","118.74755091","324521.0000000000",
"2019-01-23 00:00","117.45260925","332019.0000000000",
"2019-01-24 00:00","117.36288641","330057.0000000000",
"2019-01-25 00:00","116.37834358","309194.0000000000",
"2019-01-26 00:00","116.48873846","296924.0000000000",
"2019-01-27 00:00","113.4052919","354068.0000000000",
"2019-01-28 00:00","106.58997682","351045.0000000000",
"2019-01-29 00:00","105.59821378","305562.0000000000",
"2019-01-30 00:00","108.90753982","322251.0000000000",
"2019-01-31 00:00","107.06101306","334728.0000000000",
"2019-02-01 00:00","107.60978689","320737.0000000000",
"2019-02-02 00:00","110.4302619","302139.0000000000",
"2019-02-03 00:00","107.49267146","317400.0000000000",
"2019-02-04 00:00","107.82160343","254019.0000000000",
"2019-02-05 00:00","107.44352017","243233.0000000000",
"2019-02-06 00:00","104.91928987","254564.0000000000",
"2019-02-07 00:00","104.53529857","281635.0000000000",
"2019-02-08 00:00","119.26774886","233911.0000000000",
"2019-02-09 00:00","119.43088331","193704.0000000000",
"2019-02-10 00:00","124.80648495","254348.0000000000",
"2019-02-11 00:00","121.29839599","279971.0000000000",
"2019-02-12 00:00","122.57229106","318771.0000000000",
"2019-02-13 00:00","122.55360255","304653.0000000000",
"2019-02-14 00:00","121.39020373","312563.0000000000",
"2019-02-15 00:00","122.10038737","262638.0000000000",
"2019-02-16 00:00","123.26021305","247259.0000000000",
"2019-02-17 00:00","133.59888295","297735.0000000000",
"2019-02-18 00:00","146.09837101","310921.0000000000",
"2019-02-19 00:00","145.34618357","328940.0000000000",
"2019-02-20 00:00","149.55434396","338453.0000000000",
"2019-02-21 00:00","146.13084429","376724.0000000000",
"2019-02-22 00:00","149.09245426","333166.0000000000",
"2019-02-23 00:00","158.79542978","342946.0000000000",
"2019-02-24 00:00","135.85265356","335388.0000000000",
"2019-02-25 00:00","139.8228555","316253.0000000000",
"2019-02-26 00:00","138.08968196","321973.0000000000",
"2019-02-27 00:00","136.12595451","373198.0000000000",
"2019-02-28 00:00","136.74625201","437013.0000000000",
"2019-03-01 00:00","136.44362278","343771.0000000000",
"2019-03-02 00:00","134.2069553","365138.0000000000",
"2019-03-03 00:00","132.24941712","437282.0000000000",
"2019-03-04 00:00","127.77412126","403727.0000000000",
"2019-03-05 00:00","137.8223848","370048.0000000000",
"2019-03-06 00:00","138.78935408","241168.0000000000",
"2019-03-07 00:00","138.03450239","361052.0000000000",
"2019-03-08 00:00","135.127075","315847.0000000000",
"2019-03-09 00:00","137.96533555","266938.0000000000",
"2019-03-10 00:00","136.75868314","328312.0000000000",
"2019-03-11 00:00","133.83403156","293984.0000000000",
"2019-03-12 00:00","134.44288873","369170.0000000000",
"2019-03-13 00:00","133.26307623","353842.0000000000",
"2019-03-14 00:00","133.71159976","365481.0000000000",
"2019-03-15 00:00","137.69178379","332904.0000000000",
"2019-03-16 00:00","142.3981758","332540.0000000000",
"2019-03-17 00:00","140.0005495","384781.0000000000",
"2019-03-18 00:00","139.37460061","437254.0000000000",
"2019-03-19 00:00","140.51919919","363276.0000000000",
"2019-03-20 00:00","140.68636173","322428.0000000000",
"2019-03-21 00:00","136.6360607","352701.0000000000",
"2019-03-22 00:00","137.18143503","336822.0000000000",
"2019-03-23 00:00","138.23987455","321203.0000000000",
"2019-03-24 00:00","136.98692523","374920.0000000000",
"2019-03-25 00:00","135.03102752","358356.0000000000",
"2019-03-26 00:00","135.46035286","441074.0000000000",
"2019-03-27 00:00","140.98815754","364878.0000000000",
"2019-03-28 00:00","139.41647756","345854.0000000000",
"2019-03-29 00:00","142.49741712","400895.0000000000",
"2019-03-30 00:00","142.09268062","423872.0000000000",
"2019-03-31 00:00","141.51409411","416700.0000000000",
"2019-04-01 00:00","141.83032435","436751.0000000000",
"2019-04-02 00:00","163.96174182","413782.0000000000",
"2019-04-03 00:00","161.45880133","403672.0000000000",
"2019-04-04 00:00","158.05253782","374328.0000000000",
"2019-04-05 00:00","165.51484595","303503.0000000000",
"2019-04-06 00:00","165.94720802","318226.0000000000",
"2019-04-07 00:00","174.53164738","340226.0000000000",
"2019-04-08 00:00","180.25881539","382249.0000000000",
"2019-04-09 00:00","176.11457453","357960.0000000000",
"2019-04-10 00:00","163.7963","412687.0000000000",
"2019-04-11 00:00","164.0234","424431.0000000000",
"2019-04-12 00:00","163.8764","338684.0000000000",
"2019-04-13 00:00","163.9254","313681.0000000000",
"2019-04-14 00:00","166.0319","371064.0000000000",
"2019-04-15 00:00","162.552617","374510.0000000000",
"2019-04-16 00:00","166.152101","420986.0000000000",
"2019-04-17 00:00","171.92948","445562.0000000000",
"2019-04-18 00:00","172.988423","414452.0000000000",
"2019-04-19 00:00","172.469599","406313.0000000000",
"2019-04-20 00:00","167.648011","364119.0000000000",
"2019-04-21 00:00","171.583045","442218.0000000000",
"2019-04-22 00:00","174.031111","448635.0000000000",
"2019-04-23 00:00","164.406387","428496.0000000000",
"2019-04-24 00:00","164.233606","357785.0000000000",
"2019-04-25 00:00","156.198933","365198.0000000000",
"2019-04-26 00:00","158.124809","327989.0000000000",
"2019-04-27 00:00","158.840244","390619.0000000000",
"2019-04-28 00:00","154.652093","400721.0000000000",
"2019-04-29 00:00","158.703391","422430.0000000000",
"2019-04-30 00:00","160.97375","370267.0000000000",
"2019-05-01 00:00","161.924961","312331.0000000000",
"2019-05-02 00:00","168.216036","363911.0000000000",
"2019-05-03 00:00","162.949426","343624.0000000000",
"2019-05-04 00:00","163.673028","359039.0000000000",
"2019-05-05 00:00","168.121627","375338.0000000000",
"2019-05-06 00:00","173.051936","368466.0000000000",
"2019-05-07 00:00","170.727188","351417.0000000000",
"2019-05-08 00:00","169.416419","415530.0000000000",
"2019-05-09 00:00","173.289118","494832.0000000000",
"2019-05-10 00:00","192.217108","411955.0000000000",
"2019-05-11 00:00","184.79146","395429.0000000000",
"2019-05-12 00:00","200.311452","473202.0000000000",
"2019-05-13 00:00","207.943886","490195.0000000000",
"2019-05-14 00:00","233.560616","516094.0000000000",
"2019-05-15 00:00","266.003097","508533.0000000000",
"2019-05-16 00:00","234.578683","451594.0000000000",
"2019-05-17 00:00","240.696393","490371.0000000000",
"2019-05-18 00:00","255.534309","501512.0000000000",
"2019-05-19 00:00","248.877597","501423.0000000000",
"2019-05-20 00:00","253.618294","493690.0000000000",
"2019-05-21 00:00","257.330263","516188.0000000000",
"2019-05-22 00:00","245.373695","241467.0000000000",
"2019-05-23 00:00","255.104464","505219.0000000000",
"2019-05-24 00:00","253.7139","459516.0000000000",
"2019-05-25 00:00","251.702904","398652.0000000000",
"2019-05-26 00:00","274.213762","539972.0000000000",
"2019-05-27 00:00","272.738641","495756.0000000000",
"2019-05-28 00:00","277.295377","512341.0000000000",
"2019-05-29 00:00","289.071218","513020.0000000000",
"2019-05-30 00:00","263.649644","563394.0000000000",
"2019-05-31 00:00","270.179282","665843.0000000000",
"2019-06-01 00:00","275.127973","600653.0000000000",
"2019-06-02 00:00","259.21266","566950.0000000000",
"2019-06-03 00:00","250.175657","552644.0000000000",
"2019-06-04 00:00","240.42393","497951.0000000000",
"2019-06-05 00:00","243.335334","542251.0000000000",
"2019-06-06 00:00","248.072496","450844.0000000000",
"2019-06-07 00:00","246.146546","446907.0000000000",
"2019-06-08 00:00","235.618669","423623.0000000000",
"2019-06-09 00:00","241.575639","521128.0000000000",
"2019-06-10 00:00","239.868119","598643.0000000000",
"2019-06-11 00:00","252.829961","569482.0000000000",
"2019-06-12 00:00","259.623254","420504.0000000000",
"2019-06-13 00:00","256.900989","470994.0000000000",
"2019-06-14 00:00","263.179704","221581.0000000000",
"2019-06-16 00:00","270.324708","277330.0000000000",
"2019-06-17 00:00","265.08936","482991.0000000000",
"2019-06-18 00:00","265.879803","303482.0000000000",
"2019-06-19 00:00","267.151843","506886.0000000000",
"2019-06-20 00:00","284.211442","299495.0000000000",
"2019-06-21 00:00","305.327227","409500.0000000000",
"2019-06-22 00:00","309.989095","451008.0000000000",
"2019-06-23 00:00","306.85597","474892.0000000000",
"2019-06-24 00:00","310.321524","551973.0000000000",
"2019-06-25 00:00","343.541425","449615.0000000000",
"2019-06-26 00:00","309.884689","398643.0000000000",
"2019-06-27 00:00","307.374208","561066.0000000000",
"2019-06-28 00:00","305.685128","390954.0000000000",
"2019-06-29 00:00","297.731954","444085.0000000000",
"2019-06-30 00:00","284.25052","536676.0000000000",
"2019-07-01 00:00","284.91476","655680.0000000000",
"2019-07-02 00:00","293.765331","526863.0000000000",
"2019-07-03 00:00","293.61379","470025.0000000000",
"2019-07-04 00:00","289.189791","531522.0000000000",
"2019-07-05 00:00","293.440077","504373.0000000000",
"2019-07-06 00:00","291.797265","370321.0000000000",
"2019-07-07 00:00","305.465894","523114.0000000000",
"2019-07-08 00:00","308.270219","432255.0000000000",
"2019-07-09 00:00","287.863041","397577.0000000000",
"2019-07-10 00:00","271.371568","520301.0000000000",
"2019-07-11 00:00","269.472789","413286.0000000000",
"2019-07-12 00:00","272.196206","328181.0000000000",
"2019-07-13 00:00","239.807859","167635.0000000000",
"2019-07-14 00:00","229.949112","370154.0000000000",
"2019-07-15 00:00","222.146136","422553.0000000000",
"2019-07-16 00:00","215.158092","502897.0000000000",
"2019-07-17 00:00","223.837185","398836.0000000000",
"2019-07-18 00:00","219.970908","530890.0000000000",
"2019-07-19 00:00","228.522555","379615.0000000000",
"2019-07-20 00:00","224.334508","354037.0000000000",
"2019-07-21 00:00","218.338713","430403.0000000000",
"2019-07-22 00:00","213.174683","380134.0000000000",
"2019-07-23 00:00","217.05058","442345.0000000000",
"2019-07-24 00:00","224.411863","456209.0000000000",
"2019-07-25 00:00","220.416665","432916.0000000000",
"2019-07-26 00:00","210.284966","353663.0000000000",
"2019-07-27 00:00","214.261265","398964.0000000000",
"2019-07-28 00:00","211.275162","382804.0000000000",
"2019-07-29 00:00","213.80857","415312.0000000000",
"2019-07-30 00:00","215.989517","446308.0000000000",
"2019-07-31 00:00","213.988181","503797.0000000000",
"2019-08-01 00:00","220.563601","221916.0000000000",
"2019-08-02 00:00","222.494399","432555.0000000000",
"2019-08-03 00:00","220.441708","383084.0000000000",
"2019-08-04 00:00","230.320076","441285.0000000000",
"2019-08-05 00:00","229.200377","437092.0000000000",
"2019-08-06 00:00","223.880357","460076.0000000000",
"2019-08-07 00:00","223.768844","515149.0000000000",
"2019-08-08 00:00","211.6105","457935.0000000000",
"2019-08-09 00:00","205.276508","363888.0000000000",
"2019-08-10 00:00","211.33601","329928.0000000000",
"2019-08-11 00:00","211.778739","433099.0000000000",
"2019-08-12 00:00","206.359584","411915.0000000000",
"2019-08-13 00:00","206.042685","381357.0000000000",
"2019-08-14 00:00","184.654374","369754.0000000000",
"2019-08-15 00:00","183.936404","449825.0000000000",
"2019-08-16 00:00","185.277837","398637.0000000000",
"2019-08-17 00:00","195.182812","358274.0000000000",
"2019-08-18 00:00","200.744772","398176.0000000000",
"2019-08-19 00:00","197.340342","407847.0000000000",
"2019-08-20 00:00","184.866479","426313.0000000000",
"2019-08-21 00:00","191.444291","400831.0000000000",
"2019-08-22 00:00","191.931476","396488.0000000000",
"2019-08-23 00:00","188.037839","366621.0000000000",
"2019-08-24 00:00","189.136394","364176.0000000000",
"2019-08-25 00:00","190.458195","393594.0000000000",
"2019-08-26 00:00","188.067131","414568.0000000000",
"2019-08-27 00:00","188.232301","395052.0000000000",
"2019-08-28 00:00","168.909171","397589.0000000000",
"2019-08-29 00:00","170.11828","409505.0000000000",
"2019-08-30 00:00","169.93247","373380.0000000000",
"2019-08-31 00:00","170.507929","353134.0000000000",
"2019-09-01 00:00","173.713949","389970.0000000000",
"2019-09-02 00:00","181.84137","403978.0000000000",
"2019-09-03 00:00","177.35518","406299.0000000000",
"2019-09-04 00:00","171.147639","424576.0000000000",
"2019-09-05 00:00","175.819302","400045.0000000000",
"2019-09-06 00:00","173.649796","360591.0000000000",
"2019-09-07 00:00","180.274539","357705.0000000000",
"2019-09-08 00:00","181.373282","414717.0000000000",
"2019-09-09 00:00","179.528371","389547.0000000000",
"2019-09-10 00:00","176.460445","399939.0000000000",
"2019-09-11 00:00","179.712929","402539.0000000000",
"2019-09-12 00:00","178.422907","356504.0000000000",
"2019-09-13 00:00","184.276859","352275.0000000000",
"2019-09-14 00:00","188.059801","358944.0000000000",
"2019-09-15 00:00","189.701044","397054.0000000000",
"2019-09-16 00:00","200.884022","384932.0000000000",
"2019-09-17 00:00","212.647729","398828.0000000000",
"2019-09-18 00:00","208.669438","389980.0000000000",
"2019-09-19 00:00","215.931828","413143.0000000000",
"2019-09-20 00:00","216.865112","324523.0000000000",
"2019-09-21 00:00","210.381708","317264.0000000000",
"2019-09-22 00:00","209.202655","344589.0000000000",
"2019-09-23 00:00","191.881675","367250.0000000000",
"2019-09-24 00:00","168.706908","350583.0000000000",
"2019-09-25 00:00","166.019013","338191.0000000000",
"2019-09-26 00:00","163.707113","329487.0000000000",
"2019-09-27 00:00","170.661308","329811.0000000000",
"2019-09-28 00:00","166.311168","298724.0000000000",
"2019-09-29 00:00","177.572785","357167.0000000000",
"2019-09-30 00:00","177.014201","397152.0000000000",
"2019-10-01 00:00","175.825473","356478.0000000000",
"2019-10-02 00:00","172.861192","460660.0000000000",
"2019-10-03 00:00","174.784992","496948.0000000000",
"2019-10-04 00:00","173.58023","323455.0000000000",
"2019-10-05 00:00","173.866931","398009.0000000000",
"2019-10-06 00:00","176.66559","353398.0000000000",
"2019-10-07 00:00","179.301915","373654.0000000000",
"2019-10-08 00:00","190.216889","401947.0000000000",
"2019-10-09 00:00","191.378949","373769.0000000000",
"2019-10-10 00:00","184.276292","394587.0000000000",
"2019-10-11 00:00","183.286754","341002.0000000000",
"2019-10-12 00:00","183.750214","294255.0000000000",
"2019-10-13 00:00","182.603623","377487.0000000000",
"2019-10-14 00:00","182.337859","371928.0000000000",
"2019-10-15 00:00","174.127706","367920.0000000000",
"2019-10-16 00:00","176.939923","374203.0000000000",
"2019-10-17 00:00","172.73723","402903.0000000000",
"2019-10-18 00:00","173.971248","356822.0000000000",
"2019-10-19 00:00","172.970608","358785.0000000000",
"2019-10-20 00:00","174.264196","398580.0000000000",
"2019-10-21 00:00","172.4436556009","390709.0000000000",
"2019-10-22 00:00","158.999916212","391430.0000000000",
"2019-10-23 00:00","161.7171852843","379769.0000000000",
"2019-10-24 00:00","167.8643838103","383693.0000000000",
"2019-10-25 00:00","180.9500522459","372194.0000000000",
"2019-10-26 00:00","183.0138996809","342437.0000000000",
"2019-10-27 00:00","182.5761217521","382754.0000000000",
"2019-10-28 00:00","185.2422220183","367794.0000000000",
"2019-10-29 00:00","181.3801673333","391802.0000000000",
"2019-10-30 00:00","182.1958649131","398895.0000000000",
"2019-10-31 00:00","181.0742779497","388263.0000000000",
"2019-11-01 00:00","183.8945035375","312567.0000000000",
"2019-11-02 00:00","182.1535706169","297424.0000000000",
"2019-11-03 00:00","186.4680888613","360972.0000000000",
"2019-11-04 00:00","190.0538785424","404056.0000000000",
"2019-11-05 00:00","190.2790825664","372439.0000000000",
"2019-11-06 00:00","186.3852833612","438081.0000000000",
"2019-11-07 00:00","183.2688744007","376926.0000000000",
"2019-11-08 00:00","184.3762173227","304275.0000000000",
"2019-11-09 00:00","186.6143406194","296408.0000000000",
"2019-11-10 00:00","186.6826734662","404360.0000000000",
