时间,币价,交易笔数
"2018-05-29 00:00","565.38775635","817167.0000000000",
"2018-05-30 00:00","559.59008789","832842.0000000000",
"2018-05-31 00:00","577.64489746","758242.0000000000",
"2018-06-01 00:00","580.04315186","768017.0000000000",
"2018-06-02 00:00","591.80847168","809997.0000000000",
"2018-06-03 00:00","619.43743896","807165.0000000000",
"2018-06-04 00:00","592.98468018","780654.0000000000",
"2018-06-05 00:00","609.30285645","754070.0000000000",
"2018-06-06 00:00","607.12353516","775828.0000000000",
"2018-06-07 00:00","605.18737793","719460.0000000000",
"2018-06-08 00:00","601.07727051","769573.0000000000",
"2018-06-09 00:00","597.56231689","771280.0000000000",
"2018-06-10 00:00","526.47912598","768985.0000000000",
"2018-06-11 00:00","533.28424072","770199.0000000000",
"2018-06-12 00:00","496.84338379","797637.0000000000",
"2018-06-13 00:00","477.49401855","765916.0000000000",
"2018-06-14 00:00","519.74188232","763803.0000000000",
"2018-06-15 00:00","491.00427246","639775.0000000000",
"2018-06-16 00:00","499.64233398","648548.0000000000",
"2018-06-17 00:00","500.44848633","695753.0000000000",
"2018-06-18 00:00","518.890625","778765.0000000000",
"2018-06-19 00:00","537.95739746","803076.0000000000",
"2018-06-20 00:00","536.26782227","752035.0000000000",
"2018-06-21 00:00","527.36657715","770457.0000000000",
"2018-06-22 00:00","465.81680298","675918.0000000000",
"2018-06-23 00:00","474.51977539","671994.0000000000",
"2018-06-24 00:00","457.67190552","837265.0000000000",
"2018-06-25 00:00","460.30984497","732170.0000000000",
"2018-06-26 00:00","432.77172852","771938.0000000000",
"2018-06-27 00:00","442.36489868","744784.0000000000",
"2018-06-28 00:00","422.36499023","735092.0000000000",
"2018-06-29 00:00","436.00900269","632981.0000000000",
"2018-06-30 00:00","455.17999268","622633.0000000000",
"2018-07-01 00:00","453.91799927","489559.0000000000",
"2018-07-02 00:00","475.34698486","573532.0000000000",
"2018-07-03 00:00","464.19500732","447112.0000000000",
"2018-07-04 00:00","467.31799316","527586.0000000000",
"2018-07-05 00:00","474.4119873","459075.0000000000",
"2018-07-06 00:00","474.01199341","484105.0000000000",
"2018-07-07 00:00","491.66000366","631505.0000000000",
"2018-07-08 00:00","489.11898804","651926.0000000000",
"2018-07-09 00:00","476.68200684","691771.0000000000",
"2018-07-10 00:00","434.42401123","643920.0000000000",
"2018-07-11 00:00","446.51800537","566058.0000000000",
"2018-07-12 00:00","430.07400513","563317.0000000000",
"2018-07-13 00:00","434.02700806","508951.0000000000",
"2018-07-14 00:00","436.08599854","453706.0000000000",
"2018-07-15 00:00","449.8500061","703999.0000000000",
"2018-07-16 00:00","480.6579895","701220.0000000000",
"2018-07-17 00:00","501.00201416","745633.0000000000",
"2018-07-18 00:00","480.51300049","734799.0000000000",
"2018-07-19 00:00","469.61898804","671048.0000000000",
"2018-07-20 00:00","450.69799805","620409.0000000000",
"2018-07-21 00:00","462.43600464","675608.0000000000",
"2018-07-22 00:00","459.65701294","758657.0000000000",
"2018-07-23 00:00","450.85299683","784858.0000000000",
"2018-07-24 00:00","479.37298584","787667.0000000000",
"2018-07-25 00:00","472.49301147","723457.0000000000",
"2018-07-26 00:00","464.0369873","788740.0000000000",
"2018-07-27 00:00","469.66598511","704375.0000000000",
"2018-07-28 00:00","466.89801025","715450.0000000000",
"2018-07-29 00:00","466.66500854","757372.0000000000",
"2018-07-30 00:00","457.08087158","743679.0000000000",
"2018-07-31 00:00","433.86654663","756818.0000000000",
"2018-08-01 00:00","420.74694824","779514.0000000000",
"2018-08-02 00:00","412.62121582","753682.0000000000",
"2018-08-03 00:00","418.26171875","719849.0000000000",
"2018-08-04 00:00","407.25244141","703797.0000000000",
"2018-08-05 00:00","410.51611328","699184.0000000000",
"2018-08-06 00:00","406.65835571","637248.0000000000",
"2018-08-07 00:00","380.21502686","566043.0000000000",
"2018-08-08 00:00","356.61303711","538508.0000000000",
"2018-08-09 00:00","365.58779907","614322.0000000000",
"2018-08-10 00:00","334.17645264","656735.0000000000",
"2018-08-11 00:00","322.11151123","641852.0000000000",
"2018-08-12 00:00","319.56973267","695765.0000000000",
"2018-08-13 00:00","286.49536133","689810.0000000000",
"2018-08-14 00:00","278.93161011","648396.0000000000",
"2018-08-15 00:00","282.36367798","716104.0000000000",
"2018-08-16 00:00","288.04647827","608030.0000000000",
"2018-08-17 00:00","315.72894287","627907.0000000000",
"2018-08-18 00:00","295.81170654","599331.0000000000",
"2018-08-19 00:00","300.83383179","663691.0000000000",
"2018-08-20 00:00","274.31512451","604915.0000000000",
"2018-08-21 00:00","281.94393921","595206.0000000000",
"2018-08-22 00:00","271.34115601","600174.0000000000",
"2018-08-23 00:00","277.10388184","595533.0000000000",
"2018-08-24 00:00","282.9671936","577119.0000000000",
"2018-08-25 00:00","279.64599609","572149.0000000000",
"2018-08-26 00:00","275.19708252","645544.0000000000",
"2018-08-27 00:00","285.603302","614366.0000000000",
"2018-08-28 00:00","296.4994812","545811.0000000000",
"2018-08-29 00:00","289.31240845","593481.0000000000",
"2018-08-30 00:00","284.10546875","576035.0000000000",
"2018-08-31 00:00","283.00408936","655090.0000000000",
"2018-09-01 00:00","295.34133911","620550.0000000000",
"2018-09-02 00:00","294.3706665","631378.0000000000",
"2018-09-03 00:00","289.25946045","589565.0000000000",
"2018-09-04 00:00","285.72320557","626836.0000000000",
"2018-09-05 00:00","232.33119202","588448.0000000000",
"2018-09-06 00:00","230.21485901","581997.0000000000",
"2018-09-07 00:00","217.20251465","542910.0000000000",
"2018-09-08 00:00","197.95074463","565426.0000000000",
"2018-09-09 00:00","196.9243927","561596.0000000000",
"2018-09-10 00:00","197.07907104","557328.0000000000",
"2018-09-11 00:00","185.06646729","569986.0000000000",
"2018-09-12 00:00","183.33126831","555782.0000000000",
"2018-09-13 00:00","211.3540802","514483.0000000000",
"2018-09-14 00:00","211.74893188","479753.0000000000",
"2018-09-15 00:00","223.0743866","458380.0000000000",
"2018-09-16 00:00","220.58880615","553786.0000000000",
"2018-09-17 00:00","197.87472534","500200.0000000000",
"2018-09-18 00:00","209.97457886","507320.0000000000",
"2018-09-19 00:00","209.96894836","498190.0000000000",
"2018-09-20 00:00","224.59100342","543642.0000000000",
"2018-09-21 00:00","246.58425903","470576.0000000000",
"2018-09-22 00:00","240.48042297","467500.0000000000",
"2018-09-23 00:00","244.32952881","480437.0000000000",
"2018-09-24 00:00","228.72991943","518743.0000000000",
"2018-09-25 00:00","218.50453186","494155.0000000000",
"2018-09-26 00:00","215.84741211","503914.0000000000",
"2018-09-27 00:00","228.49415588","500394.0000000000",
"2018-09-28 00:00","222.40211487","434303.0000000000",
"2018-09-29 00:00","231.63473511","478937.0000000000",
"2018-09-30 00:00","232.84849548","474997.0000000000",
"2018-10-01 00:00","230.76777649","489985.0000000000",
"2018-10-02 00:00","227.18087769","559019.0000000000",
"2018-10-03 00:00","220.48942566","559059.0000000000",
"2018-10-04 00:00","222.21839905","595362.0000000000",
"2018-10-05 00:00","227.60064697","596865.0000000000",
"2018-10-06 00:00","225.11988831","496867.0000000000",
"2018-10-07 00:00","226.11851501","542317.0000000000",
"2018-10-08 00:00","229.25517273","537126.0000000000",
"2018-10-09 00:00","227.98153687","516022.0000000000",
"2018-10-10 00:00","225.76925659","570525.0000000000",
"2018-10-11 00:00","189.49923706","561370.0000000000",
"2018-10-12 00:00","196.7272644","541420.0000000000",
"2018-10-13 00:00","199.84094238","509433.0000000000",
"2018-10-14 00:00","195.7146759","561788.0000000000",
"2018-10-15 00:00","209.70370483","575237.0000000000",
"2018-10-16 00:00","210.11975098","580079.0000000000",
"2018-10-17 00:00","207.0834198","565560.0000000000",
"2018-10-18 00:00","203.35157776","601017.0000000000",
"2018-10-19 00:00","203.72718811","534032.0000000000",
"2018-10-20 00:00","205.42958069","507960.0000000000",
"2018-10-21 00:00","205.14186096","576770.0000000000",
"2018-10-22 00:00","204.04417419","555034.0000000000",
"2018-10-23 00:00","204.33587646","531610.0000000000",
"2018-10-24 00:00","203.85238647","535794.0000000000",
"2018-10-25 00:00","202.71853638","549938.0000000000",
"2018-10-26 00:00","203.32925415","498694.0000000000",
"2018-10-27 00:00","204.21002197","510229.0000000000",
"2018-10-28 00:00","205.36631775","614211.0000000000",
"2018-10-29 00:00","197.24705505","608819.0000000000",
"2018-10-30 00:00","197.55596924","586572.0000000000",
"2018-10-31 00:00","197.38092041","588231.0000000000",
"2018-11-01 00:00","198.87228394","547983.0000000000",
"2018-11-02 00:00","200.63468933","505015.0000000000",
"2018-11-03 00:00","200.18605042","511401.0000000000",
"2018-11-04 00:00","207.48579407","582637.0000000000",
"2018-11-05 00:00","209.09129333","597916.0000000000",
"2018-11-06 00:00","218.45233154","563998.0000000000",
"2018-11-07 00:00","217.18313599","555841.0000000000",
"2018-11-08 00:00","212.23146057","547199.0000000000",
"2018-11-09 00:00","210.07443237","489387.0000000000",
"2018-11-10 00:00","212.53291321","528572.0000000000",
"2018-11-11 00:00","211.34011841","570866.0000000000",
"2018-11-12 00:00","210.4178772","552228.0000000000",
"2018-11-13 00:00","206.82575989","582174.0000000000",
"2018-11-14 00:00","181.39659119","563395.0000000000",
"2018-11-15 00:00","180.80636597","553183.0000000000",
"2018-11-16 00:00","175.17703247","505650.0000000000",
"2018-11-17 00:00","174.00112915","483883.0000000000",
"2018-11-18 00:00","177.06741333","623807.0000000000",
"2018-11-19 00:00","149.17459106","627334.0000000000",
"2018-11-20 00:00","130.33856201","581017.0000000000",
"2018-11-21 00:00","136.70149231","568118.0000000000",
"2018-11-22 00:00","126.70603943","560025.0000000000",
"2018-11-23 00:00","123.29551697","496274.0000000000",
"2018-11-24 00:00","113.49375153","529037.0000000000",
"2018-11-25 00:00","116.45040894","558098.0000000000",
"2018-11-26 00:00","108.33450317","565779.0000000000",
"2018-11-27 00:00","110.00997162","622711.0000000000",
"2018-11-28 00:00","122.43751526","555543.0000000000",
"2018-11-29 00:00","117.5426452","599933.0000000000",
"2018-11-30 00:00","113.1714211","526359.0000000000",
"2018-12-01 00:00","118.63555864","492631.0000000000",
"2018-12-02 00:00","116.38889933","548277.0000000000",
"2018-12-03 00:00","108.92501783","564242.0000000000",
"2018-12-04 00:00","110.21418959","595956.0000000000",
"2018-12-05 00:00","102.47555556","589174.0000000000",
"2018-12-06 00:00","91.76105616","572526.0000000000",
"2018-12-07 00:00","93.29456401","553281.0000000000",
"2018-12-08 00:00","92.15963969","507023.0000000000",
"2018-12-09 00:00","95.14205948","553984.0000000000",
"2018-12-10 00:00","91.68565676","535802.0000000000",
"2018-12-11 00:00","88.94530321","533397.0000000000",
"2018-12-12 00:00","90.59330191","565639.0000000000",
"2018-12-13 00:00","86.53931489","566716.0000000000",
"2018-12-14 00:00","84.30829593","550857.0000000000",
"2018-12-15 00:00","84.44080953","516286.0000000000",
"2018-12-16 00:00","85.26209693","571101.0000000000",
"2018-12-17 00:00","95.13382712","556550.0000000000",
"2018-12-18 00:00","101.1124558","598012.0000000000",
"2018-12-19 00:00","101.26857523","602186.0000000000",
"2018-12-20 00:00","116.21687011","606694.0000000000",
"2018-12-21 00:00","109.49623355","495858.0000000000",
"2018-12-22 00:00","116.75949916","542449.0000000000",
"2018-12-23 00:00","130.7652598","615551.0000000000",
"2018-12-24 00:00","140.23800256","535001.0000000000",
"2018-12-25 00:00","129.84435176","560047.0000000000",
"2018-12-26 00:00","131.86562737","548411.0000000000",
"2018-12-27 00:00","116.57591051","572189.0000000000",
"2018-12-28 00:00","137.64701331","543746.0000000000",
"2018-12-29 00:00","138.01833478","460395.0000000000",
"2018-12-30 00:00","139.85945289","522040.0000000000",
"2018-12-31 00:00","133.36826344","448168.0000000000",
"2019-01-01 00:00","140.81941316","589959.0000000000",
"2019-01-02 00:00","155.04767721","596620.0000000000",
"2019-01-03 00:00","149.13500338","549398.0000000000",
"2019-01-04 00:00","154.58194227","511189.0000000000",
"2019-01-05 00:00","155.63858948","487372.0000000000",
"2019-01-06 00:00","157.74619931","550964.0000000000",
"2019-01-07 00:00","151.69921345","553367.0000000000",
"2019-01-08 00:00","150.35963344","558847.0000000000",
"2019-01-09 00:00","150.80311047","582839.0000000000",
"2019-01-10 00:00","128.62518594","541838.0000000000",
"2019-01-11 00:00","127.54832487","452707.0000000000",
"2019-01-12 00:00","125.9665328","481347.0000000000",
"2019-01-13 00:00","116.89780148","577239.0000000000",
"2019-01-14 00:00","129.0687326","539896.0000000000",
"2019-01-15 00:00","122.03271232","507687.0000000000",
"2019-01-16 00:00","123.54706154","517082.0000000000",
"2019-01-17 00:00","123.74192167","538899.0000000000",
"2019-01-18 00:00","121.0102652","539125.0000000000",
"2019-01-19 00:00","124.51902121","537705.0000000000",
"2019-01-20 00:00","119.47482896","582919.0000000000",
"2019-01-21 00:00","117.15785223","606339.0000000000",
"2019-01-22 00:00","118.74755091","533437.0000000000",
"2019-01-23 00:00","117.45260925","519454.0000000000",
"2019-01-24 00:00","117.36288641","504924.0000000000",
"2019-01-25 00:00","116.37834358","463571.0000000000",
"2019-01-26 00:00","116.48873846","488941.0000000000",
"2019-01-27 00:00","113.4052919","568201.0000000000",
"2019-01-28 00:00","106.58997682","565793.0000000000",
"2019-01-29 00:00","105.59821378","555318.0000000000",
"2019-01-30 00:00","108.90753982","517229.0000000000",
"2019-01-31 00:00","107.06101306","499034.0000000000",
"2019-02-01 00:00","107.60978689","449812.0000000000",
"2019-02-02 00:00","110.4302619","424346.0000000000",
"2019-02-03 00:00","107.49267146","416108.0000000000",
"2019-02-04 00:00","107.82160343","414755.0000000000",
"2019-02-05 00:00","107.44352017","428054.0000000000",
"2019-02-06 00:00","104.91928987","428449.0000000000",
"2019-02-07 00:00","104.53529857","472685.0000000000",
"2019-02-08 00:00","119.26774886","417127.0000000000",
"2019-02-09 00:00","119.43088331","380854.0000000000",
"2019-02-10 00:00","124.80648495","428791.0000000000",
"2019-02-11 00:00","121.29839599","438017.0000000000",
"2019-02-12 00:00","122.57229106","491219.0000000000",
"2019-02-13 00:00","122.55360255","475017.0000000000",
"2019-02-14 00:00","121.39020373","468423.0000000000",
"2019-02-15 00:00","122.10038737","454027.0000000000",
"2019-02-16 00:00","123.26021305","447730.0000000000",
"2019-02-17 00:00","133.59888295","512380.0000000000",
"2019-02-18 00:00","146.09837101","533775.0000000000",
"2019-02-19 00:00","145.34618357","529827.0000000000",
"2019-02-20 00:00","149.55434396","544779.0000000000",
"2019-02-21 00:00","146.13084429","530868.0000000000",
"2019-02-22 00:00","149.09245426","476185.0000000000",
"2019-02-23 00:00","158.79542978","540013.0000000000",
"2019-02-24 00:00","135.85265356","573801.0000000000",
"2019-02-25 00:00","139.8228555","553995.0000000000",
"2019-02-26 00:00","138.08968196","539352.0000000000",
"2019-02-27 00:00","136.12595451","541654.0000000000",
"2019-02-28 00:00","136.74625201","548230.0000000000",
"2019-03-01 00:00","136.44362278","526851.0000000000",
"2019-03-02 00:00","134.2069553","492246.0000000000",
"2019-03-03 00:00","132.24941712","619397.0000000000",
"2019-03-04 00:00","127.77412126","598135.0000000000",
"2019-03-05 00:00","137.8223848","579027.0000000000",
"2019-03-06 00:00","138.78935408","573224.0000000000",
"2019-03-07 00:00","138.03450239","562260.0000000000",
"2019-03-08 00:00","135.127075","555779.0000000000",
"2019-03-09 00:00","137.96533555","483147.0000000000",
"2019-03-10 00:00","136.75868314","535739.0000000000",
"2019-03-11 00:00","133.83403156","564369.0000000000",
"2019-03-12 00:00","134.44288873","573716.0000000000",
"2019-03-13 00:00","133.26307623","574272.0000000000",
"2019-03-14 00:00","133.71159976","553582.0000000000",
"2019-03-15 00:00","137.69178379","503665.0000000000",
"2019-03-16 00:00","142.3981758","495112.0000000000",
"2019-03-17 00:00","140.0005495","572791.0000000000",
"2019-03-18 00:00","139.37460061","635722.0000000000",
"2019-03-19 00:00","140.51919919","630316.0000000000",
"2019-03-20 00:00","140.68636173","618070.0000000000",
"2019-03-21 00:00","136.6360607","628203.0000000000",
"2019-03-22 00:00","137.18143503","562070.0000000000",
"2019-03-23 00:00","138.23987455","549403.0000000000",
"2019-03-24 00:00","136.98692523","648189.0000000000",
"2019-03-25 00:00","135.03102752","629395.0000000000",
"2019-03-26 00:00","135.46035286","625250.0000000000",
"2019-03-27 00:00","140.98815754","634274.0000000000",
"2019-03-28 00:00","139.41647756","639442.0000000000",
"2019-03-29 00:00","142.49741712","667328.0000000000",
"2019-03-30 00:00","142.09268062","645883.0000000000",
"2019-03-31 00:00","141.51409411","688156.0000000000",
"2019-04-01 00:00","141.83032435","758459.0000000000",
"2019-04-02 00:00","163.96174182","745838.0000000000",
"2019-04-03 00:00","161.45880133","672965.0000000000",
"2019-04-04 00:00","158.05253782","621909.0000000000",
"2019-04-05 00:00","165.51484595","558331.0000000000",
"2019-04-06 00:00","165.94720802","572629.0000000000",
"2019-04-07 00:00","174.53164738","667171.0000000000",
"2019-04-08 00:00","180.25881539","656046.0000000000",
"2019-04-09 00:00","176.11457453","674083.0000000000",
"2019-04-10 00:00","163.7963","728617.0000000000",
"2019-04-11 00:00","164.0234","694197.0000000000",
"2019-04-12 00:00","163.8764","613989.0000000000",
"2019-04-13 00:00","163.9254","550725.0000000000",
"2019-04-14 00:00","166.0319","621192.0000000000",
"2019-04-15 00:00","162.552617","656699.0000000000",
"2019-04-16 00:00","166.152101","681463.0000000000",
"2019-04-17 00:00","171.92948","696933.0000000000",
"2019-04-18 00:00","172.988423","692462.0000000000",
"2019-04-19 00:00","172.469599","685718.0000000000",
"2019-04-20 00:00","167.648011","630567.0000000000",
"2019-04-21 00:00","171.583045","718638.0000000000",
"2019-04-22 00:00","174.031111","728826.0000000000",
"2019-04-23 00:00","164.406387","668128.0000000000",
"2019-04-24 00:00","164.233606","680262.0000000000",
"2019-04-25 00:00","156.198933","660222.0000000000",
"2019-04-26 00:00","158.124809","563046.0000000000",
"2019-04-27 00:00","158.840244","592074.0000000000",
"2019-04-28 00:00","154.652093","628169.0000000000",
"2019-04-29 00:00","158.703391","706783.0000000000",
"2019-04-30 00:00","160.97375","703371.0000000000",
"2019-05-01 00:00","161.924961","625714.0000000000",
"2019-05-02 00:00","168.216036","671301.0000000000",
"2019-05-03 00:00","162.949426","623065.0000000000",
"2019-05-04 00:00","163.673028","636674.0000000000",
"2019-05-05 00:00","168.121627","705274.0000000000",
"2019-05-06 00:00","173.051936","657503.0000000000",
"2019-05-07 00:00","170.727188","685948.0000000000",
"2019-05-08 00:00","169.416419","718502.0000000000",
"2019-05-09 00:00","173.289118","737061.0000000000",
"2019-05-10 00:00","192.217108","742637.0000000000",
"2019-05-11 00:00","184.79146","714390.0000000000",
"2019-05-12 00:00","200.311452","759024.0000000000",
"2019-05-13 00:00","207.943886","830381.0000000000",
"2019-05-14 00:00","233.560616","847094.0000000000",
"2019-05-15 00:00","266.003097","907748.0000000000",
"2019-05-16 00:00","234.578683","809178.0000000000",
"2019-05-17 00:00","240.696393","734813.0000000000",
"2019-05-18 00:00","255.534309","752375.0000000000",
"2019-05-19 00:00","248.877597","859475.0000000000",
"2019-05-20 00:00","253.618294","811393.0000000000",
"2019-05-21 00:00","257.330263","873002.0000000000",
"2019-05-22 00:00","245.373695","846576.0000000000",
"2019-05-23 00:00","255.104464","903752.0000000000",
"2019-05-24 00:00","253.7139","839123.0000000000",
"2019-05-25 00:00","251.702904","762305.0000000000",
"2019-05-26 00:00","274.213762","940285.0000000000",
"2019-05-27 00:00","272.738641","881943.0000000000",
"2019-05-28 00:00","277.295377","946574.0000000000",
"2019-05-29 00:00","289.071218","891268.0000000000",
"2019-05-30 00:00","263.649644","870100.0000000000",
"2019-05-31 00:00","270.179282","955502.0000000000",
"2019-06-01 00:00","275.127973","889556.0000000000",
"2019-06-02 00:00","259.21266","888782.0000000000",
"2019-06-03 00:00","250.175657","890977.0000000000",
"2019-06-04 00:00","240.42393","798429.0000000000",
"2019-06-05 00:00","243.335334","824333.0000000000",
"2019-06-06 00:00","248.072496","757288.0000000000",
"2019-06-07 00:00","246.146546","992672.0000000000",
"2019-06-08 00:00","235.618669","715481.0000000000",
"2019-06-09 00:00","241.575639","964147.0000000000",
"2019-06-10 00:00","239.868119","926919.0000000000",
"2019-06-11 00:00","252.829961","849889.0000000000",
"2019-06-12 00:00","259.623254","739843.0000000000",
"2019-06-13 00:00","256.900989","816468.0000000000",
"2019-06-14 00:00","263.179704","926185.0000000000",
"2019-06-15 00:00","270.36733","881631.0000000000",
"2019-06-16 00:00","270.324708","477817.0000000000",
"2019-06-17 00:00","265.08936","839504.0000000000",
"2019-06-18 00:00","265.879803","885556.0000000000",
"2019-06-19 00:00","267.151843","943691.0000000000",
"2019-06-20 00:00","284.211442","776903.0000000000",
"2019-06-21 00:00","305.327227","756693.0000000000",
"2019-06-22 00:00","309.989095","773536.0000000000",
"2019-06-23 00:00","306.85597","809686.0000000000",
"2019-06-24 00:00","310.321524","931862.0000000000",
"2019-06-25 00:00","343.541425","848556.0000000000",
"2019-06-26 00:00","309.884689","813942.0000000000",
"2019-06-27 00:00","307.374208","1003858.0000000000",
"2019-06-28 00:00","305.685128","732892.0000000000",
"2019-06-29 00:00","297.731954","685577.0000000000",
"2019-06-30 00:00","284.25052","951819.0000000000",
"2019-07-01 00:00","284.91476","894705.0000000000",
"2019-07-02 00:00","293.765331","753252.0000000000",
"2019-07-03 00:00","293.61379","746493.0000000000",
"2019-07-04 00:00","289.189791","849156.0000000000",
"2019-07-05 00:00","293.440077","753690.0000000000",
"2019-07-06 00:00","291.797265","580443.0000000000",
"2019-07-07 00:00","305.465894","809396.0000000000",
"2019-07-08 00:00","308.270219","769746.0000000000",
"2019-07-09 00:00","287.863041","735996.0000000000",
"2019-07-10 00:00","271.371568","975333.0000000000",
"2019-07-11 00:00","269.472789","726108.0000000000",
"2019-07-12 00:00","272.196206","587184.0000000000",
"2019-07-13 00:00","239.807859","613489.0000000000",
"2019-07-14 00:00","229.949112","743265.0000000000",
"2019-07-15 00:00","222.146136","1003099.0000000000",
"2019-07-16 00:00","215.158092","831048.0000000000",
"2019-07-17 00:00","223.837185","668035.0000000000",
"2019-07-18 00:00","219.970908","815025.0000000000",
"2019-07-19 00:00","228.522555","583075.0000000000",
"2019-07-20 00:00","224.334508","522805.0000000000",
"2019-07-21 00:00","218.338713","640350.0000000000",
"2019-07-22 00:00","213.174683","606683.0000000000",
"2019-07-23 00:00","217.05058","907085.0000000000",
"2019-07-24 00:00","224.411863","950014.0000000000",
"2019-07-25 00:00","220.416665","640407.0000000000",
"2019-07-26 00:00","210.284966","577291.0000000000",
"2019-07-27 00:00","214.261265","571997.0000000000",
"2019-07-28 00:00","211.275162","677237.0000000000",
"2019-07-29 00:00","213.80857","715778.0000000000",
"2019-07-30 00:00","215.989517","684263.0000000000",
"2019-07-31 00:00","213.988181","877028.0000000000",
"2019-08-01 00:00","220.563601","768144.0000000000",
"2019-08-02 00:00","222.494399","783341.0000000000",
"2019-08-03 00:00","220.441708","569195.0000000000",
"2019-08-04 00:00","230.320076","718618.0000000000",
"2019-08-05 00:00","229.200377","731805.0000000000",
"2019-08-06 00:00","223.880357","742268.0000000000",
"2019-08-07 00:00","223.768844","692455.0000000000",
"2019-08-08 00:00","211.6105","722216.0000000000",
"2019-08-09 00:00","205.276508","630902.0000000000",
"2019-08-10 00:00","211.33601","582143.0000000000",
"2019-08-11 00:00","211.778739","712996.0000000000",
"2019-08-12 00:00","206.359584","699168.0000000000",
"2019-08-13 00:00","206.042685","735857.0000000000",
"2019-08-14 00:00","184.654374","688717.0000000000",
"2019-08-15 00:00","183.936404","719120.0000000000",
"2019-08-16 00:00","185.277837","641106.0000000000",
"2019-08-17 00:00","195.182812","627260.0000000000",
"2019-08-18 00:00","200.744772","724608.0000000000",
"2019-08-19 00:00","197.340342","733277.0000000000",
"2019-08-20 00:00","184.866479","731225.0000000000",
"2019-08-21 00:00","191.444291","737150.0000000000",
"2019-08-22 00:00","191.931476","733188.0000000000",
"2019-08-23 00:00","188.037839","684234.0000000000",
"2019-08-24 00:00","189.136394","677259.0000000000",
"2019-08-25 00:00","190.458195","750845.0000000000",
"2019-08-26 00:00","188.067131","748068.0000000000",
"2019-08-27 00:00","188.232301","722351.0000000000",
"2019-08-28 00:00","168.909171","723993.0000000000",
"2019-08-29 00:00","170.11828","712480.0000000000",
"2019-08-30 00:00","169.93247","679726.0000000000",
"2019-08-31 00:00","170.507929","690004.0000000000",
"2019-09-01 00:00","173.713949","757272.0000000000",
"2019-09-02 00:00","181.84137","751004.0000000000",
"2019-09-03 00:00","177.35518","714291.0000000000",
"2019-09-04 00:00","171.147639","769301.0000000000",
"2019-09-05 00:00","175.819302","768927.0000000000",
"2019-09-06 00:00","173.649796","677617.0000000000",
"2019-09-07 00:00","180.274539","674349.0000000000",
"2019-09-08 00:00","181.373282","756506.0000000000",
"2019-09-09 00:00","179.528371","692382.0000000000",
"2019-09-10 00:00","176.460445","704955.0000000000",
"2019-09-11 00:00","179.712929","722897.0000000000",
"2019-09-12 00:00","178.422907","623809.0000000000",
"2019-09-13 00:00","184.276859","628189.0000000000",
"2019-09-14 00:00","188.059801","633838.0000000000",
"2019-09-15 00:00","189.701044","733050.0000000000",
"2019-09-16 00:00","200.884022","681922.0000000000",
"2019-09-17 00:00","212.647729","709263.0000000000",
"2019-09-18 00:00","208.669438","692335.0000000000",
"2019-09-19 00:00","215.931828","716795.0000000000",
"2019-09-20 00:00","216.865112","596583.0000000000",
"2019-09-21 00:00","210.381708","577206.0000000000",
"2019-09-22 00:00","209.202655","639333.0000000000",
"2019-09-23 00:00","191.881675","709614.0000000000",
"2019-09-24 00:00","168.706908","676899.0000000000",
"2019-09-25 00:00","166.019013","657660.0000000000",
"2019-09-26 00:00","163.707113","623321.0000000000",
"2019-09-27 00:00","170.661308","604998.0000000000",
"2019-09-28 00:00","166.311168","592385.0000000000",
"2019-09-29 00:00","177.572785","683071.0000000000",
"2019-09-30 00:00","177.014201","644933.0000000000",
"2019-10-01 00:00","175.825473","627082.0000000000",
"2019-10-02 00:00","172.861192","615251.0000000000",
"2019-10-03 00:00","174.784992","590106.0000000000",
"2019-10-04 00:00","173.58023","594676.0000000000",
"2019-10-05 00:00","173.866931","572487.0000000000",
"2019-10-06 00:00","176.66559","628890.0000000000",
"2019-10-07 00:00","179.301915","710058.0000000000",
"2019-10-08 00:00","190.216889","751482.0000000000",
"2019-10-09 00:00","191.378949","673081.0000000000",
"2019-10-10 00:00","184.276292","702287.0000000000",
"2019-10-11 00:00","183.286754","634460.0000000000",
"2019-10-12 00:00","183.750214","567057.0000000000",
"2019-10-13 00:00","182.603623","650102.0000000000",
"2019-10-14 00:00","182.337859","690861.0000000000",
"2019-10-15 00:00","174.127706","694583.0000000000",
"2019-10-16 00:00","176.939923","704272.0000000000",
"2019-10-17 00:00","172.73723","733516.0000000000",
"2019-10-18 00:00","173.971248","664911.0000000000",
"2019-10-19 00:00","172.970608","612513.0000000000",
"2019-10-20 00:00","174.264196","678201.0000000000",
"2019-10-21 00:00","172.4436556009","725946.0000000000",
"2019-10-22 00:00","158.999916212","736512.0000000000",
"2019-10-23 00:00","161.7171852843","724073.0000000000",
"2019-10-24 00:00","167.8643838103","741569.0000000000",
"2019-10-25 00:00","180.9500522459","716961.0000000000",
"2019-10-26 00:00","183.0138996809","642828.0000000000",
"2019-10-27 00:00","182.5761217521","721542.0000000000",
"2019-10-28 00:00","185.2422220183","708331.0000000000",
"2019-10-29 00:00","181.3801673333","717667.0000000000",
"2019-10-30 00:00","182.1958649131","744404.0000000000",
"2019-10-31 00:00","181.0742779497","704810.0000000000",
"2019-11-01 00:00","183.8945035375","591277.0000000000",
"2019-11-02 00:00","182.1535706169","571033.0000000000",
"2019-11-03 00:00","186.4680888613","671234.0000000000",
