时间,币价,单位算力收入
"2018-11-09 00:00","210.07443237","0.0189000000",
"2018-11-10 00:00","212.53291321","0.0183000000",
"2018-11-11 00:00","211.34011841","0.0192000000",
"2018-11-12 00:00","210.4178772","0.0189000000",
"2018-11-13 00:00","206.82575989","0.0179000000",
"2018-11-14 00:00","181.39659119","0.0165000000",
"2018-11-15 00:00","180.80636597","0.0161000000",
"2018-11-16 00:00","175.17703247","0.0158000000",
"2018-11-17 00:00","174.00112915","0.0162000000",
"2018-11-18 00:00","177.06741333","0.0150000000",
"2018-11-19 00:00","149.17459106","0.0135000000",
"2018-11-20 00:00","130.33856201","0.0134000000",
"2018-11-21 00:00","136.70149231","0.0136000000",
"2018-11-22 00:00","126.70603943","0.0124000000",
"2018-11-23 00:00","123.29551697","0.0123000000",
"2018-11-24 00:00","113.49375153","0.0113000000",
"2018-11-25 00:00","116.45040894","0.0116000000",
"2018-11-26 00:00","108.33450317","0.0118000000",
"2018-11-27 00:00","110.00997162","0.0138000000",
"2018-11-28 00:00","122.43751526","0.0142000000",
"2018-11-29 00:00","117.5426452","0.0143000000",
"2018-11-30 00:00","113.1714211","0.0130000000",
"2018-12-01 00:00","118.63555864","0.0135000000",
"2018-12-02 00:00","116.38889933","0.0130000000",
"2018-12-03 00:00","108.92501783","0.0127000000",
"2018-12-04 00:00","110.21418959","0.0127000000",
"2018-12-05 00:00","102.47555556","0.0115000000",
"2018-12-06 00:00","91.76105616","0.0105000000",
"2018-12-07 00:00","93.29456401","0.0110000000",
"2018-12-08 00:00","92.15963969","0.0113000000",
"2018-12-09 00:00","95.14205948","0.0108000000",
"2018-12-10 00:00","91.68565676","0.0107000000",
"2018-12-11 00:00","88.94530321","0.0112000000",
"2018-12-12 00:00","90.59330191","0.0115000000",
"2018-12-13 00:00","86.53931489","0.0113000000",
"2018-12-14 00:00","84.30829593","0.0104000000",
"2018-12-15 00:00","84.44080953","0.0106000000",
"2018-12-16 00:00","85.26209693","0.0111000000",
"2018-12-17 00:00","95.13382712","0.0124000000",
"2018-12-18 00:00","101.1124558","0.0130000000",
"2018-12-19 00:00","101.26857523","0.0137000000",
"2018-12-20 00:00","116.21687011","0.0142000000",
"2018-12-21 00:00","109.49623355","0.0136000000",
"2018-12-22 00:00","116.75949916","0.0158000000",
"2018-12-23 00:00","130.7652598","0.0177000000",
"2018-12-24 00:00","140.23800256","0.0147000000",
"2018-12-25 00:00","129.84435176","0.0145000000",
"2018-12-26 00:00","131.86562737","0.0137000000",
"2018-12-27 00:00","116.57591051","0.0139000000",
"2018-12-28 00:00","137.64701331","0.0157000000",
"2018-12-29 00:00","138.01833478","0.0157000000",
"2018-12-30 00:00","139.85945289","0.0151000000",
"2018-12-31 00:00","133.36826344","0.0156000000",
"2019-01-01 00:00","140.81941316","0.0171000000",
"2019-01-02 00:00","155.04767721","0.0163000000",
"2019-01-03 00:00","149.13500338","0.0164000000",
"2019-01-04 00:00","154.58194227","0.0168000000",
"2019-01-05 00:00","155.63858948","0.0158000000",
"2019-01-06 00:00","157.74619931","0.0159000000",
"2019-01-07 00:00","151.69921345","0.0157000000",
"2019-01-08 00:00","150.35963344","0.0155000000",
"2019-01-09 00:00","150.80311047","0.0144000000",
"2019-01-10 00:00","128.62518594","0.0131000000",
"2019-01-11 00:00","127.54832487","0.0132000000",
"2019-01-12 00:00","125.9665328","0.0129000000",
"2019-01-13 00:00","116.89780148","0.0130000000",
"2019-01-14 00:00","129.0687326","0.0131000000",
"2019-01-15 00:00","122.03271232","0.0131000000",
"2019-01-16 00:00","123.54706154","0.0130000000",
"2019-01-17 00:00","123.74192167","0.0131000000",
"2019-01-18 00:00","121.0102652","0.0130000000",
"2019-01-19 00:00","124.51902121","0.0125000000",
"2019-01-20 00:00","119.47482896","0.0116000000",
"2019-01-21 00:00","117.15785223","0.0116000000",
"2019-01-22 00:00","118.74755091","0.0120000000",
"2019-01-23 00:00","117.45260925","0.0116000000",
"2019-01-24 00:00","117.36288641","0.0115000000",
"2019-01-25 00:00","116.37834358","0.0118000000",
"2019-01-26 00:00","116.48873846","0.0117000000",
"2019-01-27 00:00","113.4052919","0.0118000000",
"2019-01-28 00:00","106.58997682","0.0121000000",
"2019-01-29 00:00","105.59821378","0.0126000000",
"2019-01-30 00:00","108.90753982","0.0124000000",
"2019-01-31 00:00","107.06101306","0.0125000000",
"2019-02-01 00:00","107.60978689","0.0126000000",
"2019-02-02 00:00","110.4302619","0.0128000000",
"2019-02-03 00:00","107.49267146","0.0125000000",
"2019-02-04 00:00","107.82160343","0.0125000000",
"2019-02-05 00:00","107.44352017","0.0123000000",
"2019-02-06 00:00","104.91928987","0.0126000000",
"2019-02-07 00:00","104.53529857","0.0132000000",
"2019-02-08 00:00","119.26774886","0.0141000000",
"2019-02-09 00:00","119.43088331","0.0120000000",
"2019-02-10 00:00","124.80648495","0.0126000000",
"2019-02-11 00:00","121.29839599","0.0121000000",
"2019-02-12 00:00","122.57229106","0.0127000000",
"2019-02-13 00:00","122.55360255","0.0129000000",
"2019-02-14 00:00","121.39020373","0.0128000000",
"2019-02-15 00:00","122.10038737","0.0127000000",
"2019-02-16 00:00","123.26021305","0.0131000000",
"2019-02-17 00:00","133.59888295","0.0151000000",
"2019-02-18 00:00","146.09837101","0.0214000000",
"2019-02-19 00:00","145.34618357","0.0149000000",
"2019-02-20 00:00","149.55434396","0.0150000000",
"2019-02-21 00:00","146.13084429","0.0150000000",
"2019-02-22 00:00","149.09245426","0.0146000000",
"2019-02-23 00:00","158.79542978","0.0157000000",
"2019-02-24 00:00","135.85265356","0.0144000000",
"2019-02-25 00:00","139.8228555","0.0140000000",
"2019-02-26 00:00","138.08968196","0.0139000000",
"2019-02-27 00:00","136.12595451","0.0142000000",
"2019-02-28 00:00","136.74625201","0.0190000000",
"2019-03-01 00:00","136.44362278","0.0189000000",
"2019-03-02 00:00","134.2069553","0.0133000000",
"2019-03-03 00:00","132.24941712","0.0137000000",
"2019-03-04 00:00","127.77412126","0.0139000000",
"2019-03-05 00:00","137.8223848","0.0143000000",
"2019-03-06 00:00","138.78935408","0.0144000000",
"2019-03-07 00:00","138.03450239","0.0139000000",
"2019-03-08 00:00","135.127075","0.0137000000",
"2019-03-09 00:00","137.96533555","0.0134000000",
"2019-03-10 00:00","136.75868314","0.0133000000",
"2019-03-11 00:00","133.83403156","0.0135000000",
"2019-03-12 00:00","134.44288873","0.0135000000",
"2019-03-13 00:00","133.26307623","0.0132000000",
"2019-03-14 00:00","133.71159976","0.0135000000",
"2019-03-15 00:00","137.69178379","0.0137000000",
"2019-03-16 00:00","142.3981758","0.0134000000",
"2019-03-17 00:00","140.0005495","0.0160000000",
"2019-03-18 00:00","139.37460061","0.0145000000",
"2019-03-19 00:00","140.51919919","0.0140000000",
"2019-03-20 00:00","140.68636173","0.0148000000",
"2019-03-21 00:00","136.6360607","0.0143000000",
"2019-03-22 00:00","137.18143503","0.0140000000",
"2019-03-23 00:00","138.23987455","0.0138000000",
"2019-03-24 00:00","136.98692523","0.0140000000",
"2019-03-25 00:00","135.03102752","0.0143000000",
"2019-03-26 00:00","135.46035286","0.0150000000",
"2019-03-27 00:00","140.98815754","0.0148000000",
"2019-03-28 00:00","139.41647756","0.0150000000",
"2019-03-29 00:00","142.49741712","0.0158000000",
"2019-03-30 00:00","142.09268062","0.0155000000",
"2019-03-31 00:00","141.51409411","0.0151000000",
"2019-04-01 00:00","141.83032435","0.0168000000",
"2019-04-02 00:00","163.96174182","0.0190000000",
"2019-04-03 00:00","161.45880133","0.0171000000",
"2019-04-04 00:00","158.05253782","0.0169000000",
"2019-04-05 00:00","165.51484595","0.0167000000",
"2019-04-06 00:00","165.94720802","0.0173000000",
"2019-04-07 00:00","174.53164738","0.0190000000",
"2019-04-08 00:00","180.25881539","0.0181000000",
"2019-04-09 00:00","176.11457453","0.0184000000",
"2019-04-10 00:00","163.7963","0.0171000000",
"2019-04-11 00:00","164.0234","0.0166000000",
"2019-04-12 00:00","163.8764","0.0160000000",
"2019-04-13 00:00","163.9254","0.0157000000",
"2019-04-14 00:00","166.0319","0.0160000000",
"2019-04-15 00:00","162.552617","0.0164000000",
"2019-04-16 00:00","166.152101","0.0172000000",
"2019-04-17 00:00","171.92948","0.0183000000",
"2019-04-18 00:00","172.988423","0.0168000000",
"2019-04-19 00:00","172.469599","0.0162000000",
"2019-04-20 00:00","167.648011","0.0158000000",
"2019-04-21 00:00","171.583045","0.0157000000",
"2019-04-22 00:00","174.031111","0.0160000000",
"2019-04-23 00:00","164.406387","0.0157000000",
"2019-04-24 00:00","164.233606","0.0154000000",
"2019-04-25 00:00","156.198933","0.0148000000",
"2019-04-26 00:00","158.124809","0.0145000000",
"2019-04-27 00:00","158.840244","0.0146000000",
"2019-04-28 00:00","154.652093","0.0143000000",
"2019-04-29 00:00","158.703391","0.0144000000",
"2019-04-30 00:00","160.97375","0.0147000000",
"2019-05-01 00:00","161.924961","0.0152000000",
"2019-05-02 00:00","168.216036","0.0154000000",
"2019-05-03 00:00","162.949426","0.0148000000",
"2019-05-04 00:00","163.673028","0.0146000000",
"2019-05-05 00:00","168.121627","0.0153000000",
"2019-05-06 00:00","173.051936","0.0160000000",
"2019-05-07 00:00","170.727188","0.0154000000",
"2019-05-08 00:00","169.416419","0.0154000000",
"2019-05-09 00:00","173.289118","0.0158000000",
"2019-05-10 00:00","192.217108","0.0168000000",
"2019-05-11 00:00","184.79146","0.0171000000",
"2019-05-12 00:00","200.311452","0.0175000000",
"2019-05-13 00:00","207.943886","0.0183000000",
"2019-05-14 00:00","233.560616","0.0206000000",
"2019-05-15 00:00","266.003097","0.0234000000",
"2019-05-16 00:00","234.578683","0.0203000000",
"2019-05-17 00:00","240.696393","0.0196000000",
"2019-05-18 00:00","255.534309","0.0212000000",
"2019-05-19 00:00","248.877597","0.0212000000",
"2019-05-20 00:00","253.618294","0.0217000000",
"2019-05-21 00:00","257.330263","0.0220000000",
"2019-05-22 00:00","245.373695","0.0209000000",
"2019-05-23 00:00","255.104464","0.0222000000",
"2019-05-24 00:00","253.7139","0.0220000000",
"2019-05-25 00:00","251.702904","0.0219000000",
"2019-05-26 00:00","274.213762","0.0230000000",
"2019-05-27 00:00","272.738641","0.0237000000",
"2019-05-28 00:00","277.295377","0.0228000000",
"2019-05-29 00:00","289.071218","0.0231000000",
"2019-05-30 00:00","263.649644","0.0219000000",
"2019-05-31 00:00","270.179282","0.0226000000",
"2019-06-01 00:00","275.127973","0.0220000000",
"2019-06-02 00:00","259.21266","0.0226000000",
"2019-06-03 00:00","250.175657","0.0210000000",
"2019-06-04 00:00","240.42393","0.0213000000",
"2019-06-05 00:00","243.335334","0.0206000000",
"2019-06-06 00:00","248.072496","0.0207000000",
"2019-06-07 00:00","246.146546","0.0215000000",
"2019-06-08 00:00","235.618669","0.0206000000",
"2019-06-09 00:00","241.575639","0.0212000000",
"2019-06-10 00:00","239.868119","0.0213000000",
"2019-06-11 00:00","252.829961","0.0217000000",
"2019-06-12 00:00","259.623254","0.0228000000",
"2019-06-13 00:00","256.900989","0.0227000000",
"2019-06-14 00:00","263.179704","0.0236000000",
"2019-06-15 00:00","270.36733","0.0237000000",
"2019-06-16 00:00","270.324708","0.0241000000",
"2019-06-19 00:00","267.151843","0.0239000000",
"2019-06-20 00:00","284.211442","0.0250000000",
"2019-06-21 00:00","305.327227","0.0270000000",
"2019-06-22 00:00","309.989095","0.0270000000",
"2019-06-23 00:00","306.85597","0.0262000000",
"2019-06-24 00:00","310.321524","0.0268000000",
"2019-06-26 00:00","309.884689","0.0259000000",
"2019-06-27 00:00","307.374208","0.0257000000",
"2019-06-28 00:00","305.685128","0.0247000000",
"2019-06-29 00:00","297.731954","0.0248000000",
"2019-06-30 00:00","284.25052","0.0243000000",
"2019-07-01 00:00","284.91476","0.1060000000",
"2019-07-24 00:00","224.411863","0.0180000000",
"2019-07-25 00:00","220.416665","0.0174000000",
"2019-07-26 00:00","210.284966","0.0167000000",
"2019-07-27 00:00","214.261265","0.0163000000",
"2019-07-28 00:00","211.275162","0.0166000000",
"2019-07-29 00:00","213.80857","0.0164000000",
"2019-07-30 00:00","215.989517","0.0171000000",
"2019-07-31 00:00","213.988181","0.0176000000",
"2019-08-01 00:00","220.563601","0.0177000000",
"2019-08-02 00:00","222.494399","0.0178000000",
"2019-08-03 00:00","220.441708","0.0169000000",
"2019-08-04 00:00","230.320076","0.0177000000",
"2019-08-05 00:00","229.200377","0.0176000000",
"2019-08-06 00:00","223.880357","0.0173000000",
"2019-08-07 00:00","223.768844","0.0170000000",
"2019-08-08 00:00","211.6105","0.0164000000",
"2019-08-09 00:00","205.276508","0.0158000000",
"2019-08-10 00:00","211.33601","0.0161000000",
"2019-08-11 00:00","211.778739","0.0162000000",
"2019-08-12 00:00","206.359584","0.0159000000",
"2019-08-13 00:00","206.042685","0.0156000000",
"2019-08-14 00:00","184.654374","0.0141000000",
"2019-08-15 00:00","183.936404","0.0142000000",
"2019-08-16 00:00","185.277837","0.0138000000",
"2019-08-17 00:00","195.182812","0.0147000000",
"2019-08-18 00:00","200.744772","0.0154000000",
"2019-08-19 00:00","197.340342","0.0156000000",
"2019-08-20 00:00","184.866479","0.0150000000",
"2019-08-21 00:00","191.444291","0.0154000000",
"2019-08-22 00:00","191.931476","0.0154000000",
"2019-08-23 00:00","188.037839","0.0150000000",
"2019-08-24 00:00","189.136394","0.0155000000",
"2019-08-25 00:00","190.458195","0.0151000000",
"2019-08-26 00:00","188.067131","0.0154000000",
"2019-08-27 00:00","188.232301","0.0149000000",
"2019-08-28 00:00","168.909171","0.0135000000",
"2019-08-29 00:00","170.11828","0.0132000000",
"2019-08-30 00:00","169.93247","0.0133000000",
"2019-08-31 00:00","170.507929","0.0136000000",
"2019-09-01 00:00","173.713949","0.0138000000",
"2019-09-02 00:00","181.84137","0.0140000000",
"2019-09-03 00:00","177.35518","0.0142000000",
"2019-09-04 00:00","171.147639","0.0139000000",
"2019-09-05 00:00","175.819302","0.0144000000",
"2019-09-06 00:00","173.649796","0.0137000000",
"2019-09-07 00:00","180.274539","0.0143000000",
"2019-09-08 00:00","181.373282","0.0146000000",
"2019-09-09 00:00","179.528371","0.0146000000",
"2019-09-10 00:00","176.460445","0.0144000000",
"2019-09-11 00:00","179.712929","0.0141000000",
"2019-09-12 00:00","178.422907","0.0141000000",
"2019-09-13 00:00","184.276859","0.0145000000",
"2019-09-23 00:00","191.881675","0.0149000000",
"2019-09-24 00:00","168.706908","0.0131000000",
"2019-09-25 00:00","166.019013","0.0124000000",
"2019-09-26 00:00","163.707113","0.0126000000",
"2019-09-27 00:00","170.661308","0.0131000000",
"2019-09-28 00:00","166.311168","0.0129000000",
"2019-09-29 00:00","177.572785","0.0129000000",
"2019-10-01 00:00","175.825473","0.0130000000",
"2019-10-02 00:00","172.861192","0.0133000000",
"2019-10-03 00:00","174.784992","0.0130000000",
"2019-10-11 00:00","183.286754","0.0134000000",
"2019-10-12 00:00","183.750214","0.0131000000",
"2019-10-14 00:00","182.337859","0.0129000000",
"2019-10-15 00:00","174.127706","0.0126000000",
"2019-10-16 00:00","176.939923","0.0125000000",
"2019-10-17 00:00","172.73723","0.0128000000",
"2019-10-18 00:00","173.971248","0.0124000000",
"2019-10-19 00:00","172.970608","0.0123000000",
"2019-10-20 00:00","174.264196","0.0128000000",
"2019-10-21 00:00","172.4436556009","0.0129000000",
"2019-10-22 00:00","158.999916212","0.0119000000",
"2019-10-23 00:00","161.7171852843","0.0117000000",
"2019-10-24 00:00","167.8643838103","0.0125000000",
"2019-10-25 00:00","180.9500522459","0.0134000000",
"2019-10-26 00:00","183.0138996809","0.0134000000",
"2019-10-27 00:00","182.5761217521","0.0136000000",
"2019-10-28 00:00","185.2422220183","0.0137000000",
"2019-10-29 00:00","181.3801673333","0.0135000000",
"2019-10-30 00:00","182.1958649131","0.0132000000",
"2019-10-31 00:00","181.0742779497","0.0132000000",
"2019-11-01 00:00","183.8945035375","0.0132000000",
"2019-11-02 00:00","182.1535706169","0.0134000000",
"2019-11-03 00:00","186.4680888613","0.0137000000",
"2019-11-04 00:00","190.0538785424","0.0138000000",
"2019-11-05 00:00","190.2790825664","0.0138000000",
"2019-11-06 00:00","186.3852833612","0.0138000000",
"2019-11-07 00:00","183.2688744007","0.0135000000",
"2019-11-08 00:00","184.3762173227","0.0132000000",
"2019-11-09 00:00","186.6143406194","0.0132000000",
"2019-11-10 00:00","186.6826734662","0.0134000000",
"2019-11-11 00:00","183.6402050735","0.0132000000",
"2019-11-12 00:00","185.8039512804","0.0130000000",
"2019-11-13 00:00","183.9327515642","0.0132000000",
"2019-11-14 00:00","180.2645814431","0.0130000000",
"2019-11-15 00:00","182.2651052619","0.0131000000",
"2019-11-16 00:00","184.5372093387","0.0130000000",
"2019-11-17 00:00","181.0901315929","0.0130000000",
"2019-11-18 00:00","174.2438596994","0.0131000000",
"2019-11-19 00:00","175.4926867175","0.0134000000",
"2019-11-20 00:00","162.6916227271","0.0126000000",
"2019-11-21 00:00","145.8525453695","0.0119000000",
"2019-11-22 00:00","151.9369212717","0.0110000000",
"2019-11-24 00:00","149.4274917225","0.0104000000",
"2019-11-25 00:00","144.8914154123","0.0109000000",
"2019-11-26 00:00","148.4940880237","0.0106000000",
"2019-11-27 00:00","154.1795026777","0.0108000000",
"2019-11-28 00:00","156.1482299328","0.0108000000",
"2019-11-29 00:00","152.5171341629","0.0108000000",
"2019-11-30 00:00","151.1617118658","0.0106000000",
"2019-12-01 00:00","147.9230805841","0.0105000000",
"2019-12-02 00:00","147.7299649377","0.0103000000",
"2019-12-03 00:00","148.3446759274","0.0103000000",
"2019-12-04 00:00","146.7509400673","0.0105000000",
"2019-12-05 00:00","147.521760274","0.0106000000",
"2019-12-06 00:00","146.7647797751","0.0103000000",
"2019-12-08 00:00","148.6050679745","0.0106000000",
"2019-12-09 00:00","145.8999952914","0.0102000000",
"2019-12-10 00:00","142.63665495","0.0103000000",
"2019-12-11 00:00","142.4307094937","0.0102000000",
"2019-12-12 00:00","144.2547306668","9.8350000000",
"2019-12-13 00:00","142.6216801697","8.9690000000",
"2019-12-14 00:00","142.975120805","9.0390000000",
"2019-12-15 00:00","141.2854412468","9.0450000000",
"2019-12-16 00:00","128.224357097","8.8140000000",
"2019-12-18 00:00","126.2349461427","0.0088000000",
"2019-12-19 00:00","128.2423654653","0.0091000000",
"2019-12-20 00:00","125.8682374709","0.0089000000",
"2019-12-21 00:00","128.8953464148","0.0092000000",
"2019-12-22 00:00","134.2704942899","0.0092000000",
"2019-12-23 00:00","126.1969971376","0.0091000000",
"2019-12-24 00:00","124.282634637","0.0089000000",
"2019-12-25 00:00","125.5265318384","0.0087000000",
"2019-12-26 00:00","125.8359962877","0.0086000000",
"2019-12-27 00:00","127.5638639775","0.0089000000",
"2019-12-28 00:00","130.4864695472","0.0087000000",
"2019-12-29 00:00","130.5129009881","0.0090000000",
"2019-12-31 00:00","131.6997645809","0.0088000000",
"2020-01-02 00:00","131.8208559855","0.0107000000",
"2020-01-03 00:00","133.6814568095","0.0114000000",
"2020-01-04 00:00","136.4924868072","0.0111000000",
"2020-01-05 00:00","140.7233801544","0.0116000000",
"2020-01-06 00:00","140.0718220733","0.0120000000",
"2020-01-07 00:00","141.6048511256","0.0119000000",
"2020-01-08 00:00","138.5377453452","0.0118000000",
"2020-01-12 00:00","142.8701689522","0.0120000000",
"2020-01-13 00:00","156.0480108264","0.0120000000",
"2020-01-15 00:00","162.9771638172","0.0134000000",
"2020-01-16 00:00","167.030024845","0.0136000000",
"2020-01-17 00:00","175.0948899716","0.0142000000",
"2020-01-18 00:00","164.992688805","0.0147000000",
"2020-01-19 00:00","166.1996119322","0.0137000000",
"2020-01-20 00:00","168.4096077223","0.0136000000",
"2020-01-21 00:00","167.4856539051","0.0140000000",
"2020-01-22 00:00","163.5506234938","0.0138000000",
"2020-01-23 00:00","161.8565313406","0.0135000000",
"2020-01-24 00:00","160.1775533281","0.0130000000",
"2020-01-25 00:00","163.6269357056","0.0133000000",
"2020-01-26 00:00","169.9204713243","0.0140000000",
"2020-01-27 00:00","172.0659407615","0.0144000000",
"2020-01-28 00:00","175.8985666108","0.0149000000",
"2020-01-29 00:00","176.4541976204","0.0140000000",
"2020-01-30 00:00","178.2622365555","0.0155000000",
"2020-01-31 00:00","182.1871345782","0.0153000000",
"2020-02-01 00:00","191.3723609315","0.0154000000",
"2020-02-02 00:00","188.7477917822","0.0156000000",
"2020-02-06 00:00","221.5966176496","0.0179000000",
"2020-02-07 00:00","225.7852622358","0.0183000000",
"2020-02-08 00:00","224.6919368266","0.0183000000",
"2020-02-09 00:00","224.4097002027","0.0187000000",
"2020-02-10 00:00","226.7144123808","0.0187000000",
"2020-02-11 00:00","252.3383455718","0.0211000000",
"2020-02-12 00:00","269.1872064999","0.0218000000",
"2020-02-13 00:00","272.7336897697","0.0220000000",
"2020-02-14 00:00","280.6193775496","0.0223000000",
"2020-02-15 00:00","259.0722243358","0.0213000000",
"2020-02-16 00:00","250.6479789873","0.0202000000",
"2020-02-17 00:00","272.529760148","0.0215000000",
"2020-02-18 00:00","279.9021579842","0.0213000000",
"2020-02-19 00:00","256.8091552115","0.0202000000",
"2020-02-20 00:00","263.7995160674","0.0206000000",
"2020-02-21 00:00","260.7527994281","0.0202000000",
"2020-02-22 00:00","270.1947250783","0.0209000000",
"2020-02-23 00:00","268.5505450578","0.0205000000",
"2020-02-24 00:00","252.120796068","0.0203000000",
"2020-02-25 00:00","226.8888425998","0.0190000000",
"2020-02-26 00:00","232.3815630038","0.0173000000",
"2020-02-27 00:00","223.8656865874","0.0175000000",
"2020-02-28 00:00","223.8144441386","0.0173000000",
"2020-02-29 00:00","221.3874009364","0.0170000000",
"2020-03-01 00:00","227.7117612323","0.0177000000",
"2020-03-02 00:00","223.5910877873","0.0177000000",
"2020-03-03 00:00","223.4679105935","0.0173000000",
"2020-03-04 00:00","229.5960135008","0.0176000000",
"2020-03-05 00:00","236.9070410478","0.0187000000",
"2020-03-06 00:00","245.3268078936","18.8310000000",
"2020-03-07 00:00","216.7978706105","17.3450000000",
"2020-03-08 00:00","194.8924014923","15.7610000000",
"2020-03-09 00:00","202.4584439172","0.0157000000",
"2020-03-10 00:00","192.2129344683","0.0156000000",
"2020-03-11 00:00","139.816269029","0.0160000000",
"2020-03-12 00:00","122.8524312309","0.0130000000",
"2020-03-13 00:00","126.6898441068","0.0106000000",
"2020-03-14 00:00","125.3182346066","0.0101000000",
"2020-03-15 00:00","114.581581606","0.0097300000",
"2020-03-16 00:00","116.5784646731","0.0097700000",
"2020-03-17 00:00","115.9722417135","0.0093700000",
"2020-03-18 00:00","126.5319632489","0.0103000000",
"2020-03-19 00:00","141.7850499075","0.0112000000",
"2020-03-20 00:00","132.6466683126","0.0105000000",
"2020-03-21 00:00","128.0316606908","0.0106000000",
"2020-03-22 00:00","129.0334864191","0.0105000000",
"2020-03-23 00:00","135.5541654715","0.0109000000",
"2020-03-24 00:00","136.0426481348","0.0111000000",
"2020-03-25 00:00","134.2703803665","0.0109000000",
"2020-03-26 00:00","135.6715210851","0.0111000000",
"2020-03-27 00:00","128.5327613077","0.0103000000",
"2020-03-28 00:00","128.8204225913","0.0101000000",
"2020-03-29 00:00","133.0551208447","0.0103000000",
"2020-03-30 00:00","132.577702934","0.0108000000",
"2020-03-31 00:00","131.2131510912","0.0107000000",
"2020-04-01 00:00","139.0424371682","0.0109000000",
"2020-04-02 00:00","141.5075644192","0.0114000000",
"2020-04-03 00:00","142.0903945855","0.0115000000",
"2020-04-04 00:00","143.6343531841","0.0114000000",
"2020-04-05 00:00","160.3504647741","0.0130000000",
"2020-04-06 00:00","169.2739512017","0.0140000000",
"2020-04-07 00:00","168.9537568157","0.0137000000",
"2020-04-08 00:00","169.4900946398","0.0137000000",
"2020-04-09 00:00","153.506846879","0.0127000000",
"2020-04-10 00:00","157.544499418","0.0127000000",
"2020-04-11 00:00","161.6979907574","0.0126000000",
"2020-04-12 00:00","154.2772145075","0.0124000000",
"2020-04-13 00:00","159.5703159514","0.0124000000",
"2020-04-14 00:00","156.0101197986","0.0125000000",
"2020-04-15 00:00","172.4244739946","0.0131000000",
"2020-04-16 00:00","169.9339303099","0.0136000000",
"2020-04-17 00:00","184.1022070464","0.0141000000",
"2020-04-18 00:00","179.8352565422","0.0148000000",
"2020-04-19 00:00","179.3484706093","0.0147000000",
"2020-04-20 00:00","170.3503758251","0.0139000000",
"2020-04-21 00:00","182.3934106121","0.0144000000",
"2020-04-22 00:00","189.2630359355","0.0147000000",
"2020-04-23 00:00","187.6215739091","0.0151000000",
"2020-04-24 00:00","193.9655617951","0.0155000000",
"2020-04-25 00:00","194.1199822592","0.0157000000",
"2020-04-26 00:00","193.0421585075","0.0161000000",
"2020-04-27 00:00","195.4419900909","0.0161000000",
"2020-04-28 00:00","209.7662567497","0.0170000000",
"2020-04-29 00:00","208.9219022584","0.0175000000",
"2020-04-30 00:00","209.9807026766","0.0164000000",
"2020-05-01 00:00","212.7235380719","0.0163000000",
"2020-05-02 00:00","208.4411115451","0.0167000000",
"2020-05-03 00:00","205.8557503186","0.0157000000",
"2020-05-04 00:00","202.881412038","0.0159000000",
"2020-05-05 00:00","208.2705974096","0.0164000000",
"2020-05-06 00:00","205.5858091367","0.0171000000",
"2020-05-07 00:00","211.4094571545","0.0173000000",
"2020-05-08 00:00","212.8703792273","0.0169000000",
"2020-05-09 00:00","188.0370153245","0.0162000000",
"2020-05-10 00:00","188.128212611","0.0155000000",
"2020-05-11 00:00","190.9021174009","0.0158000000",
"2020-05-12 00:00","197.7519836592","0.0167000000",
"2020-05-13 00:00","202.5101430295","0.0175000000",
"2020-05-14 00:00","197.938581964","0.0165000000",
"2020-05-15 00:00","200.1925940256","0.0166000000",
"2020-05-16 00:00","208.7142835439","0.0167000000",
"2020-05-17 00:00","211.2343667557","0.0184000000",
"2020-05-18 00:00","212.2584880814","0.0184000000",
"2020-05-19 00:00","208.4148428347","0.0182000000",
"2020-05-20 00:00","199.3966654128","0.0189000000",
"2020-05-21 00:00","204.7240013481","0.0176000000",
"2020-05-22 00:00","207.7061460066","0.0170000000",
"2020-05-23 00:00","205.714029594","0.0172000000",
"2020-05-24 00:00","202.5465630487","0.0178000000",
"2020-05-25 00:00","197.912374982","0.0179000000",
"2020-05-26 00:00","205.9258610863","0.0179000000",
"2020-05-27 00:00","214.3037886602","0.0186000000",
"2020-05-28 00:00","219.2674028962","0.0190000000",
"2020-05-29 00:00","235.1581314694","0.0197000000",
"2020-05-30 00:00","233.566015165","0.0195000000",
"2020-05-31 00:00","237.8129799293","0.0201000000",
"2020-06-01 00:00","233.9299018338","0.0208000000",
"2020-06-02 00:00","239.4880589288","0.0194000000",
"2020-06-03 00:00","244.7085409315","0.0199000000",
"2020-06-04 00:00","241.7279006405","0.0203000000",
"2020-06-05 00:00","242.4426112955","0.0204000000",
"2020-06-06 00:00","237.2855648881","0.0203000000",
"2020-06-07 00:00","242.9187177766","0.0209000000",
"2020-06-08 00:00","243.2946456998","0.0211000000",
"2020-06-09 00:00","243.9526771789","0.0363000000",
"2020-06-10 00:00","239.1980508253","0.0387000000",
"2020-06-11 00:00","236.3824234295","0.0204000000",
"2020-06-12 00:00","237.2049532927","0.0198000000",
"2020-06-13 00:00","235.6975386734","0.0193000000",
"2020-06-14 00:00","226.2091807478","0.0201000000",
"2020-06-15 00:00","233.0288915024","0.0199000000",
"2020-06-16 00:00","231.7610630934","0.0205000000",
"2020-06-17 00:00","231.745983771","0.0202000000",
"2020-06-18 00:00","230.7624399981","0.0199000000",
"2020-06-19 00:00","226.7307210815","0.0190000000",
"2020-06-20 00:00","230.0784037118","0.0192000000",
