时间,币价,挖币数量
"2018-06-04 00:00","592.98468018","17551.0000000000",
"2018-06-05 00:00","609.30285645","17858.0000000000",
"2018-06-06 00:00","607.12353516","17705.0000000000",
"2018-06-07 00:00","605.18737793","17734.0000000000",
"2018-06-08 00:00","601.07727051","17430.0000000000",
"2018-06-09 00:00","597.56231689","17504.0000000000",
"2018-06-10 00:00","526.47912598","17600.0000000000",
"2018-06-11 00:00","533.28424072","17748.0000000000",
"2018-06-12 00:00","496.84338379","17873.0000000000",
"2018-06-13 00:00","477.49401855","17944.0000000000",
"2018-06-14 00:00","519.74188232","18074.0000000000",
"2018-06-15 00:00","491.00427246","18306.0000000000",
"2018-06-16 00:00","499.64233398","18163.0000000000",
"2018-06-17 00:00","500.44848633","18302.0000000000",
"2018-06-18 00:00","518.890625","17993.0000000000",
"2018-06-19 00:00","537.95739746","18030.0000000000",
"2018-06-20 00:00","536.26782227","18144.0000000000",
"2018-06-21 00:00","527.36657715","18468.0000000000",
"2018-06-22 00:00","465.81680298","18227.0000000000",
"2018-06-23 00:00","474.51977539","18266.0000000000",
"2018-06-24 00:00","457.67190552","17665.0000000000",
"2018-06-25 00:00","460.30984497","17768.0000000000",
"2018-06-26 00:00","432.77172852","18050.0000000000",
"2018-06-27 00:00","442.36489868","17780.0000000000",
"2018-06-28 00:00","422.36499023","17808.0000000000",
"2018-06-29 00:00","436.00900269","19730.0000000000",
"2018-06-30 00:00","455.17999268","20866.0000000000",
"2018-07-01 00:00","453.91799927","23764.0000000000",
"2018-07-02 00:00","475.34698486","21571.0000000000",
"2018-07-03 00:00","464.19500732","20573.0000000000",
"2018-07-04 00:00","467.31799316","20105.0000000000",
"2018-07-05 00:00","474.4119873","21003.0000000000",
"2018-07-06 00:00","474.01199341","20597.0000000000",
"2018-07-07 00:00","491.66000366","18608.0000000000",
"2018-07-08 00:00","489.11898804","18784.0000000000",
"2018-07-09 00:00","476.68200684","18201.0000000000",
"2018-07-10 00:00","434.42401123","18745.0000000000",
"2018-07-11 00:00","446.51800537","19440.0000000000",
"2018-07-12 00:00","430.07400513","19486.0000000000",
"2018-07-13 00:00","434.02700806","21045.0000000000",
"2018-07-14 00:00","436.08599854","21857.0000000000",
"2018-07-15 00:00","449.8500061","18246.0000000000",
"2018-07-16 00:00","480.6579895","18294.0000000000",
"2018-07-17 00:00","501.00201416","17870.0000000000",
"2018-07-18 00:00","480.51300049","17930.0000000000",
"2018-07-19 00:00","469.61898804","18177.0000000000",
"2018-07-20 00:00","450.69799805","18683.0000000000",
"2018-07-21 00:00","462.43600464","18405.0000000000",
"2018-07-22 00:00","459.65701294","18256.0000000000",
"2018-07-23 00:00","450.85299683","18044.0000000000",
"2018-07-24 00:00","479.37298584","18265.0000000000",
"2018-07-25 00:00","472.49301147","18058.0000000000",
"2018-07-26 00:00","464.0369873","18199.0000000000",
"2018-07-27 00:00","469.66598511","18586.0000000000",
"2018-07-28 00:00","466.89801025","18429.0000000000",
"2018-07-29 00:00","466.66500854","18329.0000000000",
"2018-07-30 00:00","457.08087158","18223.0000000000",
"2018-07-31 00:00","433.86654663","18442.0000000000",
"2018-08-01 00:00","420.74694824","18014.0000000000",
"2018-08-02 00:00","412.62121582","18202.0000000000",
"2018-08-03 00:00","418.26171875","18512.0000000000",
"2018-08-04 00:00","407.25244141","18167.0000000000",
"2018-08-05 00:00","410.51611328","18301.0000000000",
"2018-08-06 00:00","406.65835571","19081.0000000000",
"2018-08-07 00:00","380.21502686","20854.0000000000",
"2018-08-08 00:00","356.61303711","20383.0000000000",
"2018-08-09 00:00","365.58779907","19404.0000000000",
"2018-08-10 00:00","334.17645264","18453.0000000000",
"2018-08-11 00:00","322.11151123","17982.0000000000",
"2018-08-12 00:00","319.56973267","18250.0000000000",
"2018-08-13 00:00","286.49536133","18552.0000000000",
"2018-08-14 00:00","278.93161011","18581.0000000000",
"2018-08-15 00:00","282.36367798","18446.0000000000",
"2018-08-16 00:00","288.04647827","19569.0000000000",
"2018-08-17 00:00","315.72894287","18199.0000000000",
"2018-08-18 00:00","295.81170654","18287.0000000000",
"2018-08-19 00:00","300.83383179","18304.0000000000",
"2018-08-20 00:00","274.31512451","18360.0000000000",
"2018-08-21 00:00","281.94393921","18753.0000000000",
"2018-08-22 00:00","271.34115601","18265.0000000000",
"2018-08-23 00:00","277.10388184","19003.0000000000",
"2018-08-24 00:00","282.9671936","18211.0000000000",
"2018-08-25 00:00","279.64599609","18889.0000000000",
"2018-08-26 00:00","275.19708252","18306.0000000000",
"2018-08-27 00:00","285.603302","18178.0000000000",
"2018-08-28 00:00","296.4994812","18300.0000000000",
"2018-08-29 00:00","289.31240845","18277.0000000000",
"2018-08-30 00:00","284.10546875","18404.0000000000",
"2018-08-31 00:00","283.00408936","18105.0000000000",
"2018-09-01 00:00","295.34133911","18505.0000000000",
"2018-09-02 00:00","294.3706665","18135.0000000000",
"2018-09-03 00:00","289.25946045","18464.0000000000",
"2018-09-04 00:00","285.72320557","18325.0000000000",
"2018-09-05 00:00","232.33119202","18747.0000000000",
"2018-09-06 00:00","230.21485901","18339.0000000000",
"2018-09-07 00:00","217.20251465","18307.0000000000",
"2018-09-08 00:00","197.95074463","18227.0000000000",
"2018-09-09 00:00","196.9243927","18561.0000000000",
"2018-09-10 00:00","197.07907104","18600.0000000000",
"2018-09-11 00:00","185.06646729","18734.0000000000",
"2018-09-12 00:00","183.33126831","18639.0000000000",
"2018-09-13 00:00","211.3540802","18675.0000000000",
"2018-09-14 00:00","211.74893188","18625.0000000000",
"2018-09-15 00:00","223.0743866","18791.0000000000",
"2018-09-16 00:00","220.58880615","18767.0000000000",
"2018-09-17 00:00","197.87472534","18531.0000000000",
"2018-09-18 00:00","209.97457886","19152.0000000000",
"2018-09-19 00:00","209.96894836","18627.0000000000",
"2018-09-20 00:00","224.59100342","19026.0000000000",
"2018-09-21 00:00","246.58425903","18616.0000000000",
"2018-09-22 00:00","240.48042297","18689.0000000000",
"2018-09-23 00:00","244.32952881","18984.0000000000",
"2018-09-24 00:00","228.72991943","18932.0000000000",
"2018-09-25 00:00","218.50453186","18956.0000000000",
"2018-09-26 00:00","215.84741211","18899.0000000000",
"2018-09-27 00:00","228.49415588","18995.0000000000",
"2018-09-28 00:00","222.40211487","19020.0000000000",
"2018-09-29 00:00","231.63473511","18945.0000000000",
"2018-09-30 00:00","232.84849548","18972.0000000000",
"2018-10-01 00:00","230.76777649","19261.0000000000",
"2018-10-02 00:00","227.18087769","18747.0000000000",
"2018-10-03 00:00","220.48942566","18952.0000000000",
"2018-10-04 00:00","222.21839905","18797.0000000000",
"2018-10-05 00:00","227.60064697","19025.0000000000",
"2018-10-06 00:00","225.11988831","19104.0000000000",
"2018-10-07 00:00","226.11851501","19039.0000000000",
"2018-10-08 00:00","229.25517273","18906.0000000000",
"2018-10-09 00:00","227.98153687","19021.0000000000",
"2018-10-10 00:00","225.76925659","18977.0000000000",
"2018-10-11 00:00","189.49923706","19198.0000000000",
"2018-10-12 00:00","196.7272644","18940.0000000000",
"2018-10-13 00:00","199.84094238","18913.0000000000",
"2018-10-14 00:00","195.7146759","18770.0000000000",
"2018-10-15 00:00","209.70370483","18770.0000000000",
"2018-10-16 00:00","210.11975098","18848.0000000000",
"2018-10-17 00:00","207.0834198","18864.0000000000",
"2018-10-18 00:00","203.35157776","18688.0000000000",
"2018-10-19 00:00","203.72718811","18914.0000000000",
"2018-10-20 00:00","205.42958069","18779.0000000000",
"2018-10-21 00:00","205.14186096","18671.0000000000",
"2018-10-22 00:00","204.04417419","18988.0000000000",
"2018-10-23 00:00","204.33587646","18918.0000000000",
"2018-10-24 00:00","203.85238647","18982.0000000000",
"2018-10-25 00:00","202.71853638","18926.0000000000",
"2018-10-26 00:00","203.32925415","18726.0000000000",
"2018-10-27 00:00","204.21002197","18808.0000000000",
"2018-10-28 00:00","205.36631775","18817.0000000000",
"2018-10-29 00:00","197.24705505","18498.0000000000",
"2018-10-30 00:00","197.55596924","18836.0000000000",
"2018-10-31 00:00","197.38092041","18538.0000000000",
"2018-11-01 00:00","198.87228394","18599.0000000000",
"2018-11-02 00:00","200.63468933","18816.0000000000",
"2018-11-03 00:00","200.18605042","18643.0000000000",
"2018-11-04 00:00","207.48579407","18644.0000000000",
"2018-11-05 00:00","209.09129333","18620.0000000000",
"2018-11-06 00:00","218.45233154","18828.0000000000",
"2018-11-07 00:00","217.18313599","18616.0000000000",
"2018-11-08 00:00","212.23146057","18601.0000000000",
"2018-11-09 00:00","210.07443237","18631.0000000000",
"2018-11-10 00:00","212.53291321","18612.0000000000",
"2018-11-11 00:00","211.34011841","18879.0000000000",
"2018-11-12 00:00","210.4178772","18693.0000000000",
"2018-11-13 00:00","206.82575989","18658.0000000000",
"2018-11-14 00:00","181.39659119","18915.0000000000",
"2018-11-15 00:00","180.80636597","19154.0000000000",
"2018-11-16 00:00","175.17703247","18807.0000000000",
"2018-11-17 00:00","174.00112915","19001.0000000000",
"2018-11-18 00:00","177.06741333","18701.0000000000",
"2018-11-19 00:00","149.17459106","18807.0000000000",
"2018-11-20 00:00","130.33856201","19002.0000000000",
"2018-11-21 00:00","136.70149231","18755.0000000000",
"2018-11-22 00:00","126.70603943","18949.0000000000",
"2018-11-23 00:00","123.29551697","18878.0000000000",
"2018-11-24 00:00","113.49375153","19048.0000000000",
"2018-11-25 00:00","116.45040894","18802.0000000000",
"2018-11-26 00:00","108.33450317","18534.0000000000",
"2018-11-27 00:00","110.00997162","18791.0000000000",
"2018-11-28 00:00","122.43751526","19163.0000000000",
"2018-11-29 00:00","117.5426452","19095.0000000000",
"2018-11-30 00:00","113.1714211","18815.0000000000",
"2018-12-01 00:00","118.63555864","18750.0000000000",
"2018-12-02 00:00","116.38889933","18753.0000000000",
"2018-12-03 00:00","108.92501783","18782.0000000000",
"2018-12-04 00:00","110.21418959","18763.0000000000",
"2018-12-05 00:00","102.47555556","18728.0000000000",
"2018-12-06 00:00","91.76105616","18465.0000000000",
"2018-12-07 00:00","93.29456401","18474.0000000000",
"2018-12-08 00:00","92.15963969","18677.0000000000",
"2018-12-09 00:00","95.14205948","18985.0000000000",
"2018-12-10 00:00","91.68565676","18388.0000000000",
"2018-12-11 00:00","88.94530321","18646.0000000000",
"2018-12-12 00:00","90.59330191","18780.0000000000",
"2018-12-13 00:00","86.53931489","18680.0000000000",
"2018-12-14 00:00","84.30829593","18737.0000000000",
"2018-12-15 00:00","84.44080953","18477.0000000000",
"2018-12-16 00:00","85.26209693","18115.0000000000",
"2018-12-17 00:00","95.13382712","18291.0000000000",
"2018-12-18 00:00","101.1124558","18041.0000000000",
"2018-12-19 00:00","101.26857523","18049.0000000000",
"2018-12-20 00:00","116.21687011","17983.0000000000",
"2018-12-21 00:00","109.49623355","18146.0000000000",
"2018-12-22 00:00","116.75949916","18002.0000000000",
"2018-12-23 00:00","130.7652598","18267.0000000000",
"2018-12-24 00:00","140.23800256","18382.0000000000",
"2018-12-25 00:00","129.84435176","18439.0000000000",
"2018-12-26 00:00","131.86562737","18063.0000000000",
"2018-12-27 00:00","116.57591051","18130.0000000000",
"2018-12-28 00:00","137.64701331","18247.0000000000",
"2018-12-29 00:00","138.01833478","18266.0000000000",
"2018-12-30 00:00","139.85945289","18140.0000000000",
"2018-12-31 00:00","133.36826344","17955.0000000000",
"2019-01-01 00:00","140.81941316","18187.0000000000",
"2019-01-02 00:00","155.04767721","17111.0000000000",
"2019-01-03 00:00","149.13500338","17065.0000000000",
"2019-01-04 00:00","154.58194227","17397.0000000000",
"2019-01-05 00:00","155.63858948","17093.0000000000",
"2019-01-06 00:00","157.74619931","17211.0000000000",
"2019-01-07 00:00","151.69921345","17039.0000000000",
"2019-01-08 00:00","150.35963344","17173.0000000000",
"2019-01-09 00:00","150.80311047","17111.0000000000",
"2019-01-10 00:00","128.62518594","17069.0000000000",
"2019-01-11 00:00","127.54832487","16909.0000000000",
"2019-01-12 00:00","125.9665328","17209.0000000000",
"2019-01-13 00:00","116.89780148","17436.0000000000",
"2019-01-14 00:00","129.0687326","17318.0000000000",
"2019-01-15 00:00","122.03271232","17052.0000000000",
"2019-01-16 00:00","123.54706154","17049.0000000000",
"2019-01-17 00:00","123.74192167","17259.0000000000",
"2019-01-18 00:00","121.0102652","17414.0000000000",
"2019-01-19 00:00","124.51902121","17138.0000000000",
"2019-01-20 00:00","119.47482896","15668.0000000000",
"2019-01-21 00:00","117.15785223","15733.0000000000",
"2019-01-22 00:00","118.74755091","15345.0000000000",
"2019-01-23 00:00","117.45260925","15642.0000000000",
"2019-01-24 00:00","117.36288641","15670.0000000000",
"2019-01-25 00:00","116.37834358","15466.0000000000",
"2019-01-26 00:00","116.48873846","15337.0000000000",
"2019-01-27 00:00","113.4052919","15051.0000000000",
"2019-01-28 00:00","106.58997682","14968.0000000000",
"2019-01-29 00:00","105.59821378","15223.0000000000",
"2019-01-30 00:00","108.90753982","15213.0000000000",
"2019-01-31 00:00","107.06101306","14929.0000000000",
"2019-02-01 00:00","107.60978689","15120.0000000000",
"2019-02-02 00:00","110.4302619","14850.0000000000",
"2019-02-03 00:00","107.49267146","15101.0000000000",
"2019-02-04 00:00","107.82160343","14995.0000000000",
"2019-02-05 00:00","107.44352017","14981.0000000000",
"2019-02-06 00:00","104.91928987","15079.0000000000",
"2019-02-07 00:00","104.53529857","15121.0000000000",
"2019-02-08 00:00","119.26774886","15015.0000000000",
"2019-02-09 00:00","119.43088331","13184.0000000000",
"2019-02-10 00:00","124.80648495","12925.0000000000",
"2019-02-11 00:00","121.29839599","13154.0000000000",
"2019-02-12 00:00","122.57229106","12882.0000000000",
"2019-02-13 00:00","122.55360255","12913.0000000000",
"2019-02-14 00:00","121.39020373","12903.0000000000",
"2019-02-15 00:00","122.10038737","13053.0000000000",
"2019-02-16 00:00","123.26021305","12795.0000000000",
"2019-02-17 00:00","133.59888295","13105.0000000000",
"2019-02-18 00:00","146.09837101","17362.0000000000",
"2019-02-19 00:00","145.34618357","13215.0000000000",
"2019-02-20 00:00","149.55434396","13226.0000000000",
"2019-02-21 00:00","146.13084429","13160.0000000000",
"2019-02-22 00:00","149.09245426","13465.0000000000",
"2019-02-23 00:00","158.79542978","13248.0000000000",
"2019-02-24 00:00","135.85265356","13260.0000000000",
"2019-02-25 00:00","139.8228555","13392.0000000000",
"2019-02-26 00:00","138.08968196","13344.0000000000",
"2019-02-27 00:00","136.12595451","12808.0000000000",
"2019-02-28 00:00","136.74625201","12412.0000000000",
"2019-03-01 00:00","136.44362278","13191.0000000000",
"2019-03-02 00:00","134.2069553","13119.0000000000",
"2019-03-03 00:00","132.24941712","13227.0000000000",
"2019-03-04 00:00","127.77412126","13319.0000000000",
"2019-03-05 00:00","137.8223848","13239.0000000000",
"2019-03-06 00:00","138.78935408","13315.0000000000",
"2019-03-07 00:00","138.03450239","13211.0000000000",
"2019-03-08 00:00","135.127075","13148.0000000000",
"2019-03-09 00:00","137.96533555","13369.0000000000",
"2019-03-10 00:00","136.75868314","13154.0000000000",
"2019-03-11 00:00","133.83403156","13290.0000000000",
"2019-03-12 00:00","134.44288873","13175.0000000000",
"2019-03-13 00:00","133.26307623","13195.0000000000",
"2019-03-14 00:00","133.71159976","13206.0000000000",
"2019-03-15 00:00","137.69178379","13324.0000000000",
"2019-03-16 00:00","142.3981758","13167.0000000000",
"2019-03-17 00:00","140.0005495","15345.0000000000",
"2019-03-18 00:00","139.37460061","13293.0000000000",
"2019-03-19 00:00","140.51919919","13370.0000000000",
"2019-03-20 00:00","140.68636173","13340.0000000000",
"2019-03-21 00:00","136.6360607","13308.0000000000",
"2019-03-22 00:00","137.18143503","13243.0000000000",
"2019-03-23 00:00","138.23987455","13240.0000000000",
"2019-03-24 00:00","136.98692523","13324.0000000000",
"2019-03-25 00:00","135.03102752","13203.0000000000",
"2019-03-26 00:00","135.46035286","13447.0000000000",
"2019-03-27 00:00","140.98815754","13212.0000000000",
"2019-03-28 00:00","139.41647756","13255.0000000000",
"2019-03-29 00:00","142.49741712","13156.0000000000",
"2019-03-30 00:00","142.09268062","13255.0000000000",
"2019-03-31 00:00","141.51409411","13361.0000000000",
"2019-04-01 00:00","141.83032435","13311.0000000000",
"2019-04-02 00:00","163.96174182","13371.0000000000",
"2019-04-03 00:00","161.45880133","13351.0000000000",
"2019-04-04 00:00","158.05253782","13277.0000000000",
"2019-04-05 00:00","165.51484595","13274.0000000000",
"2019-04-06 00:00","165.94720802","13331.0000000000",
"2019-04-07 00:00","174.53164738","13362.0000000000",
"2019-04-08 00:00","180.25881539","13286.0000000000",
"2019-04-09 00:00","176.11457453","13483.0000000000",
"2019-04-10 00:00","163.7963","13261.0000000000",
"2019-04-11 00:00","164.0234","13272.0000000000",
"2019-04-12 00:00","163.8764","13325.0000000000",
"2019-04-13 00:00","163.9254","13183.0000000000",
"2019-04-14 00:00","166.0319","13270.0000000000",
"2019-04-15 00:00","162.552617","13260.0000000000",
"2019-04-16 00:00","166.152101","13224.0000000000",
"2019-04-17 00:00","171.92948","13290.0000000000",
"2019-04-18 00:00","172.988423","13299.0000000000",
"2019-04-19 00:00","172.469599","13063.0000000000",
"2019-04-20 00:00","167.648011","13263.0000000000",
"2019-04-21 00:00","171.583045","13247.0000000000",
"2019-04-22 00:00","174.031111","13016.0000000000",
"2019-04-23 00:00","164.406387","13182.0000000000",
"2019-04-24 00:00","164.233606","13277.0000000000",
"2019-04-25 00:00","156.198933","13345.0000000000",
"2019-04-26 00:00","158.124809","13243.0000000000",
"2019-04-27 00:00","158.840244","13083.0000000000",
"2019-04-28 00:00","154.652093","13241.0000000000",
"2019-04-29 00:00","158.703391","13186.0000000000",
"2019-04-30 00:00","160.97375","13305.0000000000",
"2019-05-01 00:00","161.924961","13690.0000000000",
"2019-05-02 00:00","168.216036","13089.0000000000",
"2019-05-03 00:00","162.949426","13401.0000000000",
"2019-05-04 00:00","163.673028","13125.0000000000",
"2019-05-05 00:00","168.121627","13143.0000000000",
"2019-05-06 00:00","173.051936","13290.0000000000",
"2019-05-07 00:00","170.727188","13099.0000000000",
"2019-05-08 00:00","169.416419","13146.0000000000",
"2019-05-09 00:00","173.289118","13338.0000000000",
"2019-05-10 00:00","192.217108","13185.0000000000",
"2019-05-11 00:00","184.79146","13274.0000000000",
"2019-05-12 00:00","200.311452","13219.0000000000",
"2019-05-13 00:00","207.943886","13497.0000000000",
"2019-05-14 00:00","233.560616","13629.0000000000",
"2019-05-15 00:00","266.003097","13622.0000000000",
"2019-05-16 00:00","234.578683","13650.0000000000",
"2019-05-17 00:00","240.696393","13390.0000000000",
"2019-05-18 00:00","255.534309","13283.0000000000",
"2019-05-19 00:00","248.877597","13294.0000000000",
"2019-05-20 00:00","253.618294","13172.0000000000",
"2019-05-21 00:00","257.330263","13474.0000000000",
"2019-05-22 00:00","245.373695","13242.0000000000",
"2019-05-23 00:00","255.104464","13409.0000000000",
"2019-05-24 00:00","253.7139","13522.0000000000",
"2019-05-25 00:00","251.702904","13244.0000000000",
"2019-05-26 00:00","274.213762","13430.0000000000",
"2019-05-27 00:00","272.738641","13311.0000000000",
"2019-05-28 00:00","277.295377","13765.0000000000",
"2019-05-29 00:00","289.071218","13321.0000000000",
"2019-05-30 00:00","263.649644","13602.0000000000",
"2019-05-31 00:00","270.179282","13363.0000000000",
"2019-06-01 00:00","275.127973","13221.0000000000",
"2019-06-02 00:00","259.21266","13205.0000000000",
"2019-06-03 00:00","250.175657","13368.0000000000",
"2019-06-04 00:00","240.42393","13343.0000000000",
"2019-06-05 00:00","243.335334","13422.0000000000",
"2019-06-06 00:00","248.072496","13173.0000000000",
"2019-06-07 00:00","246.146546","13425.0000000000",
"2019-06-08 00:00","235.618669","13114.0000000000",
"2019-06-09 00:00","241.575639","13694.0000000000",
"2019-06-10 00:00","239.868119","13364.0000000000",
"2019-06-11 00:00","252.829961","13014.0000000000",
"2019-06-12 00:00","259.623254","13115.0000000000",
"2019-06-13 00:00","256.900989","13224.0000000000",
"2019-06-14 00:00","263.179704","13265.0000000000",
"2019-06-15 00:00","270.36733","13179.0000000000",
"2019-06-16 00:00","270.324708","13313.0000000000",
"2019-06-17 00:00","265.08936","13109.0000000000",
"2019-06-18 00:00","265.879803","13384.0000000000",
"2019-06-19 00:00","267.151843","13133.0000000000",
"2019-06-20 00:00","284.211442","13098.0000000000",
"2019-06-21 00:00","305.327227","13326.0000000000",
"2019-06-22 00:00","309.989095","13233.0000000000",
"2019-06-23 00:00","306.85597","13381.0000000000",
"2019-06-24 00:00","310.321524","13593.0000000000",
"2019-06-25 00:00","343.541425","13576.0000000000",
"2019-06-26 00:00","309.884689","13576.0000000000",
"2019-06-27 00:00","307.374208","13573.0000000000",
"2019-06-28 00:00","305.685128","13374.0000000000",
"2019-06-29 00:00","297.731954","13352.0000000000",
"2019-06-30 00:00","284.25052","13678.0000000000",
"2019-07-01 00:00","284.91476","13430.0000000000",
"2019-07-02 00:00","293.765331","13239.0000000000",
"2019-07-03 00:00","293.61379","13219.0000000000",
"2019-07-04 00:00","289.189791","13307.0000000000",
"2019-07-05 00:00","293.440077","13454.0000000000",
"2019-07-06 00:00","291.797265","13252.0000000000",
"2019-07-07 00:00","305.465894","13401.0000000000",
"2019-07-08 00:00","308.270219","13337.0000000000",
"2019-07-09 00:00","287.863041","13201.0000000000",
"2019-07-10 00:00","271.371568","13633.0000000000",
"2019-07-11 00:00","269.472789","13130.0000000000",
"2019-07-12 00:00","272.196206","13215.0000000000",
"2019-07-13 00:00","239.807859","13482.0000000000",
"2019-07-14 00:00","229.949112","13219.0000000000",
"2019-07-15 00:00","222.146136","13686.0000000000",
"2019-07-16 00:00","215.158092","13536.0000000000",
"2019-07-17 00:00","223.837185","13361.0000000000",
"2019-07-18 00:00","219.970908","13354.0000000000",
"2019-07-19 00:00","228.522555","13321.0000000000",
"2019-07-20 00:00","224.334508","13104.0000000000",
"2019-07-21 00:00","218.338713","13306.0000000000",
"2019-07-22 00:00","213.174683","13327.0000000000",
"2019-07-23 00:00","217.05058","13637.0000000000",
"2019-07-24 00:00","224.411863","13474.0000000000",
"2019-07-25 00:00","220.416665","13291.0000000000",
"2019-07-26 00:00","210.284966","13315.0000000000",
"2019-07-27 00:00","214.261265","13201.0000000000",
"2019-07-28 00:00","211.275162","13133.0000000000",
"2019-07-29 00:00","213.80857","13412.0000000000",
"2019-07-30 00:00","215.989517","13245.0000000000",
"2019-07-31 00:00","213.988181","13423.0000000000",
"2019-08-01 00:00","220.563601","13542.0000000000",
"2019-08-02 00:00","222.494399","13545.0000000000",
"2019-08-03 00:00","220.441708","13159.0000000000",
"2019-08-04 00:00","230.320076","13285.0000000000",
"2019-08-05 00:00","229.200377","13325.0000000000",
"2019-08-06 00:00","223.880357","13362.0000000000",
"2019-08-07 00:00","223.768844","13186.0000000000",
"2019-08-08 00:00","211.6105","13277.0000000000",
"2019-08-09 00:00","205.276508","13340.0000000000",
"2019-08-10 00:00","211.33601","13158.0000000000",
"2019-08-11 00:00","211.778739","13373.0000000000",
"2019-08-12 00:00","206.359584","13322.0000000000",
"2019-08-13 00:00","206.042685","13369.0000000000",
"2019-08-14 00:00","184.654374","13345.0000000000",
"2019-08-15 00:00","183.936404","13307.0000000000",
"2019-08-16 00:00","185.277837","13270.0000000000",
"2019-08-17 00:00","195.182812","13191.0000000000",
"2019-08-18 00:00","200.744772","13234.0000000000",
"2019-08-19 00:00","197.340342","13361.0000000000",
"2019-08-20 00:00","184.866479","13484.0000000000",
"2019-08-21 00:00","191.444291","13313.0000000000",
"2019-08-22 00:00","191.931476","13423.0000000000",
"2019-08-23 00:00","188.037839","13046.0000000000",
"2019-08-24 00:00","189.136394","13680.0000000000",
"2019-08-25 00:00","190.458195","13386.0000000000",
"2019-08-26 00:00","188.067131","13354.0000000000",
"2019-08-27 00:00","188.232301","13359.0000000000",
"2019-08-28 00:00","168.909171","13531.0000000000",
"2019-08-29 00:00","170.11828","13356.0000000000",
"2019-08-30 00:00","169.93247","13311.0000000000",
"2019-08-31 00:00","170.507929","13288.0000000000",
"2019-09-01 00:00","173.713949","13454.0000000000",
"2019-09-02 00:00","181.84137","13378.0000000000",
"2019-09-03 00:00","177.35518","13345.0000000000",
"2019-09-04 00:00","171.147639","13608.0000000000",
"2019-09-05 00:00","175.819302","13525.0000000000",
"2019-09-06 00:00","173.649796","13561.0000000000",
"2019-09-07 00:00","180.274539","13557.0000000000",
"2019-09-08 00:00","181.373282","13724.0000000000",
"2019-09-09 00:00","179.528371","13719.0000000000",
"2019-09-10 00:00","176.460445","13767.0000000000",
"2019-09-11 00:00","179.712929","13861.0000000000",
"2019-09-12 00:00","178.422907","13524.0000000000",
"2019-09-13 00:00","184.276859","13863.0000000000",
"2019-09-14 00:00","188.059801","13751.0000000000",
"2019-09-15 00:00","189.701044","13949.0000000000",
"2019-09-16 00:00","200.884022","14107.0000000000",
"2019-09-17 00:00","212.647729","14275.0000000000",
"2019-09-18 00:00","208.669438","14143.0000000000",
"2019-09-19 00:00","215.931828","14397.0000000000",
"2019-09-20 00:00","216.865112","13966.0000000000",
"2019-09-21 00:00","210.381708","13702.0000000000",
"2019-09-22 00:00","209.202655","14240.0000000000",
"2019-09-23 00:00","191.881675","14121.0000000000",
"2019-09-24 00:00","168.706908","14504.0000000000",
"2019-09-25 00:00","166.019013","14050.0000000000",
"2019-09-26 00:00","163.707113","13939.0000000000",
"2019-09-27 00:00","170.661308","14044.0000000000",
"2019-09-28 00:00","166.311168","13995.0000000000",
"2019-09-29 00:00","177.572785","13807.0000000000",
"2019-09-30 00:00","177.014201","13387.0000000000",
"2019-10-01 00:00","175.825473","13184.0000000000",
"2019-10-02 00:00","172.861192","13469.0000000000",
"2019-10-03 00:00","174.784992","13398.0000000000",
"2019-10-04 00:00","173.58023","13333.0000000000",
"2019-10-05 00:00","173.866931","13313.0000000000",
"2019-10-06 00:00","176.66559","13190.0000000000",
"2019-10-07 00:00","179.301915","13194.0000000000",
"2019-10-08 00:00","190.216889","13319.0000000000",
"2019-10-09 00:00","191.378949","12744.0000000000",
"2019-10-10 00:00","184.276292","13213.0000000000",
"2019-10-11 00:00","183.286754","13073.0000000000",
"2019-10-12 00:00","183.750214","13149.0000000000",
"2019-10-13 00:00","182.603623","13241.0000000000",
"2019-10-14 00:00","182.337859","13355.0000000000",
"2019-10-15 00:00","174.127706","13143.0000000000",
"2019-10-16 00:00","176.939923","13057.0000000000",
"2019-10-17 00:00","172.73723","13143.0000000000",
"2019-10-18 00:00","173.971248","13144.0000000000",
"2019-10-19 00:00","172.970608","13203.0000000000",
"2019-10-20 00:00","174.264196","13072.0000000000",
"2019-10-21 00:00","172.4436556009","13381.0000000000",
"2019-10-22 00:00","158.999916212","13481.0000000000",
"2019-10-23 00:00","161.7171852843","13086.0000000000",
"2019-10-24 00:00","167.8643838103","12842.0000000000",
"2019-10-25 00:00","180.9500522459","13116.0000000000",
"2019-10-26 00:00","183.0138996809","12813.0000000000",
"2019-10-27 00:00","182.5761217521","13042.0000000000",
"2019-10-28 00:00","185.2422220183","12999.0000000000",
"2019-10-29 00:00","181.3801673333","13057.0000000000",
"2019-10-30 00:00","182.1958649131","12992.0000000000",
"2019-10-31 00:00","181.0742779497","13074.0000000000",
"2019-11-01 00:00","183.8945035375","12749.0000000000",
"2019-11-02 00:00","182.1535706169","12971.0000000000",
"2019-11-03 00:00","186.4680888613","12896.0000000000",
"2019-11-04 00:00","190.0538785424","12986.0000000000",
"2019-11-05 00:00","190.2790825664","12894.0000000000",
"2019-11-06 00:00","186.3852833612","13018.0000000000",
"2019-11-07 00:00","183.2688744007","12901.0000000000",
"2019-11-08 00:00","184.3762173227","12712.0000000000",
"2019-11-09 00:00","186.6143406194","12428.0000000000",
