时间,币价,每日区块奖励
"2018-05-17 00:00","672.65655518","12018498.5751000000",
"2018-05-18 00:00","694.36688232","12204047.1694000000",
"2018-05-19 00:00","696.52954102","12510952.1550000000",
"2018-05-20 00:00","715.36877441","12794066.9651000000",
"2018-05-21 00:00","699.22198486","12221417.3636000000",
"2018-05-22 00:00","647.74053955","11490640.2539000000",
"2018-05-23 00:00","583.58459473","10495997.5089000000",
"2018-05-24 00:00","601.75463867","10756869.7095000000",
"2018-05-25 00:00","586.73449707","10507703.9071000000",
"2018-05-26 00:00","587.28039551","10265064.8129000000",
"2018-05-27 00:00","572.66790771","10425170.0936000000",
"2018-05-28 00:00","516.03570557","9443722.6067000000",
"2018-05-29 00:00","565.38775635","10201186.0648000000",
"2018-05-30 00:00","559.59008789","10283030.8553000000",
"2018-05-31 00:00","577.64489746","10251962.5281000000",
"2018-06-01 00:00","580.04315186","10253276.8010000000",
"2018-06-02 00:00","591.80847168","10463111.6652000000",
"2018-06-03 00:00","619.43743896","11091611.9653000000",
"2018-06-04 00:00","592.98468018","10243922.6275000000",
"2018-06-05 00:00","609.30285645","10872807.9660000000",
"2018-06-06 00:00","607.12353516","10878680.9445000000",
"2018-06-07 00:00","605.18737793","10738834.4601000000",
"2018-06-08 00:00","601.07727051","10581095.3408000000",
"2018-06-09 00:00","597.56231689","10064934.4658000000",
"2018-06-10 00:00","526.47912598","9409319.1500000000",
"2018-06-11 00:00","533.28424072","9392861.7297000000",
"2018-06-12 00:00","496.84338379","8934119.1746000000",
"2018-06-13 00:00","477.49401855","8758296.7247000000",
"2018-06-14 00:00","519.74188232","9305987.1824000000",
"2018-06-15 00:00","491.00427246","9046106.8218000000",
"2018-06-16 00:00","499.64233398","9209997.1377000000",
"2018-06-17 00:00","500.44848633","9107491.1151000000",
"2018-06-18 00:00","518.890625","9299063.0565000000",
"2018-06-19 00:00","537.95739746","9400472.6699000000",
"2018-06-20 00:00","536.26782227","9840899.9257000000",
"2018-06-21 00:00","527.36657715","9584687.8045000000",
"2018-06-22 00:00","465.81680298","8561589.8616000000",
"2018-06-23 00:00","474.51977539","8522886.2729000000",
"2018-06-24 00:00","457.67190552","7994941.8000000000",
"2018-06-25 00:00","460.30984497","8151514.7474000000",
"2018-06-26 00:00","432.77172852","7776039.0682000000",
"2018-06-27 00:00","442.36489868","7710659.8705000000",
"2018-06-28 00:00","422.36499023","7527434.3118000000",
"2018-06-29 00:00","436.00900269","8846131.3757000000",
"2018-06-30 00:00","455.17999268","9426826.3446000000",
"2018-07-01 00:00","453.91799927","10733151.7622000000",
"2018-07-02 00:00","475.34698486","10344671.0145000000",
"2018-07-03 00:00","464.19500732","9450578.6187000000",
"2018-07-04 00:00","467.31799316","9499335.9024000000",
"2018-07-05 00:00","474.4119873","9943161.4275000000",
"2018-07-06 00:00","474.01199341","9704475.6335000000",
"2018-07-07 00:00","491.66000366","9150340.3649000000",
"2018-07-08 00:00","489.11898804","9104590.7193000000",
"2018-07-09 00:00","476.68200684","8462803.7591000000",
"2018-07-10 00:00","434.42401123","8165105.0857000000",
"2018-07-11 00:00","446.51800537","8612753.7911000000",
"2018-07-12 00:00","430.07400513","8555473.2535000000",
"2018-07-13 00:00","434.02700806","9121248.1880000000",
"2018-07-14 00:00","436.08599854","9518730.8140000000",
"2018-07-15 00:00","449.8500061","8198321.2907000000",
"2018-07-16 00:00","480.6579895","8797356.9310000000",
"2018-07-17 00:00","501.00201416","9062223.3933000000",
"2018-07-18 00:00","480.51300049","8547649.9719000000",
"2018-07-19 00:00","469.61898804","8480852.7046000000",
"2018-07-20 00:00","450.69799805","8492631.9412000000",
"2018-07-21 00:00","462.43600464","8499203.2176000000",
"2018-07-22 00:00","459.65701294","8532941.4548000000",
"2018-07-23 00:00","450.85299683","8179430.7902000000",
"2018-07-24 00:00","479.37298584","8696570.3483000000",
"2018-07-25 00:00","472.49301147","8600101.4739000000",
"2018-07-26 00:00","464.0369873","8445198.5426000000",
"2018-07-27 00:00","469.66598511","8729992.7416000000",
"2018-07-28 00:00","466.89801025","8580729.9502000000",
"2018-07-29 00:00","466.66500854","8516748.5251000000",
"2018-07-30 00:00","457.08087158","8233391.1390000000",
"2018-07-31 00:00","433.86654663","7733904.7441000000",
"2018-08-01 00:00","420.74694824","7617582.6028000000",
"2018-08-02 00:00","412.62121582","7307814.8404000000",
"2018-08-03 00:00","418.26171875","7754013.3357000000",
"2018-08-04 00:00","407.25244141","7402397.8927000000",
"2018-08-05 00:00","410.51611328","7557005.0210000000",
"2018-08-06 00:00","406.65835571","7764524.0523000000",
"2018-08-07 00:00","380.21502686","7801227.2764000000",
"2018-08-08 00:00","356.61303711","7429008.8399000000",
"2018-08-09 00:00","365.58779907","7021124.6820000000",
"2018-08-10 00:00","334.17645264","5929521.3595000000",
"2018-08-11 00:00","322.11151123","5816795.1592000000",
"2018-08-12 00:00","319.56973267","5839582.5611000000",
"2018-08-13 00:00","286.49536133","5037420.2321000000",
"2018-08-14 00:00","278.93161011","5338578.3951000000",
"2018-08-15 00:00","282.36367798","5252289.0283000000",
"2018-08-16 00:00","288.04647827","5887600.2032000000",
"2018-08-17 00:00","315.72894287","5694704.4131000000",
"2018-08-18 00:00","295.81170654","5359191.9231000000",
"2018-08-19 00:00","300.83383179","5470170.1259000000",
"2018-08-20 00:00","274.31512451","5092148.7050000000",
"2018-08-21 00:00","281.94393921","5445500.1972000000",
"2018-08-22 00:00","271.34115601","4961818.4850000000",
"2018-08-23 00:00","277.10388184","5227170.9323000000",
"2018-08-24 00:00","282.9671936","5126276.3681000000",
"2018-08-25 00:00","279.64599609","5167276.7453000000",
"2018-08-26 00:00","275.19708252","5101021.0366000000",
"2018-08-27 00:00","285.603302","5170240.6387000000",
"2018-08-28 00:00","296.4994812","5337424.2097000000",
"2018-08-29 00:00","289.31240845","5248332.5437000000",
"2018-08-30 00:00","284.10546875","5194901.6823000000",
"2018-08-31 00:00","283.00408936","5184864.1975000000",
"2018-09-01 00:00","295.34133911","5494384.4423000000",
"2018-09-02 00:00","294.3706665","5243634.3960000000",
"2018-09-03 00:00","289.25946045","5278379.3382000000",
"2018-09-04 00:00","285.72320557","5202620.3342000000",
"2018-09-05 00:00","232.33119202","4295331.9494000000",
"2018-09-06 00:00","230.21485901","4228411.3363000000",
"2018-09-07 00:00","217.20251465","3977904.7840000000",
"2018-09-08 00:00","197.95074463","3469070.3042000000",
"2018-09-09 00:00","196.9243927","3684272.6412000000",
"2018-09-10 00:00","197.07907104","3613253.9389000000",
"2018-09-11 00:00","185.06646729","3317598.1616000000",
"2018-09-12 00:00","183.33126831","3558930.5692000000",
"2018-09-13 00:00","211.3540802","4081779.7090000000",
"2018-09-14 00:00","211.74893188","3963240.6621000000",
"2018-09-15 00:00","223.0743866","4055491.9081000000",
"2018-09-16 00:00","220.58880615","4128843.1477000000",
"2018-09-17 00:00","197.87472534","3668423.8444000000",
"2018-09-18 00:00","209.97457886","4059975.5821000000",
"2018-09-19 00:00","209.96894836","3896338.6062000000",
"2018-09-20 00:00","224.59100342","4233854.9952000000",
"2018-09-21 00:00","246.58425903","4474096.6891000000",
"2018-09-22 00:00","240.48042297","4488029.1913000000",
"2018-09-23 00:00","244.32952881","4550435.8353000000",
"2018-09-24 00:00","228.72991943","4183029.1410000000",
"2018-09-25 00:00","218.50453186","4041457.1337000000",
"2018-09-26 00:00","215.84741211","4081607.2002000000",
"2018-09-27 00:00","228.49415588","4399734.1676000000",
"2018-09-28 00:00","222.40211487","4132339.1326000000",
"2018-09-29 00:00","231.63473511","4388123.5538000000",
"2018-09-30 00:00","232.84849548","4370014.4459000000",
"2018-10-01 00:00","230.76777649","4427370.6154000000",
"2018-10-02 00:00","227.18087769","4106536.2923000000",
"2018-10-03 00:00","220.48942566","4260885.2925000000",
"2018-10-04 00:00","222.21839905","4175702.4516000000",
"2018-10-05 00:00","227.60064697","4325787.1439000000",
"2018-10-06 00:00","225.11988831","4296545.8813000000",
"2018-10-07 00:00","226.11851501","4278085.7937000000",
"2018-10-08 00:00","229.25517273","4337595.4123000000",
"2018-10-09 00:00","227.98153687","4291303.3689000000",
"2018-10-10 00:00","225.76925659","3805959.8640000000",
"2018-10-11 00:00","189.49923706","3725797.4706000000",
"2018-10-12 00:00","196.7272644","3772508.6096000000",
"2018-10-13 00:00","199.84094238","3803722.1549000000",
"2018-10-14 00:00","195.7146759","4083259.0995000000",
"2018-10-15 00:00","209.70370483","3969902.2938000000",
"2018-10-16 00:00","210.11975098","3955713.6679000000",
"2018-10-17 00:00","207.0834198","3910537.3972000000",
"2018-10-18 00:00","203.35157776","3782379.7267000000",
"2018-10-19 00:00","203.72718811","3868334.8343000000",
"2018-10-20 00:00","205.42958069","3892512.4298000000",
"2018-10-21 00:00","205.14186096","3830224.5169000000",
"2018-10-22 00:00","204.04417419","3878027.8310000000",
"2018-10-23 00:00","204.33587646","3881716.4473000000",
"2018-10-24 00:00","203.85238647","3840153.5320000000",
"2018-10-25 00:00","202.71853638","3838781.9651000000",
"2018-10-26 00:00","203.32925415","3817790.5956000000",
"2018-10-27 00:00","204.21002197","3845491.3088000000",
"2018-10-28 00:00","205.36631775","3851581.3722000000",
"2018-10-29 00:00","197.24705505","3651232.0739000000",
"2018-10-30 00:00","197.55596924","3721238.3719000000",
"2018-10-31 00:00","197.38092041","3706308.7503000000",
"2018-11-01 00:00","198.87228394","3701217.0818000000",
"2018-11-02 00:00","200.63468933","3767727.6037000000",
"2018-11-03 00:00","200.18605042","3742442.7845000000",
"2018-11-04 00:00","207.48579407","3883630.6233000000",
"2018-11-05 00:00","209.09129333","3921213.3960000000",
"2018-11-06 00:00","218.45233154","4089253.7507000000",
"2018-11-07 00:00","217.18313599","3983008.8844000000",
"2018-11-08 00:00","212.23146057","3959975.5247000000",
"2018-11-09 00:00","210.07443237","3939193.4006000000",
"2018-11-10 00:00","212.53291321","3938341.0931000000",
"2018-11-11 00:00","211.34011841","3996986.2117000000",
"2018-11-12 00:00","210.4178772","3916428.9386000000",
"2018-11-13 00:00","206.82575989","3854496.9224000000",
"2018-11-14 00:00","181.39659119","3373239.4955000000",
"2018-11-15 00:00","180.80636597","3433262.7958000000",
"2018-11-16 00:00","175.17703247","3272928.4236000000",
"2018-11-17 00:00","174.00112915","3357015.9005000000",
"2018-11-18 00:00","177.06741333","3064338.8165000000",
"2018-11-19 00:00","149.17459106","2645521.8275000000",
"2018-11-20 00:00","130.33856201","2477669.7009000000",
"2018-11-21 00:00","136.70149231","2553519.3421000000",
"2018-11-22 00:00","126.70603943","2350301.9341000000",
"2018-11-23 00:00","123.29551697","2346459.4179000000",
"2018-11-24 00:00","113.49375153","2029878.4566000000",
"2018-11-25 00:00","116.45040894","2170733.2901000000",
"2018-11-26 00:00","108.33450317","1985410.9418000000",
"2018-11-27 00:00","110.00997162","2168750.7284000000",
"2018-11-28 00:00","122.43751526","2283481.6746000000",
"2018-11-29 00:00","117.5426452","2272990.8851000000",
"2018-11-30 00:00","113.1714211","2109549.5445000000",
"2018-12-01 00:00","118.63555864","2195508.9063000000",
"2018-12-02 00:00","116.38889933","2116700.8034000000",
"2018-12-03 00:00","108.92501783","2069443.2513000000",
"2018-12-04 00:00","110.21418959","2035512.9238000000",
"2018-12-05 00:00","102.47555556","1933137.9153000000",
"2018-12-06 00:00","91.76105616","1612576.9730000000",
"2018-12-07 00:00","93.29456401","1712731.3818000000",
"2018-12-08 00:00","92.15963969","1709049.3377000000",
"2018-12-09 00:00","95.14205948","1748728.0176000000",
"2018-12-10 00:00","91.68565676","1699066.2584000000",
"2018-12-11 00:00","88.94530321","1669264.7933000000",
"2018-12-12 00:00","90.59330191","1673943.4949000000",
"2018-12-13 00:00","86.53931489","1615651.5667000000",
"2018-12-14 00:00","84.30829593","1586211.4419000000",
"2018-12-15 00:00","84.44080953","1603205.1437000000",
"2018-12-16 00:00","85.26209693","1563692.2124000000",
"2018-12-17 00:00","95.13382712","1735072.0796000000",
"2018-12-18 00:00","101.1124558","1839217.2565000000",
"2018-12-19 00:00","101.26857523","1851117.7561000000",
"2018-12-20 00:00","116.21687011","2048522.5249000000",
"2018-12-21 00:00","109.49623355","1980207.5442000000",
"2018-12-22 00:00","116.75949916","2304970.9903000000",
"2018-12-23 00:00","130.7652598","2703094.3162000000",
"2018-12-24 00:00","140.23800256","2418546.1412000000",
"2018-12-25 00:00","129.84435176","2447077.9619000000",
"2018-12-26 00:00","131.86562737","2267212.5495000000",
"2018-12-27 00:00","116.57591051","2155056.8521000000",
"2018-12-28 00:00","137.64701331","2521970.3612000000",
"2018-12-29 00:00","138.01833478","2490425.1426000000",
"2018-12-30 00:00","139.85945289","2483564.8480000000",
"2018-12-31 00:00","133.36826344","2420609.0899000000",
"2019-01-01 00:00","140.81941316","2634397.0255000000",
"2019-01-02 00:00","155.04767721","2643757.2536000000",
"2019-01-03 00:00","149.13500338","2676780.9068000000",
"2019-01-04 00:00","154.58194227","2725374.2721000000",
"2019-01-05 00:00","155.63858948","2607380.7341000000",
"2019-01-06 00:00","157.74619931","2694871.4032000000",
"2019-01-07 00:00","151.69921345","2545895.4333000000",
"2019-01-08 00:00","150.35963344","2621247.6884000000",
"2019-01-09 00:00","150.80311047","2383942.0774000000",
"2019-01-10 00:00","128.62518594","2212473.1991000000",
"2019-01-11 00:00","127.54832487","2155025.5345000000",
"2019-01-12 00:00","125.9665328","2159058.4698000000",
"2019-01-13 00:00","116.89780148","2079269.9479000000",
"2019-01-14 00:00","129.0687326","2239746.4047000000",
"2019-01-15 00:00","122.03271232","2083001.1337000000",
"2019-01-16 00:00","123.54706154","2086316.5942000000",
"2019-01-17 00:00","123.74192167","2128159.6775000000",
"2019-01-18 00:00","121.0102652","2114839.5567000000",
"2019-01-19 00:00","124.51902121","2128131.3584000000",
"2019-01-20 00:00","119.47482896","1830527.8935000000",
"2019-01-21 00:00","117.15785223","1838163.9061000000",
"2019-01-22 00:00","118.74755091","1822029.8056000000",
"2019-01-23 00:00","117.45260925","1827452.3719000000",
"2019-01-24 00:00","117.36288641","1833407.9288000000",
"2019-01-25 00:00","116.37834358","1823353.7681000000",
"2019-01-26 00:00","116.48873846","1784263.9907000000",
"2019-01-27 00:00","113.4052919","1631372.4216000000",
"2019-01-28 00:00","106.58997682","1559926.6830000000",
"2019-01-29 00:00","105.59821378","1609378.4025000000",
"2019-01-30 00:00","108.90753982","1670669.0546000000",
"2019-01-31 00:00","107.06101306","1572171.4337000000",
"2019-02-01 00:00","107.60978689","1617987.2262000000",
"2019-02-02 00:00","110.4302619","1620245.2457000000",
"2019-02-03 00:00","107.49267146","1624354.8070000000",
"2019-02-04 00:00","107.82160343","1612909.7905000000",
"2019-02-05 00:00","107.44352017","1559884.5679000000",
"2019-02-06 00:00","104.91928987","1590568.2143000000",
"2019-02-07 00:00","104.53529857","1585436.0646000000",
"2019-02-08 00:00","119.26774886","1787745.2555000000",
"2019-02-09 00:00","119.43088331","1548664.7793000000",
"2019-02-10 00:00","124.80648495","1565761.1667000000",
"2019-02-11 00:00","121.29839599","1590485.2473000000",
"2019-02-12 00:00","122.57229106","1597971.6833000000",
"2019-02-13 00:00","122.55360255","1582518.5580000000",
"2019-02-14 00:00","121.39020373","1583794.9970000000",
"2019-02-15 00:00","122.10038737","1605959.8711000000",
"2019-02-16 00:00","123.26021305","1589523.2111000000",
"2019-02-17 00:00","133.59888295","1797986.7330000000",
"2019-02-18 00:00","146.09837101","2584354.7087000000",
"2019-02-19 00:00","145.34618357","1910655.6977000000",
"2019-02-20 00:00","149.55434396","1958150.8670000000",
"2019-02-21 00:00","146.13084429","1915132.2149000000",
"2019-02-22 00:00","149.09245426","1990798.2145000000",
"2019-02-23 00:00","158.79542978","2180398.1050000000",
"2019-02-24 00:00","135.85265356","1843842.2456000000",
"2019-02-25 00:00","139.8228555","1852753.4066000000",
"2019-02-26 00:00","138.08968196","1857969.4191000000",
"2019-02-27 00:00","136.12595451","1767399.5744000000",
"2019-02-28 00:00","136.74625201","1699499.4184000000",
"2019-03-01 00:00","136.44362278","1781031.5825000000",
"2019-03-02 00:00","134.2069553","1775219.9028000000",
"2019-03-03 00:00","132.24941712","1702851.5137000000",
"2019-03-04 00:00","127.77412126","1716171.3674000000",
"2019-03-05 00:00","137.8223848","1830320.9831000000",
"2019-03-06 00:00","138.78935408","1852087.9941000000",
"2019-03-07 00:00","138.03450239","1815828.3001000000",
"2019-03-08 00:00","135.127075","1814273.1582000000",
"2019-03-09 00:00","137.96533555","1814045.5126000000",
"2019-03-10 00:00","136.75868314","1781765.5500000000",
"2019-03-11 00:00","133.83403156","1752663.4428000000",
"2019-03-12 00:00","134.44288873","1758282.5921000000",
"2019-03-13 00:00","133.26307623","1755582.8914000000",
"2019-03-14 00:00","133.71159976","1776872.7939000000",
"2019-03-15 00:00","137.69178379","1911505.0044000000",
"2019-03-16 00:00","142.3981758","1847239.3464000000",
"2019-03-17 00:00","140.0005495","2134346.4310000000",
"2019-03-18 00:00","139.37460061","1853478.9546000000",
"2019-03-19 00:00","140.51919919","1860717.5595000000",
"2019-03-20 00:00","140.68636173","1874928.2625000000",
"2019-03-21 00:00","136.6360607","1826498.9252000000",
"2019-03-22 00:00","137.18143503","1840103.5088000000",
"2019-03-23 00:00","138.23987455","1818452.9807000000",
"2019-03-24 00:00","136.98692523","1829479.6151000000",
"2019-03-25 00:00","135.03102752","1776664.4814000000",
"2019-03-26 00:00","135.46035286","1867706.4082000000",
"2019-03-27 00:00","140.98815754","1846904.4436000000",
"2019-03-28 00:00","139.41647756","1836717.1869000000",
"2019-03-29 00:00","142.49741712","1913460.4375000000",
"2019-03-30 00:00","142.09268062","1865584.3832000000",
"2019-03-31 00:00","141.51409411","1901054.3799000000",
"2019-04-01 00:00","141.83032435","2001038.4590000000",
"2019-04-02 00:00","163.96174182","2235118.3281000000",
"2019-04-03 00:00","161.45880133","2177509.4215000000",
"2019-04-04 00:00","158.05253782","2164639.8002000000",
"2019-04-05 00:00","165.51484595","2179846.8874000000",
"2019-04-06 00:00","165.94720802","2249436.1442000000",
"2019-04-07 00:00","174.53164738","2402849.8770000000",
"2019-04-08 00:00","180.25881539","2353596.9365000000",
"2019-04-09 00:00","176.11457453","2440273.9548000000",
"2019-04-10 00:00","163.7963","2272720.6599000000",
"2019-04-11 00:00","164.0234","2177597.8473000000",
"2019-04-12 00:00","163.8764","2207159.4713000000",
"2019-04-13 00:00","163.9254","2155100.6669000000",
"2019-04-14 00:00","166.0319","2227892.9611000000",
"2019-04-15 00:00","162.552617","2163930.5800000000",
"2019-04-16 00:00","166.152101","2208783.6973000000",
"2019-04-17 00:00","171.92948","2287747.3931000000",
"2019-04-18 00:00","172.988423","2298756.7717000000",
"2019-04-19 00:00","172.469599","2287236.2902000000",
"2019-04-20 00:00","167.648011","2291166.5815000000",
"2019-04-21 00:00","171.583045","2256405.8464000000",
"2019-04-22 00:00","174.031111","2290805.6552000000",
"2019-04-23 00:00","164.406387","2190656.0721000000",
"2019-04-24 00:00","164.233606","2172343.0082000000",
"2019-04-25 00:00","156.198933","2068271.5448000000",
"2019-04-26 00:00","158.124809","2077175.2878000000",
"2019-04-27 00:00","158.840244","2076875.6758000000",
"2019-04-28 00:00","154.652093","2088539.3059000000",
"2019-04-29 00:00","158.703391","2080768.7753000000",
"2019-04-30 00:00","160.97375","2160032.2658000000",
"2019-05-01 00:00","161.924961","2216768.9055000000",
"2019-05-02 00:00","168.216036","2141649.8543000000",
"2019-05-03 00:00","162.949426","2232548.9733000000",
"2019-05-04 00:00","163.673028","2148070.8567000000",
"2019-05-05 00:00","168.121627","2114782.3608000000",
"2019-05-06 00:00","173.051936","2350429.4864000000",
"2019-05-07 00:00","170.727188","2226884.1395000000",
"2019-05-08 00:00","169.416419","2245252.8585000000",
"2019-05-09 00:00","173.289118","2330032.4260000000",
"2019-05-10 00:00","192.217108","2348423.7036000000",
"2019-05-11 00:00","184.79146","2658301.0909000000",
"2019-05-12 00:00","200.311452","2478094.1215000000",
"2019-05-13 00:00","207.943886","2870180.9368000000",
"2019-05-14 00:00","233.560616","3064484.5430000000",
"2019-05-15 00:00","266.003097","3574933.3642000000",
"2019-05-16 00:00","234.578683","3305291.2257000000",
"2019-05-17 00:00","240.696393","3181315.1190000000",
"2019-05-18 00:00","255.534309","3405720.3892000000",
"2019-05-19 00:00","248.877597","3318128.9539000000",
"2019-05-20 00:00","253.618294","3313318.7621000000",
"2019-05-21 00:00","257.330263","3452978.9016000000",
"2019-05-22 00:00","245.373695","3136159.3642000000",
"2019-05-23 00:00","255.104464","3320170.9984000000",
"2019-05-24 00:00","253.7139","3389327.8725000000",
"2019-05-25 00:00","251.702904","3314806.4597000000",
"2019-05-26 00:00","274.213762","3606085.1459000000",
"2019-05-27 00:00","272.738641","3597436.5254000000",
"2019-05-28 00:00","277.295377","3661321.1053000000",
"2019-05-29 00:00","289.071218","3772719.4572000000",
"2019-05-30 00:00","263.649644","3476953.1673000000",
"2019-05-31 00:00","270.179282","3608291.8236000000",
"2019-06-01 00:00","275.127973","3586451.4969000000",
"2019-06-02 00:00","259.21266","3469403.7061000000",
"2019-06-03 00:00","250.175657","3286881.9113000000",
"2019-06-04 00:00","240.42393","3285166.4869000000",
"2019-06-05 00:00","243.335334","3292800.1578000000",
"2019-06-06 00:00","248.072496","3285312.1934000000",
"2019-06-07 00:00","246.146546","3339049.2510000000",
"2019-06-08 00:00","235.618669","3221279.7837000000",
"2019-06-09 00:00","241.575639","3255151.0733000000",
"2019-06-10 00:00","239.868119","3296546.2549000000",
"2019-06-11 00:00","252.829961","3234872.0686000000",
"2019-06-12 00:00","259.623254","3405865.5939000000",
"2019-06-13 00:00","256.900989","3390536.3375000000",
"2019-06-14 00:00","263.179704","3513062.6772000000",
"2019-06-15 00:00","270.36733","3642735.9779000000",
"2019-06-16 00:00","270.324708","3592861.2532000000",
"2019-06-17 00:00","265.08936","3509910.9899000000",
"2019-06-18 00:00","265.879803","3561738.4280000000",
"2019-06-19 00:00","267.151843","3525041.7012000000",
"2019-06-20 00:00","284.211442","3741947.9866000000",
"2019-06-21 00:00","305.327227","4097218.6653000000",
"2019-06-22 00:00","309.989095","4119663.3167000000",
"2019-06-23 00:00","306.85597","4114556.8640000000",
"2019-06-24 00:00","310.321524","4264479.8972000000",
"2019-06-25 00:00","343.541425","4495519.4497000000",
"2019-06-26 00:00","309.884689","4392792.8578000000",
"2019-06-27 00:00","307.374208","4042117.7558000000",
"2019-06-28 00:00","305.685128","4039680.2341000000",
"2019-06-29 00:00","297.731954","4122249.4256000000",
"2019-06-30 00:00","284.25052","4013957.0501000000",
"2019-07-01 00:00","284.91476","3724858.2632000000",
"2019-07-02 00:00","293.765331","3926190.5921000000",
"2019-07-03 00:00","293.61379","3923708.8975000000",
"2019-07-04 00:00","289.189791","3799961.9891000000",
"2019-07-05 00:00","293.440077","3946575.5469000000",
"2019-07-06 00:00","291.797265","3817968.0318000000",
"2019-07-07 00:00","305.465894","4127598.9689000000",
"2019-07-08 00:00","308.270219","4193327.3525000000",
"2019-07-09 00:00","287.863041","4085952.0396000000",
"2019-07-10 00:00","271.371568","3706616.6507000000",
"2019-07-11 00:00","269.472789","3616960.5384000000",
"2019-07-12 00:00","272.196206","3589693.8346000000",
"2019-07-13 00:00","239.807859","3584667.4597000000",
"2019-07-14 00:00","229.949112","2961155.5164000000",
"2019-07-15 00:00","222.146136","3141604.2808000000",
"2019-07-16 00:00","215.158092","2761139.9837000000",
"2019-07-17 00:00","223.837185","2864026.3925000000",
"2019-07-18 00:00","219.970908","2911699.9726000000",
"2019-07-19 00:00","228.522555","3008033.5028000000",
"2019-07-20 00:00","224.334508","2981826.3985000000",
"2019-07-21 00:00","218.338713","2986503.4718000000",
"2019-07-22 00:00","213.174683","2807421.6341000000",
"2019-07-23 00:00","217.05058","2646197.4170000000",
"2019-07-24 00:00","224.411863","2996251.8706000000",
"2019-07-25 00:00","220.416665","2887000.0348000000",
"2019-07-26 00:00","210.284966","2945688.9113000000",
"2019-07-27 00:00","214.261265","2772770.0664000000",
"2019-07-28 00:00","211.275162","2777510.7554000000",
"2019-07-29 00:00","213.80857","2794943.2126000000",
"2019-07-30 00:00","215.989517","2817315.2973000000",
"2019-07-31 00:00","213.988181","2865039.4763000000",
"2019-08-01 00:00","220.563601","2992985.9946000000",
"2019-08-02 00:00","222.494399","3022288.9707000000",
"2019-08-03 00:00","220.441708","2882518.2624000000",
"2019-08-04 00:00","230.320076","3054201.8205000000",
"2019-08-05 00:00","229.200377","3112031.3708000000",
"2019-08-06 00:00","223.880357","3010973.2017000000",
"2019-08-07 00:00","223.768844","2980563.7306000000",
"2019-08-08 00:00","211.6105","2871798.3458000000",
"2019-08-09 00:00","205.276508","2832228.9960000000",
"2019-08-10 00:00","211.33601","2756993.7082000000",
"2019-08-11 00:00","211.778739","2843532.3240000000",
"2019-08-12 00:00","206.359584","2791488.7699000000",
"2019-08-13 00:00","206.042685","2751475.0316000000",
"2019-08-14 00:00","184.654374","2426280.5878000000",
"2019-08-15 00:00","183.936404","2452884.7205000000",
"2019-08-16 00:00","185.277837","2469650.4578000000",
"2019-08-17 00:00","195.182812","2439492.1431000000",
"2019-08-18 00:00","200.744772","2659586.7683000000",
"2019-08-19 00:00","197.340342","2636510.8398000000",
"2019-08-20 00:00","184.866479","2533725.6495000000",
"2019-08-21 00:00","191.444291","2478526.6131000000",
"2019-08-22 00:00","191.931476","2591685.4368000000",
"2019-08-23 00:00","188.037839","2479314.8956000000",
"2019-08-24 00:00","189.136394","2599793.1660000000",
"2019-08-25 00:00","190.458195","2547624.9088000000",
"2019-08-26 00:00","188.067131","2492935.6095000000",
"2019-08-27 00:00","188.232301","2492180.3050000000",
"2019-08-28 00:00","168.909171","2289863.4378000000",
"2019-08-29 00:00","170.11828","2262115.0159000000",
"2019-08-30 00:00","169.93247","2253229.3002000000",
"2019-08-31 00:00","170.507929","2274373.6329000000",
"2019-09-01 00:00","173.713949","2302988.6869000000",
"2019-09-02 00:00","181.84137","2376270.5996000000",
"2019-09-03 00:00","177.35518","2372426.6731000000",
"2019-09-04 00:00","171.147639","2383021.8085000000",
"2019-09-05 00:00","175.819302","2368466.3111000000",
"2019-09-06 00:00","173.649796","2312747.8577000000",
"2019-09-07 00:00","180.274539","2453970.4034000000",
"2019-09-08 00:00","181.373282","2457508.4667000000",
"2019-09-09 00:00","179.528371","2498472.9270000000",
"2019-09-10 00:00","176.460445","2468278.4126000000",
"2019-09-11 00:00","179.712929","2482361.7769000000",
"2019-09-12 00:00","178.422907","2430672.2895000000",
"2019-09-13 00:00","184.276859","2506678.4012000000",
"2019-09-14 00:00","188.059801","2588750.0600000000",
"2019-09-15 00:00","189.701044","2716351.4716000000",
"2019-09-16 00:00","200.884022","2803677.9346000000",
"2019-09-17 00:00","212.647729","3047375.8166000000",
"2019-09-18 00:00","208.669438","2950084.0897000000",
"2019-09-19 00:00","215.931828","3121708.7334000000",
"2019-09-20 00:00","216.865112","3027151.4376000000",
"2019-09-21 00:00","210.381708","2911399.8134000000",
"2019-09-22 00:00","209.202655","3002057.6890000000",
"2019-09-23 00:00","191.881675","2785340.2138000000",
"2019-09-24 00:00","168.706908","2411776.2737000000",
"2019-09-25 00:00","166.019013","2405555.3248000000",
"2019-09-26 00:00","163.707113","2323307.0703000000",
"2019-09-27 00:00","170.661308","2449987.0234000000",
"2019-09-28 00:00","166.311168","2406643.9769000000",
"2019-09-29 00:00","177.572785","2333977.8602000000",
"2019-09-30 00:00","177.014201","2416692.6835000000",
"2019-10-01 00:00","175.825473","2336104.3438000000",
"2019-10-02 00:00","172.861192","2407741.4321000000",
"2019-10-03 00:00","174.784992","2330979.0536000000",
