date,block_count
2017-08-09 00:00,4029.0000000000
2017-08-10 00:00,4105.0000000000
2017-08-11 00:00,4113.0000000000
2017-08-12 00:00,4129.0000000000
2017-08-13 00:00,4133.0000000000
2017-08-14 00:00,4132.0000000000
2017-08-15 00:00,4166.0000000000
2017-08-16 00:00,4144.0000000000
2017-08-17 00:00,4136.0000000000
2017-08-18 00:00,4211.0000000000
2017-08-19 00:00,4156.0000000000
2017-08-20 00:00,4233.0000000000
2017-08-21 00:00,4185.0000000000
2017-08-22 00:00,4216.0000000000
2017-08-23 00:00,4184.0000000000
2017-08-24 00:00,3554.0000000000
2017-08-25 00:00,3499.0000000000
2017-08-26 00:00,3514.0000000000
2017-08-27 00:00,3446.0000000000
2017-08-28 00:00,3541.0000000000
2017-08-29 00:00,3531.0000000000
2017-08-30 00:00,3473.0000000000
2017-08-31 00:00,3521.0000000000
2017-09-01 00:00,3541.0000000000
2017-09-02 00:00,3539.0000000000
2017-09-03 00:00,3527.0000000000
2017-09-04 00:00,3559.0000000000
2017-09-05 00:00,3510.0000000000
2017-09-06 00:00,3547.0000000000
2017-09-07 00:00,3592.0000000000
2017-09-08 00:00,3561.0000000000
2017-09-09 00:00,3574.0000000000
2017-09-10 00:00,3551.0000000000
2017-09-11 00:00,3603.0000000000
2017-09-12 00:00,3536.0000000000
2017-09-13 00:00,3599.0000000000
2017-09-14 00:00,3616.0000000000
2017-09-15 00:00,3609.0000000000
2017-09-16 00:00,3630.0000000000
2017-09-17 00:00,3557.0000000000
2017-09-18 00:00,3628.0000000000
2017-09-19 00:00,3600.0000000000
2017-09-20 00:00,3645.0000000000
2017-09-21 00:00,3001.0000000000
2017-09-22 00:00,2884.0000000000
2017-09-23 00:00,2938.0000000000
2017-09-24 00:00,2836.0000000000
2017-09-25 00:00,2890.0000000000
2017-09-26 00:00,2904.0000000000
2017-09-27 00:00,2856.0000000000
2017-09-28 00:00,2829.0000000000
2017-09-29 00:00,2840.0000000000
2017-09-30 00:00,2862.0000000000
2017-10-01 00:00,2842.0000000000
2017-10-02 00:00,2862.0000000000
2017-10-03 00:00,2886.0000000000
2017-10-04 00:00,2946.0000000000
2017-10-05 00:00,2848.0000000000
2017-10-06 00:00,2848.0000000000
2017-10-07 00:00,2879.0000000000
2017-10-08 00:00,2882.0000000000
2017-10-09 00:00,2915.0000000000
2017-10-10 00:00,2915.0000000000
2017-10-11 00:00,2899.0000000000
2017-10-12 00:00,2891.0000000000
2017-10-13 00:00,2887.0000000000
2017-10-14 00:00,2925.0000000000
2017-10-15 00:00,4554.0000000000
2017-10-16 00:00,6050.0000000000
2017-10-17 00:00,6221.0000000000
2017-10-18 00:00,6241.0000000000
2017-10-19 00:00,6237.0000000000
2017-10-20 00:00,6229.0000000000
2017-10-21 00:00,6280.0000000000
2017-10-22 00:00,6254.0000000000
2017-10-23 00:00,6248.0000000000
2017-10-24 00:00,6176.0000000000
2017-10-25 00:00,6157.0000000000
2017-10-26 00:00,6229.0000000000
2017-10-27 00:00,6240.0000000000
2017-10-28 00:00,6194.0000000000
2017-10-29 00:00,6072.0000000000
2017-10-30 00:00,6275.0000000000
2017-10-31 00:00,6142.0000000000
2017-11-01 00:00,6144.0000000000
2017-11-02 00:00,6208.0000000000
2017-11-03 00:00,6196.0000000000
2017-11-04 00:00,6299.0000000000
2017-11-05 00:00,6199.0000000000
2017-11-06 00:00,6211.0000000000
2017-11-07 00:00,6236.0000000000
2017-11-08 00:00,6195.0000000000
2017-11-09 00:00,6300.0000000000
2017-11-10 00:00,6267.0000000000
2017-11-11 00:00,6245.0000000000
2017-11-12 00:00,6225.0000000000
2017-11-13 00:00,6122.0000000000
2017-11-14 00:00,6237.0000000000
2017-11-15 00:00,6154.0000000000
2017-11-16 00:00,6235.0000000000
2017-11-17 00:00,6215.0000000000
2017-11-18 00:00,6266.0000000000
2017-11-19 00:00,6176.0000000000
2017-11-20 00:00,6174.0000000000
2017-11-21 00:00,6242.0000000000
2017-11-22 00:00,6190.0000000000
2017-11-23 00:00,6234.0000000000
2017-11-24 00:00,6201.0000000000
2017-11-25 00:00,6169.0000000000
2017-11-26 00:00,6086.0000000000
2017-11-27 00:00,6094.0000000000
2017-11-28 00:00,6108.0000000000
2017-11-29 00:00,6151.0000000000
2017-11-30 00:00,6127.0000000000
2017-12-01 00:00,6053.0000000000
2017-12-02 00:00,6029.0000000000
2017-12-03 00:00,5671.0000000000
2017-12-04 00:00,5588.0000000000
2017-12-05 00:00,5473.0000000000
2017-12-06 00:00,5798.0000000000
2017-12-07 00:00,5803.0000000000
2017-12-08 00:00,5813.0000000000
2017-12-09 00:00,5781.0000000000
2017-12-10 00:00,5749.0000000000
2017-12-11 00:00,5715.0000000000
2017-12-12 00:00,5659.0000000000
2017-12-13 00:00,5694.0000000000
2017-12-14 00:00,5800.0000000000
2017-12-15 00:00,5775.0000000000
2017-12-16 00:00,5781.0000000000
2017-12-17 00:00,5781.0000000000
2017-12-18 00:00,5604.0000000000
2017-12-19 00:00,5571.0000000000
2017-12-20 00:00,5570.0000000000
2017-12-21 00:00,5652.0000000000
2017-12-22 00:00,5947.0000000000
2017-12-23 00:00,5981.0000000000
2017-12-24 00:00,6032.0000000000
2017-12-25 00:00,5992.0000000000
2017-12-26 00:00,5966.0000000000
2017-12-27 00:00,5889.0000000000
2017-12-28 00:00,5786.0000000000
2017-12-29 00:00,5773.0000000000
2017-12-30 00:00,5907.0000000000
2017-12-31 00:00,5926.0000000000
2018-01-01 00:00,5750.0000000000
2018-01-02 00:00,5540.0000000000
2018-01-03 00:00,5454.0000000000
2018-01-04 00:00,5341.0000000000
2018-01-05 00:00,5416.0000000000
2018-01-06 00:00,5528.0000000000
2018-01-07 00:00,5408.0000000000
2018-01-08 00:00,5377.0000000000
2018-01-09 00:00,5415.0000000000
2018-01-10 00:00,5430.0000000000
2018-01-11 00:00,5419.0000000000
2018-01-12 00:00,5394.0000000000
2018-01-13 00:00,5625.0000000000
2018-01-14 00:00,5424.0000000000
2018-01-15 00:00,5522.0000000000
2018-01-16 00:00,5572.0000000000
2018-01-17 00:00,5569.0000000000
2018-01-18 00:00,5685.0000000000
2018-01-19 00:00,5873.0000000000
2018-01-20 00:00,5810.0000000000
2018-01-21 00:00,5883.0000000000
2018-01-22 00:00,5898.0000000000
2018-01-23 00:00,5961.0000000000
2018-01-24 00:00,5910.0000000000
2018-01-25 00:00,5910.0000000000
2018-01-26 00:00,6004.0000000000
2018-01-27 00:00,6017.0000000000
2018-01-28 00:00,5925.0000000000
2018-01-29 00:00,5867.0000000000
2018-01-30 00:00,5883.0000000000
2018-01-31 00:00,5778.0000000000
2018-02-01 00:00,5865.0000000000
2018-02-02 00:00,5973.0000000000
2018-02-03 00:00,5960.0000000000
2018-02-04 00:00,6025.0000000000
2018-02-05 00:00,5926.0000000000
2018-02-06 00:00,5913.0000000000
2018-02-07 00:00,6002.0000000000
2018-02-08 00:00,5936.0000000000
2018-02-09 00:00,6022.0000000000
2018-02-10 00:00,5955.0000000000
2018-02-11 00:00,5945.0000000000
2018-02-12 00:00,5965.0000000000
2018-02-13 00:00,5860.0000000000
2018-02-14 00:00,5966.0000000000
2018-02-15 00:00,5958.0000000000
2018-02-16 00:00,6036.0000000000
2018-02-17 00:00,5984.0000000000
2018-02-18 00:00,5898.0000000000
2018-02-19 00:00,5814.0000000000
2018-02-20 00:00,5849.0000000000
2018-02-21 00:00,5873.0000000000
2018-02-22 00:00,5926.0000000000
2018-02-23 00:00,5850.0000000000
2018-02-24 00:00,5858.0000000000
2018-02-25 00:00,5803.0000000000
2018-02-26 00:00,5865.0000000000
2018-02-27 00:00,5898.0000000000
2018-02-28 00:00,5879.0000000000
2018-03-01 00:00,5899.0000000000
2018-03-02 00:00,5949.0000000000
2018-03-03 00:00,5881.0000000000
2018-03-04 00:00,5885.0000000000
2018-03-05 00:00,5890.0000000000
2018-03-06 00:00,5915.0000000000
2018-03-07 00:00,5856.0000000000
2018-03-08 00:00,5898.0000000000
2018-03-09 00:00,5893.0000000000
2018-03-10 00:00,5957.0000000000
2018-03-11 00:00,5823.0000000000
2018-03-12 00:00,5865.0000000000
2018-03-13 00:00,5843.0000000000
2018-03-14 00:00,5881.0000000000
2018-03-15 00:00,5918.0000000000
2018-03-16 00:00,5856.0000000000
2018-03-17 00:00,5933.0000000000
2018-03-18 00:00,5961.0000000000
2018-03-19 00:00,5959.0000000000
2018-03-20 00:00,5934.0000000000
2018-03-21 00:00,6014.0000000000
2018-03-22 00:00,5968.0000000000
2018-03-23 00:00,6058.0000000000
2018-03-24 00:00,6024.0000000000
2018-03-25 00:00,6004.0000000000
2018-03-26 00:00,5923.0000000000
2018-03-27 00:00,5949.0000000000
2018-03-28 00:00,5867.0000000000
2018-03-29 00:00,5938.0000000000
2018-03-30 00:00,6050.0000000000
2018-03-31 00:00,6016.0000000000
2018-04-01 00:00,6094.0000000000
2018-04-02 00:00,5999.0000000000
2018-04-03 00:00,6001.0000000000
2018-04-04 00:00,6056.0000000000
2018-04-05 00:00,6051.0000000000
2018-04-06 00:00,6049.0000000000
2018-04-07 00:00,6058.0000000000
2018-04-08 00:00,5995.0000000000
2018-04-09 00:00,6073.0000000000
2018-04-10 00:00,5962.0000000000
2018-04-11 00:00,5898.0000000000
2018-04-12 00:00,5923.0000000000
2018-04-13 00:00,5917.0000000000
2018-04-14 00:00,5939.0000000000
2018-04-15 00:00,5932.0000000000
2018-04-16 00:00,5835.0000000000
2018-04-17 00:00,5795.0000000000
2018-04-18 00:00,5810.0000000000
2018-04-19 00:00,5715.0000000000
2018-04-20 00:00,5883.0000000000
2018-04-21 00:00,5902.0000000000
2018-04-22 00:00,5776.0000000000
2018-04-23 00:00,5720.0000000000
2018-04-24 00:00,5818.0000000000
2018-04-25 00:00,5867.0000000000
2018-04-26 00:00,5714.0000000000
2018-04-27 00:00,5713.0000000000
2018-04-28 00:00,5833.0000000000
2018-04-29 00:00,5724.0000000000
2018-04-30 00:00,5622.0000000000
2018-05-01 00:00,5712.0000000000
2018-05-02 00:00,5681.0000000000
2018-05-03 00:00,5632.0000000000
2018-05-04 00:00,5741.0000000000
2018-05-05 00:00,5763.0000000000
2018-05-06 00:00,5835.0000000000
2018-05-07 00:00,5734.0000000000
2018-05-08 00:00,5730.0000000000
2018-05-09 00:00,5683.0000000000
2018-05-10 00:00,5751.0000000000
2018-05-11 00:00,5754.0000000000
2018-05-12 00:00,5760.0000000000
2018-05-13 00:00,5638.0000000000
2018-05-14 00:00,5732.0000000000
2018-05-15 00:00,5645.0000000000
2018-05-16 00:00,5704.0000000000
2018-05-17 00:00,5636.0000000000
2018-05-18 00:00,5603.0000000000
2018-05-19 00:00,5642.0000000000
2018-05-20 00:00,5687.0000000000
2018-05-21 00:00,5601.0000000000
2018-05-22 00:00,5655.0000000000
2018-05-23 00:00,5563.0000000000
2018-05-24 00:00,5635.0000000000
2018-05-25 00:00,5719.0000000000
2018-05-26 00:00,5634.0000000000
2018-05-27 00:00,5704.0000000000
2018-05-28 00:00,5649.0000000000
2018-05-29 00:00,5609.0000000000
2018-05-30 00:00,5647.0000000000
2018-05-31 00:00,5624.0000000000
2018-06-01 00:00,5632.0000000000
2018-06-02 00:00,5619.0000000000
2018-06-03 00:00,5672.0000000000
2018-06-04 00:00,5591.0000000000
2018-06-05 00:00,5633.0000000000
2018-06-06 00:00,5639.0000000000
2018-06-07 00:00,5679.0000000000
2018-06-08 00:00,5610.0000000000
2018-06-09 00:00,5641.0000000000
2018-06-10 00:00,5657.0000000000
2018-06-11 00:00,5714.0000000000
2018-06-12 00:00,5752.0000000000
2018-06-13 00:00,5765.0000000000
2018-06-14 00:00,5782.0000000000
2018-06-15 00:00,5871.0000000000
2018-06-16 00:00,5915.0000000000
2018-06-17 00:00,5954.0000000000
2018-06-18 00:00,5802.0000000000
2018-06-19 00:00,5823.0000000000
2018-06-20 00:00,5872.0000000000
2018-06-21 00:00,5820.0000000000
2018-06-22 00:00,5922.0000000000
2018-06-23 00:00,5881.0000000000
2018-06-24 00:00,5665.0000000000
2018-06-25 00:00,5748.0000000000
2018-06-26 00:00,5847.0000000000
2018-06-27 00:00,5762.0000000000
2018-06-28 00:00,5764.0000000000
2018-06-29 00:00,5870.0000000000
2018-06-30 00:00,5837.0000000000
2018-07-01 00:00,5929.0000000000
2018-07-02 00:00,5809.0000000000
2018-07-03 00:00,5837.0000000000
2018-07-04 00:00,5808.0000000000
2018-07-05 00:00,5844.0000000000
2018-07-06 00:00,5820.0000000000
2018-07-07 00:00,5697.0000000000
2018-07-08 00:00,5855.0000000000
2018-07-09 00:00,5783.0000000000
2018-07-10 00:00,5931.0000000000
2018-07-11 00:00,5993.0000000000
2018-07-12 00:00,5953.0000000000
2018-07-13 00:00,6006.0000000000
2018-07-14 00:00,6067.0000000000
2018-07-15 00:00,5851.0000000000
2018-07-16 00:00,5889.0000000000
2018-07-17 00:00,5757.0000000000
2018-07-18 00:00,5793.0000000000
2018-07-19 00:00,5838.0000000000
2018-07-20 00:00,5997.0000000000
2018-07-21 00:00,5975.0000000000
2018-07-22 00:00,5862.0000000000
2018-07-23 00:00,5815.0000000000
2018-07-24 00:00,5900.0000000000
2018-07-25 00:00,5852.0000000000
2018-07-26 00:00,5909.0000000000
2018-07-27 00:00,5991.0000000000
2018-07-28 00:00,6010.0000000000
2018-07-29 00:00,5963.0000000000
2018-07-30 00:00,5919.0000000000
2018-07-31 00:00,5861.0000000000
2018-08-01 00:00,5854.0000000000
2018-08-02 00:00,5916.0000000000
2018-08-03 00:00,6003.0000000000
2018-08-04 00:00,5932.0000000000
2018-08-05 00:00,5923.0000000000
2018-08-06 00:00,5875.0000000000
2018-08-07 00:00,5957.0000000000
2018-08-08 00:00,5930.0000000000
2018-08-09 00:00,5926.0000000000
2018-08-10 00:00,5945.0000000000
2018-08-11 00:00,5835.0000000000
2018-08-12 00:00,5872.0000000000
2018-08-13 00:00,5952.0000000000
2018-08-14 00:00,5965.0000000000
2018-08-15 00:00,5940.0000000000
2018-08-16 00:00,5840.0000000000
2018-08-17 00:00,5883.0000000000
2018-08-18 00:00,5930.0000000000
2018-08-19 00:00,5932.0000000000
2018-08-20 00:00,5961.0000000000
2018-08-21 00:00,5922.0000000000
2018-08-22 00:00,5853.0000000000
2018-08-23 00:00,5946.0000000000
2018-08-24 00:00,5926.0000000000
2018-08-25 00:00,5947.0000000000
2018-08-26 00:00,5942.0000000000
2018-08-27 00:00,5898.0000000000
2018-08-28 00:00,5890.0000000000
2018-08-29 00:00,5910.0000000000
2018-08-30 00:00,5953.0000000000
2018-08-31 00:00,5880.0000000000
2018-09-01 00:00,6027.0000000000
2018-09-02 00:00,5887.0000000000
2018-09-03 00:00,5968.0000000000
2018-09-04 00:00,5956.0000000000
2018-09-05 00:00,6048.0000000000
2018-09-06 00:00,5913.0000000000
2018-09-07 00:00,5936.0000000000
2018-09-08 00:00,5899.0000000000
2018-09-09 00:00,6007.0000000000
2018-09-10 00:00,6002.0000000000
2018-09-11 00:00,6043.0000000000
2018-09-12 00:00,6004.0000000000
2018-09-13 00:00,6066.0000000000
2018-09-14 00:00,6051.0000000000
2018-09-15 00:00,6113.0000000000
2018-09-16 00:00,6080.0000000000
2018-09-17 00:00,5967.0000000000
2018-09-18 00:00,6123.0000000000
2018-09-19 00:00,6014.0000000000
2018-09-20 00:00,6084.0000000000
2018-09-21 00:00,6038.0000000000
2018-09-22 00:00,6080.0000000000
2018-09-23 00:00,6075.0000000000
2018-09-24 00:00,6113.0000000000
2018-09-25 00:00,6112.0000000000
2018-09-26 00:00,6081.0000000000
2018-09-27 00:00,6098.0000000000
2018-09-28 00:00,6095.0000000000
2018-09-29 00:00,6114.0000000000
2018-09-30 00:00,6095.0000000000
2018-10-01 00:00,6180.0000000000
2018-10-02 00:00,6075.0000000000
2018-10-03 00:00,6146.0000000000
2018-10-04 00:00,6099.0000000000
2018-10-05 00:00,6222.0000000000
2018-10-06 00:00,6241.0000000000
2018-10-07 00:00,6179.0000000000
2018-10-08 00:00,6149.0000000000
2018-10-09 00:00,6168.0000000000
2018-10-10 00:00,6143.0000000000
2018-10-11 00:00,6170.0000000000
2018-10-12 00:00,6176.0000000000
2018-10-13 00:00,6182.0000000000
2018-10-14 00:00,6095.0000000000
2018-10-15 00:00,6114.0000000000
2018-10-16 00:00,6130.0000000000
2018-10-17 00:00,6142.0000000000
2018-10-18 00:00,6065.0000000000
2018-10-19 00:00,6158.0000000000
2018-10-20 00:00,6124.0000000000
2018-10-21 00:00,6065.0000000000
2018-10-22 00:00,6168.0000000000
2018-10-23 00:00,6124.0000000000
2018-10-24 00:00,6123.0000000000
2018-10-25 00:00,6122.0000000000
2018-10-26 00:00,6100.0000000000
2018-10-27 00:00,6137.0000000000
2018-10-28 00:00,6111.0000000000
2018-10-29 00:00,6043.0000000000
2018-10-30 00:00,6157.0000000000
2018-10-31 00:00,6069.0000000000
2018-11-01 00:00,6069.0000000000
2018-11-02 00:00,6119.0000000000
2018-11-03 00:00,6109.0000000000
2018-11-04 00:00,6075.0000000000
2018-11-05 00:00,6064.0000000000
2018-11-06 00:00,6144.0000000000
2018-11-07 00:00,6066.0000000000
2018-11-08 00:00,6091.0000000000
2018-11-09 00:00,6113.0000000000
2018-11-10 00:00,6121.0000000000
2018-11-11 00:00,6171.0000000000
2018-11-12 00:00,6095.0000000000
2018-11-13 00:00,6071.0000000000
2018-11-14 00:00,6073.0000000000
2018-11-15 00:00,6182.0000000000
2018-11-16 00:00,6112.0000000000
2018-11-17 00:00,6159.0000000000
2018-11-18 00:00,5999.0000000000
2018-11-19 00:00,6028.0000000000
2018-11-20 00:00,6136.0000000000
2018-11-21 00:00,6063.0000000000
2018-11-22 00:00,6119.0000000000
2018-11-23 00:00,6119.0000000000
2018-11-24 00:00,6154.0000000000
2018-11-25 00:00,6071.0000000000
2018-11-26 00:00,5995.0000000000
2018-11-27 00:00,6026.0000000000
2018-11-28 00:00,6121.0000000000
2018-11-29 00:00,6046.0000000000
2018-11-30 00:00,6057.0000000000
2018-12-01 00:00,6061.0000000000
2018-12-02 00:00,6033.0000000000
2018-12-03 00:00,6039.0000000000
2018-12-04 00:00,6017.0000000000
2018-12-05 00:00,6056.0000000000
2018-12-06 00:00,5972.0000000000
2018-12-07 00:00,6023.0000000000
2018-12-08 00:00,6097.0000000000
2018-12-09 00:00,6176.0000000000
2018-12-10 00:00,5984.0000000000
2018-12-11 00:00,6076.0000000000
2018-12-12 00:00,6097.0000000000
2018-12-13 00:00,6014.0000000000
2018-12-14 00:00,6115.0000000000
2018-12-15 00:00,6039.0000000000
2018-12-16 00:00,5891.0000000000
2018-12-17 00:00,5861.0000000000
2018-12-18 00:00,5849.0000000000
2018-12-19 00:00,5853.0000000000
2018-12-20 00:00,5837.0000000000
2018-12-21 00:00,5925.0000000000
2018-12-22 00:00,5865.0000000000
2018-12-23 00:00,5927.0000000000
2018-12-24 00:00,5967.0000000000
2018-12-25 00:00,5961.0000000000
2018-12-26 00:00,5893.0000000000
2018-12-27 00:00,5907.0000000000
2018-12-28 00:00,5960.0000000000
2018-12-29 00:00,5886.0000000000
2018-12-30 00:00,5921.0000000000
2018-12-31 00:00,5871.0000000000
2019-01-01 00:00,5931.0000000000
2019-01-02 00:00,5580.0000000000
2019-01-03 00:00,5554.0000000000
2019-01-04 00:00,5620.0000000000
2019-01-05 00:00,5585.0000000000
2019-01-06 00:00,5610.0000000000
2019-01-07 00:00,5562.0000000000
2019-01-08 00:00,5610.0000000000
2019-01-09 00:00,5568.0000000000
2019-01-10 00:00,5566.0000000000
2019-01-11 00:00,5541.0000000000
2019-01-12 00:00,5635.0000000000
2019-01-13 00:00,5629.0000000000
2019-01-14 00:00,5619.0000000000
2019-01-15 00:00,5528.0000000000
2019-01-16 00:00,5561.0000000000
2019-01-17 00:00,5619.0000000000
2019-01-18 00:00,5683.0000000000
2019-01-19 00:00,5599.0000000000
2019-01-20 00:00,5094.0000000000
2019-01-21 00:00,5072.0000000000
2019-01-22 00:00,4991.0000000000
2019-01-23 00:00,5086.0000000000
2019-01-24 00:00,5106.0000000000
2019-01-25 00:00,5055.0000000000
2019-01-26 00:00,5013.0000000000
2019-01-27 00:00,4884.0000000000
2019-01-28 00:00,4870.0000000000
2019-01-29 00:00,4949.0000000000
2019-01-30 00:00,4931.0000000000
2019-01-31 00:00,4848.0000000000
2019-02-01 00:00,4935.0000000000
2019-02-02 00:00,4858.0000000000
2019-02-03 00:00,4938.0000000000
2019-02-04 00:00,4900.0000000000
2019-02-05 00:00,4892.0000000000
2019-02-06 00:00,4918.0000000000
2019-02-07 00:00,4923.0000000000
2019-02-08 00:00,4900.0000000000
2019-02-09 00:00,4298.0000000000
2019-02-10 00:00,4195.0000000000
2019-02-11 00:00,4273.0000000000
2019-02-12 00:00,4169.0000000000
2019-02-13 00:00,4166.0000000000
2019-02-14 00:00,4158.0000000000
2019-02-15 00:00,4224.0000000000
2019-02-16 00:00,4139.0000000000
2019-02-17 00:00,4196.0000000000
2019-02-18 00:00,4288.0000000000
2019-02-19 00:00,4242.0000000000
2019-02-20 00:00,4252.0000000000
2019-02-21 00:00,4238.0000000000
2019-02-22 00:00,4353.0000000000
2019-02-23 00:00,4254.0000000000
2019-02-24 00:00,4238.0000000000
2019-02-25 00:00,4281.0000000000
2019-02-26 00:00,4281.0000000000
2019-02-27 00:00,4366.0000000000
2019-02-28 00:00,5994.0000000000
2019-03-01 00:00,6402.0000000000
2019-03-02 00:00,6379.0000000000
2019-03-03 00:00,6384.0000000000
2019-03-04 00:00,6429.0000000000
2019-03-05 00:00,6399.0000000000
2019-03-06 00:00,6438.0000000000
2019-03-07 00:00,6388.0000000000
2019-03-08 00:00,6380.0000000000
2019-03-09 00:00,6513.0000000000
2019-03-10 00:00,6389.0000000000
2019-03-11 00:00,6453.0000000000
2019-03-12 00:00,6399.0000000000
2019-03-13 00:00,6422.0000000000
2019-03-14 00:00,6424.0000000000
2019-03-15 00:00,6511.0000000000
2019-03-16 00:00,6415.0000000000
2019-03-17 00:00,6368.0000000000
2019-03-18 00:00,6416.0000000000
2019-03-19 00:00,6475.0000000000
2019-03-20 00:00,6372.0000000000
2019-03-21 00:00,6409.0000000000
2019-03-22 00:00,6431.0000000000
2019-03-23 00:00,6432.0000000000
2019-03-24 00:00,6429.0000000000
2019-03-25 00:00,6358.0000000000
2019-03-26 00:00,6458.0000000000
2019-03-27 00:00,6373.0000000000
2019-03-28 00:00,6369.0000000000
2019-03-29 00:00,6371.0000000000
2019-03-30 00:00,6417.0000000000
2019-03-31 00:00,6420.0000000000
2019-04-01 00:00,6357.0000000000
2019-04-02 00:00,6336.0000000000
2019-04-03 00:00,6406.0000000000
2019-04-04 00:00,6427.0000000000
2019-04-05 00:00,6452.0000000000
2019-04-06 00:00,6476.0000000000
2019-04-07 00:00,6441.0000000000
2019-04-08 00:00,6430.0000000000
2019-04-09 00:00,6455.0000000000
2019-04-10 00:00,6384.0000000000
2019-04-11 00:00,6420.0000000000
2019-04-12 00:00,6483.0000000000
2019-04-13 00:00,6422.0000000000
2019-04-14 00:00,6443.0000000000
2019-04-15 00:00,6408.0000000000
2019-04-16 00:00,6381.0000000000
2019-04-17 00:00,6406.0000000000
2019-04-18 00:00,6449.0000000000
2019-04-19 00:00,6370.0000000000
2019-04-20 00:00,6462.0000000000
2019-04-21 00:00,6429.0000000000
2019-04-22 00:00,6296.0000000000
2019-04-23 00:00,6392.0000000000
2019-04-24 00:00,6466.0000000000
2019-04-25 00:00,6453.0000000000
2019-04-26 00:00,6476.0000000000
2019-04-27 00:00,6389.0000000000
2019-04-28 00:00,6452.0000000000
2019-04-29 00:00,6412.0000000000
2019-04-30 00:00,6465.0000000000
2019-05-01 00:00,6442.0000000000
2019-05-02 00:00,6341.0000000000
2019-05-03 00:00,6530.0000000000
2019-05-04 00:00,6386.0000000000
2019-05-05 00:00,6359.0000000000
2019-05-06 00:00,6395.0000000000
2019-05-07 00:00,6336.0000000000
2019-05-08 00:00,6364.0000000000
2019-05-09 00:00,6439.0000000000
2019-05-10 00:00,6396.0000000000
2019-05-11 00:00,6441.0000000000
2019-05-12 00:00,6360.0000000000
2019-05-13 00:00,6470.0000000000
2019-05-14 00:00,6470.0000000000
2019-05-15 00:00,6342.0000000000
2019-05-16 00:00,6439.0000000000
2019-05-17 00:00,6402.0000000000
2019-05-18 00:00,6386.0000000000
2019-05-19 00:00,6349.0000000000
2019-05-20 00:00,6339.0000000000
2019-05-21 00:00,6401.0000000000
2019-05-22 00:00,6329.0000000000
2019-05-23 00:00,6392.0000000000
2019-05-24 00:00,6526.0000000000
2019-05-25 00:00,6427.0000000000
2019-05-26 00:00,6387.0000000000
2019-05-27 00:00,6148.0000000000
2019-05-28 00:00,6534.0000000000
2019-05-29 00:00,6301.0000000000
2019-05-30 00:00,6476.0000000000
2019-05-31 00:00,6366.0000000000
2019-06-01 00:00,6386.0000000000
2019-06-02 00:00,6322.0000000000
2019-06-03 00:00,6401.0000000000
2019-06-04 00:00,6398.0000000000
2019-06-05 00:00,6452.0000000000
2019-06-06 00:00,6345.0000000000
2019-06-07 00:00,6337.0000000000
2019-06-08 00:00,6368.0000000000
2019-06-09 00:00,6447.0000000000
2019-06-10 00:00,6370.0000000000
2019-06-11 00:00,6301.0000000000
2019-06-12 00:00,6349.0000000000
2019-06-13 00:00,6345.0000000000
2019-06-14 00:00,6296.0000000000
2019-06-15 00:00,6382.0000000000
2019-06-16 00:00,3008.0000000000
2019-06-17 00:00,6301.0000000000
2019-06-18 00:00,6394.0000000000
2019-06-19 00:00,6181.0000000000
2019-06-20 00:00,6330.0000000000
2019-06-21 00:00,6457.0000000000
2019-06-22 00:00,6400.0000000000
2019-06-23 00:00,6436.0000000000
2019-06-24 00:00,6422.0000000000
2019-06-25 00:00,6421.0000000000
2019-06-26 00:00,6386.0000000000
2019-06-27 00:00,6395.0000000000
2019-06-28 00:00,6433.0000000000
2019-06-29 00:00,6426.0000000000
2019-06-30 00:00,6434.0000000000
2019-07-01 00:00,6407.0000000000
2019-07-02 00:00,6397.0000000000
2019-07-03 00:00,6406.0000000000
2019-07-04 00:00,6379.0000000000
2019-07-05 00:00,6483.0000000000
2019-07-06 00:00,6467.0000000000
2019-07-07 00:00,6419.0000000000
2019-07-08 00:00,6434.0000000000
2019-07-09 00:00,6398.0000000000
2019-07-10 00:00,6436.0000000000
2019-07-11 00:00,6339.0000000000
2019-07-12 00:00,6438.0000000000
2019-07-13 00:00,6525.0000000000
2019-07-14 00:00,6346.0000000000
2019-07-15 00:00,6318.0000000000
2019-07-16 00:00,6381.0000000000
2019-07-17 00:00,6478.0000000000
2019-07-18 00:00,6364.0000000000
2019-07-19 00:00,6504.0000000000
2019-07-20 00:00,6403.0000000000
2019-07-21 00:00,6481.0000000000
2019-07-22 00:00,6477.0000000000
2019-07-23 00:00,6436.0000000000
2019-07-24 00:00,6358.0000000000
2019-07-25 00:00,6451.0000000000
2019-07-26 00:00,6477.0000000000
2019-07-27 00:00,6458.0000000000
2019-07-28 00:00,6379.0000000000
2019-07-29 00:00,6502.0000000000
2019-07-30 00:00,6405.0000000000
2019-07-31 00:00,6343.0000000000
2019-08-01 00:00,6511.0000000000
2019-08-02 00:00,6472.0000000000
2019-08-03 00:00,6435.0000000000
2019-08-04 00:00,6445.0000000000
2019-08-05 00:00,6450.0000000000
2019-08-06 00:00,6482.0000000000
2019-08-07 00:00,6384.0000000000
2019-08-08 00:00,6420.0000000000
2019-08-09 00:00,6496.0000000000
2019-08-10 00:00,6423.0000000000
2019-08-11 00:00,6484.0000000000
2019-08-12 00:00,6427.0000000000
2019-08-13 00:00,6459.0000000000
2019-08-14 00:00,6413.0000000000
