date,block_size
2017-08-17 00:00,17335.2935000000
2017-08-18 00:00,16348.2626000000
2017-08-19 00:00,12824.7259000000
2017-08-20 00:00,15178.7475000000
2017-08-21 00:00,14258.6585000000
2017-08-22 00:00,14351.9305000000
2017-08-23 00:00,13796.0954000000
2017-08-24 00:00,15771.6795000000
2017-08-25 00:00,14625.4979000000
2017-08-26 00:00,14944.5472000000
2017-08-27 00:00,17756.8906000000
2017-08-28 00:00,18455.4247000000
2017-08-29 00:00,18827.4656000000
2017-08-30 00:00,17436.4688000000
2017-08-31 00:00,18436.1170000000
2017-09-01 00:00,15334.0209000000
2017-09-02 00:00,13870.5013000000
2017-09-03 00:00,19759.7607000000
2017-09-04 00:00,19704.4105000000
2017-09-05 00:00,22602.6234000000
2017-09-06 00:00,21134.5749000000
2017-09-07 00:00,20975.2728000000
2017-09-08 00:00,17147.4993000000
2017-09-09 00:00,14679.6539000000
2017-09-10 00:00,16764.0845000000
2017-09-11 00:00,18036.8601000000
2017-09-12 00:00,16933.1867000000
2017-09-13 00:00,17287.9019000000
2017-09-14 00:00,19311.5589000000
2017-09-15 00:00,16697.5392000000
2017-09-16 00:00,14349.6510000000
2017-09-17 00:00,17536.4417000000
2017-09-18 00:00,16595.5879000000
2017-09-19 00:00,16027.6369000000
2017-09-20 00:00,16104.3034000000
2017-09-21 00:00,16972.1033000000
2017-09-22 00:00,15950.5579000000
2017-09-23 00:00,17983.3380000000
2017-09-24 00:00,19577.0550000000
2017-09-25 00:00,18526.9142000000
2017-09-26 00:00,18892.6346000000
2017-09-27 00:00,20552.8113000000
2017-09-28 00:00,21539.8074000000
2017-09-29 00:00,21998.1546000000
2017-09-30 00:00,21781.0363000000
2017-10-01 00:00,21143.1749000000
2017-10-02 00:00,20917.7984000000
2017-10-03 00:00,20394.6431000000
2017-10-04 00:00,20312.5275000000
2017-10-05 00:00,21656.4663000000
2017-10-06 00:00,19657.0435000000
2017-10-07 00:00,19149.6523000000
2017-10-08 00:00,19670.7471000000
2017-10-09 00:00,21438.4943000000
2017-10-10 00:00,20045.3578000000
2017-10-11 00:00,21136.8762000000
2017-10-12 00:00,21845.3158000000
2017-10-13 00:00,19951.4219000000
2017-10-14 00:00,19011.2359000000
2017-10-15 00:00,16294.2372000000
2017-10-16 00:00,14412.0182000000
2017-10-17 00:00,13060.4337000000
2017-10-18 00:00,12978.3910000000
2017-10-19 00:00,15253.6535000000
2017-10-20 00:00,11982.9343000000
2017-10-21 00:00,10947.4546000000
2017-10-22 00:00,12827.6409000000
2017-10-23 00:00,13945.9193000000
2017-10-24 00:00,14346.7396000000
2017-10-25 00:00,14417.0926000000
2017-10-26 00:00,14923.5832000000
2017-10-27 00:00,14317.2688000000
2017-10-28 00:00,14872.2990000000
2017-10-29 00:00,16448.3750000000
2017-10-30 00:00,15604.3726000000
2017-10-31 00:00,15757.8821000000
2017-11-01 00:00,15695.9059000000
2017-11-02 00:00,15830.6074000000
2017-11-03 00:00,12156.2361000000
2017-11-04 00:00,11640.2461000000
2017-11-05 00:00,13795.9037000000
2017-11-06 00:00,14266.6917000000
2017-11-07 00:00,14220.0587000000
2017-11-08 00:00,13928.8415000000
2017-11-09 00:00,13412.8063000000
2017-11-10 00:00,12664.7999000000
2017-11-11 00:00,13232.9196000000
2017-11-12 00:00,14443.0406000000
2017-11-13 00:00,16232.3478000000
2017-11-14 00:00,16453.0895000000
2017-11-15 00:00,15278.2938000000
2017-11-16 00:00,15300.5528000000
2017-11-17 00:00,14627.9475000000
2017-11-18 00:00,14550.5712000000
2017-11-19 00:00,16653.5721000000
2017-11-20 00:00,16182.3729000000
2017-11-21 00:00,15978.4516000000
2017-11-22 00:00,16028.7365000000
2017-11-23 00:00,15103.8481000000
2017-11-24 00:00,16191.5667000000
2017-11-25 00:00,16098.9514000000
2017-11-26 00:00,22187.1683000000
2017-11-27 00:00,18980.0694000000
2017-11-28 00:00,18539.3227000000
2017-11-29 00:00,18059.2622000000
2017-11-30 00:00,18183.6032000000
2017-12-01 00:00,17953.5179000000
2017-12-02 00:00,19325.5459000000
2017-12-03 00:00,19740.9392000000
2017-12-04 00:00,19799.6190000000
2017-12-05 00:00,21174.1650000000
2017-12-06 00:00,17899.0285000000
2017-12-07 00:00,21220.4770000000
2017-12-08 00:00,19891.1636000000
2017-12-09 00:00,20864.2742000000
2017-12-10 00:00,23553.8579000000
2017-12-11 00:00,25607.1102000000
2017-12-12 00:00,26215.5155000000
2017-12-13 00:00,26049.3193000000
2017-12-14 00:00,26179.9600000000
2017-12-15 00:00,26388.9697000000
2017-12-16 00:00,25965.2830000000
2017-12-17 00:00,27932.2349000000
2017-12-18 00:00,31463.3820000000
2017-12-19 00:00,27465.2572000000
2017-12-20 00:00,30221.0880000000
2017-12-21 00:00,29197.6684000000
2017-12-22 00:00,26198.3968000000
2017-12-23 00:00,20519.1981000000
2017-12-24 00:00,21721.0005000000
2017-12-25 00:00,22433.4177000000
2017-12-26 00:00,24733.5902000000
2017-12-27 00:00,25965.3697000000
2017-12-28 00:00,29542.3604000000
2017-12-29 00:00,29346.0405000000
2017-12-30 00:00,25037.6093000000
2017-12-31 00:00,24025.4330000000
2018-01-01 00:00,30157.3657000000
2018-01-02 00:00,32472.8428000000
2018-01-03 00:00,33680.6835000000
2018-01-04 00:00,33416.3557000000
2018-01-05 00:00,32655.2452000000
2018-01-06 00:00,31266.1065000000
2018-01-07 00:00,32502.2162000000
2018-01-08 00:00,33037.4010000000
2018-01-09 00:00,30646.0140000000
2018-01-10 00:00,31298.0621000000
2018-01-11 00:00,30655.0253000000
2018-01-12 00:00,31263.7492000000
2018-01-13 00:00,29323.1127000000
2018-01-14 00:00,31845.8009000000
2018-01-15 00:00,32767.4520000000
2018-01-16 00:00,32426.7608000000
2018-01-17 00:00,31705.2038000000
2018-01-18 00:00,28846.3828000000
2018-01-19 00:00,27414.1778000000
2018-01-20 00:00,26798.0050000000
2018-01-21 00:00,25863.5006000000
2018-01-22 00:00,25079.2642000000
2018-01-23 00:00,24565.6803000000
2018-01-24 00:00,23670.9558000000
2018-01-25 00:00,26058.5294000000
2018-01-26 00:00,22449.6919000000
2018-01-27 00:00,24197.0449000000
2018-01-28 00:00,25247.7414000000
2018-01-29 00:00,25224.1089000000
2018-01-30 00:00,24901.7503000000
2018-01-31 00:00,26327.5348000000
2018-02-01 00:00,26185.8095000000
2018-02-02 00:00,22591.9454000000
2018-02-03 00:00,22741.7864000000
2018-02-04 00:00,24175.2944000000
2018-02-05 00:00,24934.1068000000
2018-02-06 00:00,22971.5510000000
2018-02-07 00:00,20093.2154000000
2018-02-08 00:00,22095.3991000000
2018-02-09 00:00,22121.1700000000
2018-02-10 00:00,20981.7219000000
2018-02-11 00:00,22177.6081000000
2018-02-12 00:00,20432.0951000000
2018-02-13 00:00,21848.2232000000
2018-02-14 00:00,21804.6896000000
2018-02-15 00:00,20710.5013000000
2018-02-16 00:00,21890.9919000000
2018-02-17 00:00,20735.0643000000
2018-02-18 00:00,21811.3581000000
2018-02-19 00:00,24413.3548000000
2018-02-20 00:00,23307.4662000000
2018-02-21 00:00,21747.0528000000
2018-02-22 00:00,20792.5560000000
2018-02-23 00:00,21264.8908000000
2018-02-24 00:00,20566.3774000000
2018-02-25 00:00,21651.7491000000
2018-02-26 00:00,20963.5841000000
2018-02-27 00:00,21593.2292000000
2018-02-28 00:00,20663.0939000000
2018-03-01 00:00,22549.5408000000
2018-03-02 00:00,21172.9719000000
2018-03-03 00:00,20793.9318000000
2018-03-04 00:00,22565.6641000000
2018-03-05 00:00,21622.6864000000
2018-03-06 00:00,22824.4818000000
2018-03-07 00:00,21478.3019000000
2018-03-08 00:00,20374.0131000000
2018-03-09 00:00,18861.7772000000
2018-03-10 00:00,18612.2949000000
2018-03-11 00:00,21667.5095000000
2018-03-12 00:00,20945.8708000000
2018-03-13 00:00,20106.0736000000
2018-03-14 00:00,20055.9794000000
2018-03-15 00:00,19501.8935000000
2018-03-16 00:00,17375.9085000000
2018-03-17 00:00,20197.2088000000
2018-03-18 00:00,20641.9235000000
2018-03-19 00:00,20067.1181000000
2018-03-20 00:00,20630.2452000000
2018-03-21 00:00,17882.6882000000
2018-03-22 00:00,18847.1054000000
2018-03-23 00:00,16599.0906000000
2018-03-24 00:00,14982.3939000000
2018-03-25 00:00,17841.0641000000
2018-03-26 00:00,17229.6865000000
2018-03-27 00:00,17283.1656000000
2018-03-28 00:00,17508.0297000000
2018-03-29 00:00,18456.8764000000
2018-03-30 00:00,17024.5223000000
2018-03-31 00:00,15893.4834000000
2018-04-01 00:00,16870.8786000000
2018-04-02 00:00,19076.0953000000
2018-04-03 00:00,18675.5699000000
2018-04-04 00:00,19495.8203000000
2018-04-05 00:00,17768.8480000000
2018-04-06 00:00,15831.0597000000
2018-04-07 00:00,17232.7603000000
2018-04-08 00:00,18630.2093000000
2018-04-09 00:00,17581.8003000000
2018-04-10 00:00,18495.9289000000
2018-04-11 00:00,21244.4947000000
2018-04-12 00:00,21135.8759000000
2018-04-13 00:00,18148.0304000000
2018-04-14 00:00,18672.3001000000
2018-04-15 00:00,20767.6345000000
2018-04-16 00:00,22300.0127000000
2018-04-17 00:00,22474.3282000000
2018-04-18 00:00,25206.0790000000
2018-04-19 00:00,26386.0401000000
2018-04-20 00:00,21671.9014000000
2018-04-21 00:00,23073.6799000000
2018-04-22 00:00,24240.8902000000
2018-04-23 00:00,25599.4086000000
2018-04-24 00:00,25145.1800000000
2018-04-25 00:00,24705.1737000000
2018-04-26 00:00,24120.1642000000
2018-04-27 00:00,24554.8076000000
2018-04-28 00:00,24653.8910000000
2018-04-29 00:00,25891.2781000000
2018-04-30 00:00,24618.2078000000
2018-05-01 00:00,25626.1796000000
2018-05-02 00:00,26337.5291000000
2018-05-03 00:00,27765.9043000000
2018-05-04 00:00,24103.4294000000
2018-05-05 00:00,22387.7255000000
2018-05-06 00:00,23088.4730000000
2018-05-07 00:00,23859.1866000000
2018-05-08 00:00,24509.7724000000
2018-05-09 00:00,26750.1830000000
2018-05-10 00:00,25118.2386000000
2018-05-11 00:00,23751.8801000000
2018-05-12 00:00,23519.9226000000
2018-05-13 00:00,25931.5552000000
2018-05-14 00:00,24791.8550000000
2018-05-15 00:00,24743.4787000000
2018-05-16 00:00,24608.4122000000
2018-05-17 00:00,24643.0956000000
2018-05-18 00:00,24459.1697000000
2018-05-19 00:00,23759.4156000000
2018-05-20 00:00,25580.2956000000
2018-05-21 00:00,25326.0400000000
2018-05-22 00:00,25964.9401000000
2018-05-23 00:00,25467.4413000000
2018-05-24 00:00,24929.7812000000
2018-05-25 00:00,23052.6393000000
2018-05-26 00:00,23497.0721000000
2018-05-27 00:00,25414.1408000000
2018-05-28 00:00,25332.3038000000
2018-05-29 00:00,25508.1369000000
2018-05-30 00:00,27436.2389000000
2018-05-31 00:00,25129.5766000000
2018-06-01 00:00,24616.5178000000
2018-06-02 00:00,25076.8671000000
2018-06-03 00:00,26426.7662000000
2018-06-04 00:00,25847.7020000000
2018-06-05 00:00,24376.0041000000
2018-06-06 00:00,24383.7062000000
2018-06-07 00:00,24506.3694000000
2018-06-08 00:00,24161.7904000000
2018-06-09 00:00,24559.6648000000
2018-06-10 00:00,24470.1856000000
2018-06-11 00:00,23681.6575000000
2018-06-12 00:00,25448.1554000000
2018-06-13 00:00,24148.5696000000
2018-06-14 00:00,22614.9127000000
2018-06-15 00:00,26352.8881000000
2018-06-16 00:00,19967.6145000000
2018-06-17 00:00,22073.9597000000
2018-06-18 00:00,25000.0365000000
2018-06-19 00:00,25587.1096000000
2018-06-20 00:00,23526.1459000000
2018-06-21 00:00,24500.4271000000
2018-06-22 00:00,20591.0456000000
2018-06-23 00:00,20968.2438000000
2018-06-24 00:00,25228.2471000000
2018-06-25 00:00,23860.4375000000
2018-06-26 00:00,24580.0065000000
2018-06-27 00:00,23925.6336000000
2018-06-28 00:00,23218.5496000000
2018-06-29 00:00,22084.7852000000
2018-06-30 00:00,22499.5647000000
2018-07-01 00:00,19625.1852000000
2018-07-02 00:00,22046.9212000000
2018-07-03 00:00,18915.2395000000
2018-07-04 00:00,21491.9957000000
2018-07-05 00:00,19221.1069000000
2018-07-06 00:00,19709.9567000000
2018-07-07 00:00,22365.8841000000
2018-07-08 00:00,22361.9008000000
2018-07-09 00:00,23429.3918000000
2018-07-10 00:00,22105.6722000000
2018-07-11 00:00,21237.8739000000
2018-07-12 00:00,20792.7699000000
2018-07-13 00:00,19582.6577000000
2018-07-14 00:00,18676.1863000000
2018-07-15 00:00,23433.0581000000
2018-07-16 00:00,23581.0844000000
2018-07-17 00:00,23582.0948000000
2018-07-18 00:00,23729.6211000000
2018-07-19 00:00,21212.1867000000
2018-07-20 00:00,19161.5693000000
2018-07-21 00:00,20798.5359000000
2018-07-22 00:00,23066.4603000000
2018-07-23 00:00,24226.8526000000
2018-07-24 00:00,24154.9085000000
2018-07-25 00:00,23460.5511000000
2018-07-26 00:00,22749.3100000000
2018-07-27 00:00,19594.6682000000
2018-07-28 00:00,21839.7622000000
2018-07-29 00:00,23849.6649000000
2018-07-30 00:00,23899.2196000000
2018-07-31 00:00,24725.3448000000
2018-08-01 00:00,24573.1367000000
2018-08-02 00:00,22393.2228000000
2018-08-03 00:00,21247.1296000000
2018-08-04 00:00,22217.0153000000
2018-08-05 00:00,23328.1692000000
2018-08-06 00:00,19822.3821000000
2018-08-07 00:00,16278.3228000000
2018-08-08 00:00,15535.3752000000
2018-08-09 00:00,18601.4354000000
2018-08-10 00:00,20260.4676000000
2018-08-11 00:00,19751.3702000000
2018-08-12 00:00,21965.6041000000
2018-08-13 00:00,21827.6221000000
2018-08-14 00:00,19766.6617000000
2018-08-15 00:00,22304.8625000000
2018-08-16 00:00,20530.9205000000
2018-08-17 00:00,22523.4350000000
2018-08-18 00:00,22006.0339000000
2018-08-19 00:00,25131.6554000000
2018-08-20 00:00,25196.0923000000
2018-08-21 00:00,22847.3110000000
2018-08-22 00:00,24304.6349000000
2018-08-23 00:00,22820.7773000000
2018-08-24 00:00,24899.2987000000
2018-08-25 00:00,24169.8176000000
2018-08-26 00:00,24837.3773000000
2018-08-27 00:00,25997.1918000000
2018-08-28 00:00,24530.5935000000
2018-08-29 00:00,23696.1318000000
2018-08-30 00:00,22094.4033000000
2018-08-31 00:00,23701.1849000000
2018-09-01 00:00,23069.6124000000
2018-09-02 00:00,24997.8165000000
2018-09-03 00:00,23088.5422000000
2018-09-04 00:00,25416.5361000000
2018-09-05 00:00,23457.2682000000
2018-09-06 00:00,25115.1059000000
2018-09-07 00:00,25215.5772000000
2018-09-08 00:00,22138.7506000000
2018-09-09 00:00,23510.1596000000
2018-09-10 00:00,22327.6606000000
2018-09-11 00:00,24110.6649000000
2018-09-12 00:00,24044.4913000000
2018-09-13 00:00,26313.3337000000
2018-09-14 00:00,25776.1960000000
2018-09-15 00:00,27186.3857000000
2018-09-16 00:00,25918.6095000000
2018-09-17 00:00,26188.4367000000
2018-09-18 00:00,20015.4607000000
2018-09-19 00:00,24235.4904000000
2018-09-20 00:00,26220.5362000000
2018-09-21 00:00,25026.3594000000
2018-09-22 00:00,25755.4589000000
2018-09-23 00:00,28700.0777000000
2018-09-24 00:00,28205.0344000000
2018-09-25 00:00,29735.7714000000
2018-09-26 00:00,29472.1048000000
2018-09-27 00:00,28057.0567000000
2018-09-28 00:00,20394.2064000000
2018-09-29 00:00,23820.5911000000
2018-09-30 00:00,24548.7695000000
2018-10-01 00:00,24098.8191000000
2018-10-02 00:00,21421.0357000000
2018-10-03 00:00,22641.8749000000
2018-10-04 00:00,20844.8146000000
2018-10-05 00:00,17609.6054000000
2018-10-06 00:00,15379.7912000000
2018-10-07 00:00,17024.3708000000
2018-10-08 00:00,18248.9839000000
2018-10-09 00:00,16848.2816000000
2018-10-10 00:00,18165.8790000000
2018-10-11 00:00,20177.9823000000
2018-10-12 00:00,17306.6163000000
2018-10-13 00:00,15185.1545000000
2018-10-14 00:00,17575.2510000000
2018-10-15 00:00,17636.8116000000
2018-10-16 00:00,17752.7254000000
2018-10-17 00:00,17760.9987000000
2018-10-18 00:00,18543.0292000000
2018-10-19 00:00,15747.7127000000
2018-10-20 00:00,16116.3976000000
2018-10-21 00:00,19546.6786000000
2018-10-22 00:00,17580.7472000000
2018-10-23 00:00,20651.9007000000
2018-10-24 00:00,21852.3449000000
2018-10-25 00:00,20074.9069000000
2018-10-26 00:00,15203.4574000000
2018-10-27 00:00,15585.9477000000
2018-10-28 00:00,19672.8324000000
2018-10-29 00:00,19094.3660000000
2018-10-30 00:00,17886.0201000000
2018-10-31 00:00,18060.9311000000
2018-11-01 00:00,17152.8558000000
2018-11-02 00:00,15800.1235000000
2018-11-03 00:00,15889.3745000000
2018-11-04 00:00,17574.2328000000
2018-11-05 00:00,18898.7510000000
2018-11-06 00:00,17778.2835000000
2018-11-07 00:00,18380.3858000000
2018-11-08 00:00,17466.8481000000
2018-11-09 00:00,16386.5976000000
2018-11-10 00:00,17109.0835000000
2018-11-11 00:00,18406.3043000000
2018-11-12 00:00,17669.1439000000
2018-11-13 00:00,18824.5388000000
2018-11-14 00:00,17663.6068000000
2018-11-15 00:00,17112.9719000000
2018-11-16 00:00,15500.4573000000
2018-11-17 00:00,14658.5954000000
2018-11-18 00:00,19025.3789000000
2018-11-19 00:00,19783.9809000000
2018-11-20 00:00,17992.4337000000
2018-11-21 00:00,17775.9033000000
2018-11-22 00:00,17650.9838000000
2018-11-23 00:00,15588.6236000000
2018-11-24 00:00,16515.1779000000
2018-11-25 00:00,17278.0804000000
2018-11-26 00:00,17912.1159000000
2018-11-27 00:00,19902.6572000000
2018-11-28 00:00,17807.3604000000
2018-11-29 00:00,18678.2800000000
2018-11-30 00:00,16289.3966000000
2018-12-01 00:00,15298.7877000000
2018-12-02 00:00,18032.3143000000
2018-12-03 00:00,17965.2283000000
2018-12-04 00:00,18959.0635000000
2018-12-05 00:00,19119.2236000000
2018-12-06 00:00,18420.9983000000
2018-12-07 00:00,17343.3407000000
2018-12-08 00:00,16853.5270000000
2018-12-09 00:00,18157.5910000000
2018-12-10 00:00,17714.6638000000
2018-12-11 00:00,16663.6837000000
2018-12-12 00:00,17638.4489000000
2018-12-13 00:00,18678.2561000000
2018-12-14 00:00,16774.2226000000
2018-12-15 00:00,15862.6029000000
2018-12-16 00:00,18912.9528000000
2018-12-17 00:00,19676.6135000000
2018-12-18 00:00,19631.0256000000
2018-12-19 00:00,19588.3906000000
2018-12-20 00:00,19676.7903000000
2018-12-21 00:00,16618.8685000000
2018-12-22 00:00,17254.6368000000
2018-12-23 00:00,19049.5215000000
2018-12-24 00:00,16454.3620000000
2018-12-25 00:00,18493.6118000000
2018-12-26 00:00,17564.1558000000
2018-12-27 00:00,17910.1659000000
2018-12-28 00:00,16917.2889000000
2018-12-29 00:00,14545.0119000000
2018-12-30 00:00,16502.7527000000
2018-12-31 00:00,13665.9228000000
2019-01-01 00:00,18126.1324000000
2019-01-02 00:00,19342.7903000000
2019-01-03 00:00,18872.1246000000
2019-01-04 00:00,17351.0820000000
2019-01-05 00:00,15855.1345000000
2019-01-06 00:00,18204.0180000000
2019-01-07 00:00,17915.9782000000
2019-01-08 00:00,17865.1677000000
2019-01-09 00:00,19150.4905000000
2019-01-10 00:00,18683.4396000000
2019-01-11 00:00,15917.5317000000
2019-01-12 00:00,15797.5185000000
2019-01-13 00:00,18451.7225000000
2019-01-14 00:00,18074.2022000000
2019-01-15 00:00,18007.8696000000
2019-01-16 00:00,17900.1568000000
2019-01-17 00:00,17751.1737000000
2019-01-18 00:00,17862.8656000000
2019-01-19 00:00,17831.5196000000
2019-01-20 00:00,21355.3785000000
2019-01-21 00:00,22731.4627000000
2019-01-22 00:00,20688.7373000000
2019-01-23 00:00,19831.2859000000
2019-01-24 00:00,18322.4834000000
2019-01-25 00:00,17399.5438000000
2019-01-26 00:00,18274.5334000000
2019-01-27 00:00,21563.7348000000
2019-01-28 00:00,22093.5119000000
2019-01-29 00:00,21561.0461000000
2019-01-30 00:00,20805.7315000000
2019-01-31 00:00,20377.7578000000
2019-02-01 00:00,17482.0158000000
2019-02-02 00:00,16595.7787000000
2019-02-03 00:00,16313.7224000000
2019-02-04 00:00,16607.8622000000
2019-02-05 00:00,16995.2193000000
2019-02-06 00:00,17432.1389000000
2019-02-07 00:00,19002.9760000000
2019-02-08 00:00,17142.1231000000
2019-02-09 00:00,18592.1643000000
2019-02-10 00:00,20690.0689000000
2019-02-11 00:00,20815.2031000000
2019-02-12 00:00,23362.8311000000
2019-02-13 00:00,23318.0927000000
2019-02-14 00:00,22737.6825000000
2019-02-15 00:00,21497.3622000000
2019-02-16 00:00,22193.3194000000
2019-02-17 00:00,24099.6585000000
2019-02-18 00:00,24570.4818000000
2019-02-19 00:00,24752.2574000000
2019-02-20 00:00,25218.9370000000
2019-02-21 00:00,24970.6069000000
2019-02-22 00:00,21839.4774000000
2019-02-23 00:00,24391.9382000000
2019-02-24 00:00,26693.1607000000
2019-02-25 00:00,26267.0528000000
2019-02-26 00:00,25330.0670000000
2019-02-27 00:00,25122.5179000000
2019-02-28 00:00,18966.1894000000
2019-03-01 00:00,16460.0650000000
2019-03-02 00:00,15335.8092000000
2019-03-03 00:00,19791.7538000000
2019-03-04 00:00,18738.5021000000
2019-03-05 00:00,17729.8114000000
2019-03-06 00:00,17134.9933000000
2019-03-07 00:00,18795.1727000000
2019-03-08 00:00,17538.5917000000
2019-03-09 00:00,15029.5016000000
2019-03-10 00:00,17041.7560000000
2019-03-11 00:00,17676.1891000000
2019-03-12 00:00,19141.3732000000
2019-03-13 00:00,18505.2488000000
2019-03-14 00:00,17930.2195000000
2019-03-15 00:00,16256.2026000000
2019-03-16 00:00,15335.6876000000
2019-03-17 00:00,19343.6899000000
2019-03-18 00:00,21159.4216000000
2019-03-19 00:00,19677.5603000000
2019-03-20 00:00,20218.7872000000
2019-03-21 00:00,19816.7811000000
2019-03-22 00:00,17370.8918000000
2019-03-23 00:00,16942.0342000000
2019-03-24 00:00,20016.1142000000
2019-03-25 00:00,20396.5557000000
2019-03-26 00:00,20172.9305000000
2019-03-27 00:00,19719.5129000000
2019-03-28 00:00,20924.9710000000
2019-03-29 00:00,20688.8060000000
2019-03-30 00:00,19947.9822000000
2019-03-31 00:00,20509.6037000000
2019-04-01 00:00,23055.0999000000
2019-04-02 00:00,23136.6229000000
2019-04-03 00:00,21783.3544000000
2019-04-04 00:00,19256.8621000000
2019-04-05 00:00,16996.9775000000
2019-04-06 00:00,17622.8044000000
2019-04-07 00:00,20211.3641000000
2019-04-08 00:00,19594.7227000000
2019-04-09 00:00,22604.7043000000
2019-04-10 00:00,24114.8000000000
2019-04-11 00:00,20322.8361000000
2019-04-12 00:00,17587.9331000000
2019-04-13 00:00,16989.8295000000
2019-04-14 00:00,21481.6028000000
2019-04-15 00:00,22692.9050000000
2019-04-16 00:00,20866.8386000000
2019-04-17 00:00,21206.2516000000
2019-04-18 00:00,20799.7342000000
2019-04-19 00:00,20145.4802000000
2019-04-20 00:00,20850.5761000000
2019-04-21 00:00,21111.3721000000
2019-04-22 00:00,21967.4616000000
2019-04-23 00:00,19995.8640000000
2019-04-24 00:00,20117.2205000000
2019-04-25 00:00,20000.5123000000
2019-04-26 00:00,16426.0372000000
2019-04-27 00:00,17916.7082000000
2019-04-28 00:00,19196.4839000000
2019-04-29 00:00,20864.8838000000
2019-04-30 00:00,20175.2858000000
2019-05-01 00:00,24041.8766000000
2019-05-02 00:00,21971.0366000000
2019-05-03 00:00,18450.2430000000
2019-05-04 00:00,19087.2288000000
2019-05-05 00:00,24816.9443000000
2019-05-06 00:00,28005.5703000000
2019-05-07 00:00,24544.2491000000
2019-05-08 00:00,22852.0211000000
2019-05-09 00:00,22906.9652000000
2019-05-10 00:00,22669.6413000000
2019-05-11 00:00,21502.4324000000
2019-05-12 00:00,23010.8629000000
2019-05-13 00:00,24206.5482000000
2019-05-14 00:00,25362.8850000000
2019-05-15 00:00,26549.7663000000
2019-05-16 00:00,25671.9088000000
2019-05-17 00:00,23032.2427000000
2019-05-18 00:00,21908.8401000000
2019-05-19 00:00,24941.1775000000
2019-05-20 00:00,23918.4619000000
2019-05-21 00:00,25622.6305000000
2019-05-22 00:00,25428.8930000000
2019-05-23 00:00,25638.0274000000
2019-05-24 00:00,23021.9818000000
2019-05-25 00:00,21819.1810000000
2019-05-26 00:00,26731.9737000000
2019-05-27 00:00,25637.5119000000
2019-05-28 00:00,26070.8632000000
2019-05-29 00:00,25694.4777000000
2019-05-30 00:00,23386.1452000000
2019-05-31 00:00,25163.8198000000
2019-06-01 00:00,24299.2307000000
2019-06-02 00:00,25331.6346000000
2019-06-03 00:00,25287.7241000000
2019-06-04 00:00,23395.1436000000
2019-06-05 00:00,23373.7601000000
2019-06-06 00:00,22666.0935000000
2019-06-07 00:00,28238.0494000000
2019-06-08 00:00,20382.4970000000
2019-06-09 00:00,27722.5786000000
2019-06-10 00:00,27089.1868000000
2019-06-11 00:00,24619.0767000000
2019-06-12 00:00,22116.1693000000
2019-06-13 00:00,23684.7601000000
2019-06-14 00:00,26168.1925000000
2019-06-15 00:00,23506.3192000000
2019-06-16 00:00,27822.8112000000
2019-06-17 00:00,24435.1203000000
2019-06-18 00:00,26790.7715000000
2019-06-19 00:00,27995.9350000000
2019-06-20 00:00,22962.5126000000
2019-06-21 00:00,21904.6952000000
2019-06-22 00:00,22337.2636000000
2019-06-23 00:00,24262.1451000000
2019-06-24 00:00,26958.0251000000
2019-06-25 00:00,27236.1269000000
2019-06-26 00:00,25358.1555000000
2019-06-27 00:00,28614.4625000000
2019-06-28 00:00,21154.2783000000
2019-06-29 00:00,20635.7563000000
2019-06-30 00:00,27633.3074000000
2019-07-01 00:00,26108.6608000000
2019-07-02 00:00,23082.2668000000
2019-07-03 00:00,22669.3542000000
2019-07-04 00:00,24934.7261000000
2019-07-05 00:00,26547.3802000000
2019-07-06 00:00,25696.9154000000
2019-07-07 00:00,30954.8450000000
2019-07-08 00:00,23462.7005000000
2019-07-09 00:00,22406.4642000000
2019-07-10 00:00,28002.1653000000
2019-07-11 00:00,22358.2070000000
2019-07-12 00:00,17768.1719000000
2019-07-13 00:00,19201.2346000000
2019-07-14 00:00,36628.9020000000
2019-07-15 00:00,30143.0092000000
2019-07-16 00:00,25543.9817000000
2019-07-17 00:00,25410.9727000000
2019-07-18 00:00,24025.1897000000
2019-07-19 00:00,17730.1461000000
2019-07-20 00:00,16285.2952000000
2019-07-21 00:00,19012.5653000000
2019-07-22 00:00,19173.6975000000
2019-07-23 00:00,26210.8087000000
2019-07-24 00:00,27844.3103000000
2019-07-25 00:00,19450.5976000000
2019-07-26 00:00,17743.3940000000
2019-07-27 00:00,17257.8571000000
2019-07-28 00:00,20134.5140000000
2019-07-29 00:00,20530.8371000000
2019-07-30 00:00,20453.8365000000
2019-07-31 00:00,25684.0230000000
2019-08-01 00:00,22446.0920000000
2019-08-02 00:00,22392.4609000000
2019-08-03 00:00,18033.7166000000
2019-08-04 00:00,21336.7595000000
2019-08-05 00:00,21461.8660000000
2019-08-06 00:00,21783.3644000000
2019-08-07 00:00,21142.9530000000
2019-08-08 00:00,21202.9759000000
2019-08-09 00:00,18118.0596000000
2019-08-10 00:00,16989.5132000000
2019-08-11 00:00,20166.1710000000
2019-08-12 00:00,20542.2942000000
2019-08-13 00:00,21855.6179000000
2019-08-14 00:00,20985.9080000000
2019-08-15 00:00,21166.4545000000
2019-08-16 00:00,18716.7801000000
2019-08-17 00:00,18467.4327000000
2019-08-18 00:00,21292.5204000000
2019-08-19 00:00,21143.9998000000
2019-08-20 00:00,21220.9090000000
2019-08-21 00:00,21494.3709000000
2019-08-22 00:00,21116.6704000000
