date,avg_computing_power
2018-03-02 00:00,260367216246310.0000000000
2018-03-03 00:00,253485605047190.0000000000
2018-03-04 00:00,254470916978830.0000000000
2018-03-05 00:00,255080408365760.0000000000
2018-03-06 00:00,263406579418290.0000000000
2018-03-07 00:00,262541342841350.0000000000
2018-03-08 00:00,256506005065660.0000000000
2018-03-09 00:00,259117448231670.0000000000
2018-03-10 00:00,257904367400270.0000000000
2018-03-11 00:00,259721499896700.0000000000
2018-03-12 00:00,259138669251200.0000000000
2018-03-13 00:00,256470645022950.0000000000
2018-03-14 00:00,259560224150190.0000000000
2018-03-15 00:00,268729178965910.0000000000
2018-03-16 00:00,266939230230930.0000000000
2018-03-17 00:00,264790146326660.0000000000
2018-03-18 00:00,265833452966500.0000000000
2018-03-19 00:00,267078066757140.0000000000
2018-03-20 00:00,263619249079630.0000000000
2018-03-21 00:00,263077620665020.0000000000
2018-03-22 00:00,264313600022100.0000000000
2018-03-23 00:00,262570347188820.0000000000
2018-03-24 00:00,263815072682060.0000000000
2018-03-25 00:00,270972062346810.0000000000
2018-03-26 00:00,264784704955710.0000000000
2018-03-27 00:00,264372257820710.0000000000
2018-03-28 00:00,259781002814190.0000000000
2018-03-29 00:00,262817377867200.0000000000
2018-03-30 00:00,259190942286670.0000000000
2018-03-31 00:00,259584174219870.0000000000
2018-04-01 00:00,259759295300550.0000000000
2018-04-02 00:00,253834801688980.0000000000
2018-04-03 00:00,256190849234650.0000000000
2018-04-04 00:00,257731973775640.0000000000
2018-04-05 00:00,264211194850600.0000000000
2018-04-06 00:00,259794999002250.0000000000
2018-04-07 00:00,257958637969190.0000000000
2018-04-08 00:00,249621837585080.0000000000
2018-04-09 00:00,255923340473121.0000000000
2018-04-10 00:00,253463080243040.0000000000
2018-04-11 00:00,252092296213270.0000000000
2018-04-12 00:00,254815167821390.0000000000
2018-04-13 00:00,255112515733320.0000000000
2018-04-14 00:00,255078131926610.0000000000
2018-04-15 00:00,256010846790920.0000000000
2018-04-16 00:00,255719336298230.0000000000
2018-04-17 00:00,249290872937960.0000000000
2018-04-18 00:00,256507828883120.0000000000
2018-04-19 00:00,250252567176420.0000000000
2018-04-20 00:00,259839709879710.0000000000
2018-04-21 00:00,256645637760650.0000000000
2018-04-22 00:00,260802658683900.0000000000
2018-04-23 00:00,255599586836400.0000000000
2018-04-24 00:00,257815989161160.0000000000
2018-04-25 00:00,267358980732940.0000000000
2018-04-26 00:00,257879799018440.0000000000
2018-04-27 00:00,254236167460130.0000000000
2018-04-28 00:00,265618574210370.0000000000
2018-04-29 00:00,264145348944080.0000000000
2018-04-30 00:00,256461617282290.0000000000
2018-05-01 00:00,261962414435610.0000000000
2018-05-02 00:00,262965689745720.0000000000
2018-05-03 00:00,265969568751510.0000000000
2018-05-04 00:00,270325580627500.0000000000
2018-05-05 00:00,270785830978080.0000000000
2018-05-06 00:00,276476227284670.0000000000
2018-05-07 00:00,273676598352453.0000000000
2018-05-08 00:00,270094259834910.0000000000
2018-05-09 00:00,270043591299130.0000000000
2018-05-10 00:00,272951524216500.0000000000
2018-05-11 00:00,278866158730970.0000000000
2018-05-12 00:00,278359107356220.0000000000
2018-05-13 00:00,272985314492680.0000000000
2018-05-14 00:00,269451031792980.0000000000
2018-05-15 00:00,269813421067220.0000000000
2018-05-16 00:00,272638802104620.0000000000
2018-05-17 00:00,270563358491420.0000000000
2018-05-18 00:00,271885036650670.0000000000
2018-05-19 00:00,275772348357430.0000000000
2018-05-20 00:00,278233880946750.0000000000
2018-05-21 00:00,275010662861020.0000000000
2018-05-22 00:00,274252755598910.0000000000
2018-05-23 00:00,264359018089420.0000000000
2018-05-24 00:00,266436039444785.0000000000
2018-05-25 00:00,270786186936250.0000000000
2018-05-26 00:00,264375383937480.0000000000
2018-05-27 00:00,269018389387890.0000000000
2018-05-28 00:00,268082786405530.0000000000
2018-05-29 00:00,265870983234620.0000000000
2018-05-30 00:00,272219654475160.0000000000
2018-05-31 00:00,261135098866150.0000000000
2018-06-01 00:00,268062807809110.0000000000
2018-06-02 00:00,266117890371490.0000000000
2018-06-03 00:00,267373757982560.0000000000
2018-06-04 00:00,266589991962450.0000000000
2018-06-05 00:00,265028332733380.0000000000
2018-06-06 00:00,267481994480360.0000000000
2018-06-07 00:00,268823437131980.0000000000
2018-06-08 00:00,280201029460200.0000000000
2018-06-09 00:00,269635272339320.0000000000
2018-06-10 00:00,274164139696260.0000000000
2018-06-11 00:00,277843771992970.0000000000
2018-06-12 00:00,270269642393720.0000000000
2018-06-13 00:00,269814086543190.0000000000
2018-06-14 00:00,269032052426070.0000000000
2018-06-15 00:00,271756263902450.0000000000
2018-06-16 00:00,269634369713250.0000000000
2018-06-17 00:00,279843536875130.0000000000
2018-06-18 00:00,282438031123410.0000000000
2018-06-19 00:00,279103653169980.0000000000
2018-06-20 00:00,282765455447820.0000000000
