date,on_chain_transaction_vol
2017-07-18 00:00,23336882.3421033400
2017-07-19 00:00,20589464.3267887300
2017-07-20 00:00,21008969.8282549500
2017-07-21 00:00,4572526.9477192100
2017-07-22 00:00,6945948.1466333400
2017-07-23 00:00,20893379.0597698400
2017-07-24 00:00,23154228.3865718500
2017-07-25 00:00,18944482.9719503200
2017-07-26 00:00,21061086.7459550200
2017-07-27 00:00,24440915.1012879200
2017-07-28 00:00,22141506.4914880100
2017-07-29 00:00,14210917.6327122600
2017-07-30 00:00,8740211.2434113700
2017-07-31 00:00,9529783.2261563600
2017-08-01 00:00,8950581.1380994500
2017-08-02 00:00,7571325.1722640700
2017-08-03 00:00,7793899.2698037500
2017-08-04 00:00,9114008.4157483700
2017-08-05 00:00,8660976.8802279000
2017-08-06 00:00,9784211.0640969300
2017-08-07 00:00,10942659.8506304600
2017-08-08 00:00,11091978.1543447900
2017-08-09 00:00,23184215.6493925800
2017-08-10 00:00,46488877.7646410400
2017-08-11 00:00,27700085.3497285000
2017-08-12 00:00,30384269.8204207600
2017-08-13 00:00,24180984.9173869800
2017-08-14 00:00,19320192.8082447400
2017-08-15 00:00,15359268.0380386300
2017-08-16 00:00,14998278.8483561300
2017-08-17 00:00,15544723.1549322800
2017-08-18 00:00,11749873.0610638200
2017-08-19 00:00,10083784.6013703200
2017-08-20 00:00,12407570.9570088200
2017-08-21 00:00,11345689.6176375900
2017-08-22 00:00,13026380.7070019800
2017-08-23 00:00,11848578.8422588800
2017-08-24 00:00,10333401.1400978000
2017-08-25 00:00,5349808.4897036900
2017-08-26 00:00,19555295.3731951400
2017-08-27 00:00,28079283.7547771000
2017-08-28 00:00,20965756.3590666400
2017-08-29 00:00,35607846.0893207100
2017-08-30 00:00,16426827.5973549700
2017-08-31 00:00,15492722.9912389100
2017-09-01 00:00,13655402.8592920500
2017-09-02 00:00,10544887.6378710100
2017-09-03 00:00,16065216.0320334700
2017-09-04 00:00,15510678.9931363500
2017-09-05 00:00,15910682.4667849600
2017-09-06 00:00,11402479.7632633200
2017-09-07 00:00,13166053.2410102600
2017-09-08 00:00,19650316.8468623300
2017-09-09 00:00,16953321.9670489800
2017-09-10 00:00,14879221.0871288500
2017-09-11 00:00,15061600.9567872600
2017-09-12 00:00,9625837.9189446800
2017-09-13 00:00,14833977.5595281200
2017-09-14 00:00,17616144.3283142400
2017-09-15 00:00,9473658.3413144300
2017-09-16 00:00,11842481.7347393200
2017-09-17 00:00,18349801.4252003600
2017-09-18 00:00,14702746.0060886900
2017-09-19 00:00,9527543.9988537100
2017-09-20 00:00,9219440.2036907700
2017-09-21 00:00,8357682.6881496600
2017-09-22 00:00,7416165.5425821100
2017-09-23 00:00,6523731.4825925300
2017-09-24 00:00,8266324.0748470700
2017-09-25 00:00,8509303.3765289200
2017-09-26 00:00,9004733.0246004400
2017-09-27 00:00,9572749.9513552000
2017-09-28 00:00,8160786.7829788400
2017-09-29 00:00,6386170.5189057600
2017-09-30 00:00,4473127.3146721300
2017-10-01 00:00,7015413.5676798500
2017-10-02 00:00,22462060.2918993200
2017-10-03 00:00,14877509.3095428400
2017-10-04 00:00,9371351.7963363900
2017-10-05 00:00,9383953.4888035100
2017-10-06 00:00,7473237.9950267900
2017-10-07 00:00,8471492.7124736400
2017-10-08 00:00,10288266.7674516000
2017-10-09 00:00,11036260.1974133100
2017-10-10 00:00,9776520.0501317000
2017-10-11 00:00,10864503.1468879700
2017-10-12 00:00,13870308.8500179800
2017-10-13 00:00,10007905.7125112100
2017-10-14 00:00,9194415.4372322000
2017-10-15 00:00,7406828.3420251800
2017-10-16 00:00,11092367.6409951800
2017-10-17 00:00,14598385.2618499000
2017-10-18 00:00,12364647.9770007300
2017-10-19 00:00,11356900.3133160000
2017-10-20 00:00,10432906.1886042100
2017-10-21 00:00,9254861.5799678400
2017-10-22 00:00,12794713.7333180400
2017-10-23 00:00,12528052.1961990300
2017-10-24 00:00,10166982.5090930600
2017-10-25 00:00,9730337.7414511100
2017-10-26 00:00,10301420.7727751300
2017-10-27 00:00,12578806.7488244200
2017-10-28 00:00,11484423.7957006600
2017-10-29 00:00,10818982.5082656700
2017-10-30 00:00,11476509.0033670700
2017-10-31 00:00,13990412.8759281900
2017-11-01 00:00,15705026.9323958500
2017-11-02 00:00,12431854.0304618800
2017-11-03 00:00,8446403.5876238400
2017-11-04 00:00,7937609.1603373200
2017-11-05 00:00,9640889.4021066800
2017-11-06 00:00,7962946.2301878200
2017-11-07 00:00,11317170.8842891500
2017-11-08 00:00,18434861.9222911800
2017-11-09 00:00,13527489.9184194800
2017-11-10 00:00,12526707.0464795800
2017-11-11 00:00,17207356.8312198800
2017-11-12 00:00,11219172.1864050600
2017-11-13 00:00,10923064.1996209500
2017-11-14 00:00,16648436.2033138500
2017-11-15 00:00,15308285.6763808400
2017-11-16 00:00,15414053.9957201000
2017-11-17 00:00,12770911.0405427000
2017-11-18 00:00,12671381.0800866800
2017-11-19 00:00,16800468.4624547900
2017-11-20 00:00,16364158.8824031800
2017-11-21 00:00,16656807.2302791600
2017-11-22 00:00,16144200.8073008000
2017-11-23 00:00,13772706.3288959000
2017-11-24 00:00,16138531.9604584300
2017-11-25 00:00,15640832.9908895400
2017-11-26 00:00,19737886.5525141800
2017-11-27 00:00,24224152.5620931300
2017-11-28 00:00,27569100.9470067400
2017-11-29 00:00,25780834.3850172200
2017-11-30 00:00,21295319.0282116900
2017-12-01 00:00,22408339.3389838900
2017-12-02 00:00,21195304.9812307800
2017-12-03 00:00,20586878.7345338500
2017-12-04 00:00,9830934.7060004800
2017-12-05 00:00,14216187.8406808500
2017-12-06 00:00,10884724.5079657900
2017-12-07 00:00,9017654.8754317500
2017-12-08 00:00,6411988.3601473400
2017-12-09 00:00,6371073.0374089800
2017-12-10 00:00,6554992.0355280400
2017-12-11 00:00,12982227.3530845900
2017-12-12 00:00,10520432.9219983300
2017-12-13 00:00,12117506.8234105800
2017-12-14 00:00,10093596.6280009000
2017-12-15 00:00,8171612.0767404300
2017-12-16 00:00,8064114.6432466100
2017-12-17 00:00,8676277.9723802200
2017-12-18 00:00,11264459.2852043600
2017-12-19 00:00,13015952.6460929200
2017-12-20 00:00,13240587.1388159400
2017-12-21 00:00,14327757.0069591200
2017-12-22 00:00,9513086.3388080400
2017-12-23 00:00,7425433.3441560000
2017-12-24 00:00,6261184.8829442900
2017-12-25 00:00,8851697.4768695300
2017-12-26 00:00,10139162.7669916500
2017-12-27 00:00,12627337.5853218400
2017-12-28 00:00,14682307.7914735500
2017-12-29 00:00,16317817.3689522500
2017-12-30 00:00,9046296.5989952200
2017-12-31 00:00,8247639.5078002600
2018-01-01 00:00,13985833.8281160300
2018-01-02 00:00,13976829.1457616200
2018-01-03 00:00,20233245.6393058500
2018-01-04 00:00,18520870.7172993500
2018-01-05 00:00,15411684.7462766200
2018-01-06 00:00,12283455.4721198700
2018-01-07 00:00,15142481.1197777800
2018-01-08 00:00,16116032.3403232700
2018-01-09 00:00,17359598.9655549400
2018-01-10 00:00,15775380.0411421500
2018-01-11 00:00,12474698.7680720500
2018-01-12 00:00,9563418.1706720700
2018-01-13 00:00,24863513.8436682700
2018-01-14 00:00,11706746.6688034600
2018-01-15 00:00,15171081.2251572200
2018-01-16 00:00,15952918.5914919600
2018-01-17 00:00,13781920.2793730300
2018-01-18 00:00,9098383.8323230500
2018-01-19 00:00,7792233.3953908100
2018-01-20 00:00,7451637.8260687000
2018-01-21 00:00,8921198.9367555300
2018-01-22 00:00,8580074.7661051400
2018-01-23 00:00,8605673.5845046000
2018-01-24 00:00,4093477.7098104100
2018-01-25 00:00,9955230.8534333300
2018-01-26 00:00,6417686.9903072300
2018-01-27 00:00,7313074.5438315500
2018-01-28 00:00,7893837.1255405100
2018-01-29 00:00,8482151.0874538500
2018-01-30 00:00,8213747.6643247300
2018-01-31 00:00,8202283.4043195800
2018-02-01 00:00,11084118.7568015100
2018-02-02 00:00,6209233.5707524900
2018-02-03 00:00,5077144.7623505700
2018-02-04 00:00,7179902.6599926800
2018-02-05 00:00,8903070.2666420100
2018-02-06 00:00,7028321.2985144200
2018-02-07 00:00,3635838.4996125400
2018-02-08 00:00,5143593.7472312200
2018-02-09 00:00,5767353.0616066300
2018-02-10 00:00,3987962.5233081700
2018-02-11 00:00,4654053.8278484000
2018-02-12 00:00,6418599.7935890600
2018-02-13 00:00,4873418.1203021800
2018-02-14 00:00,5489918.2239291800
2018-02-15 00:00,4344807.0621237100
2018-02-16 00:00,4187372.9383039800
2018-02-17 00:00,4142414.7893946000
2018-02-18 00:00,3803350.4800778600
2018-02-19 00:00,4443040.6114750500
2018-02-20 00:00,4336150.4117387800
2018-02-21 00:00,5660138.9186666800
2018-02-22 00:00,3150657.3064833700
2018-02-23 00:00,2906262.7854790100
2018-02-24 00:00,1878841.5400051300
2018-02-25 00:00,2456759.6926520700
2018-02-26 00:00,1540681.9245820800
2018-02-27 00:00,1552470.8661286200
2018-02-28 00:00,1689562.5641699000
2018-03-01 00:00,1548029.4337542000
2018-03-02 00:00,1035912.9507942200
2018-03-03 00:00,1071985.0157705700
2018-03-04 00:00,1568084.4075385200
2018-03-05 00:00,1949504.7074990800
2018-03-06 00:00,1985648.2145579700
2018-03-07 00:00,1671358.1238639400
2018-03-08 00:00,1814702.0937001700
2018-03-09 00:00,1140058.7495370400
2018-03-10 00:00,1088700.7130985700
2018-03-11 00:00,1482782.6161573700
2018-03-12 00:00,2723735.9436058600
2018-03-13 00:00,1921955.7826657100
2018-03-14 00:00,1878190.7445894900
2018-03-15 00:00,1384930.8509027000
2018-03-16 00:00,1232352.6021618300
2018-03-17 00:00,2858874.7780188700
2018-03-18 00:00,2327030.9250205900
2018-03-19 00:00,1897636.6070766100
2018-03-20 00:00,1773248.3889053000
2018-03-21 00:00,1544672.1736180200
2018-03-22 00:00,2019079.0716425800
2018-03-23 00:00,1189694.0842560400
2018-03-24 00:00,987950.4615793900
2018-03-25 00:00,1951656.5637855300
2018-03-26 00:00,2482127.0880743100
2018-03-27 00:00,2459715.7559467600
2018-03-28 00:00,2564685.7860846900
2018-03-29 00:00,2318160.7132045100
2018-03-30 00:00,1493989.5060795800
2018-03-31 00:00,1252022.4171249700
2018-04-01 00:00,1423147.4023953900
2018-04-02 00:00,1665105.7667993700
2018-04-03 00:00,1566770.8437603300
2018-04-04 00:00,1293894.0043701700
2018-04-05 00:00,1314710.2986443700
2018-04-06 00:00,878940.8075484600
2018-04-07 00:00,1247738.7533694300
2018-04-08 00:00,1555854.0858868500
2018-04-09 00:00,1260858.1157404100
2018-04-10 00:00,1482551.8588732700
2018-04-11 00:00,2262209.4953690600
2018-04-12 00:00,2219857.8242774200
2018-04-13 00:00,967332.9839262400
2018-04-14 00:00,1167064.5562537300
2018-04-15 00:00,1392763.9067938600
2018-04-16 00:00,1442565.3281997200
2018-04-17 00:00,1727895.7028083000
2018-04-18 00:00,1807333.9447101400
2018-04-19 00:00,2167845.9240139900
2018-04-20 00:00,1697036.5718689700
2018-04-21 00:00,1257041.7743673500
2018-04-22 00:00,3083265.0129403300
2018-04-23 00:00,2712408.0764361800
2018-04-24 00:00,2515089.2604943500
2018-04-25 00:00,2021703.6703123700
2018-04-26 00:00,2101174.4914983100
2018-04-27 00:00,1791267.3787407300
2018-04-28 00:00,1656090.0056627700
2018-04-29 00:00,2006608.6604055100
2018-04-30 00:00,1873431.6760176400
2018-05-01 00:00,2661594.1541633500
2018-05-02 00:00,2698317.0117810000
2018-05-03 00:00,2548335.9896416100
2018-05-04 00:00,1734713.9540348000
2018-05-05 00:00,1525404.3325101800
2018-05-06 00:00,2952972.8814155700
2018-05-07 00:00,2103580.6312577100
2018-05-08 00:00,2228820.0149171400
2018-05-09 00:00,2138960.7166348800
2018-05-10 00:00,2187251.7514481400
2018-05-11 00:00,1602325.1784816200
2018-05-12 00:00,1184954.0947998200
2018-05-13 00:00,2166009.3289763600
2018-05-14 00:00,1968843.7962482000
2018-05-15 00:00,1666577.1647509500
2018-05-16 00:00,1692565.5451082500
2018-05-17 00:00,1648203.6350457700
2018-05-18 00:00,1207948.7949615200
2018-05-19 00:00,1262492.3283745600
2018-05-20 00:00,1645868.2487266300
2018-05-21 00:00,2198895.5356194000
2018-05-22 00:00,2638704.1740479300
2018-05-23 00:00,2111958.4431134100
2018-05-24 00:00,1807196.6104769400
2018-05-25 00:00,1325638.9306842400
2018-05-26 00:00,1952237.6530391400
2018-05-27 00:00,2726946.1267514800
2018-05-28 00:00,2234711.3321381400
2018-05-29 00:00,2167930.6670372600
2018-05-30 00:00,2253058.9427039700
2018-05-31 00:00,2467384.7215176800
2018-06-01 00:00,1296093.3755491800
2018-06-02 00:00,1110178.7766476200
2018-06-03 00:00,2029139.0429933900
2018-06-04 00:00,2072053.4178633800
2018-06-05 00:00,2244345.0698700200
2018-06-06 00:00,2150451.0426791600
2018-06-07 00:00,2315262.2496046800
2018-06-08 00:00,1194530.8376981200
2018-06-09 00:00,1798407.8904405400
2018-06-10 00:00,2187494.1481304700
2018-06-11 00:00,2979799.0369630800
2018-06-12 00:00,4097688.1851699800
2018-06-13 00:00,4071635.9729603400
2018-06-14 00:00,3584187.9147185500
2018-06-15 00:00,1561087.2768353200
2018-06-16 00:00,1180857.8771477400
2018-06-17 00:00,1587870.6151987400
2018-06-18 00:00,1899245.1598355400
2018-06-19 00:00,2069731.4343381000
2018-06-20 00:00,1859104.5580835200
2018-06-21 00:00,2400034.8473877900
2018-06-22 00:00,1286660.7874787200
2018-06-23 00:00,1961550.8618868600
2018-06-24 00:00,2341730.0602708500
2018-06-25 00:00,1938630.9082675700
2018-06-26 00:00,1929840.2739346800
2018-06-27 00:00,1798890.7890926200
2018-06-28 00:00,2164887.9273632700
2018-06-29 00:00,1243160.5796013800
2018-06-30 00:00,1006584.4324827100
2018-07-01 00:00,1421853.4170806600
2018-07-02 00:00,1803005.5014703000
2018-07-03 00:00,1541034.4088616600
2018-07-04 00:00,1649713.4094767200
2018-07-05 00:00,1580813.2896504100
2018-07-06 00:00,1117012.7144465600
2018-07-07 00:00,1268372.7082034000
2018-07-08 00:00,1747130.0596458000
2018-07-09 00:00,1910132.3756715300
2018-07-10 00:00,1422500.3966653900
2018-07-11 00:00,1303158.4730513400
2018-07-12 00:00,1246329.6598690700
2018-07-13 00:00,931178.6807655600
2018-07-14 00:00,794884.6501836800
2018-07-15 00:00,1726274.5509635300
2018-07-16 00:00,1782157.5935609800
2018-07-17 00:00,2030429.7561824200
2018-07-18 00:00,1657529.4787112700
2018-07-19 00:00,1761511.9319941200
2018-07-20 00:00,1081733.4690242500
2018-07-21 00:00,1035702.1090738800
2018-07-22 00:00,1632628.7064551100
2018-07-23 00:00,1731677.7616956600
2018-07-24 00:00,1520782.8084552800
2018-07-25 00:00,1234565.6432042600
2018-07-26 00:00,1359218.6181436800
2018-07-27 00:00,793398.6279591700
2018-07-28 00:00,767714.9724617200
2018-07-29 00:00,1558135.6598984000
2018-07-30 00:00,2837109.8634471300
2018-07-31 00:00,1512449.4182283500
2018-08-01 00:00,1583880.2349282500
2018-08-02 00:00,1317989.5800107400
2018-08-03 00:00,943641.1626833300
2018-08-04 00:00,887722.3049043100
2018-08-05 00:00,1223238.0711197400
2018-08-06 00:00,1374667.6195456600
2018-08-07 00:00,2065127.6976095300
2018-08-08 00:00,1609584.6000587500
2018-08-09 00:00,1821250.7283139700
2018-08-10 00:00,1654097.4222975300
2018-08-11 00:00,1011181.2737052100
2018-08-12 00:00,2493437.1306528700
2018-08-13 00:00,3134811.3508007800
2018-08-14 00:00,2331173.2873615700
2018-08-15 00:00,1541521.7054737100
2018-08-16 00:00,1866785.0514430000
2018-08-17 00:00,1111567.2383080100
2018-08-18 00:00,786372.3422543400
2018-08-19 00:00,1454266.8356221600
2018-08-20 00:00,1468703.7529284700
2018-08-21 00:00,1736364.9010384800
2018-08-22 00:00,1464949.5541125300
2018-08-23 00:00,1424756.6094793000
2018-08-24 00:00,1076418.6530998700
2018-08-25 00:00,998773.8750009800
2018-08-26 00:00,1616299.9783261000
2018-08-27 00:00,1454788.1604269900
2018-08-28 00:00,1559279.0349087400
2018-08-29 00:00,1423190.0935373900
2018-08-30 00:00,1503419.0686312900
2018-08-31 00:00,1145039.4654422100
2018-09-01 00:00,911774.2358071800
2018-09-02 00:00,1789921.6648858400
2018-09-03 00:00,2899220.2136909700
2018-09-04 00:00,2466631.7452970200
2018-09-05 00:00,3022016.5314600500
2018-09-06 00:00,2565296.1457112000
2018-09-07 00:00,2104371.7802551300
2018-09-08 00:00,2169831.5477683800
2018-09-09 00:00,2462209.8669961800
2018-09-10 00:00,2458399.1184295500
2018-09-11 00:00,3764925.6894698300
2018-09-12 00:00,2363923.0842040400
2018-09-13 00:00,2134111.6310395800
2018-09-14 00:00,1431922.6066385500
2018-09-15 00:00,1217624.4262802700
2018-09-16 00:00,1943129.2965775100
2018-09-17 00:00,1818208.2190401800
2018-09-18 00:00,1548035.4995515000
2018-09-19 00:00,1888698.9308751800
2018-09-20 00:00,2910347.5264773400
2018-09-21 00:00,1568293.2685398300
2018-09-22 00:00,1382596.8658669000
2018-09-23 00:00,1885843.3003317200
2018-09-24 00:00,1878448.9153253100
2018-09-25 00:00,1845981.4813830400
2018-09-26 00:00,1663757.9824372800
2018-09-27 00:00,1691587.5463588100
2018-09-28 00:00,1426118.3420441600
2018-09-29 00:00,1350676.4307715300
2018-09-30 00:00,1251000.2508441200
2018-10-01 00:00,1094550.5932987500
2018-10-02 00:00,1600608.1623198200
2018-10-03 00:00,1597171.1004571900
2018-10-04 00:00,1478364.7140167700
2018-10-05 00:00,1061365.4621160900
2018-10-06 00:00,973764.2062370500
2018-10-07 00:00,1625401.7139073900
2018-10-08 00:00,1419581.4238543200
2018-10-09 00:00,1479965.4657212400
2018-10-10 00:00,3085627.8793387300
2018-10-11 00:00,2018937.0310759600
2018-10-12 00:00,1191877.1048444800
2018-10-13 00:00,1150707.7536894100
2018-10-14 00:00,3347356.8572030000
2018-10-15 00:00,2240540.2559788700
2018-10-16 00:00,1917285.5944392600
2018-10-17 00:00,2347803.0914235300
2018-10-18 00:00,1677598.3331201500
2018-10-19 00:00,1434973.8390959200
2018-10-20 00:00,1963437.0989135800
2018-10-21 00:00,1604513.5351067100
2018-10-22 00:00,1710464.8671541800
2018-10-23 00:00,1636016.0473745800
2018-10-24 00:00,2217823.1573607900
2018-10-25 00:00,1720982.8050834300
2018-10-26 00:00,993700.4289933700
2018-10-27 00:00,1014517.7839725400
2018-10-28 00:00,1984654.5424155200
2018-10-29 00:00,1674776.8417653200
2018-10-30 00:00,1743380.4264389300
2018-10-31 00:00,1622083.0634023000
2018-11-01 00:00,1881757.0157738300
2018-11-02 00:00,1092616.8213055100
2018-11-03 00:00,1530609.9951111800
2018-11-04 00:00,2362078.2341670000
2018-11-05 00:00,1865749.9642308400
2018-11-06 00:00,2124572.2705359800
2018-11-07 00:00,1725588.0564903900
2018-11-08 00:00,1654738.3331966000
2018-11-09 00:00,1108410.1765449200
2018-11-10 00:00,1119581.7343561100
2018-11-11 00:00,1867574.3768891100
2018-11-12 00:00,1699861.8576386800
2018-11-13 00:00,2988276.4073845100
2018-11-14 00:00,3160761.5912061800
2018-11-15 00:00,2245846.8532932400
2018-11-16 00:00,1400800.2561234000
2018-11-17 00:00,1896227.3694200800
2018-11-18 00:00,4835824.4934874600
2018-11-19 00:00,5668970.3511289200
2018-11-20 00:00,3816254.4357576700
2018-11-21 00:00,2659141.7614428800
2018-11-22 00:00,3055050.8817473000
2018-11-23 00:00,2267909.8307806300
2018-11-24 00:00,3954492.1335461700
2018-11-25 00:00,3414292.9080343200
2018-11-26 00:00,2857105.3908444500
2018-11-27 00:00,3377882.3739366000
2018-11-28 00:00,3622676.1062105800
2018-11-29 00:00,17444117.8265251200
2018-11-30 00:00,15056993.0083256200
2018-12-01 00:00,1418884.5194525900
2018-12-02 00:00,2275264.9319304000
2018-12-03 00:00,2280698.5682660300
2018-12-04 00:00,2875231.9169839600
2018-12-05 00:00,3814294.3364386200
2018-12-06 00:00,4893099.0913895300
2018-12-07 00:00,2710195.9285049200
2018-12-08 00:00,2369621.8234814300
2018-12-09 00:00,2488181.6828734800
2018-12-10 00:00,2573334.3572490000
2018-12-11 00:00,2327490.1335876500
2018-12-12 00:00,2995971.5849992700
2018-12-13 00:00,2703996.8611368700
2018-12-14 00:00,1821237.8979353600
2018-12-15 00:00,1828129.8040997800
2018-12-16 00:00,3457459.8874142700
2018-12-17 00:00,3232928.6182962600
2018-12-18 00:00,4338096.8838806600
2018-12-19 00:00,4425331.0349962300
2018-12-20 00:00,4502979.6253593600
2018-12-21 00:00,2107382.5666269800
2018-12-22 00:00,2955331.8876267700
2018-12-23 00:00,3920086.2919348100
2018-12-24 00:00,2415494.0409184400
2018-12-25 00:00,2141568.7613800300
2018-12-26 00:00,2829084.8674118800
2018-12-27 00:00,2981550.2382850100
2018-12-28 00:00,3777948.9732867000
2018-12-29 00:00,1623330.7700232800
2018-12-30 00:00,2097419.7531014700
2018-12-31 00:00,1663220.9465765400
2019-01-01 00:00,2742008.4291465800
2019-01-02 00:00,2496201.6649235500
2019-01-03 00:00,3822117.5534060500
2019-01-04 00:00,4174004.3413525500
2019-01-05 00:00,2404617.8498409200
2019-01-06 00:00,2624974.4832410400
2019-01-07 00:00,2341804.9220136400
2019-01-08 00:00,2193748.4527440700
2019-01-09 00:00,3152601.5497564500
2019-01-10 00:00,3884310.5622643000
2019-01-11 00:00,1485545.5279077500
2019-01-12 00:00,1773340.9847314600
2019-01-13 00:00,3458080.8144503600
2019-01-14 00:00,2383768.1446273200
2019-01-15 00:00,2648468.3739686100
2019-01-16 00:00,2157154.0063640500
2019-01-17 00:00,1767528.8289694400
2019-01-18 00:00,1458592.1983947200
2019-01-19 00:00,1719767.7682281500
2019-01-20 00:00,1836706.7154650300
2019-01-21 00:00,1842306.6710717800
2019-01-22 00:00,1990636.3091228000
2019-01-23 00:00,2378625.5651969700
2019-01-24 00:00,1971436.9935999200
2019-01-25 00:00,1290249.4632941600
2019-01-26 00:00,1869090.0620120300
2019-01-27 00:00,3249535.5629019000
2019-01-28 00:00,2283474.6833933000
2019-01-29 00:00,2366180.3566491800
2019-01-30 00:00,2356700.2432299200
2019-01-31 00:00,1955694.9025815400
2019-02-01 00:00,1218731.0461093500
2019-02-02 00:00,1299699.5262276400
2019-02-03 00:00,1027598.7689990500
2019-02-04 00:00,990290.7533989000
2019-02-05 00:00,1754603.0827788700
2019-02-06 00:00,1450070.5491919400
2019-02-07 00:00,2153096.3283788300
2019-02-08 00:00,1158402.8261021400
2019-02-09 00:00,1448808.1389844700
2019-02-10 00:00,1909262.7893281900
2019-02-11 00:00,1535412.4739122000
2019-02-12 00:00,1804430.2378644200
2019-02-13 00:00,1666614.5183479200
2019-02-14 00:00,1556760.8599924400
2019-02-15 00:00,1079090.8964509400
2019-02-16 00:00,1757046.1006011900
2019-02-17 00:00,3013046.5579479500
2019-02-18 00:00,2777423.9869083300
2019-02-19 00:00,2226522.7863007800
2019-02-20 00:00,2148847.3987524100
2019-02-21 00:00,2111156.8879264300
2019-02-22 00:00,1531872.6697707100
2019-02-23 00:00,2876372.1111572400
2019-02-24 00:00,3724676.3677363100
2019-02-25 00:00,1885230.0503677000
2019-02-26 00:00,2925709.6974378000
2019-02-27 00:00,2355931.7285975800
2019-02-28 00:00,1860507.3481659500
2019-03-01 00:00,1490570.5944488400
2019-03-02 00:00,1700420.0030071700
2019-03-03 00:00,2501269.9826894000
2019-03-04 00:00,2338021.8377371400
2019-03-05 00:00,2206409.1742879200
2019-03-06 00:00,2139380.3944931800
2019-03-07 00:00,2409746.0595161100
2019-03-08 00:00,1827981.2848499900
2019-03-09 00:00,1716402.6835182000
2019-03-10 00:00,2469461.2666605800
2019-03-11 00:00,2369168.2017207200
2019-03-12 00:00,2073097.8565124700
2019-03-13 00:00,2285826.4911567500
2019-03-14 00:00,2202612.2619509000
2019-03-15 00:00,1924366.9398958200
2019-03-16 00:00,1753845.6885993100
2019-03-17 00:00,2595749.5080252600
2019-03-18 00:00,1901124.7854226500
2019-03-19 00:00,2892643.8978126700
2019-03-20 00:00,2499652.1403851000
2019-03-21 00:00,2076679.2459602300
2019-03-22 00:00,2571875.6076872200
2019-03-23 00:00,1785984.6994652200
2019-03-24 00:00,2877417.1268116600
2019-03-25 00:00,2554971.1641950600
2019-03-26 00:00,2297827.5608232500
2019-03-27 00:00,2338543.1953183800
2019-03-28 00:00,2592731.0232512100
2019-03-29 00:00,2517297.1883596200
2019-03-30 00:00,2182034.4821529800
2019-03-31 00:00,2446866.3342538400
2019-04-01 00:00,4118770.3018368800
2019-04-02 00:00,4184739.1098462100
2019-04-03 00:00,2909181.1617471100
2019-04-04 00:00,2696609.6565339500
2019-04-05 00:00,1864086.0621127900
2019-04-06 00:00,2408224.8599843300
2019-04-07 00:00,3791987.1217954500
2019-04-08 00:00,3348679.7250393600
2019-04-09 00:00,2861163.3440121000
2019-04-10 00:00,2937600.3357663800
2019-04-11 00:00,2517051.7110159100
2019-04-12 00:00,1529212.9504208900
2019-04-13 00:00,1742540.1794883100
2019-04-14 00:00,2557170.3526792800
2019-04-15 00:00,2219684.6669712200
2019-04-16 00:00,2229322.3304187000
2019-04-17 00:00,2632801.2462549900
2019-04-18 00:00,2313734.2311355700
2019-04-19 00:00,1878097.1794435000
2019-04-20 00:00,2005704.7371638800
2019-04-21 00:00,2407467.8912771000
2019-04-22 00:00,2774954.5178367400
2019-04-23 00:00,3482929.6925214300
2019-04-24 00:00,3154446.8260210100
2019-04-25 00:00,4521996.7193939900
2019-04-26 00:00,1917200.3271815000
2019-04-27 00:00,2320797.5260805100
2019-04-28 00:00,3086454.6264122600
2019-04-29 00:00,2963662.8901896900
2019-04-30 00:00,2620421.3621080300
2019-05-01 00:00,2104888.8476340800
2019-05-02 00:00,2525388.4560798000
2019-05-03 00:00,1986201.5609134400
2019-05-04 00:00,1854079.9759800700
2019-05-05 00:00,3006866.8355053800
2019-05-06 00:00,3393020.0552789400
2019-05-07 00:00,3109613.9645293000
2019-05-08 00:00,2845516.7210566200
2019-05-09 00:00,2855455.9391664100
2019-05-10 00:00,4518816.1678212300
2019-05-11 00:00,2865843.8771618400
2019-05-12 00:00,3970226.9070232900
2019-05-13 00:00,3517882.9954214200
2019-05-14 00:00,4388979.3911917700
2019-05-15 00:00,7046631.6590103400
2019-05-16 00:00,4598948.7377881000
2019-05-17 00:00,2281948.7457475600
2019-05-18 00:00,2389910.6066284900
2019-05-19 00:00,3154540.8038117700
2019-05-20 00:00,2831887.9080330300
2019-05-21 00:00,2883891.1158007600
2019-05-22 00:00,3081392.0501099700
2019-05-23 00:00,2501676.8166313800
2019-05-24 00:00,1869079.9745739400
2019-05-25 00:00,2433157.8277059100
2019-05-26 00:00,3267986.9790071800
2019-05-27 00:00,2477921.7023183900
2019-05-28 00:00,3823726.8668178900
2019-05-29 00:00,3641703.6121012700
2019-05-30 00:00,3484173.8970918900
2019-05-31 00:00,1874209.5592715600
2019-06-01 00:00,1601813.6050997900
2019-06-02 00:00,2868178.3256102800
2019-06-03 00:00,3284932.3601096000
2019-06-04 00:00,3422458.1974263000
2019-06-05 00:00,2036189.4145693000
2019-06-06 00:00,2042810.9188443800
2019-06-07 00:00,1262998.6114591200
2019-06-08 00:00,1804366.9975073800
2019-06-09 00:00,2496532.4345230500
2019-06-10 00:00,2196441.5866627200
2019-06-11 00:00,2405482.9857836700
2019-06-12 00:00,2695064.5217113400
2019-06-13 00:00,2720030.5724796600
2019-06-14 00:00,3559511.2705830000
2019-06-15 00:00,2915236.7860652600
2019-06-16 00:00,1282085.4095997200
2019-06-17 00:00,2843384.4624083100
