date,supply
2017-12-28 00:00,95273046.7494800000
2017-12-29 00:00,95290493.3432300000
2017-12-30 00:00,95308322.7182300000
2017-12-31 00:00,95326212.5619800000
2018-01-01 00:00,95343592.8744800000
2018-01-02 00:00,95360368.9682300000
2018-01-03 00:00,95376913.9682300000
2018-01-04 00:00,95393133.4682300000
2018-01-05 00:00,95409569.2494800000
2018-01-06 00:00,95426336.8119800000
2018-01-07 00:00,95442735.3744800000
2018-01-08 00:00,95459050.6869800000
2018-01-09 00:00,95475491.9994800000
2018-01-10 00:00,95491974.2807300000
2018-01-11 00:00,95508419.1557300000
2018-01-12 00:00,95524780.4994800000
2018-01-13 00:00,95541820.4994800000
2018-01-14 00:00,95558255.9994800000
2018-01-15 00:00,95574992.7182300000
2018-01-16 00:00,95591871.8432300000
2018-01-17 00:00,95608730.5307300000
2018-01-18 00:00,95625927.0932300000
2018-01-19 00:00,95643669.6557300000
2018-01-20 00:00,95661212.0619800000
2018-01-21 00:00,95678975.8119800000
2018-01-22 00:00,95696780.6244800000
2018-01-23 00:00,95714768.9057300000
2018-01-24 00:00,95732601.8432300000
2018-01-25 00:00,95750436.7494800000
2018-01-26 00:00,95768544.5619800000
2018-01-27 00:00,95786694.7494800000
2018-01-28 00:00,95804580.3744800000
2018-01-29 00:00,95822288.0619800000
2018-01-30 00:00,95840051.0619800000
2018-01-31 00:00,95857514.8119800000
2018-02-01 00:00,95875230.2807300000
2018-02-02 00:00,95893244.6244800000
2018-02-03 00:00,95911222.3119800000
2018-02-04 00:00,95929399.1244800000
2018-02-05 00:00,95947280.2494800000
2018-02-06 00:00,95965127.2494800000
2018-02-07 00:00,95983229.3432300000
2018-02-08 00:00,96001136.3432300000
2018-02-09 00:00,96019307.8119800000
2018-02-10 00:00,96037263.4682300000
2018-02-11 00:00,96055204.6869800000
2018-02-12 00:00,96073201.8744800000
2018-02-13 00:00,96090880.6869800000
2018-02-14 00:00,96108886.9682300000
2018-02-15 00:00,96126860.7182300000
2018-02-16 00:00,96145066.2182300000
2018-02-17 00:00,96163113.9369800000
2018-02-18 00:00,96180915.9369800000
2018-02-19 00:00,96198474.7494800000
2018-02-20 00:00,96216145.6869800000
2018-02-21 00:00,96233876.1557300000
2018-02-22 00:00,96251769.6557300000
2018-02-23 00:00,96269437.0307300000
2018-02-24 00:00,96287116.6869800000
2018-02-25 00:00,96304643.2494800000
2018-02-26 00:00,96322349.9994800000
2018-02-27 00:00,96340159.8744800000
2018-02-28 00:00,96357906.6557300000
2018-03-01 00:00,96375721.8744800000
2018-03-02 00:00,96393672.1869800000
2018-03-03 00:00,96411417.8432300000
2018-03-04 00:00,96429178.5932300000
2018-03-05 00:00,96446959.1244800000
2018-03-06 00:00,96464817.5619800000
2018-03-07 00:00,96482493.2807300000
2018-03-08 00:00,96500292.8432300000
2018-03-09 00:00,96518081.9994800000
2018-03-10 00:00,96536058.1869800000
2018-03-11 00:00,96553640.6244800000
2018-03-12 00:00,96571346.6244800000
2018-03-13 00:00,96588990.2807300000
2018-03-14 00:00,96606747.0932300000
2018-03-15 00:00,96624611.2494800000
2018-03-16 00:00,96642293.2494800000
2018-03-17 00:00,96660192.9369800000
2018-03-18 00:00,96678172.2182300000
2018-03-19 00:00,96696149.9057300000
2018-03-20 00:00,96714050.0619800000
2018-03-21 00:00,96732189.0932300000
2018-03-22 00:00,96750185.5307300000
2018-03-23 00:00,96768452.3432300000
2018-03-24 00:00,96786614.1557300000
2018-03-25 00:00,96804721.6869800000
2018-03-26 00:00,96822590.3432300000
2018-03-27 00:00,96840536.9057300000
2018-03-28 00:00,96858249.0932300000
2018-03-29 00:00,96876169.2182300000
2018-03-30 00:00,96894410.4369800000
2018-03-31 00:00,96912543.5619800000
2018-04-01 00:00,96930912.1869800000
2018-04-02 00:00,96949003.7807300000
2018-04-03 00:00,96967097.3432300000
2018-04-04 00:00,96985360.1244800000
2018-04-05 00:00,97003603.1244800000
2018-04-06 00:00,97021833.3744800000
2018-04-07 00:00,97040094.0932300000
2018-04-08 00:00,97058171.7182300000
2018-04-09 00:00,97076482.3119800000
2018-04-10 00:00,97094461.9682300000
2018-04-11 00:00,97112255.0619800000
2018-04-12 00:00,97130137.5932300000
2018-04-13 00:00,97147993.4994800000
2018-04-14 00:00,97165912.3119800000
2018-04-15 00:00,97183818.2807300000
2018-04-16 00:00,97201437.6557300000
2018-04-17 00:00,97218935.5307300000
2018-04-18 00:00,97236491.4369800000
2018-04-19 00:00,97253761.3119800000
2018-04-20 00:00,97271523.2807300000
2018-04-21 00:00,97289336.5307300000
2018-04-22 00:00,97306787.1557300000
2018-04-23 00:00,97324072.0307300000
2018-04-24 00:00,97341647.9057300000
2018-04-25 00:00,97359372.9369800000
2018-04-26 00:00,97376641.9682300000
2018-04-27 00:00,97393903.5932300000
2018-04-28 00:00,97411530.0932300000
2018-04-29 00:00,97428834.9369800000
2018-04-30 00:00,97445840.9057300000
2018-05-01 00:00,97463123.4369800000
2018-05-02 00:00,97480307.1557300000
2018-05-03 00:00,97497348.0932300000
2018-05-04 00:00,97514708.2494800000
2018-05-05 00:00,97532127.4682300000
2018-05-06 00:00,97549758.6557300000
2018-05-07 00:00,97567086.0932300000
2018-05-08 00:00,97584408.4682300000
2018-05-09 00:00,97601591.6244800000
2018-05-10 00:00,97618978.7807300000
2018-05-11 00:00,97636372.2182300000
2018-05-12 00:00,97653775.7807300000
2018-05-13 00:00,97670827.1244800000
2018-05-14 00:00,97688154.7494800000
2018-05-15 00:00,97705225.5932300000
2018-05-16 00:00,97722475.8744800000
2018-05-17 00:00,97739532.8432300000
2018-05-18 00:00,97756494.4682300000
