date,unit_computing_income
2019-12-25 00:00,0.0087000000
2019-12-26 00:00,0.0086000000
2019-12-27 00:00,0.0089000000
2019-12-28 00:00,0.0087000000
2019-12-29 00:00,0.0090000000
2019-12-31 00:00,0.0088000000
2020-01-02 00:00,0.0107000000
2020-01-03 00:00,0.0114000000
2020-01-04 00:00,0.0111000000
2020-01-05 00:00,0.0116000000
2020-01-06 00:00,0.0120000000
2020-01-07 00:00,0.0119000000
2020-01-08 00:00,0.0118000000
2020-01-12 00:00,0.0120000000
2020-01-13 00:00,0.0120000000
2020-01-15 00:00,0.0134000000
2020-01-16 00:00,0.0136000000
2020-01-17 00:00,0.0142000000
2020-01-18 00:00,0.0147000000
2020-01-19 00:00,0.0137000000
2020-01-20 00:00,0.0136000000
2020-01-21 00:00,0.0140000000
2020-01-22 00:00,0.0138000000
2020-01-23 00:00,0.0135000000
2020-01-24 00:00,0.0130000000
2020-01-25 00:00,0.0133000000
2020-01-26 00:00,0.0140000000
2020-01-27 00:00,0.0144000000
2020-01-28 00:00,0.0149000000
2020-01-29 00:00,0.0140000000
2020-01-30 00:00,0.0155000000
2020-01-31 00:00,0.0153000000
2020-02-01 00:00,0.0154000000
2020-02-02 00:00,0.0156000000
2020-02-06 00:00,0.0179000000
2020-02-07 00:00,0.0183000000
2020-02-08 00:00,0.0183000000
2020-02-09 00:00,0.0187000000
2020-02-10 00:00,0.0187000000
2020-02-11 00:00,0.0211000000
2020-02-12 00:00,0.0218000000
2020-02-13 00:00,0.0220000000
2020-02-14 00:00,0.0223000000
2020-02-15 00:00,0.0213000000
2020-02-16 00:00,0.0202000000
2020-02-17 00:00,0.0215000000
2020-02-18 00:00,0.0213000000
2020-02-19 00:00,0.0202000000
2020-02-20 00:00,0.0206000000
2020-02-21 00:00,0.0202000000
2020-02-22 00:00,0.0209000000
2020-02-23 00:00,0.0205000000
2020-02-24 00:00,0.0203000000
2020-02-25 00:00,0.0190000000
2020-02-26 00:00,0.0173000000
2020-02-27 00:00,0.0175000000
2020-02-28 00:00,0.0173000000
2020-02-29 00:00,0.0170000000
2020-03-01 00:00,0.0177000000
2020-03-02 00:00,0.0177000000
2020-03-03 00:00,0.0173000000
2020-03-04 00:00,0.0176000000
2020-03-05 00:00,0.0187000000
2020-03-06 00:00,18.8310000000
2020-03-07 00:00,17.3450000000
2020-03-08 00:00,15.7610000000
2020-03-09 00:00,0.0157000000
2020-03-10 00:00,0.0156000000
2020-03-11 00:00,0.0160000000
2020-03-12 00:00,0.0130000000
2020-03-13 00:00,0.0106000000
2020-03-14 00:00,0.0101000000
2020-03-15 00:00,0.0097300000
2020-03-16 00:00,0.0097700000
2020-03-17 00:00,0.0093700000
2020-03-18 00:00,0.0103000000
2020-03-19 00:00,0.0112000000
2020-03-20 00:00,0.0105000000
2020-03-21 00:00,0.0106000000
2020-03-22 00:00,0.0105000000
2020-03-23 00:00,0.0109000000
2020-03-24 00:00,0.0111000000
2020-03-25 00:00,0.0109000000
2020-03-26 00:00,0.0111000000
2020-03-27 00:00,0.0103000000
2020-03-28 00:00,0.0101000000
2020-03-29 00:00,0.0103000000
2020-03-30 00:00,0.0108000000
2020-03-31 00:00,0.0107000000
2020-04-01 00:00,0.0109000000
2020-04-02 00:00,0.0114000000
2020-04-03 00:00,0.0115000000
2020-04-04 00:00,0.0114000000
2020-04-05 00:00,0.0130000000
2020-04-06 00:00,0.0140000000
2020-04-07 00:00,0.0137000000
2020-04-08 00:00,0.0137000000
2020-04-09 00:00,0.0127000000
2020-04-10 00:00,0.0127000000
2020-04-11 00:00,0.0126000000
2020-04-12 00:00,0.0124000000
2020-04-13 00:00,0.0124000000
2020-04-14 00:00,0.0125000000
2020-04-15 00:00,0.0131000000
2020-04-16 00:00,0.0136000000
2020-04-17 00:00,0.0141000000
2020-04-18 00:00,0.0148000000
2020-04-19 00:00,0.0147000000
2020-04-20 00:00,0.0139000000
2020-04-21 00:00,0.0144000000
2020-04-22 00:00,0.0147000000
2020-04-23 00:00,0.0151000000
2020-04-24 00:00,0.0155000000
2020-04-25 00:00,0.0157000000
2020-04-26 00:00,0.0161000000
2020-04-27 00:00,0.0161000000
2020-04-28 00:00,0.0170000000
2020-04-29 00:00,0.0175000000
2020-04-30 00:00,0.0164000000
2020-05-01 00:00,0.0163000000
2020-05-02 00:00,0.0167000000
2020-05-03 00:00,0.0157000000
2020-05-04 00:00,0.0159000000
2020-05-05 00:00,0.0164000000
2020-05-06 00:00,0.0171000000
2020-05-07 00:00,0.0173000000
2020-05-08 00:00,0.0169000000
2020-05-09 00:00,0.0162000000
2020-05-10 00:00,0.0155000000
2020-05-11 00:00,0.0158000000
2020-05-12 00:00,0.0167000000
2020-05-13 00:00,0.0175000000
2020-05-14 00:00,0.0165000000
2020-05-15 00:00,0.0166000000
2020-05-16 00:00,0.0167000000
2020-05-17 00:00,0.0184000000
2020-05-18 00:00,0.0184000000
2020-05-19 00:00,0.0182000000
2020-05-20 00:00,0.0189000000
2020-05-21 00:00,0.0176000000
2020-05-22 00:00,0.0170000000
2020-05-23 00:00,0.0172000000
2020-05-24 00:00,0.0178000000
2020-05-25 00:00,0.0179000000
2020-05-26 00:00,0.0179000000
2020-05-27 00:00,0.0186000000
2020-05-28 00:00,0.0190000000
2020-05-29 00:00,0.0197000000
2020-05-30 00:00,0.0195000000
2020-05-31 00:00,0.0201000000
2020-06-01 00:00,0.0208000000
2020-06-02 00:00,0.0194000000
2020-06-03 00:00,0.0199000000
2020-06-04 00:00,0.0203000000
2020-06-05 00:00,0.0204000000
2020-06-06 00:00,0.0203000000
2020-06-07 00:00,0.0209000000
2020-06-08 00:00,0.0211000000
2020-06-09 00:00,0.0363000000
2020-06-10 00:00,0.0387000000
2020-06-11 00:00,0.0204000000
2020-06-12 00:00,0.0198000000
2020-06-13 00:00,0.0193000000
2020-06-14 00:00,0.0201000000
2020-06-15 00:00,0.0199000000
2020-06-16 00:00,0.0205000000
2020-06-17 00:00,0.0202000000
2020-06-18 00:00,0.0199000000
2020-06-19 00:00,0.0190000000
2020-06-20 00:00,0.0192000000
2020-06-21 00:00,0.0213000000
2020-06-22 00:00,0.0219000000
2020-06-23 00:00,0.0216000000
2020-06-24 00:00,0.0202000000
2020-06-25 00:00,0.0197000000
2020-06-26 00:00,0.0194000000
2020-06-27 00:00,0.0192000000
2020-06-28 00:00,0.0193000000
2020-06-29 00:00,0.0208000000
2020-06-30 00:00,0.0208000000
2020-07-01 00:00,0.0202000000
2020-07-02 00:00,0.0200000000
2020-07-03 00:00,0.0189000000
2020-07-04 00:00,0.0190000000
2020-07-05 00:00,0.0202000000
2020-07-06 00:00,0.0210000000
2020-07-07 00:00,0.0218000000
2020-07-08 00:00,0.0216000000
2020-07-09 00:00,0.0205000000
2020-07-10 00:00,0.0201000000
2020-07-11 00:00,0.0197000000
2020-07-12 00:00,0.0216000000
2020-07-13 00:00,0.0209000000
2020-07-14 00:00,0.0218000000
2020-07-15 00:00,0.0215000000
2020-07-16 00:00,0.0220000000
2020-07-17 00:00,0.0213000000
2020-07-18 00:00,0.0216000000
2020-07-19 00:00,0.0238000000
2020-07-20 00:00,0.0252000000
2020-07-21 00:00,0.0257000000
2020-07-22 00:00,0.0280000000
2020-07-23 00:00,0.0272000000
2020-07-24 00:00,0.0302000000
2020-07-25 00:00,0.0304000000
2020-07-26 00:00,0.0348000000
2020-07-27 00:00,0.0302000000
2020-07-28 00:00,0.0307000000
2020-07-29 00:00,0.0308000000
2020-07-30 00:00,0.0349000000
2020-07-31 00:00,0.0343000000
2020-08-01 00:00,0.0369000000
2020-08-02 00:00,0.0378000000
2020-08-03 00:00,0.0359000000
2020-08-04 00:00,0.0358000000
2020-08-05 00:00,0.0367000000
2020-08-06 00:00,0.0375000000
2020-08-07 00:00,0.0359000000
2020-08-08 00:00,0.0375000000
2020-08-09 00:00,0.0444000000
2020-08-10 00:00,0.0454000000
2020-08-11 00:00,0.0585000000
2020-08-12 00:00,0.0653000000
2020-08-13 00:00,0.0606000000
2020-08-14 00:00,0.0458000000
2020-08-15 00:00,0.0436000000
2020-08-16 00:00,0.0470000000
2020-08-17 00:00,0.0518000000
2020-08-18 00:00,0.0485000000
2020-08-19 00:00,0.0443000000
2020-08-20 00:00,0.0491000000
2020-08-21 00:00,0.0393000000
2020-08-22 00:00,0.0363000000
2020-08-23 00:00,0.0396000000
2020-08-24 00:00,0.0395000000
2020-08-25 00:00,0.0368000000
2020-08-26 00:00,0.0372000000
2020-08-27 00:00,0.0369000000
2020-08-28 00:00,0.0400000000
2020-08-29 00:00,0.0570000000
2020-08-30 00:00,0.0639000000
2020-08-31 00:00,0.0999000000
2020-09-01 00:00,0.1030000000
2020-09-02 00:00,0.0840000000
2020-09-03 00:00,0.0528000000
2020-09-04 00:00,0.0548000000
2020-09-05 00:00,0.0338000000
2020-09-06 00:00,0.0318000000
2020-09-07 00:00,0.0309000000
2020-09-08 00:00,0.0332000000
2020-09-09 00:00,0.0432000000
2020-09-10 00:00,0.0382000000
2020-09-11 00:00,0.0330000000
2020-09-12 00:00,0.0349000000
2020-09-13 00:00,0.0443000000
2020-09-14 00:00,0.0428000000
2020-09-15 00:00,0.0381000000
2020-09-16 00:00,0.0850000000
2020-09-17 00:00,0.0600000000
2020-09-18 00:00,0.0418000000
2020-09-19 00:00,0.0357000000
2020-09-20 00:00,0.0381000000
2020-09-21 00:00,0.0352000000
2020-09-22 00:00,0.0312000000
2020-09-23 00:00,0.0298000000
2020-09-24 00:00,0.0297000000
2020-09-25 00:00,0.0273000000
2020-09-26 00:00,0.0276000000
2020-09-27 00:00,0.0321000000
2020-09-28 00:00,0.0348000000
2020-09-29 00:00,0.0312000000
2020-09-30 00:00,0.0296000000
2020-10-01 00:00,0.0273000000
2020-10-02 00:00,0.0263000000
2020-10-03 00:00,0.0266000000
2020-10-04 00:00,0.0275000000
2020-10-05 00:00,0.0286000000
2020-10-06 00:00,0.0253000000
2020-10-07 00:00,0.0259000000
2020-10-08 00:00,0.0265000000
2020-10-09 00:00,0.0256000000
2020-10-10 00:00,0.0247000000
2020-10-11 00:00,0.0278000000
2020-10-12 00:00,0.0280000000
2020-10-13 00:00,0.0286000000
2020-10-14 00:00,0.0276000000
2020-10-15 00:00,0.0257000000
2020-10-16 00:00,0.0225000000
2020-10-17 00:00,0.0237000000
2020-10-18 00:00,0.0254000000
2020-10-19 00:00,0.0256000000
2020-10-20 00:00,0.0282000000
2020-10-21 00:00,0.0284000000
2020-10-22 00:00,0.0278000000
2020-10-23 00:00,0.0243000000
2020-10-24 00:00,0.0246000000
2020-10-25 00:00,0.0282000000
2020-10-26 00:00,0.0257000000
2020-10-27 00:00,0.0276000000
2020-10-28 00:00,0.0270000000
2020-10-29 00:00,0.0263000000
2020-10-30 00:00,0.0242000000
2020-10-31 00:00,0.0232000000
2020-11-01 00:00,0.0271000000
2020-11-02 00:00,0.0244000000
2020-11-03 00:00,0.0241000000
2020-11-04 00:00,0.0270000000
2020-11-05 00:00,0.0296000000
2020-11-06 00:00,0.0298000000
2020-11-07 00:00,0.0267000000
2020-11-08 00:00,0.0284000000
2020-11-09 00:00,0.0291000000
2020-11-10 00:00,0.0299000000
2020-11-11 00:00,0.0308000000
2020-11-12 00:00,0.0305000000
2020-11-13 00:00,0.0287000000
2020-11-14 00:00,0.0269000000
2020-11-15 00:00,0.0294000000
2020-11-16 00:00,0.0339000000
2020-11-17 00:00,0.0355000000
2020-11-18 00:00,0.0304000000
2020-11-19 00:00,0.0336000000
2020-11-20 00:00,0.0353000000
2020-11-21 00:00,0.0360000000
2020-11-22 00:00,0.0422000000
2020-11-23 00:00,0.0453000000
2020-11-24 00:00,0.0383000000
2020-11-25 00:00,0.0465000000
2020-11-26 00:00,0.0306000000
2020-11-27 00:00,0.0303000000
2020-11-28 00:00,0.0299000000
2020-11-29 00:00,0.0406000000
2020-11-30 00:00,0.0416000000
2020-12-01 00:00,0.0358000000
2020-12-02 00:00,0.0362000000
2020-12-03 00:00,0.0365000000
2020-12-04 00:00,0.0334000000
2020-12-05 00:00,0.0337000000
2020-12-06 00:00,0.0357000000
2020-12-07 00:00,0.0372000000
2020-12-08 00:00,0.0361000000
2020-12-09 00:00,0.0345000000
2020-12-10 00:00,0.0357000000
2020-12-11 00:00,0.0328000000
2020-12-12 00:00,0.0340000000
2020-12-13 00:00,0.0385000000
2020-12-14 00:00,0.0420000000
2020-12-15 00:00,0.0428000000
2020-12-16 00:00,0.0565000000
2020-12-17 00:00,0.0432000000
2020-12-18 00:00,0.0430000000
2020-12-19 00:00,0.0385000000
2020-12-20 00:00,0.0425000000
2020-12-21 00:00,0.0399000000
2020-12-22 00:00,0.0471000000
2020-12-23 00:00,0.0412000000
2020-12-24 00:00,0.0449000000
2020-12-25 00:00,0.0409000000
2020-12-26 00:00,0.0486000000
2020-12-27 00:00,0.0543000000
2020-12-28 00:00,0.0509000000
2020-12-29 00:00,0.0573000000
2020-12-30 00:00,0.0536000000
2020-12-31 00:00,0.0470000000
2021-01-01 00:00,0.0531000000
2021-01-02 00:00,0.0747000000
2021-01-03 00:00,0.1120000000
2021-01-04 00:00,0.0847000000
2021-01-05 00:00,0.0859000000
2021-01-06 00:00,0.0954000000
2021-01-07 00:00,0.0948000000
2021-01-08 00:00,0.0810000000
2021-01-09 00:00,0.0843000000
2021-01-10 00:00,0.1110000000
2021-01-11 00:00,0.0682000000
2021-01-12 00:00,0.0622000000
2021-01-13 00:00,0.0707000000
2021-01-14 00:00,0.0772000000
2021-01-15 00:00,0.0726000000
2021-01-16 00:00,0.0696000000
2021-01-17 00:00,0.0723000000
2021-01-18 00:00,0.0891000000
2021-01-19 00:00,0.0801000000
2021-01-20 00:00,0.0870000000
2021-01-21 00:00,0.0845000000
2021-01-22 00:00,0.0721000000
2021-01-23 00:00,0.0763000000
2021-01-24 00:00,0.0890000000
2021-01-25 00:00,0.0767000000
2021-01-26 00:00,0.0760000000
2021-01-27 00:00,0.0773000000
2021-01-28 00:00,0.0955000000
2021-01-29 00:00,0.0866000000
2021-01-30 00:00,0.0903000000
2021-01-31 00:00,0.0934000000
2021-02-01 00:00,0.1080000000
2021-02-02 00:00,0.1190000000
2021-02-03 00:00,0.1450000000
2021-02-04 00:00,0.1510000000
2021-02-05 00:00,0.1260000000
2021-02-06 00:00,0.1100000000
2021-02-07 00:00,0.1310000000
2021-02-08 00:00,0.1480000000
2021-02-09 00:00,0.1420000000
2021-02-10 00:00,0.1240000000
2021-02-11 00:00,0.1250000000
2021-02-12 00:00,0.1310000000
2021-02-13 00:00,0.1160000000
2021-02-14 00:00,0.1240000000
2021-02-15 00:00,0.1210000000
2021-02-16 00:00,0.1230000000
2021-02-17 00:00,0.1340000000
2021-02-18 00:00,0.1360000000
2021-02-19 00:00,0.1450000000
2021-02-20 00:00,0.1230000000
2021-02-21 00:00,0.1580000000
2021-02-22 00:00,0.1740000000
2021-02-23 00:00,0.1170000000
2021-02-24 00:00,0.1040000000
2021-02-25 00:00,0.0938000000
2021-02-26 00:00,0.0815000000
2021-02-27 00:00,0.0761000000
2021-02-28 00:00,0.0809000000
2021-03-01 00:00,0.0858000000
2021-03-02 00:00,0.0910000000
2021-03-03 00:00,0.0852000000
2021-03-04 00:00,0.0863000000
2021-03-05 00:00,0.0776000000
2021-03-06 00:00,0.0922000000
2021-03-07 00:00,0.0976000000
2021-03-08 00:00,0.1040000000
2021-03-09 00:00,0.1030000000
2021-03-10 00:00,0.1000000000
2021-03-11 00:00,0.1130000000
2021-03-12 00:00,0.1120000000
2021-03-13 00:00,0.1080000000
2021-03-14 00:00,0.1170000000
2021-03-15 00:00,0.1130000000
2021-03-16 00:00,0.1150000000
2021-03-17 00:00,0.1130000000
2021-03-18 00:00,0.1040000000
2021-03-19 00:00,0.0985000000
2021-03-20 00:00,0.0946000000
2021-03-21 00:00,0.1110000000
2021-03-22 00:00,0.0982000000
2021-03-23 00:00,0.1010000000
2021-03-24 00:00,0.0958000000
2021-03-25 00:00,0.0866000000
2021-03-26 00:00,0.0821000000
2021-03-27 00:00,0.0831000000
2021-03-28 00:00,0.0918000000
2021-03-29 00:00,0.1010000000
2021-03-30 00:00,0.1160000000
2021-03-31 00:00,0.1150000000
2021-04-01 00:00,0.1160000000
2021-04-02 00:00,0.1070000000
2021-04-03 00:00,0.0913000000
2021-04-04 00:00,0.1020000000
2021-04-05 00:00,0.1070000000
2021-04-06 00:00,0.1010000000
2021-04-07 00:00,0.0901000000
2021-04-08 00:00,0.0921000000
2021-04-09 00:00,0.0892000000
2021-04-10 00:00,0.0850000000
2021-04-11 00:00,0.0883000000
2021-04-12 00:00,0.0949000000
2021-04-13 00:00,0.1070000000
2021-04-14 00:00,0.0983000000
2021-04-15 00:00,0.1310000000
2021-04-16 00:00,0.1170000000
2021-04-17 00:00,0.1130000000
2021-04-18 00:00,0.1240000000
2021-04-19 00:00,0.1460000000
2021-04-20 00:00,0.1240000000
2021-04-21 00:00,0.1220000000
2021-04-22 00:00,0.1050000000
2021-04-23 00:00,0.0831000000
2021-04-24 00:00,0.0757000000
2021-04-25 00:00,0.0842000000
2021-04-26 00:00,0.0902000000
2021-04-27 00:00,0.0967000000
2021-04-28 00:00,0.0969000000
2021-04-29 00:00,0.0906000000
2021-04-30 00:00,0.0924000000
2021-05-01 00:00,0.0884000000
2021-05-02 00:00,0.1090000000
2021-05-03 00:00,0.1130000000
2021-05-04 00:00,0.1100000000
2021-05-05 00:00,0.1150000000
2021-05-06 00:00,0.1180000000
2021-05-07 00:00,0.1640000000
2021-05-08 00:00,0.1650000000
2021-05-09 00:00,0.2430000000
2021-05-10 00:00,0.2750000000
2021-05-11 00:00,0.2820000000
2021-05-12 00:00,0.1860000000
2021-05-13 00:00,0.1650000000
2021-05-14 00:00,0.1430000000
2021-05-15 00:00,0.1240000000
2021-05-16 00:00,0.1230000000
2021-05-17 00:00,0.1180000000
2021-05-18 00:00,0.1980000000
2021-05-19 00:00,0.1080000000
2021-05-20 00:00,0.1030000000
2021-05-21 00:00,0.0711000000
2021-05-22 00:00,0.0928000000
2021-05-23 00:00,0.0769000000
2021-05-24 00:00,0.0774000000
2021-05-25 00:00,0.0828000000
2021-05-26 00:00,0.0784000000
2021-05-27 00:00,0.0735000000
2021-05-28 00:00,0.0668000000
2021-05-29 00:00,0.0633000000
2021-05-30 00:00,0.0690000000
2021-05-31 00:00,0.0728000000
2021-06-01 00:00,0.0744000000
2021-06-02 00:00,0.0768000000
2021-06-03 00:00,0.0710000000
2021-06-04 00:00,0.0670000000
2021-06-05 00:00,0.0660000000
2021-06-06 00:00,0.0693000000
2021-06-07 00:00,0.0658000000
2021-06-08 00:00,0.0656000000
2021-06-09 00:00,0.0658000000
2021-06-10 00:00,0.0642000000
2021-06-11 00:00,0.0619000000
2021-06-12 00:00,0.0617000000
2021-06-13 00:00,0.0675000000
2021-06-14 00:00,0.0677000000
2021-06-15 00:00,0.0655000000
2021-06-16 00:00,0.0650000000
2021-06-17 00:00,0.0605000000
2021-06-18 00:00,0.0592000000
2021-06-19 00:00,0.0599000000
2021-06-20 00:00,0.0667000000
2021-06-21 00:00,0.0739000000
2021-06-22 00:00,0.0620000000
2021-06-23 00:00,0.0605000000
2021-06-24 00:00,0.0617000000
2021-06-25 00:00,0.0557000000
2021-06-26 00:00,0.0616000000
2021-06-27 00:00,0.0657000000
2021-06-28 00:00,0.0688000000
2021-06-29 00:00,0.0718000000
2021-06-30 00:00,0.0678000000
2021-07-01 00:00,0.0634000000
2021-07-02 00:00,0.0659000000
2021-07-03 00:00,0.0680000000
2021-07-04 00:00,0.0675000000
2021-07-05 00:00,0.0816000000
2021-07-06 00:00,0.0792000000
2021-07-07 00:00,0.0723000000
2021-07-08 00:00,0.0668000000
2021-07-09 00:00,0.0604000000
2021-07-10 00:00,0.0595000000
2021-07-11 00:00,0.0636000000
2021-07-12 00:00,0.0635000000
2021-07-13 00:00,0.0680000000
2021-07-14 00:00,0.0663000000
2021-07-15 00:00,0.0638000000
2021-07-16 00:00,0.0576000000
2021-07-17 00:00,0.0598000000
2021-07-18 00:00,0.0571000000
2021-07-19 00:00,0.0559000000
2021-07-20 00:00,0.0572000000
2021-07-21 00:00,0.0626000000
2021-07-22 00:00,0.0655000000
2021-07-23 00:00,0.0623000000
2021-07-24 00:00,0.0604000000
2021-07-25 00:00,0.0722000000
2021-07-26 00:00,0.0735000000
2021-07-27 00:00,0.0759000000
2021-07-28 00:00,0.0674000000
2021-07-29 00:00,0.0740000000
2021-07-30 00:00,0.0799000000
2021-07-31 00:00,0.0778000000
2021-08-01 00:00,0.0789000000
2021-08-02 00:00,0.0780000000
2021-08-03 00:00,0.0762000000
2021-08-04 00:00,0.0905000000
2021-08-05 00:00,0.0906000000
2021-08-06 00:00,0.0967000000
2021-08-07 00:00,0.0991000000
2021-08-08 00:00,0.1000000000
2021-08-09 00:00,0.1070000000
2021-08-10 00:00,0.1080000000
2021-08-11 00:00,0.1020000000
2021-08-12 00:00,0.1070000000
2021-08-13 00:00,0.1050000000
2021-08-14 00:00,0.1120000000
2021-08-15 00:00,0.1060000000
2021-08-16 00:00,0.1000000000
2021-08-17 00:00,0.0923000000
2021-08-18 00:00,0.0950000000
2021-08-19 00:00,0.0950000000
2021-08-20 00:00,0.0740000000
2021-08-21 00:00,0.0730000000
2021-08-22 00:00,0.0783000000
2021-08-23 00:00,0.0774000000
2021-08-24 00:00,0.0750000000
2021-08-25 00:00,0.0732000000
2021-08-26 00:00,0.0774000000
2021-08-27 00:00,0.0795000000
2021-08-28 00:00,0.0807000000
2021-08-29 00:00,0.0777000000
2021-08-30 00:00,0.0811000000
2021-08-31 00:00,0.0940000000
2021-09-01 00:00,0.0846000000
2021-09-02 00:00,0.0900000000
2021-09-03 00:00,0.0893000000
2021-09-04 00:00,0.0868000000
2021-09-05 00:00,0.0872000000
2021-09-06 00:00,0.1100000000
2021-09-07 00:00,0.0783000000
2021-09-08 00:00,0.0864000000
2021-09-09 00:00,0.0762000000
2021-09-10 00:00,0.0678000000
2021-09-11 00:00,0.0680000000
2021-09-12 00:00,0.0716000000
2021-09-13 00:00,0.0747000000
2021-09-14 00:00,0.0720000000
2021-09-15 00:00,0.0777000000
2021-09-16 00:00,0.0720000000
2021-09-17 00:00,0.0693000000
2021-09-18 00:00,0.0748000000
2021-09-19 00:00,0.0657000000
2021-09-20 00:00,0.0615000000
2021-09-21 00:00,0.0598000000
2021-09-22 00:00,0.0727000000
2021-09-23 00:00,0.0608000000
2021-09-24 00:00,0.0570000000
2021-09-25 00:00,0.0614000000
2021-09-26 00:00,0.0979000000
2021-09-27 00:00,0.0608000000
2021-09-28 00:00,0.0587000000
2021-09-29 00:00,0.0628000000
2021-09-30 00:00,0.0636000000
2021-10-01 00:00,0.0666000000
2021-10-02 00:00,0.0670000000
2021-10-03 00:00,0.0683000000
2021-10-04 00:00,0.0724000000
2021-10-05 00:00,0.0717000000
2021-10-06 00:00,0.0747000000
2021-10-07 00:00,0.0718000000
2021-10-08 00:00,0.0694000000
2021-10-09 00:00,0.0709000000
2021-10-10 00:00,0.0697000000
2021-10-11 00:00,0.0677000000
2021-10-12 00:00,0.0682000000
2021-10-13 00:00,0.0744000000
2021-10-14 00:00,0.0899000000
2021-10-15 00:00,0.0747000000
2021-10-16 00:00,0.0737000000
2021-10-17 00:00,0.0917000000
2021-10-18 00:00,0.0739000000
2021-10-19 00:00,0.0753000000
2021-10-20 00:00,0.0814000000
2021-10-21 00:00,0.0770000000
2021-10-22 00:00,0.0759000000
2021-10-23 00:00,0.0764000000
2021-10-24 00:00,0.0779000000
2021-10-25 00:00,0.0792000000
2021-10-26 00:00,0.0806000000
2021-10-27 00:00,0.0830000000
2021-10-28 00:00,0.0858000000
2021-10-29 00:00,0.0835000000
