date,mining_difficulty
2017-09-12 00:00,2324137953177202.0000000000
2017-09-13 00:00,2321975794050692.5000000000
2017-09-14 00:00,2366097201603013.5000000000
2017-09-15 00:00,2350115833389702.0000000000
2017-09-16 00:00,2390881046916286.0000000000
2017-09-17 00:00,2351652860746300.5000000000
2017-09-18 00:00,2380774458727651.5000000000
2017-09-19 00:00,2380956776088329.0000000000
2017-09-20 00:00,2405383475001434.5000000000
2017-09-21 00:00,2938236940545594.5000000000
2017-09-22 00:00,2960802402189862.5000000000
2017-09-23 00:00,2945612222319660.5000000000
2017-09-24 00:00,2912421362690775.0000000000
2017-09-25 00:00,2887116463204747.5000000000
2017-09-26 00:00,2916043095239214.0000000000
2017-09-27 00:00,2896071814918466.5000000000
2017-09-28 00:00,2802970923363762.5000000000
2017-09-29 00:00,2773894950878974.0000000000
2017-09-30 00:00,2865649257474533.0000000000
2017-10-01 00:00,2861170963745512.0000000000
2017-10-02 00:00,2838825595157874.5000000000
2017-10-03 00:00,2896353133447905.0000000000
2017-10-04 00:00,2968746998432248.5000000000
2017-10-05 00:00,2912478711912438.5000000000
2017-10-06 00:00,2857438076850596.5000000000
2017-10-07 00:00,2915521253407427.0000000000
2017-10-08 00:00,2930955632521901.0000000000
2017-10-09 00:00,2913484732911306.5000000000
2017-10-10 00:00,2997386113953146.0000000000
2017-10-11 00:00,2911727554677849.0000000000
2017-10-12 00:00,3031011835444815.0000000000
2017-10-13 00:00,2917998273436935.5000000000
2017-10-14 00:00,2962491103709448.0000000000
2017-10-15 00:00,1922323537780218.0000000000
2017-10-16 00:00,1430794160040831.8000000000
2017-10-17 00:00,1412602014675404.0000000000
2017-10-18 00:00,1460304538028385.5000000000
2017-10-19 00:00,1448048385228951.8000000000
2017-10-20 00:00,1470935110706382.2000000000
2017-10-21 00:00,1479882619648000.8000000000
2017-10-22 00:00,1455819716924378.8000000000
2017-10-23 00:00,1496920578552167.0000000000
2017-10-24 00:00,1484204987132009.5000000000
2017-10-25 00:00,1437017619732604.5000000000
2017-10-26 00:00,1447520990235870.5000000000
2017-10-27 00:00,1468426411910430.5000000000
2017-10-28 00:00,1459598548274816.2000000000
2017-10-29 00:00,1447379050032770.0000000000
2017-10-30 00:00,1462242115102569.8000000000
2017-10-31 00:00,1505309310656298.2000000000
2017-11-01 00:00,1441550229987939.8000000000
2017-11-02 00:00,1419283188232915.8000000000
2017-11-03 00:00,1405221883329550.0000000000
2017-11-04 00:00,1439532615580543.2000000000
2017-11-05 00:00,1433804859772260.0000000000
2017-11-06 00:00,1412215080061527.5000000000
2017-11-07 00:00,1454537506078396.8000000000
2017-11-08 00:00,1420593057400399.5000000000
2017-11-09 00:00,1429591654465604.0000000000
2017-11-10 00:00,1437743883884797.8000000000
2017-11-11 00:00,1487331219801047.8000000000
2017-11-12 00:00,1456779199764687.2000000000
2017-11-13 00:00,1448755022988967.5000000000
2017-11-14 00:00,1424358196164423.2000000000
2017-11-15 00:00,1397135204661144.5000000000
2017-11-16 00:00,1403215940839884.0000000000
2017-11-17 00:00,1389738236610444.8000000000
2017-11-18 00:00,1402316828783891.8000000000
2017-11-19 00:00,1489214248965439.0000000000
2017-11-20 00:00,1471462729491718.5000000000
2017-11-21 00:00,1462847884820394.8000000000
2017-11-22 00:00,1518894148327635.8000000000
2017-11-23 00:00,1549351256477913.5000000000
2017-11-24 00:00,1562073252754272.2000000000
2017-11-25 00:00,1553379593941133.5000000000
2017-11-26 00:00,1537205170278244.5000000000
2017-11-27 00:00,1508042853624901.5000000000
2017-11-28 00:00,1520780408250057.2000000000
2017-11-29 00:00,1542745956194406.2000000000
2017-11-30 00:00,1546949558356136.8000000000
2017-12-01 00:00,1570293136110959.0000000000
2017-12-02 00:00,1509751249390494.2000000000
2017-12-03 00:00,1530846399225249.5000000000
2017-12-04 00:00,1477492059096138.2000000000
2017-12-05 00:00,1468449809695802.0000000000
2017-12-06 00:00,1480719151843227.8000000000
2017-12-07 00:00,1552890438945510.0000000000
2017-12-08 00:00,1553202155649222.0000000000
2017-12-09 00:00,1549426798576259.8000000000
2017-12-10 00:00,1575712167783485.2000000000
2017-12-11 00:00,1556260952137920.0000000000
2017-12-12 00:00,1612737499302180.2000000000
2017-12-13 00:00,1641299123634794.8000000000
2017-12-14 00:00,1716279356076915.5000000000
2017-12-15 00:00,1740332446347656.2000000000
2017-12-16 00:00,1754690326252687.2000000000
2017-12-17 00:00,1783752977656591.0000000000
2017-12-18 00:00,1736464975898560.0000000000
2017-12-19 00:00,1716149477546857.8000000000
2017-12-20 00:00,1741540444407605.8000000000
2017-12-21 00:00,1725803011179449.0000000000
2017-12-22 00:00,1792356524198467.0000000000
2017-12-23 00:00,1822644898874091.2000000000
2017-12-24 00:00,1853229389024423.5000000000
2017-12-25 00:00,1865831276932747.5000000000
2017-12-26 00:00,1864021965650595.0000000000
2017-12-27 00:00,1916423811502225.8000000000
2017-12-28 00:00,1870550685531495.2000000000
2017-12-29 00:00,1874640020443688.2000000000
2017-12-30 00:00,1919555032426132.2000000000
2017-12-31 00:00,1935071726621438.5000000000
2018-01-01 00:00,1924729868145044.0000000000
2018-01-02 00:00,1904343002124747.5000000000
2018-01-03 00:00,1895450077810932.8000000000
2018-01-04 00:00,1933064000890836.8000000000
2018-01-05 00:00,1899132251295366.2000000000
2018-01-06 00:00,1950646574073067.2000000000
2018-01-07 00:00,2005809803772542.0000000000
2018-01-08 00:00,2009516993419592.0000000000
2018-01-09 00:00,2005905468357523.2000000000
2018-01-10 00:00,2075422196108213.8000000000
2018-01-11 00:00,2099697198017232.8000000000
2018-01-12 00:00,2140802162894377.2000000000
2018-01-13 00:00,2169168472872540.5000000000
2018-01-14 00:00,2189371914984279.2000000000
2018-01-15 00:00,2201746653627641.5000000000
2018-01-16 00:00,2257174215656147.5000000000
2018-01-17 00:00,2275486358054667.0000000000
2018-01-18 00:00,2268779620398615.5000000000
2018-01-19 00:00,2363822835246491.5000000000
2018-01-20 00:00,2372814638709989.5000000000
2018-01-21 00:00,2395157190554127.0000000000
2018-01-22 00:00,2399287063794754.0000000000
2018-01-23 00:00,2459967161560841.0000000000
2018-01-24 00:00,2507603398357883.0000000000
2018-01-25 00:00,2500852549456742.5000000000
2018-01-26 00:00,2485341103631210.5000000000
2018-01-27 00:00,2500393505475133.0000000000
2018-01-28 00:00,2591381744171953.5000000000
2018-01-29 00:00,2596249976684851.5000000000
2018-01-30 00:00,2626764506743524.0000000000
2018-01-31 00:00,2666119494491553.5000000000
2018-02-01 00:00,2711469932429373.0000000000
2018-02-02 00:00,2765665325443517.5000000000
2018-02-03 00:00,2759422494059569.5000000000
2018-02-04 00:00,2786247295084383.5000000000
2018-02-05 00:00,2787076910491228.0000000000
2018-02-06 00:00,2837217537152577.5000000000
2018-02-07 00:00,2821720469898419.0000000000
2018-02-08 00:00,2877237815475197.0000000000
2018-02-09 00:00,2834459171253125.0000000000
2018-02-10 00:00,2950749152835298.0000000000
2018-02-11 00:00,2943732872497909.0000000000
2018-02-12 00:00,2971561121397894.5000000000
2018-02-13 00:00,2952816621621484.5000000000
2018-02-14 00:00,2892302048661079.0000000000
2018-02-15 00:00,2991223496430692.5000000000
2018-02-16 00:00,2973718885372610.0000000000
2018-02-17 00:00,3003821822312746.5000000000
2018-02-18 00:00,2976957671534270.0000000000
2018-02-19 00:00,2932875069369745.0000000000
2018-02-20 00:00,2911436258045102.0000000000
2018-02-21 00:00,2981196774998205.0000000000
2018-02-22 00:00,2967711695062857.0000000000
2018-02-23 00:00,2974924584558784.0000000000
2018-02-24 00:00,3096446035780249.5000000000
2018-02-25 00:00,3030533339510271.0000000000
2018-02-26 00:00,2978767153901953.0000000000
2018-02-27 00:00,3052568265040536.0000000000
2018-02-28 00:00,3103058386818545.5000000000
2018-03-01 00:00,3077244315275460.0000000000
2018-03-02 00:00,3190815355052291.5000000000
2018-03-03 00:00,3140164441334254.0000000000
2018-03-04 00:00,3135226015752469.0000000000
2018-03-05 00:00,3118411001962356.0000000000
2018-03-06 00:00,3194249046485416.0000000000
2018-03-07 00:00,3237862488797108.5000000000
2018-03-08 00:00,3155883958898891.5000000000
2018-03-09 00:00,3166734686927877.0000000000
2018-03-10 00:00,3148891350423743.0000000000
2018-03-11 00:00,3190981337594351.5000000000
2018-03-12 00:00,3176688766423835.5000000000
2018-03-13 00:00,3135698017343154.0000000000
2018-03-14 00:00,3160924654163128.5000000000
2018-03-15 00:00,3273411760864617.5000000000
2018-03-16 00:00,3261562277877273.0000000000
2018-03-17 00:00,3265567602885663.0000000000
2018-03-18 00:00,3287243674946563.0000000000
2018-03-19 00:00,3281437349558883.5000000000
2018-03-20 00:00,3261279286429792.0000000000
2018-03-21 00:00,3225445238424110.0000000000
2018-03-22 00:00,3284345312353459.0000000000
2018-03-23 00:00,3218749003895189.0000000000
2018-03-24 00:00,3264568415250100.0000000000
2018-03-25 00:00,3333441475494627.5000000000
2018-03-26 00:00,3274585882463589.5000000000
2018-03-27 00:00,3258302893706154.0000000000
2018-03-28 00:00,3183491506504232.0000000000
2018-03-29 00:00,3211951294637475.5000000000
2018-03-30 00:00,3189075618873527.0000000000
2018-03-31 00:00,3239618233047332.0000000000
2018-04-01 00:00,3197878927586846.0000000000
2018-04-02 00:00,3130326474926399.0000000000
2018-04-03 00:00,3176981802787791.5000000000
2018-04-04 00:00,3151225900264970.0000000000
2018-04-05 00:00,3256199538233065.0000000000
2018-04-06 00:00,3235885305959225.0000000000
2018-04-07 00:00,3191373130382237.0000000000
2018-04-08 00:00,3088964260313365.0000000000
2018-04-09 00:00,3135858403362701.0000000000
2018-04-10 00:00,3146614700508012.0000000000
2018-04-11 00:00,3131513601624276.5000000000
2018-04-12 00:00,3085986253151062.0000000000
2018-04-13 00:00,3132314997500451.0000000000
2018-04-14 00:00,3137466930260503.0000000000
2018-04-15 00:00,3113712319018334.0000000000
2018-04-16 00:00,3132795635299826.0000000000
2018-04-17 00:00,3078158578176568.5000000000
2018-04-18 00:00,3098360907475678.0000000000
2018-04-19 00:00,3070111673239997.5000000000
2018-04-20 00:00,3168246021478383.0000000000
2018-04-21 00:00,3146736293367521.5000000000
2018-04-22 00:00,3181240721748995.0000000000
2018-04-23 00:00,3132080677231531.5000000000
2018-04-24 00:00,3129306090801140.5000000000
2018-04-25 00:00,3213181106185309.0000000000
2018-04-26 00:00,3152285278420474.0000000000
2018-04-27 00:00,3128856393102755.5000000000
2018-04-28 00:00,3190829701004708.0000000000
2018-04-29 00:00,3196315559599619.0000000000
2018-04-30 00:00,3113972523544062.5000000000
2018-05-01 00:00,3111333123485254.5000000000
2018-05-02 00:00,3164594457401158.5000000000
2018-05-03 00:00,3202794445667840.5000000000
2018-05-04 00:00,3242195815031255.5000000000
2018-05-05 00:00,3271982202762180.5000000000
2018-05-06 00:00,3327780246020582.0000000000
2018-05-07 00:00,3343568565309521.5000000000
2018-05-08 00:00,3268429357612419.0000000000
2018-05-09 00:00,3279763711930123.5000000000
2018-05-10 00:00,3285211912981729.5000000000
2018-05-11 00:00,3367082076477206.0000000000
2018-05-12 00:00,3397010186974928.5000000000
2018-05-13 00:00,3322168916527224.5000000000
2018-05-14 00:00,3262634125326314.5000000000
2018-05-15 00:00,3286345183564989.0000000000
2018-05-16 00:00,3280925637937990.5000000000
2018-05-17 00:00,3236627209022464.5000000000
2018-05-18 00:00,3250211728818401.0000000000
2018-05-19 00:00,3307964523985016.5000000000
2018-05-20 00:00,3341722032929879.5000000000
2018-05-21 00:00,3323281414037083.5000000000
2018-05-22 00:00,3252172526470254.5000000000
2018-05-23 00:00,3223610066318876.5000000000
2018-05-24 00:00,3202991669729452.5000000000
2018-05-25 00:00,3253127775671567.5000000000
2018-05-26 00:00,3215113696438982.5000000000
2018-05-27 00:00,3232392035792746.5000000000
2018-05-28 00:00,3218952939947267.0000000000
2018-05-29 00:00,3177263898670784.0000000000
2018-05-30 00:00,3249295320501042.0000000000
2018-05-31 00:00,3151675292917609.0000000000
2018-06-01 00:00,3194128918517768.0000000000
2018-06-02 00:00,3202592901102516.5000000000
2018-06-03 00:00,3159146670306135.5000000000
2018-06-04 00:00,3232844547073692.0000000000
2018-06-05 00:00,3163392940788893.5000000000
2018-06-06 00:00,3161717646135353.5000000000
2018-06-07 00:00,3196856633384725.5000000000
2018-06-08 00:00,3303496997783539.0000000000
2018-06-09 00:00,3252140929108012.5000000000
2018-06-10 00:00,3235937527064981.0000000000
2018-06-11 00:00,3333042609658125.5000000000
2018-06-12 00:00,3269563082459987.5000000000
2018-06-13 00:00,3276912398260766.0000000000
2018-06-14 00:00,3257052453297908.0000000000
2018-06-15 00:00,3293273003282104.0000000000
2018-06-16 00:00,3295288498614171.5000000000
2018-06-17 00:00,3397011425173860.5000000000
2018-06-18 00:00,3435029512825130.0000000000
2018-06-19 00:00,3375738358063866.5000000000
2018-06-20 00:00,3456540069279445.5000000000
2018-06-21 00:00,3428843483299116.5000000000
2018-06-22 00:00,3394468864535636.0000000000
2018-06-23 00:00,3454860482373085.0000000000
2018-06-24 00:00,3396680512660090.0000000000
2018-06-25 00:00,3362826853782779.5000000000
2018-06-26 00:00,3486660895037228.0000000000
2018-06-27 00:00,3406501442167826.0000000000
2018-06-28 00:00,3378949753377573.0000000000
2018-06-29 00:00,3470085389554514.0000000000
2018-06-30 00:00,3361516796005592.5000000000
2018-07-01 00:00,3392110932388952.0000000000
2018-07-02 00:00,3455917200717658.0000000000
2018-07-03 00:00,3436789282152647.5000000000
2018-07-04 00:00,3560406548707350.0000000000
2018-07-05 00:00,3511897316857442.5000000000
2018-07-06 00:00,3525426804280975.0000000000
2018-07-07 00:00,3452745477425559.5000000000
2018-07-08 00:00,3531174198750193.0000000000
2018-07-09 00:00,3499090624103495.5000000000
2018-07-10 00:00,3357071624356265.5000000000
2018-07-11 00:00,3441982928860221.5000000000
2018-07-12 00:00,3446238480969885.0000000000
2018-07-13 00:00,3424541366446887.0000000000
2018-07-14 00:00,3422096291570311.5000000000
2018-07-15 00:00,3445540792751957.0000000000
2018-07-16 00:00,3450888147329659.5000000000
2018-07-17 00:00,3478376507273870.0000000000
2018-07-18 00:00,3433814532484917.0000000000
2018-07-19 00:00,3427893381241201.5000000000
2018-07-20 00:00,3236424736630217.5000000000
2018-07-21 00:00,3345711177679592.5000000000
2018-07-22 00:00,3515978171522279.0000000000
2018-07-23 00:00,3425936184979781.5000000000
2018-07-24 00:00,3475585339151902.0000000000
2018-07-25 00:00,3529118448739170.5000000000
2018-07-26 00:00,3503119020927690.5000000000
2018-07-27 00:00,3544915696629911.0000000000
2018-07-28 00:00,3557468891173414.0000000000
2018-07-29 00:00,3562922302196969.5000000000
2018-07-30 00:00,3529737703513843.5000000000
2018-07-31 00:00,3515276905882945.5000000000
2018-08-01 00:00,3554079114029834.0000000000
2018-08-02 00:00,3477334398394589.5000000000
2018-08-03 00:00,3565681209955283.0000000000
2018-08-04 00:00,3567616780859722.5000000000
2018-08-05 00:00,3595325522283470.5000000000
2018-08-06 00:00,3566358601650655.0000000000
2018-08-07 00:00,3591199665800709.5000000000
2018-08-08 00:00,3606033523244945.5000000000
2018-08-09 00:00,3582380442974710.5000000000
2018-08-10 00:00,3553788223303317.5000000000
2018-08-11 00:00,3490940624003010.0000000000
2018-08-12 00:00,3500412146327668.5000000000
2018-08-13 00:00,3545296976039655.0000000000
2018-08-14 00:00,3506907049893132.0000000000
2018-08-15 00:00,3436673243052034.0000000000
2018-08-16 00:00,3483033525925984.0000000000
2018-08-17 00:00,3441650883455599.5000000000
2018-08-18 00:00,3468867421383951.0000000000
2018-08-19 00:00,3494743123831570.5000000000
2018-08-20 00:00,3516086115839690.0000000000
2018-08-21 00:00,3593968309681245.0000000000
2018-08-22 00:00,3451969110232916.5000000000
2018-08-23 00:00,3431228532830117.0000000000
2018-08-24 00:00,3500503828687317.5000000000
2018-08-25 00:00,3569733163419212.5000000000
2018-08-26 00:00,3495418251280545.5000000000
2018-08-27 00:00,3491155597397385.5000000000
2018-08-28 00:00,3456090689800777.0000000000
2018-08-29 00:00,3432294225431517.0000000000
2018-08-30 00:00,3465881860389426.5000000000
2018-08-31 00:00,3427217634542108.5000000000
2018-09-01 00:00,3385919100169461.0000000000
2018-09-02 00:00,3406536836935408.5000000000
2018-09-03 00:00,3394753716489158.5000000000
2018-09-04 00:00,3435481326138987.0000000000
2018-09-05 00:00,3399787550349524.0000000000
2018-09-06 00:00,3399656176552100.5000000000
2018-09-07 00:00,3375919034114891.0000000000
2018-09-08 00:00,3209592779754169.0000000000
2018-09-09 00:00,3220979419747843.0000000000
2018-09-10 00:00,3197339353719447.5000000000
2018-09-11 00:00,3133091293206499.0000000000
2018-09-12 00:00,3049956018454063.0000000000
2018-09-13 00:00,3142741454091978.5000000000
2018-09-14 00:00,3146685178996821.0000000000
2018-09-15 00:00,3129494677715776.0000000000
2018-09-16 00:00,3140086572915639.0000000000
2018-09-17 00:00,3178890499897429.0000000000
2018-09-18 00:00,3170659591605832.5000000000
2018-09-19 00:00,3176542028190424.0000000000
2018-09-20 00:00,3112104204754450.5000000000
2018-09-21 00:00,3278089570281068.5000000000
2018-09-22 00:00,3248982555359497.0000000000
2018-09-23 00:00,3264681979031004.0000000000
2018-09-24 00:00,3222555348287178.5000000000
2018-09-25 00:00,3283669089024998.0000000000
2018-09-26 00:00,3276765546628692.0000000000
2018-09-27 00:00,3285647097196854.5000000000
2018-09-28 00:00,3265762713994658.0000000000
2018-09-29 00:00,3260160225341970.0000000000
2018-09-30 00:00,3240652601422807.0000000000
2018-10-01 00:00,3211925342341786.0000000000
2018-10-02 00:00,3226085448148536.5000000000
2018-10-03 00:00,3261753458926595.5000000000
2018-10-04 00:00,3277001275785451.0000000000
2018-10-05 00:00,3252608506128726.5000000000
2018-10-06 00:00,3275289114565462.0000000000
2018-10-07 00:00,3311601812267824.5000000000
2018-10-08 00:00,3289361027442342.0000000000
2018-10-09 00:00,3294909967073060.0000000000
2018-10-10 00:00,3219699284376294.0000000000
2018-10-11 00:00,3237206274954832.0000000000
2018-10-12 00:00,3196432859157864.0000000000
2018-10-13 00:00,3220775277065553.5000000000
2018-10-14 00:00,3215462082054987.5000000000
2018-10-15 00:00,3205597182439017.5000000000
2018-10-16 00:00,3189853913850110.0000000000
2018-10-17 00:00,3237578316538169.5000000000
2018-10-18 00:00,3213605312716147.5000000000
2018-10-19 00:00,3157205432151936.5000000000
2018-10-20 00:00,3128314975529835.5000000000
2018-10-21 00:00,3114618582178050.5000000000
2018-10-22 00:00,3099870206019690.5000000000
2018-10-23 00:00,3147334060908259.0000000000
2018-10-24 00:00,3122254686921121.5000000000
2018-10-25 00:00,3064792686284135.0000000000
2018-10-26 00:00,3127761285103639.5000000000
2018-10-27 00:00,3096522771868268.5000000000
2018-10-28 00:00,3051838211920021.0000000000
2018-10-29 00:00,3099489581851617.5000000000
2018-10-30 00:00,3108430788669211.0000000000
2018-10-31 00:00,3061597536470516.0000000000
2018-11-01 00:00,3004501799568261.5000000000
2018-11-02 00:00,3000830845968392.5000000000
2018-11-03 00:00,3033495071535466.0000000000
2018-11-04 00:00,2989387131171750.5000000000
2018-11-05 00:00,3013424845419446.5000000000
2018-11-06 00:00,3002737674445908.5000000000
2018-11-07 00:00,3062211859607519.5000000000
2018-11-08 00:00,3003136733894642.0000000000
2018-11-09 00:00,2999300640503739.5000000000
2018-11-10 00:00,3082395116871367.5000000000
2018-11-11 00:00,3007847139329666.0000000000
2018-11-12 00:00,3032518453417081.0000000000
2018-11-13 00:00,3062798165002200.0000000000
2018-11-14 00:00,3069793371450648.0000000000
2018-11-15 00:00,3089011750277445.5000000000
2018-11-16 00:00,3013972227779420.0000000000
2018-11-17 00:00,2991784715209782.5000000000
2018-11-18 00:00,2996308356020860.5000000000
2018-11-19 00:00,2925335080062675.0000000000
2018-11-20 00:00,2789702878473643.0000000000
2018-11-21 00:00,2756727218807629.0000000000
2018-11-22 00:00,2764589515424482.5000000000
2018-11-23 00:00,2757046561465503.0000000000
2018-11-24 00:00,2707009816330315.5000000000
2018-11-25 00:00,2694690569333627.0000000000
2018-11-26 00:00,2516273397877861.5000000000
2018-11-27 00:00,2399785437478354.0000000000
2018-11-28 00:00,2419083987537408.5000000000
2018-11-29 00:00,2425633622957512.0000000000
2018-11-30 00:00,2512706229100868.5000000000
2018-12-01 00:00,2425442695472186.0000000000
2018-12-02 00:00,2421792604186909.0000000000
2018-12-03 00:00,2466816720190698.5000000000
2018-12-04 00:00,2399104007896835.5000000000
2018-12-05 00:00,2443511423464531.5000000000
2018-12-06 00:00,2360514415848520.5000000000
2018-12-07 00:00,2309158950179239.5000000000
2018-12-08 00:00,2289042773482025.5000000000
2018-12-09 00:00,2359598295442061.0000000000
2018-12-10 00:00,2350544200573380.5000000000
2018-12-11 00:00,2258097861703375.0000000000
2018-12-12 00:00,2219036998826304.8000000000
2018-12-13 00:00,2216544535310253.5000000000
2018-12-14 00:00,2222301332295344.5000000000
2018-12-15 00:00,2222616816808171.8000000000
2018-12-16 00:00,2241415641433940.5000000000
2018-12-17 00:00,2219953418650660.5000000000
2018-12-18 00:00,2254504541497393.0000000000
2018-12-19 00:00,2241346879022304.8000000000
2018-12-20 00:00,2263364814322818.5000000000
2018-12-21 00:00,2267410862086375.0000000000
2018-12-22 00:00,2300951669671206.0000000000
2018-12-23 00:00,2386131983288245.5000000000
2018-12-24 00:00,2456450188200996.0000000000
2018-12-25 00:00,2526466171406489.5000000000
2018-12-26 00:00,2498949194711747.5000000000
2018-12-27 00:00,2451909893634193.0000000000
2018-12-28 00:00,2438650420454263.0000000000
2018-12-29 00:00,2493085723019276.0000000000
2018-12-30 00:00,2504221630111070.0000000000
2018-12-31 00:00,2398246576921226.0000000000
2019-01-01 00:00,2424370581382837.0000000000
2019-01-02 00:00,2591199568574019.5000000000
2019-01-03 00:00,2592140443986820.5000000000
2019-01-04 00:00,2637334375701175.5000000000
2019-01-05 00:00,2696379667584036.5000000000
2019-01-06 00:00,2701574064117127.0000000000
2019-01-07 00:00,2668628294539998.0000000000
2019-01-08 00:00,2703895132196201.5000000000
2019-01-09 00:00,2674362619191129.0000000000
2019-01-10 00:00,2692032647716245.5000000000
2019-01-11 00:00,2624800536300672.5000000000
2019-01-12 00:00,2608139705984270.0000000000
2019-01-13 00:00,2633341356905581.5000000000
2019-01-14 00:00,2702083965916064.5000000000
2019-01-15 00:00,2621048502732615.0000000000
2019-01-16 00:00,2580831091838975.0000000000
2019-01-17 00:00,2571663396292586.5000000000
2019-01-18 00:00,2637070458320869.5000000000
2019-01-19 00:00,2673566313435726.5000000000
2019-01-20 00:00,2840844087622220.5000000000
2019-01-21 00:00,2878752296506214.0000000000
2019-01-22 00:00,2752834586056828.5000000000
2019-01-23 00:00,2805104849380198.5000000000
2019-01-24 00:00,2812524215135170.0000000000
2019-01-25 00:00,2749133557015783.0000000000
2019-01-26 00:00,2739501066117120.5000000000
2019-01-27 00:00,2605258504636948.5000000000
2019-01-28 00:00,2443767712364415.5000000000
2019-01-29 00:00,2404536518742150.5000000000
2019-01-30 00:00,2465757939828109.5000000000
2019-01-31 00:00,2408027966911152.0000000000
2019-02-01 00:00,2358910170611818.5000000000
2019-02-02 00:00,2354610028800627.5000000000
2019-02-03 00:00,2361902705248719.0000000000
2019-02-04 00:00,2363998855756189.0000000000
2019-02-05 00:00,2348839743433352.5000000000
2019-02-06 00:00,2334070742653255.0000000000
2019-02-07 00:00,2371717026558647.0000000000
2019-02-08 00:00,2370089679938177.5000000000
2019-02-09 00:00,2799616234000194.0000000000
2019-02-10 00:00,2790453650202678.5000000000
2019-02-11 00:00,2845496665498760.5000000000
2019-02-12 00:00,2813683136248483.5000000000
2019-02-13 00:00,2763885682502005.0000000000
2019-02-14 00:00,2758556101644400.0000000000
2019-02-15 00:00,2791492411755227.0000000000
2019-02-16 00:00,2787183992533585.5000000000
2019-02-17 00:00,2800543669058997.0000000000
2019-02-18 00:00,2931316443907582.5000000000
2019-02-19 00:00,2934330432681433.0000000000
2019-02-20 00:00,2935972745889018.0000000000
2019-02-21 00:00,2909984614419236.5000000000
2019-02-22 00:00,3019639018883072.5000000000
2019-02-23 00:00,3010990374027271.5000000000
2019-02-24 00:00,2966100005084969.0000000000
2019-02-25 00:00,2978233508540382.5000000000
2019-02-26 00:00,2974809174832817.0000000000
2019-02-27 00:00,2927452516452775.5000000000
2019-02-28 00:00,2036274545347400.5000000000
2019-03-01 00:00,1923253032275918.8000000000
2019-03-02 00:00,1909053399665863.0000000000
2019-03-03 00:00,1887288061263893.2000000000
2019-03-04 00:00,1902401443289335.5000000000
2019-03-05 00:00,1911664513995595.2000000000
2019-03-06 00:00,1904525352297426.5000000000
2019-03-07 00:00,1929400117634396.2000000000
2019-03-08 00:00,1883192329603914.8000000000
2019-03-09 00:00,1884251749839059.0000000000
2019-03-10 00:00,1883358396028041.0000000000
2019-03-11 00:00,1853560880677550.5000000000
2019-03-12 00:00,1841284698119317.0000000000
2019-03-13 00:00,1852578506815895.5000000000
2019-03-14 00:00,1859098557032195.2000000000
2019-03-15 00:00,1892599435484352.8000000000
2019-03-16 00:00,1901660652812475.5000000000
2019-03-17 00:00,1883179818625326.2000000000
2019-03-18 00:00,1809207314497405.5000000000
2019-03-19 00:00,1866011634425920.2000000000
2019-03-20 00:00,1861645568461238.5000000000
2019-03-21 00:00,1842030923847090.5000000000
2019-03-22 00:00,1833592266156396.2000000000
2019-03-23 00:00,1846681856584221.2000000000
2019-03-24 00:00,1843360679351104.8000000000
2019-03-25 00:00,1794096152189200.8000000000
2019-03-26 00:00,1761300116711078.8000000000
2019-03-27 00:00,1775233173304192.0000000000
2019-03-28 00:00,1791437377608286.5000000000
2019-03-29 00:00,1716959438041004.5000000000
2019-03-30 00:00,1721429556436979.5000000000
2019-03-31 00:00,1809756201146422.2000000000
2019-04-01 00:00,1796568132643848.8000000000
2019-04-02 00:00,1788931574783741.8000000000
2019-04-03 00:00,1819524026766427.0000000000
2019-04-04 00:00,1821339903382809.2000000000
2019-04-05 00:00,1843194257045770.2000000000
2019-04-06 00:00,1823189489121747.5000000000
2019-04-07 00:00,1825616819133282.8000000000
2019-04-08 00:00,1851497756217203.5000000000
2019-04-09 00:00,1878252399407825.8000000000
2019-04-10 00:00,1894481921422218.2000000000
2019-04-11 00:00,1879058890864657.2000000000
2019-04-12 00:00,1898392758406825.2000000000
2019-04-13 00:00,1929568135170334.5000000000
2019-04-14 00:00,1923712981917606.0000000000
2019-04-15 00:00,1896986117962726.0000000000
2019-04-16 00:00,1863101774511363.8000000000
2019-04-17 00:00,1854242620008253.0000000000
2019-04-18 00:00,1881713807379341.8000000000
2019-04-19 00:00,1873586468911107.8000000000
2019-04-20 00:00,1876835302455942.5000000000
2019-04-21 00:00,1905395324442307.0000000000
2019-04-22 00:00,1895956635640688.8000000000
2019-04-23 00:00,1853654070428886.8000000000
2019-04-24 00:00,1850592136533620.0000000000
2019-04-25 00:00,1848836519910485.2000000000
2019-04-26 00:00,1894069893649313.2000000000
2019-04-27 00:00,1885095305603337.5000000000
2019-04-28 00:00,1905690034587345.8000000000
2019-04-29 00:00,1928695280960995.0000000000
2019-04-30 00:00,1919592681615487.2000000000
2019-05-01 00:00,1908352390903744.8000000000
2019-05-02 00:00,1896924686550004.0000000000
2019-05-03 00:00,1945626543642795.2000000000
2019-05-04 00:00,1958102354582679.8000000000
2019-05-05 00:00,1917967433268270.0000000000
2019-05-06 00:00,1945360636829360.0000000000
2019-05-07 00:00,1933128943772963.2000000000
2019-05-08 00:00,1933476348287325.2000000000
2019-05-09 00:00,1925409597999866.5000000000
2019-05-10 00:00,1949808272051427.8000000000
2019-05-11 00:00,1970525984858621.8000000000
2019-05-12 00:00,1964089878729968.5000000000
